table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_dod,field_doe,field_doj,field_dot,field_ed,field_epa,field_hhs,field_nsf,field_ssa,field_usda
7327,r013,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,12,21037.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19358.6,1678.7,0.0,0.0
7327,r014,All institutions -> Vanderbilt U.,All institutions,Vanderbilt U.,2,13,20110.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19993.4,116.8,0.0,0.0
7327,r015,All institutions -> Yale U.,All institutions,Yale U.,2,14,18947.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18552.8,386.0,0.0,9.0
7327,r016,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,15,18681.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12888.3,5265.3,527.8,0.0
7327,r017,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,16,18336.4,0.0,0.0,650.0,0.0,0.0,0.0,0.0,15856.5,1689.7,15.2,125.0
7327,r018,"All institutions -> Northwestern U., Evanston",All institutions,"Northwestern U., Evanston",2,17,17630.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13873.9,3757.0,0.0,0.0
7327,r019,All institutions -> Stanford U.,All institutions,Stanford U.,2,18,17629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17390.6,238.4,0.0,0.0
7327,r020,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,19,17155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17155.0,0.0,0.0,0.0
7327,r021,All institutions -> Harvard U.,All institutions,Harvard U.,2,20,16892.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16421.9,470.1,0.0,0.0
7327,r022,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,21,16517.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15837.7,679.5,0.0,0.0
7327,r023,"All institutions -> U. Utah, The",All institutions,"U. Utah, The",2,22,16130.8,0.0,0.0,509.8,0.0,0.0,0.0,0.0,15060.0,560.9,0.0,0.0
7327,r024,All institutions -> Duke U.,All institutions,Duke U.,2,23,16118.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12182.4,3936.4,0.0,0.0
7327,r025,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,24,15277.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,9414.9,4812.1,0.0,0.0
7327,r026,"All institutions -> U. Alabama, The, Birmingham",All institutions,"U. Alabama, The, Birmingham",2,25,14192.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13898.3,294.5,0.0,0.0
7327,r027,"All institutions -> Cornell U., Ithaca",All institutions,"Cornell U., Ithaca",2,26,14055.2,0.0,0.0,0.0,0.0,195.1,0.0,0.0,9735.9,3198.8,0.0,925.4
7327,r028,"All institutions -> Rutgers, The State U. New Jersey",All institutions,"Rutgers, The State U. New Jersey",2,27,14044.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,8739.6,4475.9,0.0,515.5
7327,r029,"All institutions -> U. Chicago, The",All institutions,"U. Chicago, The",2,28,13134.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8664.5,4470.2,0.0,0.0
7327,r030,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,29,12675.4,0.0,0.0,0.0,0.0,727.0,0.0,0.0,9924.6,719.4,0.0,1304.4
7327,r031,All institutions -> Pennsylvania State U.,All institutions,Pennsylvania State U.,2,30,12372.5,0.0,0.0,1787.7,0.0,823.4,0.0,0.0,5095.6,4053.4,0.0,612.4
7327,r032,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,31,12309.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3978.2,4911.5,0.0,3420.0
7327,r033,"All institutions -> U. Maryland, College Park",All institutions,"U. Maryland, College Park",2,32,11827.7,4437.6,0.0,0.0,0.0,0.0,0.0,0.0,971.8,2785.9,0.0,3632.4
7327,r034,All institutions -> U. Florida,All institutions,U. Florida,2,33,11236.5,0.0,0.0,598.2,0.0,538.5,0.0,0.0,6984.6,2473.2,0.0,642.1
7327,r035,"All institutions -> Ohio State U., The",All institutions,"Ohio State U., The",2,34,11150.6,0.0,0.0,1289.8,0.0,0.0,0.0,0.0,7216.1,2170.1,0.0,474.6
7327,r036,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,35,11077.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11077.5,0.0,0.0,0.0
7327,r037,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,36,10747.3,0.0,0.0,6448.7,0.0,0.0,0.0,0.0,4225.6,73.0,0.0,0.0
7327,r038,All institutions -> Boston U.,All institutions,Boston U.,2,37,10721.2,0.0,0.0,450.0,0.0,0.0,32.2,0.0,9455.4,783.7,0.0,0.0
7327,r039,All institutions -> New York U.,All institutions,New York U.,2,38,10471.9,0.0,0.0,0.0,0.0,838.3,0.0,0.0,8249.2,1384.4,0.0,0.0
7327,r040,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,39,10315.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10315.3,0.0,0.0,0.0
7327,r041,All institutions -> U. Arizona,All institutions,U. Arizona,2,40,10186.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4269.8,5682.7,0.0,234.2
7327,r042,All institutions -> U. Iowa,All institutions,U. Iowa,2,41,10054.4,0.0,0.0,0.0,0.0,174.7,0.0,0.0,9796.7,83.0,0.0,0.0
7327,r043,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,42,9574.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9574.8,0.0,0.0,0.0
7327,r044,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,43,9457.8,0.0,0.0,1370.3,0.0,0.0,0.0,0.0,6580.7,1506.8,0.0,0.0
7327,r045,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,44,9343.8,0.0,0.0,0.0,0.0,0.0,129.6,0.0,9214.2,0.0,0.0,0.0
7327,r046,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,45,9252.3,0.0,0.0,2858.5,0.0,0.0,0.0,0.0,2717.6,3327.3,0.0,348.9
7327,r047,All institutions -> U. Rochester,All institutions,U. Rochester,2,46,8870.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7884.2,986.3,0.0,0.0
7327,r048,All institutions -> U. Missouri System,All institutions,U. Missouri System,2,47,8754.2,0.0,0.0,483.9,0.0,0.0,0.0,0.0,8233.0,0.0,0.0,37.3
7327,r049,All institutions -> U. Virginia,All institutions,U. Virginia,2,48,8731.7,0.0,0.0,0.0,0.0,0.0,28.3,0.0,5140.1,3563.3,0.0,0.0
7327,r050,All institutions -> Baylor C. Medicine,All institutions,Baylor C. Medicine,2,49,8714.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8714.9,0.0,0.0,0.0
7327,r051,"All institutions -> U. Oklahoma, The, Norman",All institutions,"U. Oklahoma, The, Norman",2,50,8632.8,0.0,0.0,0.0,500.0,0.0,0.0,0.0,7122.0,1010.8,0.0,0.0
7327,r052,"All institutions -> State U. New York, System Office",All institutions,"State U. New York, System Office",2,51,8598.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7128.9,1469.7,0.0,0.0
7327,r053,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,52,8363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.6,6721.1,0.0,584.3
7327,r054,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,53,8019.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8019.5,0.0,0.0,0.0
7327,r055,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,54,7983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7983.0,0.0,0.0,0.0
7327,r056,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,55,7948.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765.5,4183.3,0.0,2000.0
7327,r057,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,56,7940.1,5040.4,0.0,0.0,0.0,0.0,0.0,0.0,1537.3,1362.4,0.0,0.0
7327,r058,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,57,7818.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5414.9,2190.8,0.0,213.2
7327,r059,All institutions -> U. Southern California,All institutions,U. Southern California,2,58,7809.8,0.0,0.0,0.0,0.0,488.5,0.0,0.0,7274.6,46.8,0.0,0.0
7327,r060,"All institutions -> U. Texas Health Science Center, The, San Antonio",All institutions,"U. Texas Health Science Center, The, San Antonio",2,59,7689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7689.0,0.0,0.0,0.0
7327,r061,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,60,7437.3,0.0,0.0,161.0,0.0,0.0,0.0,0.0,7132.0,144.3,0.0,0.0
7327,r062,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,61,7345.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.6,1153.9,0.0,4621.1
7327,r063,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,62,7018.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7018.8,0.0,0.0,0.0
7327,r064,"All institutions -> New Mexico State U., Las Cruces",All institutions,"New Mexico State U., Las Cruces",2,63,6907.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122.3,4764.2,0.0,20.7
7327,r065,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,64,6638.2,0.0,0.0,2316.6,0.0,464.8,0.0,0.0,412.8,2445.6,0.0,998.3
7327,r066,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,65,6572.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.4,2377.0,0.0,4132.2
7327,r067,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,66,6500.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5042.1,1458.0,0.0,0.0
7327,r068,All institutions -> Clemson U.,All institutions,Clemson U.,2,67,6179.9,0.0,0.0,1832.8,0.0,115.9,0.0,0.0,74.0,3357.7,0.0,799.4
7327,r069,All institutions -> Howard U.,All institutions,Howard U.,2,68,6037.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3854.6,1510.2,23.0,650.0
7327,r070,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,69,6012.3,0.0,0.0,5.3,0.0,0.0,0.0,0.0,5742.6,264.4,0.0,0.0
7327,r071,All institutions -> Pasadena City C.,All institutions,Pasadena City C.,2,70,5987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5987.0,0.0,0.0
7327,r072,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,71,5937.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5035.8,901.5,0.0,0.0
7327,r073,"All institutions -> Texas A&M U., College Station",All institutions,"Texas A&M U., College Station",2,72,5865.4,0.0,0.0,1551.9,0.0,96.0,0.0,0.0,1311.9,2734.9,0.0,170.7
7327,r074,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,73,5791.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5482.9,308.6,0.0,0.0
7327,r075,"All institutions -> U. Tennessee, The, Knoxville",All institutions,"U. Tennessee, The, Knoxville",2,74,5757.1,0.0,0.0,2053.4,0.0,0.0,0.0,0.0,3309.0,0.0,0.0,394.7
7327,r076,"All institutions -> U. Alabama, The, Tuscaloosa",All institutions,"U. Alabama, The, Tuscaloosa",2,75,5651.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971.7,3679.4,0.0,0.0
7327,r077,All institutions -> U. Georgia,All institutions,U. Georgia,2,76,5649.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.3,3977.9,0.0,50.0
7327,r078,"All institutions -> U. Texas Southwestern Medical Center, The",All institutions,"U. Texas Southwestern Medical Center, The",2,77,5562.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5562.5,0.0,0.0,0.0
7327,r079,All institutions -> Louisiana State U.,All institutions,Louisiana State U.,2,78,5502.3,0.0,0.0,0.0,0.0,263.6,0.0,0.0,3633.6,1319.4,0.0,285.7
7327,r080,"All institutions -> U. Alaska, Fairbanks, Fairbanks Campus",All institutions,"U. Alaska, Fairbanks, Fairbanks Campus",2,79,5293.3,0.0,0.0,0.0,0.0,262.4,0.0,0.0,788.9,4242.0,0.0,0.0
7327,r081,All institutions -> U. Miami,All institutions,U. Miami,2,80,5259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5149.0,110.0,0.0,0.0
7327,r082,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,81,5243.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5243.4,0.0,0.0
7327,r083,All institutions -> Brown U.,All institutions,Brown U.,2,82,5203.8,151.1,0.0,0.0,0.0,0.0,0.0,0.0,4432.1,620.5,0.0,0.0
7327,r084,"All institutions -> U. Memphis, The",All institutions,"U. Memphis, The",2,83,5139.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3986.6,1152.7,0.0,0.0
7327,r085,"All institutions -> U. Texas, The, El Paso",All institutions,"U. Texas, The, El Paso",2,84,5139.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1902.9,3236.2,0.0,0.0
7327,r086,"All institutions -> U. Hawaii, System Office",All institutions,"U. Hawaii, System Office",2,85,5101.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3654.4,0.0,0.0,1447.1
7327,r087,"All institutions -> U. Maryland, Baltimore",All institutions,"U. Maryland, Baltimore",2,86,5082.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5045.7,37.0,0.0,0.0
7327,r088,All institutions -> Tufts U.,All institutions,Tufts U.,2,87,5068.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903.5,3119.9,0.0,45.0
7327,r089,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,88,5051.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.1,1209.2,0.0,3150.0
7327,r090,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,89,4903.2,0.0,0.0,725.0,0.0,0.0,0.0,0.0,4069.1,109.1,0.0,0.0
7327,r091,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,90,4777.6,0.0,0.0,990.8,0.0,0.0,0.0,0.0,1277.0,2329.9,0.0,180.0
7327,r092,All institutions -> Princeton U.,All institutions,Princeton U.,2,91,4755.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2943.3,1811.8,0.0,0.0
7327,r093,All institutions -> Albert Einstein C. Medicine,All institutions,Albert Einstein C. Medicine,2,92,4739.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4739.1,0.0,0.0,0.0
7327,r094,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,93,4682.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.8,3007.8,0.0,0.0
7327,r095,All institutions -> Indian River State C.,All institutions,Indian River State C.,2,94,4633.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4633.5,0.0,0.0
7327,r096,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,95,4623.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.6,3201.3,0.0,0.0
7327,r097,All institutions -> Indiana U.,All institutions,Indiana U.,2,96,4592.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4592.5,0.0,0.0,0.0
7327,r098,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,97,4507.7,0.0,0.0,0.0,0.0,328.0,0.0,0.0,850.6,3329.1,0.0,0.0
7327,r099,"All institutions -> San Diego State U., San Diego",All institutions,"San Diego State U., San Diego",2,98,4446.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.4,3480.9,0.0,0.0
7327,r100,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,99,4412.3,0.0,0.0,0.0,0.0,0.0,0.0,2290.0,1800.0,322.3,0.0,0.0
7327,r101,"All institutions -> U. Oregon, Eugene",All institutions,"U. Oregon, Eugene",2,100,4398.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.1,3469.4,0.0,0.0
7327,r102,"All institutions -> U. Texas, The, Austin",All institutions,"U. Texas, The, Austin",2,101,4393.3,0.0,0.0,0.0,0.0,162.6,0.0,0.0,3115.8,1098.3,0.0,16.5
7327,r103,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,102,4254.8,0.0,0.0,0.0,0.0,104.6,0.0,0.0,439.2,3711.1,0.0,0.0
7327,r104,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,103,4107.4,0.0,62.4,0.0,0.0,0.0,0.0,0.0,252.0,3793.0,0.0,0.0
7327,r105,All institutions -> Temple U.,All institutions,Temple U.,2,104,4079.0,0.0,0.0,0.0,0.0,0.0,58.2,0.0,3681.5,339.3,0.0,0.0
7327,r106,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,105,4078.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.9,2852.4,0.0,0.0
7327,r107,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,106,3981.0,0.0,0.0,0.0,0.0,0.0,216.3,0.0,3154.4,605.4,0.0,4.8
7327,r108,"All institutions -> U. Wisconsin, System Office",All institutions,"U. Wisconsin, System Office",2,107,3960.1,0.0,0.0,2187.0,0.0,0.0,93.9,0.0,1600.0,0.0,0.0,79.2
7327,r109,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,108,3952.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.9,2274.7,0.0,0.0
7327,r110,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,109,3916.5,0.0,0.0,0.0,0.0,214.3,0.0,0.0,227.0,3475.2,0.0,0.0
7327,r111,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,110,3697.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.2,2450.3,0.0,0.0
7327,r112,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,111,3644.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3631.1,0.0,0.0,13.0
7327,r113,"All institutions -> U. Kansas, Lawrence",All institutions,"U. Kansas, Lawrence",2,112,3643.3,0.0,0.0,0.0,0.0,0.0,28.7,0.0,3192.2,332.3,0.0,90.0
7327,r114,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,113,3559.7,0.0,0.0,621.0,0.0,0.0,0.0,0.0,1260.5,1678.2,0.0,0.0
7327,r115,All institutions -> U. Maine,All institutions,U. Maine,2,114,3486.3,0.0,0.0,0.0,0.0,456.5,0.0,0.0,0.0,3029.8,0.0,0.0
7327,r116,"All institutions -> Texas A&M U., System Office",All institutions,"Texas A&M U., System Office",2,115,3434.1,0.0,0.0,0.0,0.0,165.6,0.0,0.0,3268.4,0.0,0.0,0.0
7327,r117,All institutions -> U. Vermont,All institutions,U. Vermont,2,116,3347.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2198.7,699.0,0.0,449.7
7327,r118,All institutions -> Florida State U.,All institutions,Florida State U.,2,117,3331.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.9,2614.3,0.0,0.0
7327,r119,All institutions -> Rice U.,All institutions,Rice U.,2,118,3324.2,0.0,0.0,0.0,0.0,0.0,152.4,0.0,805.5,2366.3,0.0,0.0
7327,r120,All institutions -> Florida International U.,All institutions,Florida International U.,2,119,3315.5,0.0,0.0,0.0,0.0,144.8,0.0,0.0,1463.1,1707.6,0.0,0.0
7327,r121,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,120,3291.6,0.0,0.0,0.0,0.0,0.0,0.0,900.0,130.9,2260.7,0.0,0.0
7327,r122,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,121,3228.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3228.1,0.0,0.0,0.0
7327,r123,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,122,3213.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2440.1,773.2,0.0,0.0
7327,r124,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,123,3196.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3196.4,0.0,0.0
7327,r125,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,124,3192.5,0.0,0.0,0.0,0.0,1544.5,0.0,0.0,338.4,1309.6,0.0,0.0
7327,r126,"All institutions -> U. Texas Health Science Center, The, Houston",All institutions,"U. Texas Health Science Center, The, Houston",2,125,3184.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3184.5,0.0,0.0,0.0
7327,r127,"All institutions -> U. North Carolina, The, Charlotte",All institutions,"U. North Carolina, The, Charlotte",2,126,3159.0,0.0,0.0,0.0,0.0,404.1,0.0,0.0,830.7,1909.9,0.0,14.3
7327,r128,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,127,3127.3,0.0,0.0,0.0,0.0,307.4,0.0,0.0,798.6,2021.3,0.0,0.0
7327,r129,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,128,3121.9,0.0,0.0,0.0,0.0,0.0,245.4,0.0,2003.2,873.3,0.0,0.0
7327,r130,All institutions -> Salish Kootenai C.,All institutions,Salish Kootenai C.,2,129,3106.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3106.6,0.0,0.0
7327,r131,"All institutions -> U. Nebraska, Central Administration",All institutions,"U. Nebraska, Central Administration",2,130,3079.4,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.4
7327,r132,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,131,3063.7,0.0,0.0,0.0,0.0,46.7,0.0,0.0,2851.9,165.2,0.0,0.0
7327,r133,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,132,3027.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3027.4,0.0,0.0
7327,r134,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,133,2994.3,0.0,0.0,0.0,0.0,304.8,0.0,0.0,372.2,2317.4,0.0,0.0
7327,r135,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,134,2974.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2914.6,0.0,60.0
7327,r136,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,135,2955.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2955.9,0.0,0.0
7327,r137,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,136,2950.6,0.0,0.0,0.0,0.0,175.6,0.0,0.0,0.0,2775.0,0.0,0.0
7327,r138,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,137,2933.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2933.5,0.0,0.0
7327,r139,All institutions -> U. Idaho,All institutions,U. Idaho,2,138,2903.1,0.0,0.0,511.5,0.0,0.0,0.0,0.0,35.8,784.0,0.0,1571.8
7327,r140,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,139,2885.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.3,1291.5,0.0,0.0
7327,r141,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,140,2849.8,0.0,0.0,0.0,0.0,0.0,1210.0,0.0,35.6,1604.3,0.0,0.0
7327,r142,"All institutions -> Scripps Research Institute, The",All institutions,"Scripps Research Institute, The",2,141,2811.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2811.7,0.0,0.0,0.0
7327,r143,All institutions -> Portland State U.,All institutions,Portland State U.,2,142,2756.1,0.0,0.0,0.0,0.0,509.4,0.0,0.0,1907.5,339.3,0.0,0.0
7327,r144,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,143,2636.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517.6,1118.7,0.0,0.0
7327,r145,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,144,2619.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549.6,69.8,0.0,0.0
7327,r146,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,145,2575.1,0.0,0.0,0.0,0.0,0.0,35.6,0.0,32.8,2506.7,0.0,0.0
