table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
5996,r001_1,1,Baccalaureate-origin institution,,1,"St. John's C., Annapolis"
5996,r001_2,1,Non-S&E doctorate recipients,Number,2,78
5996,r001_3,1,Non-S&E doctorate recipients,Institutional- yield ratio,2,7.0
5996,r001_4,1,Institutionalcontrol,,1,Private
5996,r001_5,1,2018 Carnegie Classification,,1,Baccalaureate colleges: arts and sciences focus
5996,r002_1,2,Baccalaureate-origin institution,,1,Swarthmore C.
5996,r002_2,2,Non-S&E doctorate recipients,Number,2,274
5996,r002_3,2,Non-S&E doctorate recipients,Institutional- yield ratio,2,6.8
5996,r002_4,2,Institutionalcontrol,,1,Private
5996,r002_5,2,2018 Carnegie Classification,,1,Baccalaureate colleges: arts and sciences focus
5996,r003_1,3,Baccalaureate-origin institution,,1,New England Conservatory
5996,r003_2,3,Non-S&E doctorate recipients,Number,2,57
5996,r003_3,3,Non-S&E doctorate recipients,Institutional- yield ratio,2,6.4
5996,r003_4,3,Institutionalcontrol,,1,Private
5996,r003_5,3,2018 Carnegie Classification,,1,"Special focus 4 year: arts, music and design"
5996,r004_1,4,Baccalaureate-origin institution,,1,Reed C.
5996,r004_2,4,Non-S&E doctorate recipients,Number,2,179
5996,r004_3,4,Non-S&E doctorate recipients,Institutional- yield ratio,2,5.4
5996,r004_4,4,Institutionalcontrol,,1,Private
5996,r004_5,4,2018 Carnegie Classification,,1,Baccalaureate colleges: arts and sciences focus
5996,r005_1,5,Baccalaureate-origin institution,,1,Oberlin C.
5996,r005_2,5,Non-S&E doctorate recipients,Number,2,365
5996,r005_3,5,Non-S&E doctorate recipients,Institutional- yield ratio,2,4.8
5996,r005_4,5,Institutionalcontrol,,1,Private
5996,r005_5,5,2018 Carnegie Classification,,1,Baccalaureate colleges: arts and sciences focus
5996,r006_1,6,Baccalaureate-origin institution,,1,Bryn Mawr C.
5996,r006_2,6,Non-S&E doctorate recipients,Number,2,161
5996,r006_3,6,Non-S&E doctorate recipients,Institutional- yield ratio,2,4.7
5996,r006_4,6,Institutionalcontrol,,1,Private
5996,r006_5,6,2018 Carnegie Classification,,1,Baccalaureate colleges: arts and sciences focus
5996,r007_1,7,Baccalaureate-origin institution,,1,U. Chicago
5996,r007_2,7,Non-S&E doctorate recipients,Number,2,550
5996,r007_3,7,Non-S&E doctorate recipients,Institutional- yield ratio,2,4.5
5996,r007_4,7,Institutionalcontrol,,1,Private
5996,r007_5,7,2018 Carnegie Classification,,1,R1: doctoral universities
5996,r008_1,8,Baccalaureate-origin institution,,1,Yale U.
5996,r008_2,8,Non-S&E doctorate recipients,Number,2,649
5996,r008_3,8,Non-S&E doctorate recipients,Institutional- yield ratio,2,4.5
5996,r008_4,8,Institutionalcontrol,,1,Private
5996,r008_5,8,2018 Carnegie Classification,,1,R1: doctoral universities
5996,r009_1,9,Baccalaureate-origin institution,,1,Grinnell C.
5996,r009_2,9,Non-S&E doctorate recipients,Number,2,172
5996,r009_3,9,Non-S&E doctorate recipients,Institutional- yield ratio,2,4.4
5996,r009_4,9,Institutionalcontrol,,1,Private
5996,r009_5,9,2018 Carnegie Classification,,1,Baccalaureate colleges: arts and sciences focus
5996,r010_1,10,Baccalaureate-origin institution,,1,Vassar C.
5996,r010_2,10,Non-S&E doctorate recipients,Number,2,294
5996,r010_3,10,Non-S&E doctorate recipients,Institutional- yield ratio,2,4.3
5996,r010_4,10,Institutionalcontrol,,1,Private
5996,r010_5,10,2018 Carnegie Classification,,1,Baccalaureate colleges: arts and sciences focus
5996,r011_1,11,Baccalaureate-origin institution,,1,Sarah Lawrence C.
5996,r011_2,11,Non-S&E doctorate recipients,Number,2,137
5996,r011_3,11,Non-S&E doctorate recipients,Institutional- yield ratio,2,4.3
5996,r011_4,11,Institutionalcontrol,,1,Private
5996,r011_5,11,2018 Carnegie Classification,,1,Baccalaureate colleges: arts and sciences focus
5996,r012_1,12,Baccalaureate-origin institution,,1,Haverford C.
5996,r012_2,12,Non-S&E doctorate recipients,Number,2,138
5996,r012_3,12,Non-S&E doctorate recipients,Institutional- yield ratio,2,4.3
5996,r012_4,12,Institutionalcontrol,,1,Private
5996,r012_5,12,2018 Carnegie Classification,,1,Baccalaureate colleges: arts and sciences focus
5996,r013_1,13,Baccalaureate-origin institution,,1,"Williams C., Williamstown"
5996,r013_2,13,Non-S&E doctorate recipients,Number,2,236
5996,r013_3,13,Non-S&E doctorate recipients,Institutional- yield ratio,2,4.1
5996,r013_4,13,Institutionalcontrol,,1,Private
5996,r013_5,13,2018 Carnegie Classification,,1,Baccalaureate colleges: arts and sciences focus
5996,r014_1,14,Baccalaureate-origin institution,,1,Carleton C.
5996,r014_2,14,Non-S&E doctorate recipients,Number,2,214
5996,r014_3,14,Non-S&E doctorate recipients,Institutional- yield ratio,2,4.1
5996,r014_4,14,Institutionalcontrol,,1,Private
5996,r014_5,14,2018 Carnegie Classification,,1,Baccalaureate colleges: arts and sciences focus
5996,r015_1,15,Baccalaureate-origin institution,,1,Harvard U.
5996,r015_2,15,Non-S&E doctorate recipients,Number,2,791
5996,r015_3,15,Non-S&E doctorate recipients,Institutional- yield ratio,2,4.0
5996,r015_4,15,Institutionalcontrol,,1,Private
5996,r015_5,15,2018 Carnegie Classification,,1,R1: doctoral universities
5996,r016_1,16,Baccalaureate-origin institution,,1,Amherst C.
5996,r016_2,16,Non-S&E doctorate recipients,Number,2,188
5996,r016_3,16,Non-S&E doctorate recipients,Institutional- yield ratio,2,4.0
5996,r016_4,16,Institutionalcontrol,,1,Private
5996,r016_5,16,2018 Carnegie Classification,,1,Baccalaureate colleges: arts and sciences focus
5996,r017_1,17,Baccalaureate-origin institution,,1,Wesleyan U.
5996,r017_2,17,Non-S&E doctorate recipients,Number,2,302
5996,r017_3,17,Non-S&E doctorate recipients,Institutional- yield ratio,2,3.8
5996,r017_4,17,Institutionalcontrol,,1,Private
5996,r017_5,17,2018 Carnegie Classification,,1,Baccalaureate colleges: arts and sciences focus
