table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2001,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011
6446,r001,All agencies,All agencies,,,,,1,22755.6,24338.4,26320.4,27237.1,26597.9,26951.1,27227.8,26739.7,30812.5,31932.6,28751.2
6446,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,,,,
6446,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,900.6,880.3,907.6,998.9,1049.2,1084.7,1130.2,1136.1,1145.3,1158.8,1162.0
6446,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Marketing Service,All agencies,Departments,Department of Agriculture,Agricultural Marketing Service,,4,4.1,4.4,4.1,7.9,7.7,6.3,6.4,2.5,2.1,2.2,2.1
6446,r005,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,358.0,381.5,382.3,450.2,454.2,465.3,468.2,460.3,456.5,471.3,453.2
6446,r006,All agencies -> Departments -> Department of Agriculture -> Economic Research Service,All agencies,Departments,Department of Agriculture,Economic Research Service,,4,59.1,60.3,61.6,63.7,66.6,67.5,83.4,73.4,70.9,84.5,73.5
6446,r007,All agencies -> Departments -> Department of Agriculture -> Food Safety and Inspection Service,All agencies,Departments,Department of Agriculture,Food Safety and Inspection Service,,4,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6446,r008,All agencies -> Departments -> Department of Agriculture -> Foreign Agricultural Service,All agencies,Departments,Department of Agriculture,Foreign Agricultural Service,,4,0.6,0.6,0.7,1.2,1.1,0.6,0.4,0.3,0.3,0.3,0.4
6446,r009,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,106.7,113.9,131.4,133.2,133.2,138.2,191.9,173.0,192.2,184.3,192.0
6446,r010,"All agencies -> Departments -> Department of Agriculture -> Grain Inspection, Packers, and Stockyards Administration",All agencies,Departments,Department of Agriculture,"Grain Inspection, Packers, and Stockyards Administration",,4,0.0,0.0,0.0,0.0,6.7,7.1,0.0,0.0,0.0,0.0,0.0
