table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_naics_code,field_all_companies,field_1_9_employees,field_10_49_employees,field_50_249_employees,field_250_or_more_employees
9057,r024,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['1,369', '&nbsp;']","['954', '&nbsp;']","['310', '&nbsp;']","['88', '&nbsp;']","['15', '&nbsp;']"
9057,r025,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['4,064', '&nbsp;']","['2,071', '&nbsp;']","['1,444', '&nbsp;']","['412', '&nbsp;']","['136', '&nbsp;']"
9057,r026,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['7,786', '&nbsp;']","['3,690', '&nbsp;']","['2,348', '&nbsp;']","['1,163', '&nbsp;']","['587', '&nbsp;']"
9057,r027,"All industries -> Manufacturing industries -> Transportation equipment -> Automobiles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Automobiles, bodies, trailers, and parts",,4,3361–63,"['5,054', '&nbsp;']","['2,252', '&nbsp;']","['1,492', '&nbsp;']","['841', '&nbsp;']","['470', '&nbsp;']"
9057,r028,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['994', '&nbsp;']","['437', '&nbsp;']","['312', '&nbsp;']","['175', '&nbsp;']","['69', '&nbsp;']"
9057,r029,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,738', '&nbsp;']","['1,000', '&nbsp;']","['544', '&nbsp;']","['146', '&nbsp;']","['47', '&nbsp;']"
9057,r030,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['12,594', '&nbsp;']","['8,164', '&nbsp;']","['3,517', '&nbsp;']","['778', '&nbsp;']","['135', '&nbsp;']"
9057,r031,All industries -> Manufacturing industries -> Miscellaneous ,All industries,Manufacturing industries,Miscellaneous ,,,3,339,"['19,761', '&nbsp;']","['14,397', '&nbsp;']","['4,226', '&nbsp;']","['854', '&nbsp;']","['284', '&nbsp;']"
9057,r032,All industries -> Manufacturing industries -> Miscellaneous  -> Medical equipment and supplies ,All industries,Manufacturing industries,Miscellaneous ,Medical equipment and supplies ,,4,3391,"['7,588', '&nbsp;']","['5,431', '&nbsp;']","['1,625', '&nbsp;']","['321', '&nbsp;']","['214', '&nbsp;']"
9057,r033,All industries -> Manufacturing industries -> Miscellaneous  -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous ,Other miscellaneous manufacturing,,4,3399,"['12,172', '&nbsp;']","['8,967', '&nbsp;']","['2,602', '&nbsp;']","['534', '&nbsp;']","['69', '&nbsp;']"
9057,r034,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"11, 21–23, 42–81","['4,651,784', '&nbsp;']","['3,550,280', '&nbsp;']","['914,451', '&nbsp;']","['159,246', '&nbsp;']","['27,805', '&nbsp;']"
9057,r035,"All industries -> Nonmanufacturing industries -> Agriculture, forestry, fishing, and hunting",All industries,Nonmanufacturing industries,"Agriculture, forestry, fishing, and hunting",,,3,11,"['21,859', '&nbsp;']","['17,596', '&nbsp;']","['3,361', '&nbsp;']","['692', '&nbsp;']","['210', '&nbsp;']"
9057,r036,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['15,323', '&nbsp;']","['10,727', '&nbsp;']","['3,308', '&nbsp;']","['1,053', '&nbsp;']","['234', '&nbsp;']"
9057,r037,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['2,729', '&nbsp;']","['1,960', '&nbsp;']","['454', '&nbsp;']","['202', '&nbsp;']","['113', '&nbsp;']"
9057,r038,All industries -> Nonmanufacturing industries -> Construction,All industries,Nonmanufacturing industries,Construction,,,3,23,"['627,170', '&nbsp;']","['490,532', '&nbsp;']","['116,173', '&nbsp;']","['18,598', '&nbsp;']","['1,870', '&nbsp;']"
9057,r039,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['246,019', '&nbsp;']","['180,330', '&nbsp;']","['51,142', '&nbsp;']","['12,194', '&nbsp;']","['2,354', '&nbsp;']"
9057,r040,All industries -> Nonmanufacturing industries -> Retail trade,All industries,Nonmanufacturing industries,Retail trade,,,3,44–45,"['548,126', '&nbsp;']","['422,402', '&nbsp;']","['106,775', '&nbsp;']","['16,316', '&nbsp;']","['2,630', '&nbsp;']"
9057,r041,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['160,599', '&nbsp;']","['123,460', '&nbsp;']","['29,162', '&nbsp;']","['6,811', '&nbsp;']","['1,165', '&nbsp;']"
9057,r042,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['63,631', '&nbsp;']","['48,781', '&nbsp;']","['11,056', '&nbsp;']","['2,818', '&nbsp;']","['977', 'i']"
9057,r043,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['17,644', '&nbsp;']","['12,403', '&nbsp;']","['4,014', '&nbsp;']","['895', '&nbsp;']","['335', 'i']"
9057,r044,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['9,186', '&nbsp;']","['6,733', '&nbsp;']","['1,980', '&nbsp;']","['384', '&nbsp;']","['90', 'i']"
9057,r045,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['8,459', '&nbsp;']","['5,671', '&nbsp;']","['2,035', '&nbsp;']","['510', '&nbsp;']","['244', 'i']"
9057,r046,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['7,670', '&nbsp;']","['5,384', '&nbsp;']","['1,556', '&nbsp;']","['603', '&nbsp;']","['126', 'i']"
9057,r047,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['8,311', '&nbsp;']","['5,662', '&nbsp;']","['1,853', '&nbsp;']","['570', '&nbsp;']","['225', 'i']"
9057,r048,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['30,006', '&nbsp;']","['25,330', '&nbsp;']","['3,636', '&nbsp;']","['748', '&nbsp;']","['290', 'i']"
9057,r049,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['198,294', '&nbsp;']","['173,747', '&nbsp;']","['19,234', '&nbsp;']","['3,619', '&nbsp;']","['1,691', '&nbsp;']"
9057,r050,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['272,733', '&nbsp;']","['247,160', '&nbsp;']","['21,354', '&nbsp;']","['3,508', '&nbsp;']","['709', '&nbsp;']"
9057,r051,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['1,581', '&nbsp;']","['1,321', '&nbsp;']","['246', '&nbsp;']","['1', 'r']","['12', '&nbsp;']"
9057,r052,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['271,153', '&nbsp;']","['245,840', '&nbsp;']","['21,108', '&nbsp;']","['3,507', '&nbsp;']","['698', '&nbsp;']"
9057,r053,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['709,564', '&nbsp;']","['603,507', '&nbsp;']","['88,383', '&nbsp;']","['14,754', '&nbsp;']","['2,923', '&nbsp;']"
9057,r054,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Legal services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Legal services,,4,5411,"['153,271', '&nbsp;']","['133,061', '&nbsp;']","['17,158', '&nbsp;']","['2,539', '&nbsp;']","['512', '&nbsp;']"
9057,r055,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Accounting, tax preparation, bookkeeping, and payroll services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Accounting, tax preparation, bookkeeping, and payroll services",,4,5412,"['106,909', '&nbsp;']","['94,088', '&nbsp;']","['11,281', '&nbsp;']","['1,336', '&nbsp;']","['203', '&nbsp;']"
9057,r056,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['88,331', '&nbsp;']","['68,612', '&nbsp;']","['16,003', '&nbsp;']","['3,044', '&nbsp;']","['671', '&nbsp;']"
9057,r057,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Specialized design services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Specialized design services,,4,5414,"['29,243', '&nbsp;']","['27,041', '&nbsp;']","['1,929', '&nbsp;']","['276', '&nbsp;']","['0', '&nbsp;']"
9057,r058,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['98,634', '&nbsp;']","['83,719', '&nbsp;']","['11,276', '&nbsp;']","['3,196', '&nbsp;']","['445', '&nbsp;']"
9057,r059,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Management, scientific, and technical consulting services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Management, scientific, and technical consulting services",,4,5416,"['139,202', '&nbsp;']","['126,401', '&nbsp;']","['10,036', '&nbsp;']","['2,181', '&nbsp;']","['583', '&nbsp;']"
9057,r060,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['10,785', '&nbsp;']","['7,593', '&nbsp;']","['2,305', '&nbsp;']","['692', '&nbsp;']","['195', '&nbsp;']"
9057,r061,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Advertising, public relations, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Advertising, public relations, and related services",,4,5418,"['27,701', '&nbsp;']","['23,091', '&nbsp;']","['3,960', '&nbsp;']","['564', '&nbsp;']","['87', '&nbsp;']"
9057,r062,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,5419,"['55,490', '&nbsp;']","['39,902', '&nbsp;']","['14,432', '&nbsp;']","['928', '&nbsp;']","['227', '&nbsp;']"
9057,r063,All industries -> Nonmanufacturing industries -> Management of companies and enterprises,All industries,Nonmanufacturing industries,Management of companies and enterprises,,,3,55,"['2,331', '&nbsp;']","['2,085', '&nbsp;']","['207', 'i']","['35', 'r']","['5', '&nbsp;']"
9057,r064,All industries -> Nonmanufacturing industries -> Administrative and support and waste management and remediation services,All industries,Nonmanufacturing industries,Administrative and support and waste management and remediation services,,,3,56,"['291,891', '&nbsp;']","['216,551', '&nbsp;']","['58,574', '&nbsp;']","['12,688', '&nbsp;']","['4,079', '&nbsp;']"
9057,r065,All industries -> Nonmanufacturing industries -> Educational services,All industries,Nonmanufacturing industries,Educational services,,,3,61,"['56,639', '&nbsp;']","['40,452', '&nbsp;']","['14,642', '&nbsp;']","['1,332', '&nbsp;']","['216', 'i']"
9057,r066,All industries -> Nonmanufacturing industries -> Health care and social assistance,All industries,Nonmanufacturing industries,Health care and social assistance,,,3,62,"['531,069', '&nbsp;']","['381,493', '&nbsp;']","['123,493', '&nbsp;']","['22,839', '&nbsp;']","['3,245', '&nbsp;']"
9057,r067,All industries -> Nonmanufacturing industries -> Health care and social assistance -> Health care services,All industries,Nonmanufacturing industries,Health care and social assistance,Health care services,,4,621–23,"['466,688', '&nbsp;']","['344,409', '&nbsp;']","['102,091', '&nbsp;']","['17,708', '&nbsp;']","['2,481', '&nbsp;']"
9057,r068,All industries -> Nonmanufacturing industries -> Health care and social assistance -> Social assistance,All industries,Nonmanufacturing industries,Health care and social assistance,Social assistance,,4,624,"['64,382', '&nbsp;']","['37,083', '&nbsp;']","['21,403', '&nbsp;']","['5,132', '&nbsp;']","['765', '&nbsp;']"
9057,r069,"All industries -> Nonmanufacturing industries -> Arts, entertainment, and recreation",All industries,Nonmanufacturing industries,"Arts, entertainment, and recreation",,,3,71,"['90,143', '&nbsp;']","['65,507', '&nbsp;']","['20,567', '&nbsp;']","['3,562', '&nbsp;']","['507', '&nbsp;']"
9057,r070,All industries -> Nonmanufacturing industries -> Accommodation and food services,All industries,Nonmanufacturing industries,Accommodation and food services,,,3,72,"['464,142', '&nbsp;']","['230,366', 'i']","['194,732', '&nbsp;']","['34,665', '&nbsp;']","['4,381', '&nbsp;']"
9057,r071,All industries -> Nonmanufacturing industries -> Other services,All industries,Nonmanufacturing industries,Other services,,,3,81,"['349,519', '&nbsp;']","['293,620', '&nbsp;']","['51,831', '&nbsp;']","['3,568', '&nbsp;']","['499', '&nbsp;']"
