table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_agencies,field_doc,field_dod,field_doe,field_doi,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_othera
10417,r027,All states and outlying areas -> Arizona -> Lowell Observatory,All states and outlying areas,Arizona,Lowell Observatory,3,512,0,0,0,0,0,0,0,0,512,0,0
10417,r028,All states and outlying areas -> Arizona -> Malpai Borderlands Group Inc.,All states and outlying areas,Arizona,Malpai Borderlands Group Inc.,3,5,0,0,0,0,0,0,0,0,0,5,0
10417,r029,All states and outlying areas -> Arizona -> Phoenix Children's Hospital,All states and outlying areas,Arizona,Phoenix Children's Hospital,3,1653,0,0,0,0,0,0,1653,0,0,0,0
10417,r030,"All states and outlying areas -> Arizona -> St. Joseph's Hospital and Medical Center, Phoenix",All states and outlying areas,Arizona,"St. Joseph's Hospital and Medical Center, Phoenix",3,8875,0,0,0,0,0,0,8875,0,0,0,0
10417,r031,All states and outlying areas -> Arizona -> Translational Genomics Research Institute,All states and outlying areas,Arizona,Translational Genomics Research Institute,3,3648,0,0,0,0,0,0,3648,0,0,0,0
10417,r032,All states and outlying areas -> Arizona -> Valleywise Health Foundation,All states and outlying areas,Arizona,Valleywise Health Foundation,3,100,0,0,0,0,0,0,100,0,0,0,0
10417,r033,All states and outlying areas -> Arizona -> WorldatWork,All states and outlying areas,Arizona,WorldatWork,3,7,0,0,7,0,0,0,0,0,0,0,0
10417,r034,All states and outlying areas -> Arkansas,All states and outlying areas,Arkansas,,2,9914,0,0,0,0,0,0,8977,0,0,937,0
10417,r035,All states and outlying areas -> Arkansas -> Arkansas Children's Hospital,All states and outlying areas,Arkansas,Arkansas Children's Hospital,3,8974,0,0,0,0,0,0,8974,0,0,0,0
10417,r036,All states and outlying areas -> Arkansas -> Arkansas Research Alliance,All states and outlying areas,Arkansas,Arkansas Research Alliance,3,3,0,0,0,0,0,0,3,0,0,0,0
10417,r037,All states and outlying areas -> Arkansas -> Winrock International,All states and outlying areas,Arkansas,Winrock International,3,937,0,0,0,0,0,0,0,0,0,937,0
10417,r038,All states and outlying areas -> California,All states and outlying areas,California,,2,1287410,4731,230918,33173,1373,12989,0,890553,36915,60019,445,16295
10417,r039,All states and outlying areas -> California -> Activate Global Inc.,All states and outlying areas,California,Activate Global Inc.,3,1985,0,1985,0,0,0,0,0,0,0,0,0
10417,r040,All states and outlying areas -> California -> Agriculture and Land-Based Training Association,All states and outlying areas,California,Agriculture and Land-Based Training Association,3,10,0,0,0,0,0,0,0,0,0,10,0
10417,r041,All states and outlying areas -> California -> AltaMed Health Services Corp.,All states and outlying areas,California,AltaMed Health Services Corp.,3,502,0,0,0,0,0,0,502,0,0,0,0
10417,r042,All states and outlying areas -> California -> American Institute of Mathematics,All states and outlying areas,California,American Institute of Mathematics,3,1033,0,0,0,0,0,0,0,0,1033,0,0
10417,r043,All states and outlying areas -> California -> Amigos de los Rios,All states and outlying areas,California,Amigos de los Rios,3,475,0,0,0,0,0,0,475,0,0,0,0
10417,r044,All states and outlying areas -> California -> Applied Biomedical Science Institute,All states and outlying areas,California,Applied Biomedical Science Institute,3,1545,0,0,0,0,0,0,1545,0,0,0,0
10417,r045,All states and outlying areas -> California -> Applied Technology Council,All states and outlying areas,California,Applied Technology Council,3,176,176,0,0,0,0,0,0,0,0,0,0
10417,r046,All states and outlying areas -> California -> Association for Creatine Deficiencies Inc.,All states and outlying areas,California,Association for Creatine Deficiencies Inc.,3,20,0,0,0,0,0,0,20,0,0,0,0
10417,r047,All states and outlying areas -> California -> Association for the Advancement of Artificial Intelligence,All states and outlying areas,California,Association for the Advancement of Artificial Intelligence,3,0.05,0,0.05,0,0,0,0,0,0,0,0,0
10417,r048,All states and outlying areas -> California -> Astronomical Society of the Pacific,All states and outlying areas,California,Astronomical Society of the Pacific,3,674,0,0,0,0,0,0,0,0,674,0,0
10417,r049,All states and outlying areas -> California -> Bay Area Environmental Research Institute,All states and outlying areas,California,Bay Area Environmental Research Institute,3,20758,0,0,0,0,0,0,0,20758,0,0,0
10417,r050,All states and outlying areas -> California -> Bay Area Tumor Institute,All states and outlying areas,California,Bay Area Tumor Institute,3,842,0,0,0,0,0,0,842,0,0,0,0
10417,r051,All states and outlying areas -> California -> Breathe California of the Bay Area,All states and outlying areas,California,Breathe California of the Bay Area,3,129,0,0,129,0,0,0,0,0,0,0,0
10417,r052,"All states and outlying areas -> California -> Buck Institute for Research on Aging, The",All states and outlying areas,California,"Buck Institute for Research on Aging, The",3,21999,0,0,0,0,0,0,21999,0,0,0,0
10417,r053,All states and outlying areas -> California -> California Academy of Sciences,All states and outlying areas,California,California Academy of Sciences,3,953,0,0,0,0,0,0,313,0,640,0,0
10417,r054,All states and outlying areas -> California -> California Association for Coordinated Transportation Inc.,All states and outlying areas,California,California Association for Coordinated Transportation Inc.,3,1250,0,0,0,0,0,0,0,0,0,0,1250
10417,r055,All states and outlying areas -> California -> California Medical Innovations Institute,All states and outlying areas,California,California Medical Innovations Institute,3,2831,0,0,0,0,0,0,2831,0,0,0,0
10417,r056,All states and outlying areas -> California -> California Native Plant Society,All states and outlying areas,California,California Native Plant Society,3,30,0,0,0,30,0,0,0,0,0,0,0
10417,r057,All states and outlying areas -> California -> California Pacific Medical Center,All states and outlying areas,California,California Pacific Medical Center,3,19593,0,0,0,0,0,0,19593,0,0,0,0
10417,r058,All states and outlying areas -> California -> California Science Center Foundation,All states and outlying areas,California,California Science Center Foundation,3,1092,0,0,0,0,0,0,0,0,1092,0,0
10417,r059,All states and outlying areas -> California -> Cedars-Sinai Medical Center,All states and outlying areas,California,Cedars-Sinai Medical Center,3,104488,0,9220,0,0,0,0,94772,0,496,0,0
10417,r060,All states and outlying areas -> California -> Center for Civic Education,All states and outlying areas,California,Center for Civic Education,3,1203,0,0,0,0,1203,0,0,0,0,0,0
10417,r061,All states and outlying areas -> California -> Center for Health Design Inc.,All states and outlying areas,California,Center for Health Design Inc.,3,94,0,0,0,0,0,0,94,0,0,0,0
10417,r062,All states and outlying areas -> California -> Center for Innovative Public Health Research,All states and outlying areas,California,Center for Innovative Public Health Research,3,2917,0,0,0,0,0,0,2917,0,0,0,0
10417,r063,All states and outlying areas -> California -> Children's Hospital and Research Center at Oakland,All states and outlying areas,California,Children's Hospital and Research Center at Oakland,3,129,0,0,0,0,0,0,129,0,0,0,0
10417,r064,All states and outlying areas -> California -> Children's Hospital Los Angeles,All states and outlying areas,California,Children's Hospital Los Angeles,3,34007,0,301,0,0,0,0,33707,0,0,0,0
10417,r065,All states and outlying areas -> California -> Children's Museum of Santa Barbara,All states and outlying areas,California,Children's Museum of Santa Barbara,3,99,0,0,0,0,0,0,0,0,99,0,0
10417,r066,"All states and outlying areas -> California -> City of Hope, Beckman Research Institute",All states and outlying areas,California,"City of Hope, Beckman Research Institute",3,75562,0,1232,0,0,0,0,74330,0,0,0,0
10417,r067,All states and outlying areas -> California -> Coastal Marine Biolabs Integrative Biosciences Program Inc.,All states and outlying areas,California,Coastal Marine Biolabs Integrative Biosciences Program Inc.,3,263,0,0,0,0,0,0,263,0,0,0,0
10417,r068,"All states and outlying areas -> California -> ConnectEd: California Center for C. and Career, The",All states and outlying areas,California,"ConnectEd: California Center for C. and Career, The",3,251,0,251,0,0,0,0,0,0,0,0,0
10417,r069,All states and outlying areas -> California -> Conservation Science Partners Inc.,All states and outlying areas,California,Conservation Science Partners Inc.,3,328,225,0,0,103,0,0,0,0,0,0,0
10417,r070,All states and outlying areas -> California -> Coral Reef Research Foundation,All states and outlying areas,California,Coral Reef Research Foundation,3,301,0,0,0,0,0,0,0,0,301,0,0
10417,r071,All states and outlying areas -> California -> Dignity Health,All states and outlying areas,California,Dignity Health,3,1546,0,1546,0,0,0,0,0,0,0,0,0
10417,r072,All states and outlying areas -> California -> Doheny Eye Institute,All states and outlying areas,California,Doheny Eye Institute,3,2796,0,0,0,0,0,0,2775,21,0,0,0
10417,r073,All states and outlying areas -> California -> Electric Power Research Institute,All states and outlying areas,California,Electric Power Research Institute,3,31889,0,639,23746,0,0,0,0,0,0,0,7504
10417,r074,All states and outlying areas -> California -> Electricore Inc.,All states and outlying areas,California,Electricore Inc.,3,666,0,0,666,0,0,0,0,0,0,0,0
10417,r075,All states and outlying areas -> California -> Engineering Biology Research Consortium,All states and outlying areas,California,Engineering Biology Research Consortium,3,14896,0,14896,0,0,0,0,0,0,0,0,0
10417,r076,All states and outlying areas -> California -> Essential Access Health,All states and outlying areas,California,Essential Access Health,3,53,0,0,0,0,0,0,53,0,0,0,0
10417,r077,"All states and outlying areas -> California -> Exploratorium, The",All states and outlying areas,California,"Exploratorium, The",3,3238,0,0,0,0,0,0,259,0,2980,0,0
10417,r078,All states and outlying areas -> California -> Farallon Institute,All states and outlying areas,California,Farallon Institute,3,626,41,0,0,0,0,0,0,585,0,0,0
10417,r079,All states and outlying areas -> California -> Farmers Market Coalition,All states and outlying areas,California,Farmers Market Coalition,3,316,0,0,0,0,0,0,0,0,0,316,0
10417,r080,All states and outlying areas -> California -> FlexTech Alliance Inc.,All states and outlying areas,California,FlexTech Alliance Inc.,3,40931,0,40931,0,0,0,0,0,0,0,0,0
10417,r081,All states and outlying areas -> California -> GeoHazards International,All states and outlying areas,California,GeoHazards International,3,398,0,0,0,398,0,0,0,0,0,0,0
10417,r082,All states and outlying areas -> California -> Greater Los Angeles Veterans Research and Education Foundation,All states and outlying areas,California,Greater Los Angeles Veterans Research and Education Foundation,3,1039,0,713,0,0,0,0,327,0,0,0,0
10417,r083,All states and outlying areas -> California -> High Desert Partnership for Academic Excellence Inc.,All states and outlying areas,California,High Desert Partnership for Academic Excellence Inc.,3,80,0,0,0,0,0,0,0,80,0,0,0
10417,r084,"All states and outlying areas -> California -> Human Biomolecular Research Institute, The",All states and outlying areas,California,"Human Biomolecular Research Institute, The",3,630,0,0,0,0,0,0,630,0,0,0,0
10417,r085,All states and outlying areas -> California -> Huntington Medical Research Institutes,All states and outlying areas,California,Huntington Medical Research Institutes,3,2604,0,0,0,0,0,0,2604,0,0,0,0
10417,r086,All states and outlying areas -> California -> Indian Health Council,All states and outlying areas,California,Indian Health Council,3,948,0,0,0,0,0,0,948,0,0,0,0
10417,r087,All states and outlying areas -> California -> Industry Initiatives for Science and Math Education,All states and outlying areas,California,Industry Initiatives for Science and Math Education,3,203,0,203,0,0,0,0,0,0,0,0,0
10417,r088,"All states and outlying areas -> California -> Institute for Bird Populations, The",All states and outlying areas,California,"Institute for Bird Populations, The",3,26,0,0,0,10,0,0,0,0,0,16,0
10417,r089,All states and outlying areas -> California -> Institute for Molecular Medicine,All states and outlying areas,California,Institute for Molecular Medicine,3,3438,0,0,0,0,0,0,3438,0,0,0,0
10417,r090,All states and outlying areas -> California -> Institute for Scientific Analysis and Scientific Analysis Corp.,All states and outlying areas,California,Institute for Scientific Analysis and Scientific Analysis Corp.,3,618,0,0,0,0,0,0,618,0,0,0,0
10417,r091,All states and outlying areas -> California -> Institute for the Study of Learning and Expertise,All states and outlying areas,California,Institute for the Study of Learning and Expertise,3,119,0,119,0,0,0,0,0,0,0,0,0
10417,r092,All states and outlying areas -> California -> Institute for Wildlife Studies,All states and outlying areas,California,Institute for Wildlife Studies,3,17,0,0,0,17,0,0,0,0,0,0,0
10417,r093,All states and outlying areas -> California -> International AIDS Society USA,All states and outlying areas,California,International AIDS Society USA,3,750,0,0,0,0,0,0,750,0,0,0,0
10417,r094,All states and outlying areas -> California -> International Anesthesia Research Society,All states and outlying areas,California,International Anesthesia Research Society,3,447,0,0,0,0,0,0,447,0,0,0,0
10417,r095,All states and outlying areas -> California -> International Computer Science Institute,All states and outlying areas,California,International Computer Science Institute,3,5944,0,1332,0,0,0,0,0,0,4612,0,0
10417,r096,All states and outlying areas -> California -> International Society of Service Innovation Professionals,All states and outlying areas,California,International Society of Service Innovation Professionals,3,69,0,0,0,0,0,0,0,0,69,0,0
10417,r097,All states and outlying areas -> California -> J. Craig Venter Institute,All states and outlying areas,California,J. Craig Venter Institute,3,6926,0,0,2200,0,0,0,3463,205,1058,0,0
10417,r098,"All states and outlying areas -> California -> J. David Gladstone Institutes, The",All states and outlying areas,California,"J. David Gladstone Institutes, The",3,45424,0,2345,0,0,0,0,42621,0,458,0,0
10417,r099,All states and outlying areas -> California -> Kaiser Permanente,All states and outlying areas,California,Kaiser Permanente,3,152223,0,0,0,0,0,0,152223,0,0,0,0
10417,r100,All states and outlying areas -> California -> Kestrel Institute,All states and outlying areas,California,Kestrel Institute,3,1700,0,1700,0,0,0,0,0,0,0,0,0
10417,r101,All states and outlying areas -> California -> La Jolla Infectious Disease Institute,All states and outlying areas,California,La Jolla Infectious Disease Institute,3,209,0,0,0,0,0,0,209,0,0,0,0
10417,r102,All states and outlying areas -> California -> La Jolla Institute for Immunology,All states and outlying areas,California,La Jolla Institute for Immunology,3,52680,0,0,0,0,0,0,52680,0,0,0,0
10417,r103,All states and outlying areas -> California -> Las Cumbres Observatory Global Telescope Network Inc.,All states and outlying areas,California,Las Cumbres Observatory Global Telescope Network Inc.,3,440,0,0,0,0,0,0,0,0,440,0,0
10417,r104,All states and outlying areas -> California -> Loma Linda Veterans Association for Research and Education,All states and outlying areas,California,Loma Linda Veterans Association for Research and Education,3,1285,0,0,0,0,0,0,505,780,0,0,0
10417,r105,All states and outlying areas -> California -> Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,All states and outlying areas,California,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,3,12836,0,0,0,0,0,0,12836,0,0,0,0
10417,r106,All states and outlying areas -> California -> Manylabs Inc.,All states and outlying areas,California,Manylabs Inc.,3,152,0,152,0,0,0,0,0,0,0,0,0
10417,r107,All states and outlying areas -> California -> Mathematical Sciences Research Institute,All states and outlying areas,California,Mathematical Sciences Research Institute,3,7797,0,0,0,0,0,0,0,0,7797,0,0
10417,r108,All states and outlying areas -> California -> Mid Klamath Watershed Council,All states and outlying areas,California,Mid Klamath Watershed Council,3,4,0,0,0,0,0,0,0,0,0,4,0
10417,r109,All states and outlying areas -> California -> Molecular Medicine Research Institute,All states and outlying areas,California,Molecular Medicine Research Institute,3,293,0,0,0,0,0,0,293,0,0,0,0
10417,r110,All states and outlying areas -> California -> Monterey Bay Aquarium Research Institute,All states and outlying areas,California,Monterey Bay Aquarium Research Institute,3,22580,0,0,1963,367,0,0,0,350,19901,0,0
10417,r111,All states and outlying areas -> California -> National Marine Mammal Foundation,All states and outlying areas,California,National Marine Mammal Foundation,3,526,65,461,0,0,0,0,0,0,0,0,0
10417,r112,All states and outlying areas -> California -> Natural History Museum of Los Angeles County,All states and outlying areas,California,Natural History Museum of Los Angeles County,3,545,0,0,0,0,0,0,0,0,545,0,0
10417,r113,All states and outlying areas -> California -> New Teacher Center,All states and outlying areas,California,New Teacher Center,3,3799,0,0,0,0,3799,0,0,0,0,0,0
10417,r114,All states and outlying areas -> California -> Northern California Institute for Research and Education,All states and outlying areas,California,Northern California Institute for Research and Education,3,27601,0,5657,0,0,0,0,21945,0,0,0,0
10417,r115,All states and outlying areas -> California -> Oak Crest Institute of Science,All states and outlying areas,California,Oak Crest Institute of Science,3,2404,0,0,0,0,0,0,2404,0,0,0,0
10417,r116,All states and outlying areas -> California -> Open Source Robotics Foundation,All states and outlying areas,California,Open Source Robotics Foundation,3,399,0,399,0,0,0,0,0,0,0,0,0
10417,r117,All states and outlying areas -> California -> Palo Alto Veterans Institute for Research,All states and outlying areas,California,Palo Alto Veterans Institute for Research,3,10520,0,343,0,0,0,0,10177,0,0,0,0
10417,r118,All states and outlying areas -> California -> Paso Pacifico,All states and outlying areas,California,Paso Pacifico,3,49,0,0,0,0,0,0,0,0,0,49,0
10417,r119,All states and outlying areas -> California -> Phoenix Bioinformatics Corp.,All states and outlying areas,California,Phoenix Bioinformatics Corp.,3,1217,0,0,0,0,0,0,0,0,1217,0,0
10417,r120,All states and outlying areas -> California -> Point Reyes Bird Observatory,All states and outlying areas,California,Point Reyes Bird Observatory,3,162,0,0,0,33,0,0,0,0,129,0,0
10417,r121,All states and outlying areas -> California -> Proteogenomics Research Institute for Systems Medicine,All states and outlying areas,California,Proteogenomics Research Institute for Systems Medicine,3,4256,0,0,0,0,0,0,4256,0,0,0,0
10417,r122,All states and outlying areas -> California -> Public Health Foundation Enterprises Inc.,All states and outlying areas,California,Public Health Foundation Enterprises Inc.,3,7411,0,0,0,0,0,0,7411,0,0,0,0
10417,r123,All states and outlying areas -> California -> Public Health Institute,All states and outlying areas,California,Public Health Institute,3,74653,0,1096,0,0,0,0,73082,0,0,0,475
10417,r124,All states and outlying areas -> California -> Public Policy Institute of California,All states and outlying areas,California,Public Policy Institute of California,3,496,323,0,0,0,0,0,0,0,174,0,0
10417,r125,All states and outlying areas -> California -> Rady Children's Hospital-San Diego,All states and outlying areas,California,Rady Children's Hospital-San Diego,3,1487,0,0,0,0,0,0,1487,0,0,0,0
10417,r126,All states and outlying areas -> California -> Rancho Santa Ana Botanic Garden,All states and outlying areas,California,Rancho Santa Ana Botanic Garden,3,211,0,0,0,211,0,0,0,0,0,0,0
10417,r127,All states and outlying areas -> California -> RAND Corp.,All states and outlying areas,California,RAND Corp.,3,54949,1081,2550,0,0,2372,0,40624,0,2907,0,5415
10417,r128,All states and outlying areas -> California -> RASopathies Network USA,All states and outlying areas,California,RASopathies Network USA,3,20,0,0,0,0,0,0,20,0,0,0,0
10417,r129,All states and outlying areas -> California -> Salk Institute for Biological Studies,All states and outlying areas,California,Salk Institute for Biological Studies,3,62106,0,436,0,0,0,0,59241,0,2429,0,0
10417,r130,All states and outlying areas -> California -> San Diego Biomedical Research Institute,All states and outlying areas,California,San Diego Biomedical Research Institute,3,6294,0,0,0,0,0,0,6294,0,0,0,0
10417,r131,All states and outlying areas -> California -> San Diego Society of Natural History,All states and outlying areas,California,San Diego Society of Natural History,3,167,0,0,0,0,0,0,0,0,167,0,0
10417,r132,All states and outlying areas -> California -> Sanford Burnham Prebys Medical Discovery Institute,All states and outlying areas,California,Sanford Burnham Prebys Medical Discovery Institute,3,58860,0,7194,0,0,0,0,51666,0,0,0,0
10417,r133,All states and outlying areas -> California -> Science Communication Lab,All states and outlying areas,California,Science Communication Lab,3,483,0,0,0,0,0,0,483,0,0,0,0
10417,r134,All states and outlying areas -> California -> Scintillon Institute,All states and outlying areas,California,Scintillon Institute,3,1877,0,0,0,0,0,0,1877,0,0,0,0
10417,r135,All states and outlying areas -> California -> Scripps Health,All states and outlying areas,California,Scripps Health,3,1264,0,0,0,0,0,0,1264,0,0,0,0
10417,r136,All states and outlying areas -> California -> Search for Extraterrestrial Intelligence Institute,All states and outlying areas,California,Search for Extraterrestrial Intelligence Institute,3,14732,0,0,0,104,0,0,0,14136,492,0,0
10417,r137,All states and outlying areas -> California -> SEMI,All states and outlying areas,California,SEMI,3,750,0,750,0,0,0,0,0,0,0,0,0
10417,r138,All states and outlying areas -> California -> Sepulveda Research Corp.,All states and outlying areas,California,Sepulveda Research Corp.,3,1485,0,0,0,0,0,0,1485,0,0,0,0
10417,r139,All states and outlying areas -> California -> Sequoia Foundation,All states and outlying areas,California,Sequoia Foundation,3,193,0,0,0,0,0,0,193,0,0,0,0
10417,r140,All states and outlying areas -> California -> Sharp Memorial Hospital,All states and outlying areas,California,Sharp Memorial Hospital,3,1153,0,0,0,0,0,0,1153,0,0,0,0
10417,r141,All states and outlying areas -> California -> Sierra Streams Institute,All states and outlying areas,California,Sierra Streams Institute,3,366,0,0,0,0,0,0,0,0,366,0,0
10417,r142,"All states and outlying areas -> California -> Smith-Kettlewell Eye Research Institute, The",All states and outlying areas,California,"Smith-Kettlewell Eye Research Institute, The",3,2631,0,0,0,0,0,0,2631,0,0,0,0
10417,r143,All states and outlying areas -> California -> Society for Advancement of Chicanos and Native Americans in Science,All states and outlying areas,California,Society for Advancement of Chicanos and Native Americans in Science,3,1509,0,0,0,0,0,0,1509,0,0,0,0
10417,r144,All states and outlying areas -> California -> Southern California Institute for Research and Education,All states and outlying areas,California,Southern California Institute for Research and Education,3,786,0,0,0,0,0,0,786,0,0,0,0
10417,r145,All states and outlying areas -> California -> SPUR - San Francisco Bay Area Planning and Urban Research Association,All states and outlying areas,California,SPUR - San Francisco Bay Area Planning and Urban Research Association,3,50,0,0,0,0,0,0,0,0,0,50,0
10417,r146,All states and outlying areas -> California -> SRI International,All states and outlying areas,California,SRI International,3,193016,0,130914,4194,0,5615,0,43121,0,9172,0,0
10417,r147,All states and outlying areas -> California -> Sutter Bay Medical Foundation,All states and outlying areas,California,Sutter Bay Medical Foundation,3,601,0,0,0,0,0,0,601,0,0,0,0
10417,r148,"All states and outlying areas -> California -> Tech Interactive, The",All states and outlying areas,California,"Tech Interactive, The",3,228,0,0,0,0,0,0,228,0,0,0,0
10417,r149,All states and outlying areas -> California -> Terasaki Institute for Biomedical Innovation,All states and outlying areas,California,Terasaki Institute for Biomedical Innovation,3,929,0,0,0,0,0,0,929,0,0,0,0
10417,r150,All states and outlying areas -> California -> Theiss Research,All states and outlying areas,California,Theiss Research,3,2820,2820,0,0,0,0,0,0,0,0,0,0
10417,r151,All states and outlying areas -> California -> Through the Looking Glass,All states and outlying areas,California,Through the Looking Glass,3,200,0,0,0,0,0,0,200,0,0,0,0
10417,r152,All states and outlying areas -> California -> Topos Institute,All states and outlying areas,California,Topos Institute,3,300,0,300,0,0,0,0,0,0,0,0,0
10417,r153,"All states and outlying areas -> California -> Trust for Public Land, The",All states and outlying areas,California,"Trust for Public Land, The",3,50,0,0,0,50,0,0,0,0,0,0,0
10417,r154,All states and outlying areas -> California -> Unitary Fund,All states and outlying areas,California,Unitary Fund,3,275,0,0,275,0,0,0,0,0,0,0,0
10417,r155,All states and outlying areas -> California -> Veterans Medical Research Foundation,All states and outlying areas,California,Veterans Medical Research Foundation,3,9733,0,3253,0,0,0,0,6480,0,0,0,0
10417,r156,All states and outlying areas -> California -> Vitalant Research Institute,All states and outlying areas,California,Vitalant Research Institute,3,16986,0,0,0,0,0,0,16986,0,0,0,0
10417,r157,All states and outlying areas -> California -> Water Education Foundation,All states and outlying areas,California,Water Education Foundation,3,50,0,0,0,50,0,0,0,0,0,0,0
10417,r158,All states and outlying areas -> California -> World Molecular Imaging Society,All states and outlying areas,California,World Molecular Imaging Society,3,12,0,0,0,0,0,0,12,0,0,0,0
10417,r159,All states and outlying areas -> California -> Youth Development Labs Inc.,All states and outlying areas,California,Youth Development Labs Inc.,3,1650,0,0,0,0,0,0,0,0,0,0,1650
10417,r160,All states and outlying areas -> California -> Youth Radio,All states and outlying areas,California,Youth Radio,3,772,0,0,0,0,0,0,0,0,772,0,0
10417,r161,All states and outlying areas -> Colorado,All states and outlying areas,Colorado,,2,77529,197,9714,1547,399,1646,2738,52596,3618,4919,155,0
