table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_doda,field_doe,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_otherb
7326,r031,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,30,341598.7,89.5,361.8,10280.5,96.4,0.0,242177.9,6582.0,40555.8,30852.0,10602.9
7326,r032,"All institutions -> U. Alabama, The, Birmingham",All institutions,"U. Alabama, The, Birmingham",2,31,336080.5,0.0,0.0,2094.1,0.0,0.0,321171.9,8535.8,3828.3,0.0,450.3
7326,r033,"All institutions -> Ohio State U., The",All institutions,"Ohio State U., The",2,32,317977.5,1979.1,251.6,11346.6,963.4,0.0,225381.1,4810.7,51511.4,15789.4,5944.3
7326,r034,"All institutions -> U. Utah, The",All institutions,"U. Utah, The",2,33,314905.8,268.1,138.9,54373.5,0.0,0.0,213215.6,2710.2,41296.3,50.0,2853.2
7326,r035,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,34,310443.9,0.0,1669.2,2725.9,0.0,0.0,296114.2,912.5,8456.7,565.5,0.0
7326,r036,"All institutions -> U. Chicago, The",All institutions,"U. Chicago, The",2,35,304749.8,245.0,0.0,4553.7,168.4,0.0,231161.0,5222.3,63252.4,0.0,147.0
7326,r037,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,36,297262.7,62.4,606.3,0.0,403.0,0.0,295654.1,0.0,536.8,0.0,0.0
7326,r038,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,37,289862.1,3428.3,32066.5,53830.3,0.0,799.7,102746.4,17117.7,73230.4,25.0,6617.8
7326,r039,All institutions -> U. Florida,All institutions,U. Florida,2,38,287640.3,3132.3,4419.4,18845.1,88.0,798.2,175898.1,6667.7,41840.7,26043.9,9906.8
7326,r040,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,39,282305.2,0.0,0.0,815.8,0.0,0.0,279573.1,0.0,1916.3,0.0,0.0
7326,r041,"All institutions -> Texas A&M U., System Office",All institutions,"Texas A&M U., System Office",2,40,277063.8,0.0,134.3,0.0,0.0,0.0,265266.0,3113.8,0.0,1301.8,7247.9
7326,r042,All institutions -> U. Rochester,All institutions,U. Rochester,2,41,275289.0,0.0,154.3,86973.1,0.0,0.0,169165.2,1317.5,17679.0,0.0,0.0
7326,r043,All institutions -> U. Arizona,All institutions,U. Arizona,2,42,269346.1,1496.3,1017.6,3252.7,0.0,0.0,154086.4,51967.1,48057.3,6575.9,2892.9
7326,r044,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,43,266223.0,300.0,159412.4,4402.9,3461.7,0.0,30837.0,2407.6,57581.2,1523.6,6296.6
7326,r045,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,44,261652.0,5.0,7912.5,39008.3,0.0,1398.8,60705.2,5471.9,129260.0,17890.1,0.0
7326,r046,All institutions -> Boston U.,All institutions,Boston U.,2,45,261021.1,386.1,0.0,3723.8,414.3,0.0,212729.3,10215.4,31914.9,0.0,1637.2
7326,r047,"All institutions -> Rutgers, The State U. New Jersey",All institutions,"Rutgers, The State U. New Jersey",2,46,260753.2,1581.5,115.8,5148.6,790.3,0.0,193511.0,2724.3,46355.7,3968.1,6558.0
7326,r048,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,47,255737.4,195.0,232.0,47688.1,2304.2,0.0,83203.0,3129.1,79074.5,34470.2,5441.4
7326,r049,All institutions -> U. Iowa,All institutions,U. Iowa,2,48,245960.5,51.0,2411.2,2452.2,0.0,0.0,192791.2,32941.1,12068.4,0.0,3245.5
7326,r050,"All institutions -> U. Maryland, College Park",All institutions,"U. Maryland, College Park",2,49,239286.9,18700.5,10997.1,8545.0,1452.7,796.9,59023.4,62645.5,60082.4,16065.4,977.9
7326,r051,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,50,230593.0,447.6,2942.7,20917.2,0.0,0.0,123366.0,0.0,75913.2,1050.8,5955.6
7326,r052,"All institutions -> U. Maryland, Baltimore",All institutions,"U. Maryland, Baltimore",2,51,230062.2,62.3,1157.0,0.0,0.0,0.0,226676.5,0.0,1409.8,0.0,756.6
7326,r053,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,52,226513.2,0.0,0.0,18116.3,0.0,0.0,151441.4,5434.1,51521.5,0.0,0.0
7326,r054,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,53,225461.6,0.0,0.0,0.0,0.0,0.0,225187.9,0.0,0.0,0.0,273.7
7326,r055,"All institutions -> Texas A&M U., College Station",All institutions,"Texas A&M U., College Station",2,54,225213.0,3229.6,868.0,17277.7,643.4,1599.9,63950.9,1843.6,107185.6,23356.1,5258.2
7326,r056,All institutions -> Association of Universities for Research in Astronomy,All institutions,Association of Universities for Research in Astronomy,2,55,224740.0,0.0,0.0,0.0,0.0,0.0,0.0,211459.4,13280.6,0.0,0.0
7326,r057,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,56,210253.1,0.0,0.0,10480.1,1407.3,0.0,160524.1,620.9,24807.0,11741.0,672.8
7326,r058,"All institutions -> Scripps Research Institute, The",All institutions,"Scripps Research Institute, The",2,57,205560.6,0.0,0.0,0.0,0.0,0.0,201348.7,786.0,3425.8,0.0,0.0
7326,r059,"All institutions -> U. Texas Southwestern Medical Center, The",All institutions,"U. Texas Southwestern Medical Center, The",2,58,204134.6,0.0,0.0,0.0,0.0,0.0,201531.5,626.8,1976.3,0.0,0.0
7326,r060,All institutions -> U. Virginia,All institutions,U. Virginia,2,59,203895.4,0.0,3186.4,11271.5,1385.6,25.0,150726.2,1959.1,34472.6,0.0,869.0
7326,r061,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,60,192585.2,1621.6,1578.3,14166.3,16268.9,2399.8,57542.2,8412.4,72173.9,12792.3,5629.5
7326,r062,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,61,192317.6,419.7,1117.6,29017.7,81.8,0.0,142979.0,0.0,17612.3,0.0,1089.3
7326,r063,All institutions -> Albert Einstein C. Medicine,All institutions,Albert Einstein C. Medicine,2,62,186597.2,0.0,0.0,0.0,0.0,0.0,186597.2,0.0,0.0,0.0,0.0
7326,r064,All institutions -> U. Miami,All institutions,U. Miami,2,63,185693.5,9693.8,3015.0,1950.2,0.0,0.0,157246.1,2655.5,10898.2,0.0,234.7
7326,r065,"All institutions -> U. Texas M. D. Anderson Cancer Center, The",All institutions,"U. Texas M. D. Anderson Cancer Center, The",2,64,171932.5,70.0,0.0,0.0,0.0,0.0,169973.9,250.0,1638.7,0.0,0.0
7326,r066,"All institutions -> U. Oklahoma, The, Norman",All institutions,"U. Oklahoma, The, Norman",2,65,170662.8,13370.5,600.0,4789.6,0.0,0.0,73284.5,57713.5,18231.7,1334.5,1338.5
7326,r067,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,66,162125.2,50.0,120.7,17088.1,0.0,0.0,72752.0,0.0,69046.4,0.0,3068.0
7326,r068,All institutions -> Brown U.,All institutions,Brown U.,2,67,159630.0,96.3,294.0,5518.0,2368.8,0.0,119189.5,2601.4,28811.9,500.0,250.0
7326,r069,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,68,148266.8,363.6,7041.8,20854.6,87.6,0.0,46548.7,9876.6,55896.6,2189.4,5407.9
7326,r070,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,69,139068.5,7289.4,1370.4,30948.1,0.0,0.0,21224.8,4784.1,45690.0,22730.3,5031.3
7326,r071,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,70,138997.5,3759.0,8255.1,3387.0,0.0,0.0,93752.3,1225.0,20127.4,8491.7,0.0
7326,r072,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,71,135728.5,6784.5,13128.1,0.0,0.0,800.0,1047.6,5082.6,104869.1,699.8,3316.9
7326,r073,All institutions -> Princeton U.,All institutions,Princeton U.,2,72,134012.5,9163.8,0.0,17109.9,0.0,0.0,45817.7,7066.2,54755.1,0.0,99.7
7326,r074,All institutions -> Utah State U.,All institutions,Utah State U.,2,73,131357.1,151.4,76685.4,2835.5,8472.9,0.0,9040.5,15762.0,12163.0,5945.7,300.6
7326,r075,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,74,131224.7,0.0,0.0,0.0,0.0,0.0,131224.7,0.0,0.0,0.0,0.0
7326,r076,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,75,130681.4,3852.5,2000.1,10051.4,0.0,0.0,37193.6,3318.2,46834.0,16496.4,10935.2
7326,r077,All institutions -> U. Georgia,All institutions,U. Georgia,2,76,129901.7,2094.4,50.0,4925.3,0.0,1600.0,75153.2,1234.9,25533.7,15297.8,4012.6
7326,r078,"All institutions -> U. Texas Health Science Center, The, Houston",All institutions,"U. Texas Health Science Center, The, Houston",2,77,129419.0,0.0,0.0,0.0,778.7,0.0,127011.9,0.0,1508.4,120.0,0.0
7326,r079,"All institutions -> U. Kansas, Lawrence",All institutions,"U. Kansas, Lawrence",2,78,128632.0,0.0,676.3,3337.9,287.7,0.0,99379.1,1879.8,21195.3,390.1,1485.8
7326,r080,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,79,125134.8,0.0,33.3,0.0,0.0,0.0,122465.2,105.0,1559.8,475.0,496.5
7326,r081,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,80,119288.4,3420.5,159.3,11840.3,781.1,0.0,29766.2,840.7,45110.9,21913.8,5455.6
7326,r082,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,81,118260.0,0.0,0.0,0.0,0.0,0.0,116474.8,616.4,199.9,500.0,468.9
7326,r083,All institutions -> Stony Brook U.,All institutions,Stony Brook U.,2,82,117440.9,275.0,0.0,9395.7,1538.1,0.0,67374.1,0.0,38818.3,39.8,0.0
7326,r084,All institutions -> Louisiana State U.,All institutions,Louisiana State U.,2,83,116998.9,2762.5,1622.3,4546.9,0.0,0.0,76173.0,923.2,15117.0,9454.7,6399.4
7326,r085,All institutions -> U. Delaware,All institutions,U. Delaware,2,84,115032.2,22330.7,1867.0,12237.4,0.0,0.0,38735.3,6201.8,30296.2,2792.6,571.3
7326,r086,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,85,110419.1,175.2,6913.8,210.0,81.0,1000.0,83582.2,2389.6,15009.4,0.0,1057.9
7326,r087,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,86,110175.0,0.0,1399.2,4749.4,0.0,0.0,78484.8,616.1,23806.8,510.0,608.7
7326,r088,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,87,109531.7,1485.3,187.0,19331.2,0.0,0.0,47692.2,0.0,29348.7,7148.5,4338.8
7326,r089,All institutions -> Dartmouth C.,All institutions,Dartmouth C.,2,88,108328.5,77.8,1937.2,960.0,0.0,0.0,83073.4,2253.1,19996.4,30.5,0.0
7326,r090,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,89,104314.8,0.0,9371.8,12062.8,0.0,0.0,20605.3,6982.0,54633.9,89.8,569.3
7326,r091,"All institutions -> George Washington U., The",All institutions,"George Washington U., The",2,90,104046.2,1131.9,375.0,2911.0,0.0,0.0,85739.4,1093.7,11400.5,0.0,1394.7
7326,r092,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,91,100967.2,0.0,0.0,2774.5,832.7,0.0,90341.3,198.6,6145.9,0.0,674.1
7326,r093,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,92,100413.8,0.0,18163.5,0.0,0.0,0.0,43443.0,0.0,37866.9,940.3,0.0
7326,r094,All institutions -> Washington State U.,All institutions,Washington State U.,2,93,99198.6,0.0,210.6,12757.3,0.0,0.0,45070.4,835.5,20390.5,17686.9,2247.4
7326,r095,"All institutions -> U. Texas Medical Branch at Galveston, The",All institutions,"U. Texas Medical Branch at Galveston, The",2,94,98948.3,0.0,417.1,0.0,0.0,0.0,96990.1,279.8,827.5,242.0,191.8
7326,r096,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,95,98466.4,0.0,295.0,2805.9,590.5,0.0,83560.9,50.0,11149.2,15.0,0.0
7326,r097,"All institutions -> U. Alaska, Fairbanks, Fairbanks Campus",All institutions,"U. Alaska, Fairbanks, Fairbanks Campus",2,96,96364.9,0.0,21164.0,1156.0,0.0,0.0,11435.1,14909.9,37829.7,295.8,9574.4
7326,r098,All institutions -> Tulane U.,All institutions,Tulane U.,2,97,95567.1,0.0,0.0,200.0,433.9,0.0,90394.5,158.0,4358.7,22.0,0.0
7326,r099,All institutions -> Tufts U.,All institutions,Tufts U.,2,98,95366.0,0.0,642.2,2598.3,0.0,0.0,69303.8,164.6,11912.4,9754.4,990.3
7326,r100,All institutions -> Temple U.,All institutions,Temple U.,2,99,95171.3,0.0,0.0,819.9,2522.8,0.0,78671.1,791.3,12322.5,0.0,43.7
7326,r101,All institutions -> Florida State U.,All institutions,Florida State U.,2,100,92445.6,455.6,170.6,6473.2,0.0,0.0,29955.3,2073.8,52614.7,120.0,582.2
7326,r102,All institutions -> U. Dayton,All institutions,U. Dayton,2,101,90422.0,0.0,84101.4,300.0,0.0,0.0,460.3,74.7,70.9,0.0,5414.6
7326,r103,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,102,89923.3,60.0,0.0,3311.0,182.5,0.0,34610.4,587.9,49795.9,51.3,1324.2
7326,r104,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,103,88614.3,0.0,0.0,0.0,0.0,0.0,87042.7,0.0,1571.6,0.0,0.0
7326,r105,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,104,86148.9,0.0,530.1,2601.7,0.0,0.0,35478.2,0.0,26987.7,20301.3,250.0
7326,r106,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,105,84648.7,0.0,588.0,0.0,649.2,0.0,63565.1,0.0,16898.7,2947.5,0.0
7326,r107,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,106,80825.6,255.6,734.6,6511.5,337.7,800.0,16055.3,556.4,28449.3,22419.4,4705.8
7326,r108,All institutions -> U. Vermont,All institutions,U. Vermont,2,107,80059.9,1800.0,0.0,429.2,609.9,29.6,53724.6,74.0,12106.6,11200.1,85.9
7326,r109,"All institutions -> U. Texas Health Science Center, The, San Antonio",All institutions,"U. Texas Health Science Center, The, San Antonio",2,108,79921.2,0.0,0.0,0.0,0.0,0.0,77837.4,480.1,1603.7,0.0,0.0
7326,r110,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,109,79644.8,187.2,620.4,3784.5,0.0,1267.2,29948.4,4485.2,32651.2,6700.7,0.0
7326,r111,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,110,78707.8,195.0,10368.1,12538.0,3935.7,0.0,23518.6,620.3,27407.3,24.8,100.0
7326,r112,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,111,77822.9,0.0,0.0,0.0,0.0,0.0,77739.8,83.1,0.0,0.0,0.0
7326,r113,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,112,77802.6,346.7,551.8,4292.9,0.0,0.0,36993.8,304.3,35313.2,0.0,0.0
7326,r114,All institutions -> Florida International U.,All institutions,Florida International U.,2,113,76795.8,696.9,576.5,10124.9,280.1,0.0,36004.7,366.6,24080.5,500.0,4165.5
7326,r115,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,114,75081.8,100.4,687.9,5838.0,0.0,0.0,14555.7,0.0,13525.6,18898.9,21475.4
7326,r116,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,115,73240.4,2662.6,13530.3,10463.8,0.0,0.0,5071.8,142.2,7925.4,25793.1,7651.3
7326,r117,All institutions -> U. Louisville,All institutions,U. Louisville,2,116,73202.2,0.0,0.0,2305.3,395.5,0.0,62656.3,0.0,7074.8,20.0,750.3
7326,r118,All institutions -> George Mason U.,All institutions,George Mason U.,2,117,72944.2,1066.7,41834.7,374.1,1295.4,0.0,8478.7,3293.0,11971.5,140.0,4490.1
7326,r119,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,118,72427.3,0.0,303.6,0.0,0.0,0.0,71681.6,0.0,442.1,0.0,0.0
7326,r120,All institutions -> U. South Carolina,All institutions,U. South Carolina,2,119,71159.4,809.9,0.0,5083.5,343.6,0.0,48125.2,940.1,13920.5,773.4,1163.2
7326,r121,"All institutions -> State U. New York, The, Buffalo",All institutions,"State U. New York, The, Buffalo",2,120,70955.7,0.0,0.0,0.0,3415.9,0.0,67372.7,0.0,0.0,157.1,10.0
7326,r122,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,121,69444.9,0.0,0.0,2711.8,0.0,0.0,55747.4,0.0,10836.1,25.0,124.6
7326,r123,All institutions -> Drexel U.,All institutions,Drexel U.,2,122,69434.5,0.0,0.0,2813.1,0.0,0.0,51707.2,528.5,13843.7,0.0,542.0
7326,r124,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,123,68481.6,1632.0,265.9,3724.7,0.0,0.0,41673.5,3694.3,15649.6,1155.0,686.6
7326,r125,All institutions -> U. Corp. for Atmospheric Research,All institutions,U. Corp. for Atmospheric Research,2,124,67774.4,25753.4,0.0,241.0,0.0,0.0,0.0,0.0,37158.0,0.0,4622.1
7326,r126,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,125,65194.1,0.0,0.0,1122.4,0.0,0.0,57256.9,0.0,4976.1,1838.8,0.0
7326,r127,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,126,64332.7,1433.5,0.0,7381.0,0.0,1584.7,0.0,44835.6,213.3,8487.8,396.7
7326,r128,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,127,62899.8,210.0,4888.8,6867.6,0.0,0.0,16514.5,6318.6,25813.3,519.5,1767.5
7326,r129,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,128,61686.4,211.7,895.0,9854.9,0.0,0.0,31436.3,578.3,6828.8,9966.0,1915.4
7326,r130,"All institutions -> U. Tennessee, The, Knoxville",All institutions,"U. Tennessee, The, Knoxville",2,129,61597.2,0.0,219.4,34430.5,675.3,0.0,8446.3,0.0,2989.4,12608.1,2228.3
7326,r131,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,130,61255.3,0.0,791.5,1962.9,88.3,0.0,47013.2,2614.8,6302.1,0.0,2482.5
7326,r132,"All institutions -> U. Texas, The, San Antonio",All institutions,"U. Texas, The, San Antonio",2,131,60741.6,0.0,252.7,39300.0,3143.4,0.0,13491.4,39.4,4314.7,200.0,0.0
7326,r133,All institutions -> Rice U.,All institutions,Rice U.,2,132,59367.0,69.2,859.3,5561.7,1748.1,0.0,17501.1,3320.2,30307.4,0.0,0.0
7326,r134,"All institutions -> U. Oregon, Eugene",All institutions,"U. Oregon, Eugene",2,133,59028.0,0.0,0.0,1484.9,2121.7,0.0,38480.3,675.3,15407.9,35.0,822.8
7326,r135,"All institutions -> U. Wisconsin, System Office",All institutions,"U. Wisconsin, System Office",2,134,58669.7,4994.5,0.0,16424.9,5664.5,0.0,794.3,12858.4,0.0,16201.8,1731.3
7326,r136,All institutions -> Augusta U.,All institutions,Augusta U.,2,135,56336.7,0.0,0.0,0.0,0.0,0.0,55098.7,0.0,1238.0,0.0,0.0
7326,r137,All institutions -> Rush U.,All institutions,Rush U.,2,136,55526.3,0.0,0.0,0.0,85.8,0.0,55135.3,0.0,149.9,0.0,155.3
7326,r138,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,137,55144.2,19351.0,344.1,749.8,0.0,0.0,15092.9,971.1,15116.5,2677.4,841.5
7326,r139,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,138,54917.0,0.0,0.0,0.0,0.0,0.0,54619.4,0.0,297.6,0.0,0.0
7326,r140,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,139,53277.7,0.0,3800.0,2034.5,0.0,0.0,19295.3,4763.1,15898.4,618.7,6867.6
7326,r141,"All institutions -> U. Mississippi, The, Oxford",All institutions,"U. Mississippi, The, Oxford",2,140,53018.0,760.0,84.8,735.6,0.0,0.0,43611.8,245.7,2540.7,4658.1,381.2
7326,r142,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,141,52853.7,0.0,0.0,977.2,81.1,0.0,41612.4,78.1,9769.4,0.0,335.6
7326,r143,All institutions -> Clemson U.,All institutions,Clemson U.,2,142,52675.1,407.0,877.6,5146.4,124.5,0.0,12012.5,2328.2,16017.7,12913.4,2847.9
7326,r144,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,143,50991.1,0.0,387.0,28189.9,0.0,0.0,16915.4,705.4,2486.8,837.5,1469.2
7326,r145,"All institutions -> State U. New York, System Office",All institutions,"State U. New York, System Office",2,144,50681.6,0.0,6296.7,6615.4,0.0,0.0,925.0,4591.8,31201.3,600.6,450.7
7326,r146,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,145,50046.3,304.6,0.0,16227.4,0.0,0.0,10548.0,267.2,18914.4,3492.8,291.9
7326,r147,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,146,49000.5,1069.4,1263.8,974.1,3028.7,0.0,20247.0,177.7,14107.7,2258.5,5873.8
7326,r148,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,147,45966.8,49.1,554.8,3055.8,0.0,0.0,5148.5,987.5,11681.0,18299.1,6191.1
