table_id,row_id,time_period,value
5837,r001,World,na
5837,r002,World,5307
5837,r003,World,5970
5837,r004,World,5259
5837,r005,World,5312
5837,r006,World,5662
5837,r007,World,6472
5837,r008,World,6388
5837,r009,World,5642
5837,r010,World,6294
5837,r011,World,6501
5837,r012,World,6098
5837,r013,World,6019
5837,r014,World,7120
5837,r015,World,8993
5837,r016,World,10801
5837,r017,World,11519
5837,r018,World,11581
5837,r019,World,11308
5837,r020,World,13735
5837,r021,World,12661
5837,r022,World,12586
5837,r023,World,11798
5837,r024,World,13797
5837,r025,World -> North America,na
5837,r026,World -> North America,920
5837,r027,World -> North America,912
5837,r028,World -> North America,870
5837,r029,World -> North America,877
5837,r030,World -> North America,894
5837,r031,World -> North America,848
5837,r032,World -> North America,760
5837,r033,World -> North America,560
5837,r034,World -> North America,574
5837,r035,World -> North America,570
5837,r036,World -> North America,542
5837,r037,World -> North America,566
5837,r038,World -> North America,738
5837,r039,World -> North America,682
5837,r040,World -> North America,708
5837,r041,World -> North America,738
5837,r042,World -> North America,806
5837,r043,World -> North America,741
5837,r044,World -> North America,737
5837,r045,World -> North America,689
5837,r046,World -> North America,624
5837,r047,World -> North America,618
5837,r048,World -> North America,637
5837,r049,World -> North America -> Canada,High
5837,r050,World -> North America -> Canada,25
5837,r051,World -> North America -> Canada,26
5837,r052,World -> North America -> Canada,27
5837,r053,World -> North America -> Canada,36
5837,r054,World -> North America -> Canada,41
5837,r055,World -> North America -> Canada,33
5837,r056,World -> North America -> Canada,38
5837,r057,World -> North America -> Canada,26
5837,r058,World -> North America -> Canada,28
5837,r059,World -> North America -> Canada,21
5837,r060,World -> North America -> Canada,26
5837,r061,World -> North America -> Canada,30
5837,r062,World -> North America -> Canada,37
5837,r063,World -> North America -> Canada,35
5837,r064,World -> North America -> Canada,40
5837,r065,World -> North America -> Canada,35
5837,r066,World -> North America -> Canada,49
5837,r067,World -> North America -> Canada,54
5837,r068,World -> North America -> Canada,45
5837,r069,World -> North America -> Canada,50
5837,r070,World -> North America -> Canada,38
5837,r071,World -> North America -> Canada,30
5837,r072,World -> North America -> Canada,32
5837,r073,World -> North America -> Mexico,Upper middle
5837,r074,World -> North America -> Mexico,1
5837,r075,World -> North America -> Mexico,1
5837,r076,World -> North America -> Mexico,1
5837,r077,World -> North America -> Mexico,0
5837,r078,World -> North America -> Mexico,1
5837,r079,World -> North America -> Mexico,2
5837,r080,World -> North America -> Mexico,1
5837,r081,World -> North America -> Mexico,1
5837,r082,World -> North America -> Mexico,0
5837,r083,World -> North America -> Mexico,1
5837,r084,World -> North America -> Mexico,2
5837,r085,World -> North America -> Mexico,3
5837,r086,World -> North America -> Mexico,1
5837,r087,World -> North America -> Mexico,2
5837,r088,World -> North America -> Mexico,2
5837,r089,World -> North America -> Mexico,3
5837,r090,World -> North America -> Mexico,4
5837,r091,World -> North America -> Mexico,3
5837,r092,World -> North America -> Mexico,9
5837,r093,World -> North America -> Mexico,13
5837,r094,World -> North America -> Mexico,16
5837,r095,World -> North America -> Mexico,11
5837,r096,World -> North America -> Mexico,2
5837,r097,World -> North America -> United States,High
5837,r098,World -> North America -> United States,894
5837,r099,World -> North America -> United States,885
5837,r100,World -> North America -> United States,843
5837,r101,World -> North America -> United States,841
5837,r102,World -> North America -> United States,852
5837,r103,World -> North America -> United States,813
5837,r104,World -> North America -> United States,720
5837,r105,World -> North America -> United States,533
5837,r106,World -> North America -> United States,546
5837,r107,World -> North America -> United States,548
5837,r108,World -> North America -> United States,514
5837,r109,World -> North America -> United States,533
5837,r110,World -> North America -> United States,701
5837,r111,World -> North America -> United States,645
5837,r112,World -> North America -> United States,666
5837,r113,World -> North America -> United States,700
5837,r114,World -> North America -> United States,753
5837,r115,World -> North America -> United States,684
5837,r116,World -> North America -> United States,684
5837,r117,World -> North America -> United States,626
5837,r118,World -> North America -> United States,571
5837,r119,World -> North America -> United States,576
5837,r120,World -> North America -> United States,604
5837,r121,World -> Central America and Caribbean,na
5837,r122,World -> Central America and Caribbean,0
5837,r123,World -> Central America and Caribbean,1
5837,r124,World -> Central America and Caribbean,0
5837,r125,World -> Central America and Caribbean,1
5837,r126,World -> Central America and Caribbean,0
5837,r127,World -> Central America and Caribbean,1
5837,r128,World -> Central America and Caribbean,0
5837,r129,World -> Central America and Caribbean,0
5837,r130,World -> Central America and Caribbean,0
5837,r131,World -> Central America and Caribbean,0
5837,r132,World -> Central America and Caribbean,0
5837,r133,World -> Central America and Caribbean,0
5837,r134,World -> Central America and Caribbean,0
5837,r135,World -> Central America and Caribbean,0
5837,r136,World -> Central America and Caribbean,2
5837,r137,World -> Central America and Caribbean,0
5837,r138,World -> Central America and Caribbean,1
5837,r139,World -> Central America and Caribbean,0
5837,r140,World -> Central America and Caribbean,0
5837,r141,World -> Central America and Caribbean,0
5837,r142,World -> Central America and Caribbean,0
5837,r143,World -> Central America and Caribbean,1
5837,r144,World -> Central America and Caribbean,1
5837,r145,World -> Central America and Caribbean -> Puerto Rico,High
5837,r146,World -> Central America and Caribbean -> Puerto Rico,0
5837,r147,World -> Central America and Caribbean -> Puerto Rico,0
5837,r148,World -> Central America and Caribbean -> Puerto Rico,0
5837,r149,World -> Central America and Caribbean -> Puerto Rico,0
5837,r150,World -> Central America and Caribbean -> Puerto Rico,0
5837,r151,World -> Central America and Caribbean -> Puerto Rico,0
5837,r152,World -> Central America and Caribbean -> Puerto Rico,0
5837,r153,World -> Central America and Caribbean -> Puerto Rico,0
5837,r154,World -> Central America and Caribbean -> Puerto Rico,0
5837,r155,World -> Central America and Caribbean -> Puerto Rico,0
5837,r156,World -> Central America and Caribbean -> Puerto Rico,0
5837,r157,World -> Central America and Caribbean -> Puerto Rico,0
5837,r158,World -> Central America and Caribbean -> Puerto Rico,0
5837,r159,World -> Central America and Caribbean -> Puerto Rico,0
5837,r160,World -> Central America and Caribbean -> Puerto Rico,0
5837,r161,World -> Central America and Caribbean -> Puerto Rico,0
5837,r162,World -> Central America and Caribbean -> Puerto Rico,0
5837,r163,World -> Central America and Caribbean -> Puerto Rico,0
5837,r164,World -> Central America and Caribbean -> Puerto Rico,0
5837,r165,World -> Central America and Caribbean -> Puerto Rico,0
5837,r166,World -> Central America and Caribbean -> Puerto Rico,0
5837,r167,World -> Central America and Caribbean -> Puerto Rico,0
5837,r168,World -> Central America and Caribbean -> Puerto Rico,0
5837,r169,World -> South America,na
5837,r170,World -> South America,3
5837,r171,World -> South America,3
5837,r172,World -> South America,3
5837,r173,World -> South America,6
5837,r174,World -> South America,6
5837,r175,World -> South America,10
5837,r176,World -> South America,10
5837,r177,World -> South America,7
5837,r178,World -> South America,12
5837,r179,World -> South America,5
5837,r180,World -> South America,8
5837,r181,World -> South America,8
5837,r182,World -> South America,5
5837,r183,World -> South America,19
5837,r184,World -> South America,12
5837,r185,World -> South America,13
5837,r186,World -> South America,10
5837,r187,World -> South America,9
5837,r188,World -> South America,12
5837,r189,World -> South America,9
5837,r190,World -> South America,14
5837,r191,World -> South America,14
5837,r192,World -> South America,48
5837,r193,World -> South America -> Argentina,Upper middle
5837,r194,World -> South America -> Argentina,0
5837,r195,World -> South America -> Argentina,1
5837,r196,World -> South America -> Argentina,1
5837,r197,World -> South America -> Argentina,0
5837,r198,World -> South America -> Argentina,0
5837,r199,World -> South America -> Argentina,0
5837,r200,World -> South America -> Argentina,1
5837,r201,World -> South America -> Argentina,1
5837,r202,World -> South America -> Argentina,0
5837,r203,World -> South America -> Argentina,0
5837,r204,World -> South America -> Argentina,1
5837,r205,World -> South America -> Argentina,0
5837,r206,World -> South America -> Argentina,0
5837,r207,World -> South America -> Argentina,1
5837,r208,World -> South America -> Argentina,0
5837,r209,World -> South America -> Argentina,0
5837,r210,World -> South America -> Argentina,0
5837,r211,World -> South America -> Argentina,0
5837,r212,World -> South America -> Argentina,1
5837,r213,World -> South America -> Argentina,0
5837,r214,World -> South America -> Argentina,0
5837,r215,World -> South America -> Argentina,0
5837,r216,World -> South America -> Argentina,0
5837,r217,World -> South America -> Brazil,Upper middle
5837,r218,World -> South America -> Brazil,1
5837,r219,World -> South America -> Brazil,1
5837,r220,World -> South America -> Brazil,2
5837,r221,World -> South America -> Brazil,6
5837,r222,World -> South America -> Brazil,6
5837,r223,World -> South America -> Brazil,10
5837,r224,World -> South America -> Brazil,9
5837,r225,World -> South America -> Brazil,6
5837,r226,World -> South America -> Brazil,11
5837,r227,World -> South America -> Brazil,3
5837,r228,World -> South America -> Brazil,7
5837,r229,World -> South America -> Brazil,7
5837,r230,World -> South America -> Brazil,5
5837,r231,World -> South America -> Brazil,17
5837,r232,World -> South America -> Brazil,11
5837,r233,World -> South America -> Brazil,12
5837,r234,World -> South America -> Brazil,9
5837,r235,World -> South America -> Brazil,6
5837,r236,World -> South America -> Brazil,8
5837,r237,World -> South America -> Brazil,9
5837,r238,World -> South America -> Brazil,13
5837,r239,World -> South America -> Brazil,13
5837,r240,World -> South America -> Brazil,47
5837,r241,World -> Europe,na
5837,r242,World -> Europe,1191
5837,r243,World -> Europe,1168
5837,r244,World -> Europe,993
5837,r245,World -> Europe,975
5837,r246,World -> Europe,1038
5837,r247,World -> Europe,1153
5837,r248,World -> Europe,1203
5837,r249,World -> Europe,973
5837,r250,World -> Europe,1066
5837,r251,World -> Europe,921
5837,r252,World -> Europe,930
5837,r253,World -> Europe,871
5837,r254,World -> Europe,923
5837,r255,World -> Europe,1009
5837,r256,World -> Europe,1137
5837,r257,World -> Europe,1088
5837,r258,World -> Europe,1116
5837,r259,World -> Europe,1125
5837,r260,World -> Europe,1109
5837,r261,World -> Europe,1184
5837,r262,World -> Europe,1078
5837,r263,World -> Europe,1049
5837,r264,World -> Europe,1009
5837,r265,World -> Europe -> EU-27 + UK<sup>a</sup>,na
5837,r266,World -> Europe -> EU-27 + UK<sup>a</sup>,935
5837,r267,World -> Europe -> EU-27 + UK<sup>a</sup>,918
5837,r268,World -> Europe -> EU-27 + UK<sup>a</sup>,814
5837,r269,World -> Europe -> EU-27 + UK<sup>a</sup>,804
5837,r270,World -> Europe -> EU-27 + UK<sup>a</sup>,833
5837,r271,World -> Europe -> EU-27 + UK<sup>a</sup>,899
5837,r272,World -> Europe -> EU-27 + UK<sup>a</sup>,944
5837,r273,World -> Europe -> EU-27 + UK<sup>a</sup>,691
5837,r274,World -> Europe -> EU-27 + UK<sup>a</sup>,839
5837,r275,World -> Europe -> EU-27 + UK<sup>a</sup>,703
5837,r276,World -> Europe -> EU-27 + UK<sup>a</sup>,712
5837,r277,World -> Europe -> EU-27 + UK<sup>a</sup>,640
5837,r278,World -> Europe -> EU-27 + UK<sup>a</sup>,686
5837,r279,World -> Europe -> EU-27 + UK<sup>a</sup>,760
5837,r280,World -> Europe -> EU-27 + UK<sup>a</sup>,854
5837,r281,World -> Europe -> EU-27 + UK<sup>a</sup>,808
5837,r282,World -> Europe -> EU-27 + UK<sup>a</sup>,864
5837,r283,World -> Europe -> EU-27 + UK<sup>a</sup>,832
5837,r284,World -> Europe -> EU-27 + UK<sup>a</sup>,904
5837,r285,World -> Europe -> EU-27 + UK<sup>a</sup>,896
5837,r286,World -> Europe -> EU-27 + UK<sup>a</sup>,796
5837,r287,World -> Europe -> EU-27 + UK<sup>a</sup>,785
5837,r288,World -> Europe -> EU-27 + UK<sup>a</sup>,822
5837,r289,World -> Europe -> EU-27 + UK<sup>a</sup> -> United Kingdom,High
5837,r290,World -> Europe -> EU-27 + UK<sup>a</sup> -> United Kingdom,64
5837,r291,World -> Europe -> EU-27 + UK<sup>a</sup> -> United Kingdom,54
5837,r292,World -> Europe -> EU-27 + UK<sup>a</sup> -> United Kingdom,46
