table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021
10389,r046,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,45,166956,176770,185316,176639,162947,171411,212620,205897,281157
10389,r047,"All institutions -> U. Texas Southwestern Medical Center, The",All institutions,"U. Texas Southwestern Medical Center, The",2,46,151363,165761,155824,173406,172641,177897,224546,210897,278232
10389,r048,All institutions -> U. Arizona,All institutions,U. Arizona,2,47,231903,222788,192160,211508,224132,238551,277967,282665,261376
10389,r049,"All institutions -> U. Maryland, Baltimore",All institutions,"U. Maryland, Baltimore",2,48,166991,155284,141158,170343,191433,187363,200295,235145,260252
10389,r050,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,49,197875,175783,175509,181119,181488,228918,231086,235630,258585
10389,r051,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,50,125605,145781,155455,155115,146077,180726,207090,221060,246515
10389,r052,"All institutions -> Scripps Research Institute, The",All institutions,"Scripps Research Institute, The",2,51,231333,222694,192185,242154,187731,234875,225744,208372,245127
10389,r053,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,52,110682,116039,102247,100306,103095,108407,113313,114260,243269
10389,r054,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,53,114774,122387,134790,137063,169458,196722,214244,235051,239833
10389,r055,All institutions -> U. Miami,All institutions,U. Miami,2,54,169160,154065,150644,161133,154296,177273,208280,199287,237229
10389,r056,All institutions -> U. Virginia,All institutions,U. Virginia,2,55,152452,161893,154838,182733,184426,192289,224555,216928,236348
10389,r057,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,56,284677,305112,249909,274973,271022,246392,276246,276763,224388
10389,r058,All institutions -> U. Delaware,All institutions,U. Delaware,2,57,80445,91991,76033,102968,119726,112109,127858,126011,224254
10389,r059,All institutions -> U. Iowa,All institutions,U. Iowa,2,58,190436,193638,182929,190740,182111,210694,215722,259651,221561
10389,r060,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,59,287674,275323,285692,310794,300568,318699,320265,319812,221477
10389,r061,All institutions -> U. Rochester,All institutions,U. Rochester,2,60,237346,244677,245504,181167,257114,287018,279923,284534,211097
10389,r062,"All institutions -> U. Texas M. D. Anderson Cancer Center, The",All institutions,"U. Texas M. D. Anderson Cancer Center, The",2,61,132734,125060,125315,129868,155319,151198,169602,174716,210727
10389,r063,All institutions -> Brown U.,All institutions,Brown U.,2,62,98648,103138,102840,113556,131609,139029,163995,166112,204619
10389,r064,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,63,153976,132403,150945,153087,149718,162075,173112,157610,203312
10389,r065,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,64,141260,126976,174528,155560,121849,166120,176837,139081,199732
10389,r066,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,65,151524,136719,123838,125625,272672,267403,296972,274197,197400
10389,r067,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,66,186915,198114,157038,160359,162495,197326,211717,172988,196422
10389,r068,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,67,142529,138981,143046,154463,151732,161128,153017,290008,195283
10389,r069,All institutions -> Albert Einstein C. Medicine,All institutions,Albert Einstein C. Medicine,2,68,0,0,0,147518,174138,165323,173537,191336,192612
10389,r070,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,69,105650,114729,125689,116502,228641,183785,211715,169013,192099
10389,r071,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,70,105461,109322,119283,115888,118048,128946,126198,155531,191701
10389,r072,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,71,105134,109218,104353,99821,132090,158093,153602,148996,190898
10389,r073,"All institutions -> U. Wisconsin, System Office",All institutions,"U. Wisconsin, System Office",2,72,15036,24528,24434,18325,23685,27089,66789,64648,188678
10389,r074,All institutions -> Association of Universities for Research in Astronomy,All institutions,Association of Universities for Research in Astronomy,2,73,187721,215535,267457,290664,279177,353555,250590,271215,180040
10389,r075,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,74,150271,149740,138574,135038,138892,140457,152534,155283,178365
10389,r076,All institutions -> Princeton U.,All institutions,Princeton U.,2,75,136881,153237,143334,151793,138432,163582,156573,144333,172213
10389,r077,"All institutions -> U. Texas Health Science Center, The, Houston",All institutions,"U. Texas Health Science Center, The, Houston",2,76,89376,92140,74312,88602,93734,95874,122208,132623,161661
10389,r078,All institutions -> U. Georgia,All institutions,U. Georgia,2,77,94319,116339,122569,110717,105326,135477,144162,137135,159971
10389,r079,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,78,75444,78333,79606,90325,78156,92275,89143,104470,145127
10389,r080,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,79,96944,114061,101540,88247,92155,100045,113092,106979,142411
10389,r081,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,80,92104,97049,100537,115126,126494,137869,134967,142718,141894
10389,r082,"All institutions -> Louisiana State U., system office",All institutions,"Louisiana State U., system office",2,81,116420,96439,93999,96067,100766,97611,116804,131147,140293
10389,r083,"All institutions -> U. Kansas, Lawrence",All institutions,"U. Kansas, Lawrence",2,82,102349,115069,106748,109181,105828,134629,142809,132990,140182
10389,r084,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,83,123616,121282,135497,116632,128017,134652,143841,136115,138998
10389,r085,All institutions -> Washington State U.,All institutions,Washington State U.,2,84,75721,84987,98631,99112,84129,108057,102085,108300,138143
10389,r086,"All institutions -> U. Texas Health Science Center, The, San Antonio",All institutions,"U. Texas Health Science Center, The, San Antonio",2,85,78127,75248,67575,61936,68986,87621,96419,87610,138088
10389,r087,"All institutions -> U. Oklahoma, The, Norman",All institutions,"U. Oklahoma, The, Norman",2,86,76329,75846,85209,74149,95060,132713,157164,181796,134165
10389,r088,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,87,96634,103533,111649,108798,122853,114559,114484,126089,133471
10389,r089,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,88,57479,81191,122501,88661,139227,64513,98861,119730,133293
10389,r090,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,89,100577,107296,114258,102781,94652,96550,89426,99574,128505
10389,r091,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,90,89833,90020,81366,52304,76639,87193,101017,106051,125840
10389,r092,All institutions -> Utah State U.,All institutions,Utah State U.,2,91,81126,86871,62750,68167,82260,93659,136859,133529,124741
10389,r093,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,92,124786,126799,155377,135930,112934,134501,127753,117968,123989
10389,r094,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,93,91773,87095,86481,100766,78681,104597,112550,121864,122884
10389,r095,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,94,50485,51253,61063,64817,57438,71791,78620,66007,121234
10389,r096,All institutions -> Florida State U.,All institutions,Florida State U.,2,95,95805,93110,86942,109393,97913,136486,123439,100574,120594
10389,r097,"All institutions -> George Washington U., The",All institutions,"George Washington U., The",2,96,91285,104842,99726,123964,125264,134722,129506,107965,117408
10389,r098,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,97,51968,54706,66964,76702,84005,101255,107139,80763,115911
10389,r099,All institutions -> Temple U.,All institutions,Temple U.,2,98,77571,91506,97517,105987,101897,104496,99727,99587,115236
10389,r100,All institutions -> Stony Brook U.,All institutions,Stony Brook U.,2,99,91508,95329,91149,103848,104369,105651,118906,120574,115021
10389,r101,All institutions -> Dartmouth C.,All institutions,Dartmouth C.,2,100,106693,114760,113477,122398,115476,112818,123097,111046,113564
10389,r102,All institutions -> All other institutions,All institutions,All other institutions,2,-,5823907,6048736,6000313,6062558,5752568,6340481,6939965,7462268,8383732
