table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramural_federal_agenciesa,field_intramural_ffrdcs,field_extramural_united_states_and_u_s_territories_businesses,field_extramural_united_states_and_u_s_territories_higher_educationb,field_extramural_united_states_and_u_s_territories_nonprofit_organizations,field_extramural_united_states_and_u_s_territories_state_and_local_governments,field_extramural_non_u_s_performers
10259,r022,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,1370742,232937,869586,205636,35164,27295,0,124
10259,r023,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,232600,0,0,16200,116191,74781,25427,0
10259,r024,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,5276862,656063,3098366,877585,495272,123701,24350,1525
10259,r025,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,157363,530,17671,81691,53383,4088,0,0
10259,r026,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,49592,1136,35686,5748,3402,3466,154,0
10259,r027,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,1394973,0,620946,446084,258811,44935,24196,0
10259,r028,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,9902,0.05,8252,0,1650,0,0,0
10259,r029,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,689372,421796,66775,0,134668,65334,0,800
10259,r030,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,2485060,231172,2082337,170011,1541,0,0,0
10259,r031,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,2328172,230912,1934938,161182,1141,0,0,0
10259,r032,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,156888,260,147399,8829,400,0,0,0
10259,r033,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,346454,1430,266699,29905,41818,5878,0,725
10259,r034,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,144146,0,0,144146,0,0,0,0
10259,r035,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,21209856,3632700,350176,1522253,12017207,3430571,90647,166303
10259,r036,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,4590,365,0,0,1800,2425,0,0
10259,r037,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,106908,0,0,4810,80767,20832,500,0
10259,r038,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,308145,46928,0,130303,100709,30110,95,0
10259,r039,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,10935,0,0,0,6686,2500,1250,500
10259,r040,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,592250,72121,616,164921,195900,98238,28207,32249
10259,r041,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,589144,455159,0,13095,71424,41688,2219,5560
10259,r042,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,29521,1837,0,0,26620,1063,0,0
10259,r043,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,19550976,3053191,349560,1203839,11530902,3227114,58376,127995
10259,r044,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,17386,3100,0,5286,2399,6601,0,0
10259,r045,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,17386,3100,0,5286,2399,6601,0,0
10259,r046,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,187372,72068,19237,82470,6101,4634,0,2862
10259,r047,All agencies -> Departments -> Department of Homeland Security -> Coast Guard,All agencies,Departments,Department of Homeland Security,Coast Guard,,4,2995,0,0,2984,0,0,0,0.05
10259,r048,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,15266,3571,2519,5915,785,0,0,2475
10259,r049,All agencies -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,9032,2918,2286,0.05,0,3828,0,0
10259,r050,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,159079,64578,14432,73570,5316,807,0,376
10259,r051,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,1000,1000,0,0,0,0,0,0
10259,r052,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,668110,576265,408,15799,50928,5992,17468,1250
10259,r053,All agencies -> Departments -> Department of the Interior -> Bureau of Indian Affairs,All agencies,Departments,Department of the Interior,Bureau of Indian Affairs,,4,5000,0,0,0,0,0,5000,0
10259,r054,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,9143,3878,0,180,3166,707,1176,0.05
10259,r055,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,62582,42563,0,6939,7421,2201,2691,767
10259,r056,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,18000,13478,0,3152,1147,0,150,73
10259,r057,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,18918,9831,408,4624,3732,315,0,0.05
10259,r058,All agencies -> Departments -> Department of the Interior -> Fish and Wildlife Service,All agencies,Departments,Department of the Interior,Fish and Wildlife Service,,4,32650,32650,0,0,0,0,0,0
10259,r059,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,494595,457153,0,904,25071,2650,8451,366
10259,r060,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,27222,16712,0,0,10391,119,0,0
10259,r061,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,70562,5450,0,6464,32037,26203,409,0
10259,r062,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,0.05,0.05,0,0,0,0,0,0
10259,r063,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,3698,0,0,2328,1370,0,0,0
10259,r064,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,66863,5448,0,4136,30667,26203,409,0
10259,r065,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,3493,2596,0,897,0,0,0,0
10259,r066,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,1301,404,0,897,0,0,0,0
10259,r067,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,2192,2192,0,0,0,0,0,0
10259,r068,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,40000,40000,0,0,0,0,0,0
10259,r069,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,820890,147531,6553,275241,156857,52396,179735,2578
10259,r070,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,266866,65409,3729,109064,66304,20023,0,2337
10259,r071,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,373484,53926,1654,91803,71445,12162,142495,0
10259,r072,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,11451,2990,975,3214,4141,131,0,0
10259,r073,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,35039,9178,195,9303,5225,10648,249,241
10259,r074,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,42045,0,0,0,0,5055,36990,0
10259,r075,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,65559,0,0,58594,6549,416,0,0
10259,r076,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,11714,11498,0,216,0,0,0,0
10259,r077,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,14733,4530,0,3048,3193,3962,0,0
10259,r078,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,41289,2518,5800,19280,200,0,0,13491
10259,r079,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,41271,2500,5800,19280,200,0,0,13491
10259,r080,All agencies -> Departments -> Department of the Treasury -> Mint,All agencies,Departments,Department of the Treasury,Mint,,4,0.05,0.05,0,0,0,0,0,0
10259,r081,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,936176,936176,0,0,0,0,0,0
10259,r082,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,
10259,r083,All agencies -> Other agencies -> Administrative Office of the U.S. Courts,All agencies,Other agencies,Administrative Office of the U.S. Courts,,,3,4362,0,4362,0,0,0,0,0
10259,r084,All agencies -> Other agencies -> Agency for Global Media,All agencies,Other agencies,Agency for Global Media,,,3,4597,0,0,4597,0,0,0,0
10259,r085,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,51211,5985,0,12961,2975,15840,0,13450
10259,r086,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,650,0,0,372,113,164,0,0
10259,r087,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,391,241,0,0,150,0,0,0
10259,r088,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,403334,205004,109,143550,40338,14333,0,0
10259,r089,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,8094,8094,0,0,0,0,0,0
10259,r090,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,550,550,0,0,0,0,0,0
10259,r091,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,2697919,535070,152496,1211869,176105,609282,313,12784
10259,r092,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,934101,290,0,207544,651375,70950,3545,398
10259,r093,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,76714,36207,24451,6694,6257,689,0,2416
10259,r094,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,460331,0,0,0,0,460331,0,0
10259,r095,All agencies -> Other agencies -> Postal Service,All agencies,Other agencies,Postal Service,,,3,15435,0,0,15435,0,0,0,0
10259,r096,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,105392,67286,0,28327,6124,3464,0,190
10259,r097,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,9179,0,0,5232,0,3947,0,0
