table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_1998_uspto_patents,field_1998_patent_families,field_1999_uspto_patents,field_1999_patent_families,field_2000_uspto_patents,field_2000_patent_families,field_2001_uspto_patents,field_2001_patent_families,field_2002_uspto_patents,field_2002_patent_families,field_2003_uspto_patents,field_2003_patent_families,field_2004_uspto_patents,field_2004_patent_families,field_2005_uspto_patents,field_2005_patent_families,field_2006_uspto_patents,field_2006_patent_families,field_2007_uspto_patents,field_2007_patent_families,field_2008_uspto_patents,field_2008_patent_families,field_2009_uspto_patents,field_2009_patent_families,field_2010_uspto_patents,field_2010_patent_families,field_2011_uspto_patents,field_2011_patent_families,field_2012_uspto_patents,field_2012_patent_families,field_2013_uspto_patents,field_2013_patent_families,field_2014_uspto_patents,field_2014_patent_families,field_2015_uspto_patents,field_2015_patent_families,field_2016_uspto_patents,field_2016_patent_families,field_2017_uspto_patents,field_2017_patent_families,field_2018_uspto_patents,field_2018_patent_families
1937,r001,World,World,,,,1,4244,8842,4555,10384,4811,8717,4886,7984,4943,7833,4611,8916,4261,9268,3753,9777,4161,10237,3491,10406,3280,10896,3304,11143,4263,11708,4435,12957,5274,15404,5854,15072,6307,14394,6830,16001,6761,19059,7527,20266,7246,20036
1937,r002,World -> North America,World,North America,,,2,2105,1737,2229,1789,2319,1746,2282,1620,2237,1545,2085,1423,1956,1321,1730,1059,1957,1177,1562,922,1403,806,1408,842,1876,1030,1911,966,2192,1102,2544,1243,2670,1208,2994,1345,3012,1293,3350,1386,3224,1359
1937,r003,World -> North America -> Canada,World,North America,Canada,,3,79,69,94,92,86,62,92,64,115,71,95,70,94,69,87,54,90,65,78,56,53,52,65,52,80,69,88,48,111,57,111,74,137,73,145,70,153,70,184,73,161,63
1937,r004,World -> North America -> Mexico,World,North America,Mexico,,3,4,3,3,1,5,2,5,2,6,3,3,3,5,5,7,5,2,1,4,2,6,3,1,0,3,1,2,2,3,1,4,2,8,6,8,4,10,10,12,10,19,16
1937,r005,World -> North America -> Puerto Rico,World,North America,Puerto Rico,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,1,0
1937,r006,World -> North America -> United States,World,North America,United States,,3,2022,1665,2133,1696,2226,1683,2185,1553,2116,1471,1986,1350,1857,1247,1637,1000,1863,1110,1480,864,1344,750,1342,789,1792,960,1821,916,2076,1045,2429,1168,2523,1129,2840,1271,2848,1213,3152,1303,3043,1280
1937,r007,World -> North America -> All others,World,North America,All others,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,r008,World -> Central and South America,World,Central and South America,,,2,12,7,11,6,12,16,14,12,8,8,13,9,15,10,6,6,14,10,8,7,6,11,8,29,7,47,9,36,17,21,21,28,14,17,22,27,25,32,25,23,22,38
1937,r009,World -> Central and South America -> Argentina,World,Central and South America,Argentina,,3,1,1,3,2,4,3,2,0,0,2,2,0,1,0,2,0,1,1,1,2,2,3,1,0,2,2,1,4,2,0,2,1,2,0,3,0,3,1,0,1,1,0
1937,r010,World -> Central and South America -> Brazil,World,Central and South America,Brazil,,3,9,3,7,2,4,10,10,9,6,3,10,9,14,9,4,5,7,6,5,4,3,6,4,27,2,43,7,32,14,20,15,25,9,16,15,25,18,29,22,22,18,37
