table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020
7303,r029,"All institutions -> U. Texas, The, Austin",All institutions,"U. Texas, The, Austin",2,28,303760.2,178484.2,196482.2,212393.0,296024.9,312149.6,360614.5,361860.3,368190.1
7303,r030,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,29,312699.3,333824.9,343352.4,357828.5,320140.9,334889.2,353263.2,352732.7,366336.8
7303,r031,All institutions -> Baylor C. Medicine,All institutions,Baylor C. Medicine,2,30,274404.1,244067.7,240652.0,240391.8,257630.1,281481.0,297378.8,313355.2,360439.9
7303,r032,"All institutions -> U. Alabama, The, Birmingham",All institutions,"U. Alabama, The, Birmingham",2,31,240434.8,223512.3,255018.5,277225.9,262891.1,262602.9,331895.2,364763.4,353117.4
7303,r033,"All institutions -> Ohio State U., The",All institutions,"Ohio State U., The",2,32,261547.6,249216.4,263815.8,260539.7,282424.9,275897.3,292323.0,352326.6,344692.0
7303,r034,"All institutions -> U. Utah, The",All institutions,"U. Utah, The",2,33,220261.2,207313.8,227759.0,210793.0,231589.4,231648.4,284963.4,392864.7,334061.8
7303,r035,"All institutions -> U. Chicago, The",All institutions,"U. Chicago, The",2,34,251813.7,213015.2,231188.8,240870.3,225095.6,232987.5,253086.1,286078.4,324074.6
7303,r036,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,35,288001.3,287673.8,275323.1,285692.3,310794.2,300568.4,318699.2,320265.4,319812.3
7303,r037,All institutions -> U. Florida,All institutions,U. Florida,2,36,229985.6,221513.8,232661.7,280251.7,252660.6,293028.9,295828.8,342571.2,316356.3
7303,r038,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,37,197516.3,206009.8,242806.9,293211.1,304421.8,300736.8,311742.8,302216.2,312260.8
7303,r039,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,38,212969.1,206186.7,222445.3,211545.3,208743.9,235075.0,256299.4,289552.2,310177.9
7303,r040,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,39,375057.1,339998.9,369286.8,374061.9,360239.6,338579.4,354218.4,333396.1,300643.4
7303,r041,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,40,149503.3,142528.5,138981.1,143045.8,154462.8,151732.3,161127.6,153016.6,290008.4
7303,r042,All institutions -> U. Rochester,All institutions,U. Rochester,2,41,262852.5,237345.7,244676.7,245504.1,181166.7,257113.7,287017.8,279922.7,284534.2
7303,r043,"All institutions -> Rutgers, The State U. New Jersey",All institutions,"Rutgers, The State U. New Jersey",2,42,276610.8,230737.7,256794.7,227950.4,248527.9,218340.1,250431.2,275427.8,283568.1
7303,r044,"All institutions -> Texas A&M U., System Office",All institutions,"Texas A&M U., System Office",2,43,11704.5,7851.1,9461.0,7956.2,22261.1,11893.8,30957.1,38099.2,283180.2
7303,r045,All institutions -> U. Arizona,All institutions,U. Arizona,2,44,283473.2,231903.2,222788.0,192159.6,211508.3,224132.1,238551.3,277967.0,282665.3
7303,r046,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,45,361820.7,284676.7,305112.1,249908.6,274972.9,271021.8,246392.5,276246.5,276763.0
7303,r047,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,46,133587.2,151524.5,136718.6,123837.7,125624.9,272671.8,267402.9,296971.8,274197.2
7303,r048,All institutions -> Boston U.,All institutions,Boston U.,2,47,227469.2,203567.5,217317.9,203154.2,237666.7,222750.5,245677.3,309363.8,273806.3
7303,r049,All institutions -> Association of Universities for Research in Astronomy,All institutions,Association of Universities for Research in Astronomy,2,48,150249.7,187721.3,215535.0,267457.1,290663.9,279176.7,353554.8,250589.6,271215.4
7303,r050,"All institutions -> U. Maryland, College Park",All institutions,"U. Maryland, College Park",2,49,240585.4,227283.7,238836.7,233791.9,235036.7,220808.6,245149.9,250283.4,261835.1
7303,r051,All institutions -> U. Iowa,All institutions,U. Iowa,2,50,216977.8,190436.3,193638.3,182929.1,190739.8,182110.8,210694.3,215721.6,259650.6
7303,r052,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,51,292144.9,283842.5,298960.7,319861.4,278540.4,267032.3,249564.8,256027.5,241289.4
7303,r053,"All institutions -> Texas A&M U., College Station",All institutions,"Texas A&M U., College Station",2,52,175604.0,142578.1,143241.4,201273.6,206574.4,201713.9,234029.7,258470.8,237656.0
7303,r054,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,53,191427.3,197874.6,175783.0,175509.4,181119.1,181488.1,228917.8,231085.6,235629.9
7303,r055,"All institutions -> U. Maryland, Baltimore",All institutions,"U. Maryland, Baltimore",2,54,186600.6,166991.2,155284.2,141158.3,170342.6,191433.0,187363.0,200294.8,235144.9
7303,r056,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,55,125299.9,114773.6,122387.1,134790.0,137062.8,169458.3,196721.8,214243.8,235051.0
7303,r057,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,56,133852.3,125605.5,145781.0,155455.0,155115.2,146076.5,180726.0,207090.0,221060.2
7303,r058,All institutions -> U. Virginia,All institutions,U. Virginia,2,57,173993.5,152452.2,161892.8,154838.3,182733.1,184426.3,192289.5,224555.0,216927.8
7303,r059,"All institutions -> U. Texas Southwestern Medical Center, The",All institutions,"U. Texas Southwestern Medical Center, The",2,58,178825.5,151363.0,165761.3,155823.6,173406.3,172640.6,177896.9,224545.7,210897.1
7303,r060,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,59,166172.9,170992.9,155239.1,142389.8,145694.7,146914.4,161943.3,208579.3,209257.6
7303,r061,"All institutions -> Scripps Research Institute, The",All institutions,"Scripps Research Institute, The",2,60,244149.9,231333.0,222694.1,192185.3,242154.3,187730.7,234875.0,225743.5,208372.3
7303,r062,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,61,176625.7,166956.2,176769.7,185316.2,176639.1,162947.0,171410.6,212619.7,205896.8
7303,r063,All institutions -> U. Miami,All institutions,U. Miami,2,62,175046.6,169160.0,154065.2,150644.3,161132.9,154296.3,177273.4,208280.4,199287.4
7303,r064,All institutions -> Albert Einstein C. Medicine,All institutions,Albert Einstein C. Medicine,2,63,0.0,0.0,0.0,0.0,147517.7,174137.7,165322.8,173537.0,191336.3
7303,r065,"All institutions -> U. Oklahoma, The, Norman",All institutions,"U. Oklahoma, The, Norman",2,64,75789.3,76328.8,75846.3,85208.6,74149.2,95059.9,132712.7,157164.5,181795.6
7303,r066,"All institutions -> U. Texas M. D. Anderson Cancer Center, The",All institutions,"U. Texas M. D. Anderson Cancer Center, The",2,65,162742.9,132734.1,125060.4,125314.9,129867.7,155319.0,151197.9,169602.3,174715.9
7303,r067,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,66,196965.6,186915.1,198113.5,157037.6,160359.1,162495.0,197325.6,211717.2,172987.9
7303,r068,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,67,101375.8,105649.5,114729.0,125689.3,116502.3,228641.1,183785.3,211715.2,169013.4
7303,r069,All institutions -> Brown U.,All institutions,Brown U.,2,68,101850.4,98647.9,103138.4,102840.3,113555.9,131608.6,139029.0,163994.5,166111.9
7303,r070,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,69,174022.4,153975.6,132402.7,150945.5,153087.2,149717.5,162075.0,173111.7,157610.3
7303,r071,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,70,107137.5,105461.3,109322.4,119283.3,115888.3,118048.1,128945.5,126198.1,155530.7
7303,r072,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,71,139453.2,150271.4,149739.9,138573.8,135038.0,138891.8,140457.1,152534.5,155283.2
7303,r073,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,72,115739.6,105134.1,109218.0,104353.1,99820.9,132089.6,158092.9,153602.5,148995.7
7303,r074,All institutions -> Princeton U.,All institutions,Princeton U.,2,73,148789.7,136881.1,153236.9,143334.4,151793.4,138432.4,163582.1,156573.4,144332.7
7303,r075,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,74,97827.3,92103.9,97049.1,100536.5,115126.5,126494.4,137868.5,134967.3,142717.7
7303,r076,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,75,140047.9,141260.1,126975.8,174527.6,155559.9,121848.9,166120.1,176836.6,139081.5
7303,r077,All institutions -> U. Georgia,All institutions,U. Georgia,2,76,102838.6,94318.5,116338.6,122569.1,110717.5,105326.0,135476.9,144161.6,137134.9
7303,r078,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,77,129264.2,123616.2,121282.4,135496.5,116631.7,128017.3,134651.7,143841.5,136114.6
7303,r079,All institutions -> Utah State U.,All institutions,Utah State U.,2,78,81722.1,81125.9,86870.5,62750.3,68167.4,82259.8,93659.1,136859.3,133528.8
7303,r080,"All institutions -> U. Kansas, Lawrence",All institutions,"U. Kansas, Lawrence",2,79,135265.1,102349.4,115068.5,106747.9,109181.5,105827.9,134628.5,142809.3,132990.0
7303,r081,"All institutions -> U. Texas Health Science Center, The, Houston",All institutions,"U. Texas Health Science Center, The, Houston",2,80,86477.1,89376.2,92139.7,74311.9,88601.9,93734.3,95874.1,122208.1,132622.6
7303,r082,All institutions -> Louisiana State U.,All institutions,Louisiana State U.,2,81,131837.0,116420.0,96439.2,93999.0,96066.6,100766.1,97611.2,116803.6,131147.3
7303,r083,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,82,106448.9,96634.1,103533.4,111649.1,108797.7,122852.7,114558.8,114483.6,126089.3
7303,r084,All institutions -> U. Delaware,All institutions,U. Delaware,2,83,78326.1,80445.0,91990.8,76032.8,102968.1,119726.4,112109.5,127858.3,126010.5
7303,r085,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,84,103764.0,91773.1,87094.6,86481.3,100765.8,78681.4,104596.8,112550.1,121863.7
7303,r086,All institutions -> Stony Brook U.,All institutions,Stony Brook U.,2,85,95718.7,91507.5,95329.1,91148.9,103848.0,104369.4,105651.2,118906.4,120573.7
7303,r087,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,86,98345.8,57479.4,81190.8,122501.4,88661.3,139227.4,64513.1,98860.6,119729.6
7303,r088,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,87,119609.7,124785.8,126798.8,155377.1,135929.7,112934.3,134501.3,127752.8,117967.9
7303,r089,"All institutions -> U. Alaska, Fairbanks, Fairbanks Campus",All institutions,"U. Alaska, Fairbanks, Fairbanks Campus",2,88,59707.7,64341.2,75252.5,69426.4,69773.2,81959.7,77374.6,102952.0,115296.3
7303,r090,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,89,107062.3,110682.1,116039.1,102246.6,100306.3,103094.9,108407.3,113313.3,114259.5
7303,r091,All institutions -> Dartmouth C.,All institutions,Dartmouth C.,2,90,98830.8,106692.9,114760.3,113477.0,122397.9,115475.5,112818.3,123096.5,111045.6
7303,r092,All institutions -> Washington State U.,All institutions,Washington State U.,2,91,80746.1,75720.8,84986.6,98631.5,99111.7,84128.7,108057.4,102084.6,108300.1
7303,r093,"All institutions -> George Washington U., The",All institutions,"George Washington U., The",2,92,101325.2,91284.8,104842.3,99725.7,123963.6,125263.5,134722.2,129506.0,107964.8
7303,r094,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,93,99146.2,96944.0,114061.1,101540.3,88246.9,92154.9,100045.0,113092.3,106979.5
7303,r095,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,94,96423.2,89833.4,90020.1,81365.9,52304.5,76639.3,87193.0,101017.4,106050.7
7303,r096,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,95,93638.7,75444.4,78333.4,79606.3,90325.5,78155.9,92274.8,89142.9,104469.7
7303,r097,"All institutions -> U. Texas Medical Branch at Galveston, The",All institutions,"U. Texas Medical Branch at Galveston, The",2,96,95354.5,86088.3,81410.9,82935.3,80416.0,85410.0,93497.0,109705.9,101801.8
7303,r098,All institutions -> Tufts U.,All institutions,Tufts U.,2,97,90372.7,91590.4,84206.4,81962.7,96338.2,101602.4,97995.6,98138.7,101034.4
7303,r099,All institutions -> Florida State U.,All institutions,Florida State U.,2,98,92333.6,95804.8,93110.1,86941.7,109393.2,97913.2,136486.4,123438.8,100574.4
7303,r100,All institutions -> Temple U.,All institutions,Temple U.,2,99,84667.2,77571.2,91506.0,97516.6,105987.2,101897.5,104496.5,99727.5,99586.8
7303,r101,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,100,97290.3,100576.9,107295.9,114258.3,102780.7,94651.5,96549.8,89425.9,99573.9
7303,r102,All institutions -> All other institutions,All institutions,All other institutions,2,-,5999813.1,5769651.8,6004141.1,5978067.7,6015549.0,5705816.5,6328411.7,6940035.9,7159984.0
