table_id,row_id,time_period,current_millions_level_1,current_millions_level_2,current_millions_hierarchy_depth,value
8464,r162,R&D budget authority -> 1981,% distribution,Civilian functions,2,45.4
8464,r163,R&D budget authority -> 1982,Current $millions,Total,2,36115
8464,r164,R&D budget authority -> 1982,Current $millions,National defense,2,22070
8464,r165,R&D budget authority -> 1982,Current $millions,Civilian functions,2,14045
8464,r166,R&D budget authority -> 1982,% distribution,Total,2,100.0
8464,r167,R&D budget authority -> 1982,% distribution,National defense,2,61.1
8464,r168,R&D budget authority -> 1982,% distribution,Civilian functions,2,38.9
8464,r169,R&D budget authority -> 1983,Current $millions,Total,2,38768
8464,r170,R&D budget authority -> 1983,Current $millions,National defense,2,24936
8464,r171,R&D budget authority -> 1983,Current $millions,Civilian functions,2,13832
8464,r172,R&D budget authority -> 1983,% distribution,Total,2,100.0
8464,r173,R&D budget authority -> 1983,% distribution,National defense,2,64.3
8464,r174,R&D budget authority -> 1983,% distribution,Civilian functions,2,35.7
8464,r175,R&D budget authority -> 1984,Current $millions,Total,2,44214
8464,r176,R&D budget authority -> 1984,Current $millions,National defense,2,29287
8464,r177,R&D budget authority -> 1984,Current $millions,Civilian functions,2,14927
8464,r178,R&D budget authority -> 1984,% distribution,Total,2,100.0
8464,r179,R&D budget authority -> 1984,% distribution,National defense,2,66.2
8464,r180,R&D budget authority -> 1984,% distribution,Civilian functions,2,33.8
8464,r181,R&D budget authority -> 1985,Current $millions,Total,2,49887
8464,r182,R&D budget authority -> 1985,Current $millions,National defense,2,33698
8464,r183,R&D budget authority -> 1985,Current $millions,Civilian functions,2,16189
8464,r184,R&D budget authority -> 1985,% distribution,Total,2,100.0
8464,r185,R&D budget authority -> 1985,% distribution,National defense,2,67.5
8464,r186,R&D budget authority -> 1985,% distribution,Civilian functions,2,32.5
8464,r187,R&D budget authority -> 1986,Current $millions,Total,2,53249
8464,r188,R&D budget authority -> 1986,Current $millions,National defense,2,36926
8464,r189,R&D budget authority -> 1986,Current $millions,Civilian functions,2,16323
8464,r190,R&D budget authority -> 1986,% distribution,Total,2,100.0
8464,r191,R&D budget authority -> 1986,% distribution,National defense,2,69.3
8464,r192,R&D budget authority -> 1986,% distribution,Civilian functions,2,30.7
8464,r193,R&D budget authority -> 1987,Current $millions,Total,2,57069
8464,r194,R&D budget authority -> 1987,Current $millions,National defense,2,39152
8464,r195,R&D budget authority -> 1987,Current $millions,Civilian functions,2,17917
8464,r196,R&D budget authority -> 1987,% distribution,Total,2,100.0
8464,r197,R&D budget authority -> 1987,% distribution,National defense,2,68.6
8464,r198,R&D budget authority -> 1987,% distribution,Civilian functions,2,31.4
8464,r199,R&D budget authority -> 1988,Current $millions,Total,2,59106
8464,r200,R&D budget authority -> 1988,Current $millions,National defense,2,40099
8464,r201,R&D budget authority -> 1988,Current $millions,Civilian functions,2,19007
8464,r202,R&D budget authority -> 1988,% distribution,Total,2,100.0
8464,r203,R&D budget authority -> 1988,% distribution,National defense,2,67.8
8464,r204,R&D budget authority -> 1988,% distribution,Civilian functions,2,32.2
8464,r205,R&D budget authority -> 1989,Current $millions,Total,2,62115
8464,r206,R&D budget authority -> 1989,Current $millions,National defense,2,40642
8464,r207,R&D budget authority -> 1989,Current $millions,Civilian functions,2,21473
8464,r208,R&D budget authority -> 1989,% distribution,Total,2,100.0
8464,r209,R&D budget authority -> 1989,% distribution,National defense,2,65.5
8464,r210,R&D budget authority -> 1989,% distribution,Civilian functions,2,34.5
8464,r211,R&D budget authority -> 1990,Current $millions,Total,2,63781
8464,r212,R&D budget authority -> 1990,Current $millions,National defense,2,39925
8464,r213,R&D budget authority -> 1990,Current $millions,Civilian functions,2,23856
8464,r214,R&D budget authority -> 1990,% distribution,Total,2,100.0
8464,r215,R&D budget authority -> 1990,% distribution,National defense,2,62.6
8464,r216,R&D budget authority -> 1990,% distribution,Civilian functions,2,37.4
8464,r217,R&D budget authority -> 1991,Current $millions,Total,2,65898
8464,r218,R&D budget authority -> 1991,Current $millions,National defense,2,39328
8464,r219,R&D budget authority -> 1991,Current $millions,Civilian functions,2,26570
8464,r220,R&D budget authority -> 1991,% distribution,Total,2,100.0
8464,r221,R&D budget authority -> 1991,% distribution,National defense,2,59.7
8464,r222,R&D budget authority -> 1991,% distribution,Civilian functions,2,40.3
8464,r223,R&D budget authority -> 1992,Current $millions,Total,2,68398
8464,r224,R&D budget authority -> 1992,Current $millions,National defense,2,40083
8464,r225,R&D budget authority -> 1992,Current $millions,Civilian functions,2,28315
8464,r226,R&D budget authority -> 1992,% distribution,Total,2,100.0
8464,r227,R&D budget authority -> 1992,% distribution,National defense,2,58.6
8464,r228,R&D budget authority -> 1992,% distribution,Civilian functions,2,41.4
8464,r229,R&D budget authority -> 1993,Current $millions,Total,2,69884
8464,r230,R&D budget authority -> 1993,Current $millions,National defense,2,41249
8464,r231,R&D budget authority -> 1993,Current $millions,Civilian functions,2,28635
8464,r232,R&D budget authority -> 1993,% distribution,Total,2,100.0
8464,r233,R&D budget authority -> 1993,% distribution,National defense,2,59.0
8464,r234,R&D budget authority -> 1993,% distribution,Civilian functions,2,41.0
8464,r235,R&D budget authority -> 1994,Current $millions,Total,2,68331
8464,r236,R&D budget authority -> 1994,Current $millions,National defense,2,37764
8464,r237,R&D budget authority -> 1994,Current $millions,Civilian functions,2,30566
8464,r238,R&D budget authority -> 1994,% distribution,Total,2,100.0
8464,r239,R&D budget authority -> 1994,% distribution,National defense,2,55.3
8464,r240,R&D budget authority -> 1994,% distribution,Civilian functions,2,44.7
8464,r241,R&D budget authority -> 1995,Current $millions,Total,2,68791
8464,r242,R&D budget authority -> 1995,Current $millions,National defense,2,37204
8464,r243,R&D budget authority -> 1995,Current $millions,Civilian functions,2,31587
8464,r244,R&D budget authority -> 1995,% distribution,Total,2,100.0
8464,r245,R&D budget authority -> 1995,% distribution,National defense,2,54.1
8464,r246,R&D budget authority -> 1995,% distribution,Civilian functions,2,45.9
8464,r247,R&D budget authority -> 1996,Current $millions,Total,2,69049
8464,r248,R&D budget authority -> 1996,Current $millions,National defense,2,37801
8464,r249,R&D budget authority -> 1996,Current $millions,Civilian functions,2,31248
8464,r250,R&D budget authority -> 1996,% distribution,Total,2,100.0
8464,r251,R&D budget authority -> 1996,% distribution,National defense,2,54.7
8464,r252,R&D budget authority -> 1996,% distribution,Civilian functions,2,45.3
8464,r253,R&D budget authority -> 1997,Current $millions,Total,2,71653
8464,r254,R&D budget authority -> 1997,Current $millions,National defense,2,39591
8464,r255,R&D budget authority -> 1997,Current $millions,Civilian functions,2,32062
8464,r256,R&D budget authority -> 1997,% distribution,Total,2,100.0
8464,r257,R&D budget authority -> 1997,% distribution,National defense,2,55.3
8464,r258,R&D budget authority -> 1997,% distribution,Civilian functions,2,44.7
8464,r259,R&D budget authority -> 1998,Current $millions,Total,2,73569
8464,r260,R&D budget authority -> 1998,Current $millions,National defense,2,39823
8464,r261,R&D budget authority -> 1998,Current $millions,Civilian functions,2,33746
8464,r262,R&D budget authority -> 1998,% distribution,Total,2,100.0
8464,r263,R&D budget authority -> 1998,% distribution,National defense,2,54.1
8464,r264,R&D budget authority -> 1998,% distribution,Civilian functions,2,45.9
8464,r265,R&D budget authority -> 1999,Current $millions,Total,2,77637
8464,r266,R&D budget authority -> 1999,Current $millions,National defense,2,41306
8464,r267,R&D budget authority -> 1999,Current $millions,Civilian functions,2,36332
8464,r268,R&D budget authority -> 1999,% distribution,Total,2,100.0
8464,r269,R&D budget authority -> 1999,% distribution,National defense,2,53.2
8464,r270,R&D budget authority -> 1999,% distribution,Civilian functions,2,46.8
8464,r271,R&D and R&D plant budget authority -> 2000,Current $millions,Total,2,83581
8464,r272,R&D and R&D plant budget authority -> 2000,Current $millions,National defense,2,43161
8464,r273,R&D and R&D plant budget authority -> 2000,Current $millions,Civilian functions,2,40420
8464,r274,R&D and R&D plant budget authority -> 2000,% distribution,Total,2,100.0
8464,r275,R&D and R&D plant budget authority -> 2000,% distribution,National defense,2,51.6
8464,r276,R&D and R&D plant budget authority -> 2000,% distribution,Civilian functions,2,48.4
8464,r277,R&D and R&D plant budget authority -> 2001,Current $millions,Total,2,91505
8464,r278,R&D and R&D plant budget authority -> 2001,Current $millions,National defense,2,46202
8464,r279,R&D and R&D plant budget authority -> 2001,Current $millions,Civilian functions,2,45303
8464,r280,R&D and R&D plant budget authority -> 2001,% distribution,Total,2,100.0
8464,r281,R&D and R&D plant budget authority -> 2001,% distribution,National defense,2,50.5
8464,r282,R&D and R&D plant budget authority -> 2001,% distribution,Civilian functions,2,49.5
8464,r283,R&D and R&D plant budget authority -> 2002,Current $millions,Total,2,103057
8464,r284,R&D and R&D plant budget authority -> 2002,Current $millions,National defense,2,53731
8464,r285,R&D and R&D plant budget authority -> 2002,Current $millions,Civilian functions,2,49326
8464,r286,R&D and R&D plant budget authority -> 2002,% distribution,Total,2,100.0
8464,r287,R&D and R&D plant budget authority -> 2002,% distribution,National defense,2,52.1
8464,r288,R&D and R&D plant budget authority -> 2002,% distribution,Civilian functions,2,47.9
8464,r289,R&D and R&D plant budget authority -> 2003,Current $millions,Total,2,118065
8464,r290,R&D and R&D plant budget authority -> 2003,Current $millions,National defense,2,63708
8464,r291,R&D and R&D plant budget authority -> 2003,Current $millions,Civilian functions,2,54357
8464,r292,R&D and R&D plant budget authority -> 2003,% distribution,Total,2,100.0
8464,r293,R&D and R&D plant budget authority -> 2003,% distribution,National defense,2,54.0
8464,r294,R&D and R&D plant budget authority -> 2003,% distribution,Civilian functions,2,46.0
8464,r295,R&D and R&D plant budget authority -> 2004,Current $millions,Total,2,126270
8464,r296,R&D and R&D plant budget authority -> 2004,Current $millions,National defense,2,70344
8464,r297,R&D and R&D plant budget authority -> 2004,Current $millions,Civilian functions,2,55926
8464,r298,R&D and R&D plant budget authority -> 2004,% distribution,Total,2,100.0
8464,r299,R&D and R&D plant budget authority -> 2004,% distribution,National defense,2,55.7
8464,r300,R&D and R&D plant budget authority -> 2004,% distribution,Civilian functions,2,44.3
8464,r301,R&D and R&D plant budget authority -> 2005,Current $millions,Total,2,131259
8464,r302,R&D and R&D plant budget authority -> 2005,Current $millions,National defense,2,74641
8464,r303,R&D and R&D plant budget authority -> 2005,Current $millions,Civilian functions,2,56618
8464,r304,R&D and R&D plant budget authority -> 2005,% distribution,Total,2,100.0
8464,r305,R&D and R&D plant budget authority -> 2005,% distribution,National defense,2,56.9
8464,r306,R&D and R&D plant budget authority -> 2005,% distribution,Civilian functions,2,43.1
8464,r307,R&D and R&D plant budget authority -> 2006,Current $millions,Total,2,136019
8464,r308,R&D and R&D plant budget authority -> 2006,Current $millions,National defense,2,78737
8464,r309,R&D and R&D plant budget authority -> 2006,Current $millions,Civilian functions,2,57282
8464,r310,R&D and R&D plant budget authority -> 2006,% distribution,Total,2,100.0
8464,r311,R&D and R&D plant budget authority -> 2006,% distribution,National defense,2,57.9
8464,r312,R&D and R&D plant budget authority -> 2006,% distribution,Civilian functions,2,42.1
8464,r313,R&D and R&D plant budget authority -> 2007,Current $millions,Total,2,141890
8464,r314,R&D and R&D plant budget authority -> 2007,Current $millions,National defense,2,82658
8464,r315,R&D and R&D plant budget authority -> 2007,Current $millions,Civilian functions,2,59232
8464,r316,R&D and R&D plant budget authority -> 2007,% distribution,Total,2,100.0
8464,r317,R&D and R&D plant budget authority -> 2007,% distribution,National defense,2,58.3
8464,r318,R&D and R&D plant budget authority -> 2007,% distribution,Civilian functions,2,41.7
8464,r319,R&D and R&D plant budget authority -> 2008,Current $millions,Total,2,144391
8464,r320,R&D and R&D plant budget authority -> 2008,Current $millions,National defense,2,85129
8464,r321,R&D and R&D plant budget authority -> 2008,Current $millions,Civilian functions,2,59262
8464,r322,R&D and R&D plant budget authority -> 2008,% distribution,Total,2,100.0
8464,r323,R&D and R&D plant budget authority -> 2008,% distribution,National defense,2,59.0
8464,r324,R&D and R&D plant budget authority -> 2008,% distribution,Civilian functions,2,41.0
8464,r325,R&D and R&D plant budget authority -> 2009<sup>a</sup>,Current $millions,Total,2,164292
8464,r326,R&D and R&D plant budget authority -> 2009<sup>a</sup>,Current $millions,National defense,2,85642
8464,r327,R&D and R&D plant budget authority -> 2009<sup>a</sup>,Current $millions,Civilian functions,2,78650
8464,r328,R&D and R&D plant budget authority -> 2009<sup>a</sup>,% distribution,Total,2,100.0
8464,r329,R&D and R&D plant budget authority -> 2009<sup>a</sup>,% distribution,National defense,2,52.1
8464,r330,R&D and R&D plant budget authority -> 2009<sup>a</sup>,% distribution,Civilian functions,2,47.9
8464,r331,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> Non-ARRA,Current $millions,Total,2,145553
8464,r332,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> Non-ARRA,Current $millions,National defense,2,85342
8464,r333,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> Non-ARRA,Current $millions,Civilian functions,2,60211
8464,r334,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> Non-ARRA,% distribution,Total,2,100.0
8464,r335,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> Non-ARRA,% distribution,National defense,2,58.6
8464,r336,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> Non-ARRA,% distribution,Civilian functions,2,41.4
8464,r337,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> ARRA,Current $millions,Total,2,18739
8464,r338,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> ARRA,Current $millions,National defense,2,300
8464,r339,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> ARRA,Current $millions,Civilian functions,2,18439
8464,r340,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> ARRA,% distribution,Total,2,100.0
8464,r341,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> ARRA,% distribution,National defense,2,1.6
8464,r342,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> ARRA,% distribution,Civilian functions,2,98.4
8464,r343,R&D and R&D plant budget authority -> 2010,Current $millions,Total,2,148962
8464,r344,R&D and R&D plant budget authority -> 2010,Current $millions,National defense,2,86789
8464,r345,R&D and R&D plant budget authority -> 2010,Current $millions,Civilian functions,2,62173
8464,r346,R&D and R&D plant budget authority -> 2010,% distribution,Total,2,100.0
8464,r347,R&D and R&D plant budget authority -> 2010,% distribution,National defense,2,58.3
8464,r348,R&D and R&D plant budget authority -> 2010,% distribution,Civilian functions,2,41.7
8464,r349,R&D and R&D plant budget authority -> 2011,Current $millions,Total,2,144379
8464,r350,R&D and R&D plant budget authority -> 2011,Current $millions,National defense,2,83226
8464,r351,R&D and R&D plant budget authority -> 2011,Current $millions,Civilian functions,2,61153
8464,r352,R&D and R&D plant budget authority -> 2011,% distribution,Total,2,100.0
8464,r353,R&D and R&D plant budget authority -> 2011,% distribution,National defense,2,57.6
8464,r354,R&D and R&D plant budget authority -> 2011,% distribution,Civilian functions,2,42.4
8464,r355,R&D and R&D plant budget authority -> 2012,Current $millions,Total,2,143737
8464,r356,R&D and R&D plant budget authority -> 2012,Current $millions,National defense,2,79875
8464,r357,R&D and R&D plant budget authority -> 2012,Current $millions,Civilian functions,2,63862
8464,r358,R&D and R&D plant budget authority -> 2012,% distribution,Total,2,100.0
8464,r359,R&D and R&D plant budget authority -> 2012,% distribution,National defense,2,55.6
8464,r360,R&D and R&D plant budget authority -> 2012,% distribution,Civilian functions,2,44.4
8464,r361,R&D and R&D plant budget authority -> 2013,Current $millions,Total,2,132477
8464,r362,R&D and R&D plant budget authority -> 2013,Current $millions,National defense,2,70781
8464,r363,R&D and R&D plant budget authority -> 2013,Current $millions,Civilian functions,2,61696
8464,r364,R&D and R&D plant budget authority -> 2013,% distribution,Total,2,100.0
8464,r365,R&D and R&D plant budget authority -> 2013,% distribution,National defense,2,53.4
8464,r366,R&D and R&D plant budget authority -> 2013,% distribution,Civilian functions,2,46.6
8464,r367,R&D and R&D plant budget authority -> 2014,Current $millions,Total,2,136159
8464,r368,R&D and R&D plant budget authority -> 2014,Current $millions,National defense,2,70992
8464,r369,R&D and R&D plant budget authority -> 2014,Current $millions,Civilian functions,2,65167
8464,r370,R&D and R&D plant budget authority -> 2014,% distribution,Total,2,100.0
8464,r371,R&D and R&D plant budget authority -> 2014,% distribution,National defense,2,52.1
8464,r372,R&D and R&D plant budget authority -> 2014,% distribution,Civilian functions,2,47.9
8464,r373,R&D and R&D plant budget authority -> 2015,Current $millions,Total,2,138544
8464,r374,R&D and R&D plant budget authority -> 2015,Current $millions,National defense,2,72950
8464,r375,R&D and R&D plant budget authority -> 2015,Current $millions,Civilian functions,2,65594
8464,r376,R&D and R&D plant budget authority -> 2015,% distribution,Total,2,100.0
8464,r377,R&D and R&D plant budget authority -> 2015,% distribution,National defense,2,52.7
8464,r378,R&D and R&D plant budget authority -> 2015,% distribution,Civilian functions,2,47.3
8464,r379,R&D and R&D plant budget authority -> 2016,Current $millions,Total,2,150393
