table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020
7313,r030,"All HBCUs -> U. Arkansas, Pine Bluff",All HBCUs,"U. Arkansas, Pine Bluff",2,29,6402.8,8639.5,7703.0,7165.8,6274.9,6036.2,781.0,4449.9,4193.5
7313,r031,All HBCUs -> Elizabeth City State U.,All HBCUs,Elizabeth City State U.,2,30,3503.2,3659.7,1847.2,769.3,223.4,1775.3,1148.1,1061.6,4107.5
7313,r032,All HBCUs -> Morehouse C.,All HBCUs,Morehouse C.,2,31,5793.3,3046.4,3054.0,1894.7,1020.7,1477.9,4144.1,3203.0,3909.0
7313,r033,All HBCUs -> Fisk U.,All HBCUs,Fisk U.,2,32,1411.3,3198.1,2437.7,3339.4,3662.3,4644.1,2224.9,2945.1,3736.5
7313,r034,All HBCUs -> Texas Southern U.,All HBCUs,Texas Southern U.,2,33,1996.4,3684.0,3963.0,6256.3,3176.6,2633.4,6615.5,2522.9,3037.0
7313,r035,All HBCUs -> Norfolk State U.,All HBCUs,Norfolk State U.,2,34,5874.8,4992.4,5461.2,10935.2,9396.2,6933.5,8584.3,5841.6,2813.7
7313,r036,All HBCUs -> Benedict C.,All HBCUs,Benedict C.,2,35,502.6,620.3,1018.8,355.9,450.0,1363.9,649.7,249.8,2407.6
7313,r037,All HBCUs -> Savannah State U.,All HBCUs,Savannah State U.,2,36,2904.2,2209.6,2389.9,1981.1,1188.7,3083.7,2221.2,2098.6,2317.5
7313,r038,All HBCUs -> Alabama State U.,All HBCUs,Alabama State U.,2,37,2858.0,3013.1,5099.5,1995.8,1660.5,3008.8,1839.3,3038.9,2259.9
7313,r039,All HBCUs -> Bowie State U.,All HBCUs,Bowie State U.,2,38,1433.3,1176.6,569.7,973.3,1137.8,1843.6,1719.0,489.0,2255.8
7313,r040,All HBCUs -> Harris-Stowe State U.,All HBCUs,Harris-Stowe State U.,2,39,575.5,0.0,1034.7,930.0,3002.1,528.8,449.3,1950.3,1791.5
7313,r041,All HBCUs -> West Virginia State U.,All HBCUs,West Virginia State U.,2,40,5939.9,5102.5,6610.6,4646.2,3688.1,2917.7,4005.4,3651.2,1697.5
7313,r042,All HBCUs -> Winston-Salem State U.,All HBCUs,Winston-Salem State U.,2,41,2838.1,2152.9,3271.6,3651.6,3700.4,3164.2,4410.1,3400.4,1615.5
7313,r043,All HBCUs -> Tougaloo C.,All HBCUs,Tougaloo C.,2,42,525.4,1392.4,1461.2,1686.2,1135.2,1607.1,2052.7,1640.4,1582.5
7313,r044,All HBCUs -> Dillard U.,All HBCUs,Dillard U.,2,43,8326.1,8321.3,9430.3,7937.5,2499.5,1997.9,887.0,1476.7,1447.7
7313,r045,All HBCUs -> LeMoyne-Owen C.,All HBCUs,LeMoyne-Owen C.,2,44,235.1,937.1,604.5,346.0,0.0,407.2,0.0,0.0,1399.1
7313,r046,All HBCUs -> Spelman C.,All HBCUs,Spelman C.,2,45,1607.9,2207.9,2788.7,2165.3,2894.5,2197.6,3430.1,3947.6,1389.3
7313,r047,All HBCUs -> Fayetteville State U.,All HBCUs,Fayetteville State U.,2,46,2033.1,1242.3,2649.9,1676.0,1516.0,2474.4,2781.2,1781.1,1343.3
7313,r048,All HBCUs -> Lane C.,All HBCUs,Lane C.,2,47,468.6,465.4,0.0,0.0,399.7,0.0,0.0,1048.6,816.8
7313,r049,All HBCUs -> Florida Memorial U.,All HBCUs,Florida Memorial U.,2,48,0.0,0.0,670.8,0.0,0.0,0.0,0.0,183.1,781.9
7313,r050,All HBCUs -> Claflin U.,All HBCUs,Claflin U.,2,49,969.3,642.1,1410.8,1001.3,431.2,1682.2,471.3,1641.3,643.0
7313,r051,"All HBCUs -> Lawson State Community C., Birmingham",All HBCUs,"Lawson State Community C., Birmingham",2,50,0.0,298.8,589.5,0.0,200.0,776.8,0.0,369.1,521.1
7313,r052,All HBCUs -> Grambling State U.,All HBCUs,Grambling State U.,2,51,773.2,1154.7,1146.6,685.2,458.2,943.5,903.4,8.0,448.9
7313,r053,All HBCUs -> Albany State U.,All HBCUs,Albany State U.,2,52,1981.3,1953.9,2102.8,878.2,693.6,1882.5,299.9,550.0,426.6
7313,r054,"All HBCUs -> Southern U. and A&M C., System Office",All HBCUs,"Southern U. and A&M C., System Office",2,53,1721.4,1333.8,255.0,550.0,0.0,484.3,0.0,250.0,418.4
7313,r055,All HBCUs -> Lincoln U. Commonwealth of Pennsylvania,All HBCUs,Lincoln U. Commonwealth of Pennsylvania,2,54,1322.5,1317.3,0.0,555.8,1658.6,0.0,1168.4,4868.5,400.0
7313,r056,All HBCUs -> Virginia Union U.,All HBCUs,Virginia Union U.,2,55,222.0,870.0,0.0,756.9,379.8,266.4,49.8,836.3,344.1
7313,r057,All HBCUs -> Coppin State U.,All HBCUs,Coppin State U.,2,56,647.4,624.5,464.0,0.0,9.1,416.7,0.0,49.9,334.5
7313,r058,All HBCUs -> Bethune-Cookman U.,All HBCUs,Bethune-Cookman U.,2,57,0.0,155.7,698.6,491.9,756.8,409.1,196.1,1578.8,301.4
7313,r059,All HBCUs -> Stillman C.,All HBCUs,Stillman C.,2,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.9
7313,r060,All HBCUs -> Paine C.,All HBCUs,Paine C.,2,59,496.7,592.6,0.0,453.0,0.0,0.0,0.0,250.0,202.4
7313,r061,All HBCUs -> Voorhees C.,All HBCUs,Voorhees C.,2,60,424.0,359.4,199.8,0.0,153.0,259.4,0.0,0.0,200.0
7313,r062,All HBCUs -> Oakwood U.,All HBCUs,Oakwood U.,2,61,521.4,312.2,688.5,307.3,307.3,307.3,722.0,205.8,183.7
7313,r063,All HBCUs -> Edward Waters C.,All HBCUs,Edward Waters C.,2,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
7313,r064,All HBCUs -> Texas C.,All HBCUs,Texas C.,2,63,250.0,500.0,500.0,250.0,0.0,0.0,0.0,0.0,149.5
7313,r065,All HBCUs -> Allen U.,All HBCUs,Allen U.,2,64,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7313,r066,"All HBCUs -> Bennett C., Greensboro",All HBCUs,"Bennett C., Greensboro",2,64,0.0,0.0,330.9,350.0,0.0,0.0,0.0,299.9,0.0
7313,r067,All HBCUs -> Bluefield State C.,All HBCUs,Bluefield State C.,2,64,76.7,107.2,109.0,0.0,422.8,0.0,0.0,0.0,0.0
7313,r068,All HBCUs -> Cheyney U. Pennsylvania,All HBCUs,Cheyney U. Pennsylvania,2,64,358.2,362.4,368.7,0.0,0.0,0.0,0.0,199.9,0.0
7313,r069,All HBCUs -> Clinton C.,All HBCUs,Clinton C.,2,64,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7313,r070,All HBCUs -> Denmark Technical C.,All HBCUs,Denmark Technical C.,2,64,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7313,r071,All HBCUs -> Gadsden State Community C.,All HBCUs,Gadsden State Community C.,2,64,766.0,685.7,688.3,0.0,694.4,0.0,0.0,435.2,0.0
7313,r072,All HBCUs -> Huston-Tillotson U.,All HBCUs,Huston-Tillotson U.,2,64,0.0,0.0,0.0,398.3,606.3,30.0,0.0,120.0,0.0
7313,r073,All HBCUs -> J. F. Drake State Community and Technical C.,All HBCUs,J. F. Drake State Community and Technical C.,2,64,1171.5,621.3,576.0,0.0,280.9,0.0,0.0,0.0,0.0
7313,r074,All HBCUs -> Jarvis Christian C.,All HBCUs,Jarvis Christian C.,2,64,0.0,0.0,0.0,0.0,0.0,399.8,0.0,400.0,0.0
7313,r075,All HBCUs -> Johnson C. Smith U.,All HBCUs,Johnson C. Smith U.,2,64,249.9,399.5,91.0,198.2,35.7,243.4,1106.4,799.0,0.0
7313,r076,All HBCUs -> Livingstone C.,All HBCUs,Livingstone C.,2,64,0.0,0.0,0.0,397.2,326.8,269.1,269.1,0.0,0.0
7313,r077,All HBCUs -> Miles C.,All HBCUs,Miles C.,2,64,0.0,0.0,0.0,368.7,0.0,0.0,0.0,0.0,0.0
7313,r078,All HBCUs -> Mississippi Valley State U.,All HBCUs,Mississippi Valley State U.,2,64,1005.7,474.5,520.9,1065.7,260.6,1732.3,762.0,730.4,0.0
7313,r079,All HBCUs -> Morris C.,All HBCUs,Morris C.,2,64,0.0,0.0,0.0,0.0,0.0,0.0,198.8,0.0,0.0
7313,r080,All HBCUs -> Philander Smith C.,All HBCUs,Philander Smith C.,2,64,700.0,0.0,350.0,350.0,350.0,0.0,0.0,0.0,0.0
7313,r081,All HBCUs -> Rust C.,All HBCUs,Rust C.,2,64,0.0,0.0,0.0,249.7,249.0,249.0,0.0,0.0,0.0
7313,r082,All HBCUs -> Saint Augustine's U.,All HBCUs,Saint Augustine's U.,2,64,300.0,0.0,200.0,0.0,0.0,0.0,0.0,299.9,0.0
7313,r083,All HBCUs -> Shaw U.,All HBCUs,Shaw U.,2,64,1041.3,403.2,77.5,52.4,116.7,400.0,0.0,0.0,0.0
7313,r084,"All HBCUs -> Southern U., New Orleans",All HBCUs,"Southern U., New Orleans",2,64,311.5,305.4,0.0,0.0,216.4,216.4,1134.9,0.0,0.0
7313,r085,All HBCUs -> Talladega C.,All HBCUs,Talladega C.,2,64,499.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7313,r086,All HBCUs -> Wilberforce U.,All HBCUs,Wilberforce U.,2,64,575.0,474.5,464.0,0.0,0.0,416.7,0.0,0.0,0.0
7313,r087,All HBCUs -> Wiley C.,All HBCUs,Wiley C.,2,64,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0
