table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_economies_by_income_status,field_2000_fractional_count,field_2000_whole_count,field_2001_fractional_count,field_2001_whole_count,field_2002_fractional_count,field_2002_whole_count,field_2003_fractional_count,field_2003_whole_count,field_2004_fractional_count,field_2004_whole_count,field_2005_fractional_count,field_2005_whole_count,field_2006_fractional_count,field_2006_whole_count,field_2007_fractional_count,field_2007_whole_count,field_2008_fractional_count,field_2008_whole_count,field_2009_fractional_count,field_2009_whole_count,field_2010_fractional_count,field_2010_whole_count,field_2011_fractional_count,field_2011_whole_count,field_2012_fractional_count,field_2012_whole_count,field_2013_fractional_count,field_2013_whole_count,field_2014_fractional_count,field_2014_whole_count,field_2015_fractional_count,field_2015_whole_count,field_2016_fractional_count,field_2016_whole_count,field_2017_fractional_count,field_2017_whole_count,field_2018_fractional_count,field_2018_whole_count
1833,r001,World,World,,,,1,,21453.0,21453,20687.0,20687,21087.0,21087,21702.0,21702,22943.0,22943,24879.0,24879,26567.0,26567,28310.0,28310,30680.0,30680,32714.0,32714,34146.0,34146,36843.0,36843,39726.0,39726,41836.0,41836,45077.0,45077,45472.0,45472,46020.0,46020,48898.0,48898,48692.0,48692
1833,r002,World -> North America,World,North America,,,2,,11480.49,12434,11155.3,12068,11190.11,12060,11230.24,12265,11682.34,12659,12762.41,13836,13338.04,14536,13719.68,15085,14450.03,15942,15395.33,16978,15985.91,17688,16539.07,18431,17520.89,19710,17764.21,20086,19298.42,21965,18745.4,21456,18583.02,21473,19462.5,22529,18685.17,21843
1833,r003,World -> North America -> Canada,World,North America,Canada,,3,High,1242.12,1484,1207.95,1455,1215.8,1484,1239.74,1562,1403.57,1780,1462.47,1880,1535.77,1982,1694.58,2166,1809.46,2350,1919.42,2487,1986.41,2572,1998.99,2655,2189.71,2939,2281.91,3048,2469.5,3328,2283.23,3120,2336.97,3242,2419.43,3358,2362.73,3315
1833,r004,World -> North America -> Greenland,World,North America,Greenland,,3,High,0.0,0,0.0,0,1.0,1,0.13,1,0.0,0,0.0,0,0.38,1,0.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.14,1
1833,r005,World -> North America -> Mexico,World,North America,Mexico,,3,Upper-middle,67.15,80,69.21,82,57.93,71,68.22,99,74.64,98,73.97,106,101.63,128,122.82,156,114.4,160,132.73,175,153.02,198,180.6,244,151.46,219,162.51,232,175.3,251,203.66,274,182.03,249,249.58,340,212.2,305
1833,r006,World -> North America -> United States,World,North America,United States,,3,High,10171.23,11090,9878.14,10778,9915.38,10795,9922.16,10968,10204.13,11198,11225.98,12325,11700.26,12929,11901.78,13272,12526.17,14010,13343.19,14894,13846.48,15529,14359.47,16191,15179.72,17278,15319.79,17587,16653.62,19217,16258.52,18863,16064.02,18879,16793.49,19755,16110.09,19162
1833,r007,World -> Central America and Caribbean,World,Central America and Caribbean,,,2,,32.98,46,20.76,33,15.77,28,18.53,36,24.14,43,34.29,56,31.45,69,39.49,74,35.21,58,39.8,67,48.33,88,44.83,81,41.95,75,49.93,99,45.05,99,45.46,100,45.72,109,56.15,115,56.64,121
1833,r008,World -> Central America and Caribbean -> Antigua and Barbuda,World,Central America and Caribbean,Antigua and Barbuda,,3,High,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1833,r009,"World -> Central America and Caribbean -> Bahamas, The",World,Central America and Caribbean,"Bahamas, The",,3,High,0.0,0,0.5,1,1.0,1,1.44,3,1.0,1,3.0,3,0.22,1,1.75,4,2.0,2,1.71,4,4.58,7,0.13,1,0.76,3,2.23,4,0.17,1,1.27,3,0.44,1,2.67,3,0.47,1
1833,r010,World -> Central America and Caribbean -> Barbados,World,Central America and Caribbean,Barbados,,3,High,0.4,1,0.0,0,0.0,0,0.0,0,0.9,2,0.0,0,1.03,4,0.0,0,0.0,0,2.75,5,0.13,1,0.25,1,0.0,0,0.21,1,0.14,1,0.0,0,1.0,1,0.0,0,1.0,1
