table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
5993,r001,All doctorate recipients -> 2010,All baccalaureate-origin institutions,,1,48028
5993,r002,All doctorate recipients -> 2010,Baccalaureate institutions in the United States,R1: doctoral universities,2,31.0
5993,r003,All doctorate recipients -> 2010,Baccalaureate institutions in the United States,Other doctoral universities,2,10.5
5993,r004,All doctorate recipients -> 2010,Baccalaureate institutions in the United States,Master's colleges and universities,2,10.1
5993,r005,All doctorate recipients -> 2010,Baccalaureate institutions in the United States,Baccalaureate colleges,2,9.0
5993,r006,All doctorate recipients -> 2010,Baccalaureate institutions in the United States,All other colleges,2,0.9
5993,r007,All doctorate recipients -> 2010,Foreign baccalaureate institutions,,1,30.0
5993,r008,All doctorate recipients -> 2010,Unknown,,1,8.4
5993,r009,All doctorate recipients -> 2011,All baccalaureate-origin institutions,,1,48909
5993,r010,All doctorate recipients -> 2011,Baccalaureate institutions in the United States,R1: doctoral universities,2,31.3
5993,r011,All doctorate recipients -> 2011,Baccalaureate institutions in the United States,Other doctoral universities,2,10.9
5993,r012,All doctorate recipients -> 2011,Baccalaureate institutions in the United States,Master's colleges and universities,2,9.5
5993,r013,All doctorate recipients -> 2011,Baccalaureate institutions in the United States,Baccalaureate colleges,2,9.1
5993,r014,All doctorate recipients -> 2011,Baccalaureate institutions in the United States,All other colleges,2,0.9
5993,r015,All doctorate recipients -> 2011,Foreign baccalaureate institutions,,1,30.8
5993,r016,All doctorate recipients -> 2011,Unknown,,1,7.5
5993,r017,All doctorate recipients -> 2012,All baccalaureate-origin institutions,,1,50943
5993,r018,All doctorate recipients -> 2012,Baccalaureate institutions in the United States,R1: doctoral universities,2,30.6
5993,r019,All doctorate recipients -> 2012,Baccalaureate institutions in the United States,Other doctoral universities,2,10.5
5993,r020,All doctorate recipients -> 2012,Baccalaureate institutions in the United States,Master's colleges and universities,2,9.9
5993,r021,All doctorate recipients -> 2012,Baccalaureate institutions in the United States,Baccalaureate colleges,2,9.2
5993,r022,All doctorate recipients -> 2012,Baccalaureate institutions in the United States,All other colleges,2,1.0
5993,r023,All doctorate recipients -> 2012,Foreign baccalaureate institutions,,1,30.3
5993,r024,All doctorate recipients -> 2012,Unknown,,1,8.5
5993,r025,All doctorate recipients -> 2013,All baccalaureate-origin institutions,,1,52703
5993,r026,All doctorate recipients -> 2013,Baccalaureate institutions in the United States,R1: doctoral universities,2,31.0
5993,r027,All doctorate recipients -> 2013,Baccalaureate institutions in the United States,Other doctoral universities,2,10.4
5993,r028,All doctorate recipients -> 2013,Baccalaureate institutions in the United States,Master's colleges and universities,2,9.6
5993,r029,All doctorate recipients -> 2013,Baccalaureate institutions in the United States,Baccalaureate colleges,2,9.4
5993,r030,All doctorate recipients -> 2013,Baccalaureate institutions in the United States,All other colleges,2,1.0
5993,r031,All doctorate recipients -> 2013,Foreign baccalaureate institutions,,1,30.9
5993,r032,All doctorate recipients -> 2013,Unknown,,1,7.8
5993,r033,All doctorate recipients -> 2014,All baccalaureate-origin institutions,,1,53986
5993,r034,All doctorate recipients -> 2014,Baccalaureate institutions in the United States,R1: doctoral universities,2,30.2
5993,r035,All doctorate recipients -> 2014,Baccalaureate institutions in the United States,Other doctoral universities,2,10.3
5993,r036,All doctorate recipients -> 2014,Baccalaureate institutions in the United States,Master's colleges and universities,2,9.5
5993,r037,All doctorate recipients -> 2014,Baccalaureate institutions in the United States,Baccalaureate colleges,2,8.9
5993,r038,All doctorate recipients -> 2014,Baccalaureate institutions in the United States,All other colleges,2,0.9
5993,r039,All doctorate recipients -> 2014,Foreign baccalaureate institutions,,1,30.4
5993,r040,All doctorate recipients -> 2014,Unknown,,1,9.8
5993,r041,All doctorate recipients -> 2015,All baccalaureate-origin institutions,,1,54886
5993,r042,All doctorate recipients -> 2015,Baccalaureate institutions in the United States,R1: doctoral universities,2,30.8
5993,r043,All doctorate recipients -> 2015,Baccalaureate institutions in the United States,Other doctoral universities,2,10.7
5993,r044,All doctorate recipients -> 2015,Baccalaureate institutions in the United States,Master's colleges and universities,2,9.4
5993,r045,All doctorate recipients -> 2015,Baccalaureate institutions in the United States,Baccalaureate colleges,2,8.8
5993,r046,All doctorate recipients -> 2015,Baccalaureate institutions in the United States,All other colleges,2,0.8
5993,r047,All doctorate recipients -> 2015,Foreign baccalaureate institutions,,1,30.5
5993,r048,All doctorate recipients -> 2015,Unknown,,1,9.0
5993,r049,All doctorate recipients -> 2016,All baccalaureate-origin institutions,,1,54809
5993,r050,All doctorate recipients -> 2016,Baccalaureate institutions in the United States,R1: doctoral universities,2,31.2
5993,r051,All doctorate recipients -> 2016,Baccalaureate institutions in the United States,Other doctoral universities,2,10.9
5993,r052,All doctorate recipients -> 2016,Baccalaureate institutions in the United States,Master's colleges and universities,2,9.7
5993,r053,All doctorate recipients -> 2016,Baccalaureate institutions in the United States,Baccalaureate colleges,2,9.0
5993,r054,All doctorate recipients -> 2016,Baccalaureate institutions in the United States,All other colleges,2,0.9
5993,r055,All doctorate recipients -> 2016,Foreign baccalaureate institutions,,1,31.2
5993,r056,All doctorate recipients -> 2016,Unknown,,1,7.1
5993,r057,All doctorate recipients -> 2017,All baccalaureate-origin institutions,,1,54552
5993,r058,All doctorate recipients -> 2017,Baccalaureate institutions in the United States,R1: doctoral universities,2,31.2
5993,r059,All doctorate recipients -> 2017,Baccalaureate institutions in the United States,Other doctoral universities,2,10.8
5993,r060,All doctorate recipients -> 2017,Baccalaureate institutions in the United States,Master's colleges and universities,2,9.8
5993,r061,All doctorate recipients -> 2017,Baccalaureate institutions in the United States,Baccalaureate colleges,2,8.8
5993,r062,All doctorate recipients -> 2017,Baccalaureate institutions in the United States,All other colleges,2,0.8
5993,r063,All doctorate recipients -> 2017,Foreign baccalaureate institutions,,1,32.1
5993,r064,All doctorate recipients -> 2017,Unknown,,1,6.4
5993,r065,All doctorate recipients -> 2018,All baccalaureate-origin institutions,,1,55085
5993,r066,All doctorate recipients -> 2018,Baccalaureate institutions in the United States,R1: doctoral universities,2,31.1
5993,r067,All doctorate recipients -> 2018,Baccalaureate institutions in the United States,Other doctoral universities,2,11.2
5993,r068,All doctorate recipients -> 2018,Baccalaureate institutions in the United States,Master's colleges and universities,2,9.7
5993,r069,All doctorate recipients -> 2018,Baccalaureate institutions in the United States,Baccalaureate colleges,2,8.9
5993,r070,All doctorate recipients -> 2018,Baccalaureate institutions in the United States,All other colleges,2,0.8
5993,r071,All doctorate recipients -> 2018,Foreign baccalaureate institutions,,1,32.7
5993,r072,All doctorate recipients -> 2018,Unknown,,1,5.6
5993,r073,All doctorate recipients -> 2019,All baccalaureate-origin institutions,,1,55614
5993,r074,All doctorate recipients -> 2019,Baccalaureate institutions in the United States,R1: doctoral universities,2,31.0
5993,r075,All doctorate recipients -> 2019,Baccalaureate institutions in the United States,Other doctoral universities,2,10.9
5993,r076,All doctorate recipients -> 2019,Baccalaureate institutions in the United States,Master's colleges and universities,2,9.9
5993,r077,All doctorate recipients -> 2019,Baccalaureate institutions in the United States,Baccalaureate colleges,2,8.5
5993,r078,All doctorate recipients -> 2019,Baccalaureate institutions in the United States,All other colleges,2,0.8
5993,r079,All doctorate recipients -> 2019,Foreign baccalaureate institutions,,1,34.3
5993,r080,All doctorate recipients -> 2019,Unknown,,1,4.5
5993,r081,All doctorate recipients -> 2020,All baccalaureate-origin institutions,,1,55283
5993,r082,All doctorate recipients -> 2020,Baccalaureate institutions in the United States,R1: doctoral universities,2,30.3
5993,r083,All doctorate recipients -> 2020,Baccalaureate institutions in the United States,Other doctoral universities,2,10.9
5993,r084,All doctorate recipients -> 2020,Baccalaureate institutions in the United States,Master's colleges and universities,2,9.9
5993,r085,All doctorate recipients -> 2020,Baccalaureate institutions in the United States,Baccalaureate colleges,2,8.4
5993,r086,All doctorate recipients -> 2020,Baccalaureate institutions in the United States,All other colleges,2,0.8
5993,r087,All doctorate recipients -> 2020,Foreign baccalaureate institutions,,1,34.4
5993,r088,All doctorate recipients -> 2020,Unknown,,1,5.4
5993,r089,Science and engineering<sup>a</sup> -> 2010,All baccalaureate-origin institutions,,1,34997
5993,r090,Science and engineering<sup>a</sup> -> 2010,Baccalaureate institutions in the United States,R1: doctoral universities,2,31.3
5993,r091,Science and engineering<sup>a</sup> -> 2010,Baccalaureate institutions in the United States,Other doctoral universities,2,9.1
5993,r092,Science and engineering<sup>a</sup> -> 2010,Baccalaureate institutions in the United States,Master's colleges and universities,2,8.0
