table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021_preliminary_
6443,r001,All agencies,All agencies,,,,,1,61986.3,59532.6,63191.4,63825.4,67104.6,69871.3,74587.6,81117.8,85304.8,85155.5
6443,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,,,
6443,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,1964.0,1867.9,2059.7,2128.4,2155.9,2216.3,2256.6,2407.0,2388.4,2509.0
6443,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Marketing Service,All agencies,Departments,Department of Agriculture,Agricultural Marketing Service,,4,2.1,2.5,2.9,3.4,3.3,3.6,3.6,3.9,3.5,3.5
6443,r005,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,980.8,912.9,1009.6,1018.4,1030.0,1053.3,1080.5,1163.1,1281.2,1428.3
6443,r006,All agencies -> Departments -> Department of Agriculture -> Animal and Plant Health Inspection Service,All agencies,Departments,Department of Agriculture,Animal and Plant Health Inspection Service,,4,0.0,17.7,19.0,19.5,19.6,18.8,18.1,18.8,19.1,21.0
6443,r007,All agencies -> Departments -> Department of Agriculture -> Economic Research Service,All agencies,Departments,Department of Agriculture,Economic Research Service,,4,77.2,71.0,77.6,85.1,85.1,86.4,86.5,85.6,81.7,87.0
6443,r008,All agencies -> Departments -> Department of Agriculture -> Foreign Agricultural Service,All agencies,Departments,Department of Agriculture,Foreign Agricultural Service,,4,0.7,0.7,0.2,0.6,0.2,0.2,0.0,0.0,0.0,0.0
6443,r009,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,272.1,301.2,276.5,260.2,281.4,270.7,253.5,255.0,257.3,223.2
6443,r010,"All agencies -> Departments -> Department of Agriculture -> Grain Inspection, Packers, and Stockyards Administration",All agencies,Departments,Department of Agriculture,"Grain Inspection, Packers, and Stockyards Administration",,4,5.0,4.7,5.7,6.0,6.0,0.2,na,na,na,na
6443,r011,All agencies -> Departments -> Department of Agriculture -> National Agricultural Statistics Service,All agencies,Departments,Department of Agriculture,National Agricultural Statistics Service,,4,7.4,7.5,5.4,5.4,5.4,5.4,5.3,5.3,5.0,5.2
6443,r012,All agencies -> Departments -> Department of Agriculture -> National Institute of Food and Agriculture,All agencies,Departments,Department of Agriculture,National Institute of Food and Agriculture,,4,614.2,546.1,657.0,726.1,721.3,774.4,804.9,871.4,737.9,737.9
