table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2000,field_2001,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010
3965,r001,All agencies,All agencies,,,,,1,37439.7,39778.8,45701.9,52455.8,58716.6,65110.2,68194.3,73169.3,73212.4,77398.2,76626.5
3965,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,,,,
3965,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,135.4,155.3,161.3,170.5,183.4,181.5,183.1,180.8,182.5,191.7,223.2
3965,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Marketing Service,All agencies,Departments,Department of Agriculture,Agricultural Marketing Service,,4,0.8,0.7,0.8,0.7,1.0,0.2,0.0,0.0,2.5,2.1,2.2
3965,r005,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,79.6,89.5,95.4,95.6,109.8,110.8,113.5,114.2,112.3,114.1,117.8
3965,r006,All agencies -> Departments -> Department of Agriculture -> Animal and Plant Health Inspection Service,All agencies,Departments,Department of Agriculture,Animal and Plant Health Inspection Service,,4,20.6,25.4,23.7,28.0,24.4,24.4,25.5,26.0,28.4,28.9,30.1
3965,r007,All agencies -> Departments -> Department of Agriculture -> Food Safety and Inspection Service,All agencies,Departments,Department of Agriculture,Food Safety and Inspection Service,,4,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
3965,r008,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,31.2,33.2,35.4,40.9,41.4,46.2,44.1,40.5,39.3,46.6,73.1
3965,r009,"All agencies -> Departments -> Department of Agriculture -> Grain Inspection, Packers, and Stockyards Administration",All agencies,Departments,Department of Agriculture,"Grain Inspection, Packers, and Stockyards Administration",,4,2.9,6.1,6.0,5.3,6.7,0.0,0.0,0.0,0.0,0.0,0.0
3965,r010,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,140.7,169.6,156.9,153.8,171.0,143.9,101.5,99.2,80.8,187.8,139.4
3965,r011,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,95.6,85.2,96.7,95.0,84.5,61.2,30.3,41.2,23.2,21.2,34.1
3965,r012,All agencies -> Departments -> Department of Commerce -> National Oceanic and Atmospheric Administration,All agencies,Departments,Department of Commerce,National Oceanic and Atmospheric Administration,,4,18.7,22.1,22.0,19.8,46.3,63.5,55.1,40.7,38.1,143.7,67.4
3965,r013,All agencies -> Departments -> Department of Commerce -> National Telecommunications and Information Administration,All agencies,Departments,Department of Commerce,National Telecommunications and Information Administration,,4,17.7,46.2,15.5,17.1,17.8,0.0,0.0,0.0,0.0,0.0,0.0
3965,r014,All agencies -> Departments -> Department of Commerce -> U.S. Census Bureau,All agencies,Departments,Department of Commerce,U.S. Census Bureau,,4,8.7,16.1,22.7,21.9,22.4,19.3,16.1,17.3,19.4,22.9,37.8
3965,r015,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,31293.7,33175.8,39147.4,46081.9,52095.0,57456.8,60118.7,65817.3,65252.4,69064.6,66405.6
3965,r016,All agencies -> Departments -> Department of Defense -> Defense agencies and activities,All agencies,Departments,Department of Defense,Defense agencies and activities,,4,5291.5,6871.8,9422.2,10291.3,11189.0,13572.5,12563.0,14037.1,13874.8,14034.0,13820.9
3965,r017,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,13005.5,12361.1,13382.6,16929.6,19108.5,18724.6,20336.8,23723.9,23640.4,26346.2,24843.2
3965,r018,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,4352.8,5135.7,5965.1,6492.0,7751.9,8508.1,9865.7,9907.3,10246.7,10241.5,9178.1
3965,r019,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,8354.0,8576.6,10144.1,12133.4,13747.5,16344.0,17174.3,17967.2,17305.8,18256.7,18366.5
3965,r020,"All agencies -> Departments -> Department of Defense -> Operational Test and Evaluation, Director",All agencies,Departments,Department of Defense,"Operational Test and Evaluation, Director",,4,32.9,205.3,233.5,235.7,298.2,307.5,178.9,181.9,184.7,186.2,196.9
3965,r021,"All agencies -> Departments -> Department of Defense -> Test and Evaluation, Deputy Under Secretary of Defense",All agencies,Departments,Department of Defense,"Test and Evaluation, Deputy Under Secretary of Defense",,4,257.0,25.3,na,na,na,na,na,na,na,na,na
3965,r022,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,83.8,94.4,102.1,101.2,100.6,102.0,121.4,121.6,124.0,119.7,137.7
3965,r023,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,1962.2,2074.9,1981.7,2151.3,2055.7,2029.7,1841.7,2020.9,2139.1,2701.8,3087.2
3965,r024,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,na,na,na,na,na,na,na,na,0.0,0.0,172.7
3965,r025,All agencies -> Departments -> Department of Energy -> Bonneville Power Administration,All agencies,Departments,Department of Energy,Bonneville Power Administration,,4,NA,NA,8.7,8.7,9.3,2.3,1.0,2.5,2.6,0.7,1.3
3965,r026,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,na,na,na,na,na,13.9,40.1,35.2,55.4,25.5,39.9
3965,r027,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,na,NA,446.2,371.8,317.0,285.5,219.3,318.7,300.1,930.3,983.4
3965,r028,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,NA,NA,73.5,48.6,30.0,34.8,23.8,16.3,17.1,19.3,59.0
3965,r029,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,NA,NA,218.3,383.5,294.9,350.4,217.5,201.7,221.0,239.7,266.6
3965,r030,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,NA,NA,1229.8,1317.0,1399.8,1341.4,1338.6,1436.5,1540.1,1486.2,1497.1
3965,r031,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,NA,NA,478.7,566.8,621.5,539.4,517.4,627.5,740.3,680.3,537.2
3965,r032,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Fissile Materials Disposition,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Fissile Materials Disposition,5,NA,NA,27.4,25.1,1.0,0.0,0.0,0.0,NA,NA,NA
3965,r033,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,NA,NA,637.0,650.0,708.6,740.5,720.4,730.3,711.8,756.4,914.3
3965,r034,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,NA,NA,86.8,75.1,68.7,61.5,100.8,78.8,88.0,49.5,45.6
3965,r035,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,NA,NA,0.0,17.7,4.8,1.3,1.5,9.9,3.0,0.0,67.2
3965,r036,All agencies -> Departments -> Department of Energy -> Office of Intelligence,All agencies,Departments,Department of Energy,Office of Intelligence,,4,NA,NA,5.3,4.0,0.0,NA,NA,NA,NA,NA,NA
3965,r037,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
3965,r038,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,512.8,693.3,780.7,111.3,142.0,128.5,86.0,90.8,94.5,94.1,137.0
3965,r039,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,11.9,21.6,23.9,24.7,24.3,25.5,25.5,25.5,26.7,30.2,63.1
3965,r040,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
3965,r041,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,27.3,30.9,37.2
3965,r042,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,0.0,34.9,36.8,26.7,30.5,35.2,6.2,6.4,40.4,32.9,36.7
3965,r043,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,3.1,2.5,2.5,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3965,r044,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of Public Health and Science,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of Public Health and Science,5,3.1,2.5,2.5,2.6,NA,NA,NA,NA,NA,NA,NA
3965,r045,All agencies -> Departments -> Department of Health and Human Services -> Substance Abuse and Mental Health Services Administration,All agencies,Departments,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,,4,497.8,634.3,717.6,57.2,87.2,67.6,54.3,41.8,0.0,0.0,NA
3965,r046,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,na,na,na,NA,532.6,765.0,1119.2,321.0,511.8,325.3,352.6
3965,r047,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,na,na,na,NA,507.7,756.2,1096.0,305.2,498.7,311.9,335.5
3965,r048,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,na,na,na,NA,15.0,0.0,9.1,3.8,0.0,0.0,NA
