table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramural_federal_agenciesa,field_intramural_ffrdcs,field_extramural_united_states_and_u_s_territories_businesses,field_extramural_united_states_and_u_s_territories_higher_educationb,field_extramural_united_states_and_u_s_territories_nonprofit_organizations,field_extramural_united_states_and_u_s_territories_state_and_local_governments,field_extramural_non_u_s_performers
10255,r012,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,512844,17563,24888,141000,275550,42618,0,11225
10255,r013,All agencies -> Departments -> Department of Defense -> Defense Health Agency,All agencies,Departments,Department of Defense,Defense Health Agency,,4,15570,4158,351,6211,1871,2980,0,0
10255,r014,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,724626,59774,2177,75142,560137,3894,0,23502
10255,r015,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,586322,196213,32340,77697,259782,13485,0,6805
10255,r016,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,852383,322958,327,29022,442989,39574,4262,13250
10255,r017,All agencies -> Departments -> Department of Defense -> Space Force,All agencies,Departments,Department of Defense,Space Force,,4,76353,6714,6131,58723,4785,0,0,0
10255,r018,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,208654,21381,5344,123167,57050,975,0,736
10255,r019,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,33255,0,0,541,26323,5617,773,0
10255,r020,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,5947161,132329,4742878,67862,971787,8481,23825,0
10255,r021,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,8401,190,5968,1068,569,580,0.05,0
10255,r022,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,123085,1750,102935,3400,15000,0,0,0
10255,r023,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,123085,1750,102935,3400,15000,0,0,0
10255,r024,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,20270,14692,5578,0,0,0,0,0
10255,r025,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,5795405,115697,4628396,63394,956218,7901,23799,0
10255,r026,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,21411636,3139491,376815,1307288,12470722,3498582,480204,138534
10255,r027,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,96501,30137,0,443,38774,10632,15957,559
10255,r028,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,420703,0,0,10793,1982,6608,401319,0
10255,r029,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,3399,2832,0,567,0,0,0,0
10255,r030,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,20891033,3106523,376815,1295485,12429966,3481342,62928,137975
10255,r031,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,67631,20717,0,25387,21527,0,0,0
10255,r032,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,6631,500,0,0,6131,0,0,0
10255,r033,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,61000,20217,0,25387,15396,0,0,0
10255,r034,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,174008,147046,0,466,16931,673,8892,0
10255,r035,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,2004,802,0,0,990,131,81,0
10255,r036,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,1500,126,0,272,847,255,0,0
10255,r037,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,170504,146118,0,194,15094,287,8811,0
10255,r038,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,8265,4500,0,0,1665,2100,0,0
10255,r039,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,8265,4500,0,0,1665,2100,0,0
10255,r040,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,7000,7000,0,0,0,0,0,0
10255,r041,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,9016,6493,0,2523,0,0,0,0
10255,r042,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,900,0,0,900,0,0,0,0
10255,r043,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,8116,6493,0,1623,0,0,0,0
10255,r044,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,5900,0,2900,0,0,0,0,3000
10255,r045,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,5900,0,2900,0,0,0,0,3000
10255,r046,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,670701,670701,0,0,0,0,0,0
10255,r047,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,
10255,r048,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,4588766,554878,1125334,1303929,964450,624817,2529,12831
10255,r049,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,6049547,8009,312858,317156,5112813,261494,17175,20042
10255,r050,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,95000,95000,0,0,0,0,0,0
