table_id,row_id,time_period,_b_graduate_students_b_level_1,_b_graduate_students_b_level_2,_b_graduate_students_b_hierarchy_depth,value
10650,r490,2014old<sup>e</sup>,Nonfaculty researchers,Science,2,14283
10650,r491,2014old<sup>e</sup>,Nonfaculty researchers,Engineering,2,2744
10650,r492,2014old<sup>e</sup>,Nonfaculty researchers,Health,2,6263
10650,r493,2014new<sup>e</sup>,Graduate students,All fields,2,666586
10650,r494,2014new<sup>e</sup>,Graduate students,Science,2,437395
10650,r495,2014new<sup>e</sup>,Graduate students,Engineering,2,164488
10650,r496,2014new<sup>e</sup>,Graduate students,Health,2,64703
10650,r497,2014new<sup>e</sup>,Postdoctoral appointees,All fields,2,63593
10650,r498,2014new<sup>e</sup>,Postdoctoral appointees,Science,2,37316
10650,r499,2014new<sup>e</sup>,Postdoctoral appointees,Engineering,2,7307
10650,r500,2014new<sup>e</sup>,Postdoctoral appointees,Health,2,18970
10650,r501,2014new<sup>e</sup>,Nonfaculty researchers,All fields,2,23706
10650,r502,2014new<sup>e</sup>,Nonfaculty researchers,Science,2,14674
10650,r503,2014new<sup>e</sup>,Nonfaculty researchers,Engineering,2,2745
10650,r504,2014new<sup>e</sup>,Nonfaculty researchers,Health,2,6287
10650,r505,2015,Graduate students,All fields,2,685397
10650,r506,2015,Graduate students,Science,2,448654
10650,r507,2015,Graduate students,Engineering,2,169354
10650,r508,2015,Graduate students,Health,2,67389
10650,r509,2015,Postdoctoral appointees,All fields,2,63861
10650,r510,2015,Postdoctoral appointees,Science,2,37639
10650,r511,2015,Postdoctoral appointees,Engineering,2,7656
10650,r512,2015,Postdoctoral appointees,Health,2,18566
10650,r513,2015,Nonfaculty researchers,All fields,2,25292
10650,r514,2015,Nonfaculty researchers,Science,2,15667
10650,r515,2015,Nonfaculty researchers,Engineering,2,2929
10650,r516,2015,Nonfaculty researchers,Health,2,6696
10650,r517,2016,Graduate students,All fields,2,684825
10650,r518,2016,Graduate students,Science,2,452046
10650,r519,2016,Graduate students,Engineering,2,168443
10650,r520,2016,Graduate students,Health,2,64336
10650,r521,2016,Postdoctoral appointees,All fields,2,64712
10650,r522,2016,Postdoctoral appointees,Science,2,37941
10650,r523,2016,Postdoctoral appointees,Engineering,2,7796
10650,r524,2016,Postdoctoral appointees,Health,2,18975
10650,r525,2016,Nonfaculty researchers,All fields,2,25747
10650,r526,2016,Nonfaculty researchers,Science,2,15940
10650,r527,2016,Nonfaculty researchers,Engineering,2,3155
10650,r528,2016,Nonfaculty researchers,Health,2,6652
10650,r529,2017old<sup>f</sup>,Graduate students,All fields,2,684096
10650,r530,2017old<sup>f</sup>,Graduate students,Science,2,450343
10650,r531,2017old<sup>f</sup>,Graduate students,Engineering,2,166819
10650,r532,2017old<sup>f</sup>,Graduate students,Health,2,66934
10650,r533,2017old<sup>f</sup>,Postdoctoral appointees,All fields,2,64888
10650,r534,2017old<sup>f</sup>,Postdoctoral appointees,Science,2,37816
10650,r535,2017old<sup>f</sup>,Postdoctoral appointees,Engineering,2,7929
10650,r536,2017old<sup>f</sup>,Postdoctoral appointees,Health,2,19143
10650,r537,2017old<sup>f</sup>,Nonfaculty researchers,All fields,2,na
10650,r538,2017old<sup>f</sup>,Nonfaculty researchers,Science,2,na
10650,r539,2017old<sup>f</sup>,Nonfaculty researchers,Engineering,2,na
10650,r540,2017old<sup>f</sup>,Nonfaculty researchers,Health,2,na
10650,r541,2017new<sup>f</sup>,Graduate students,All fields,2,649112
10650,r542,2017new<sup>f</sup>,Graduate students,Science,2,415568
10650,r543,2017new<sup>f</sup>,Graduate students,Engineering,2,165581
10650,r544,2017new<sup>f</sup>,Graduate students,Health,2,67963
10650,r545,2017new<sup>f</sup>,Postdoctoral appointees,All fields,2,64733
10650,r546,2017new<sup>f</sup>,Postdoctoral appointees,Science,2,38241
10650,r547,2017new<sup>f</sup>,Postdoctoral appointees,Engineering,2,7839
10650,r548,2017new<sup>f</sup>,Postdoctoral appointees,Health,2,18653
10650,r549,2017new<sup>f</sup>,Nonfaculty researchers,All fields,2,28180
10650,r550,2017new<sup>f</sup>,Nonfaculty researchers,Science,2,17268
10650,r551,2017new<sup>f</sup>,Nonfaculty researchers,Engineering,2,3274
10650,r552,2017new<sup>f</sup>,Nonfaculty researchers,Health,2,7638
10650,r553,2018,Graduate students,All fields,2,668307
10650,r554,2018,Graduate students,Science,2,432255
10650,r555,2018,Graduate students,Engineering,2,163301
10650,r556,2018,Graduate students,Health,2,72751
10650,r557,2018,Postdoctoral appointees,All fields,2,64783
10650,r558,2018,Postdoctoral appointees,Science,2,37564
10650,r559,2018,Postdoctoral appointees,Engineering,2,7914
10650,r560,2018,Postdoctoral appointees,Health,2,19305
10650,r561,2018,Nonfaculty researchers,All fields,2,29284
10650,r562,2018,Nonfaculty researchers,Science,2,18278
10650,r563,2018,Nonfaculty researchers,Engineering,2,3570
10650,r564,2018,Nonfaculty researchers,Health,2,7436
10650,r565,2019,Graduate students,All fields,2,690117
10650,r566,2019,Graduate students,Science,2,453691
10650,r567,2019,Graduate students,Engineering,2,164004
10650,r568,2019,Graduate students,Health,2,72422
10650,r569,2019,Postdoctoral appointees,All fields,2,66247
10650,r570,2019,Postdoctoral appointees,Science,2,38503
10650,r571,2019,Postdoctoral appointees,Engineering,2,8266
10650,r572,2019,Postdoctoral appointees,Health,2,19478
10650,r573,2019,Nonfaculty researchers,All fields,2,30349
10650,r574,2019,Nonfaculty researchers,Science,2,18819
10650,r575,2019,Nonfaculty researchers,Engineering,2,3909
10650,r576,2019,Nonfaculty researchers,Health,2,7621
10650,r577,2020,Graduate students,All fields,2,697813
10650,r578,2020,Graduate students,Science,2,464646
10650,r579,2020,Graduate students,Engineering,2,157729
10650,r580,2020,Graduate students,Health,2,75438
10650,r581,2020,Postdoctoral appointees,All fields,2,65681
10650,r582,2020,Postdoctoral appointees,Science,2,38741
10650,r583,2020,Postdoctoral appointees,Engineering,2,8462
10650,r584,2020,Postdoctoral appointees,Health,2,18478
10650,r585,2020,Nonfaculty researchers,All fields,2,29661
10650,r586,2020,Nonfaculty researchers,Science,2,18212
10650,r587,2020,Nonfaculty researchers,Engineering,2,3921
10650,r588,2020,Nonfaculty researchers,Health,2,7528
10650,r589,2021,Graduate students,All fields,2,760156
10650,r590,2021,Graduate students,Science,2,509784
10650,r591,2021,Graduate students,Engineering,2,168050
10650,r592,2021,Graduate students,Health,2,82322
10650,r593,2021,Postdoctoral appointees,All fields,2,63328
10650,r594,2021,Postdoctoral appointees,Science,2,37189
10650,r595,2021,Postdoctoral appointees,Engineering,2,8340
10650,r596,2021,Postdoctoral appointees,Health,2,17799
10650,r597,2021,Nonfaculty researchers,All fields,2,30548
10650,r598,2021,Nonfaculty researchers,Science,2,18728
10650,r599,2021,Nonfaculty researchers,Engineering,2,3992
10650,r600,2021,Nonfaculty researchers,Health,2,7828
10650,r601,2022,Graduate students,All fields,2,798534
10650,r602,2022,Graduate students,Science,2,538166
10650,r603,2022,Graduate students,Engineering,2,176000
10650,r604,2022,Graduate students,Health,2,84368
10650,r605,2022,Postdoctoral appointees,All fields,2,62750
10650,r606,2022,Postdoctoral appointees,Science,2,36673
10650,r607,2022,Postdoctoral appointees,Engineering,2,8335
10650,r608,2022,Postdoctoral appointees,Health,2,17742
10650,r609,2022,Nonfaculty researchers,All fields,2,32279
10650,r610,2022,Nonfaculty researchers,Science,2,19423
10650,r611,2022,Nonfaculty researchers,Engineering,2,4355
10650,r612,2022,Nonfaculty researchers,Health,2,8501
10650,r613,Master's students -> 2017new<sup>f</sup>,Graduate students,All fields,2,378587
10650,r614,Master's students -> 2017new<sup>f</sup>,Graduate students,Science,2,229169
10650,r615,Master's students -> 2017new<sup>f</sup>,Graduate students,Engineering,2,96756
10650,r616,Master's students -> 2017new<sup>f</sup>,Graduate students,Health,2,52662
10650,r617,Master's students -> 2017new<sup>f</sup>,Postdoctoral appointees,All fields,2,na
10650,r618,Master's students -> 2017new<sup>f</sup>,Postdoctoral appointees,Science,2,na
10650,r619,Master's students -> 2017new<sup>f</sup>,Postdoctoral appointees,Engineering,2,na
10650,r620,Master's students -> 2017new<sup>f</sup>,Postdoctoral appointees,Health,2,na
10650,r621,Master's students -> 2017new<sup>f</sup>,Nonfaculty researchers,All fields,2,na
10650,r622,Master's students -> 2017new<sup>f</sup>,Nonfaculty researchers,Science,2,na
10650,r623,Master's students -> 2017new<sup>f</sup>,Nonfaculty researchers,Engineering,2,na
10650,r624,Master's students -> 2017new<sup>f</sup>,Nonfaculty researchers,Health,2,na
10650,r625,Master's students -> 2018,Graduate students,All fields,2,391211
10650,r626,Master's students -> 2018,Graduate students,Science,2,241327
10650,r627,Master's students -> 2018,Graduate students,Engineering,2,93064
10650,r628,Master's students -> 2018,Graduate students,Health,2,56820
10650,r629,Master's students -> 2018,Postdoctoral appointees,All fields,2,na
10650,r630,Master's students -> 2018,Postdoctoral appointees,Science,2,na
10650,r631,Master's students -> 2018,Postdoctoral appointees,Engineering,2,na
10650,r632,Master's students -> 2018,Postdoctoral appointees,Health,2,na
10650,r633,Master's students -> 2018,Nonfaculty researchers,All fields,2,na
10650,r634,Master's students -> 2018,Nonfaculty researchers,Science,2,na
10650,r635,Master's students -> 2018,Nonfaculty researchers,Engineering,2,na
10650,r636,Master's students -> 2018,Nonfaculty researchers,Health,2,na
10650,r637,Master's students -> 2019,Graduate students,All fields,2,408228
10650,r638,Master's students -> 2019,Graduate students,Science,2,259795
10650,r639,Master's students -> 2019,Graduate students,Engineering,2,91939
10650,r640,Master's students -> 2019,Graduate students,Health,2,56494
10650,r641,Master's students -> 2019,Postdoctoral appointees,All fields,2,na
10650,r642,Master's students -> 2019,Postdoctoral appointees,Science,2,na
10650,r643,Master's students -> 2019,Postdoctoral appointees,Engineering,2,na
10650,r644,Master's students -> 2019,Postdoctoral appointees,Health,2,na
10650,r645,Master's students -> 2019,Nonfaculty researchers,All fields,2,na
10650,r646,Master's students -> 2019,Nonfaculty researchers,Science,2,na
10650,r647,Master's students -> 2019,Nonfaculty researchers,Engineering,2,na
10650,r648,Master's students -> 2019,Nonfaculty researchers,Health,2,na
10650,r649,Master's students -> 2020,Graduate students,All fields,2,414478
10650,r650,Master's students -> 2020,Graduate students,Science,2,267904
10650,r651,Master's students -> 2020,Graduate students,Engineering,2,86450
10650,r652,Master's students -> 2020,Graduate students,Health,2,60124
10650,r653,Master's students -> 2020,Postdoctoral appointees,All fields,2,na
10650,r654,Master's students -> 2020,Postdoctoral appointees,Science,2,na
10650,r655,Master's students -> 2020,Postdoctoral appointees,Engineering,2,na
10650,r656,Master's students -> 2020,Postdoctoral appointees,Health,2,na
10650,r657,Master's students -> 2020,Nonfaculty researchers,All fields,2,na
10650,r658,Master's students -> 2020,Nonfaculty researchers,Science,2,na
10650,r659,Master's students -> 2020,Nonfaculty researchers,Engineering,2,na
10650,r660,Master's students -> 2020,Nonfaculty researchers,Health,2,na
10650,r661,Master's students -> 2021,Graduate students,All fields,2,466613
10650,r662,Master's students -> 2021,Graduate students,Science,2,305796
10650,r663,Master's students -> 2021,Graduate students,Engineering,2,95126
10650,r664,Master's students -> 2021,Graduate students,Health,2,65691
10650,r665,Master's students -> 2021,Postdoctoral appointees,All fields,2,na
10650,r666,Master's students -> 2021,Postdoctoral appointees,Science,2,na
10650,r667,Master's students -> 2021,Postdoctoral appointees,Engineering,2,na
10650,r668,Master's students -> 2021,Postdoctoral appointees,Health,2,na
10650,r669,Master's students -> 2021,Nonfaculty researchers,All fields,2,na
10650,r670,Master's students -> 2021,Nonfaculty researchers,Science,2,na
10650,r671,Master's students -> 2021,Nonfaculty researchers,Engineering,2,na
10650,r672,Master's students -> 2021,Nonfaculty researchers,Health,2,na
10650,r673,Master's students -> 2022,Graduate students,All fields,2,501311
10650,r674,Master's students -> 2022,Graduate students,Science,2,331983
10650,r675,Master's students -> 2022,Graduate students,Engineering,2,103020
10650,r676,Master's students -> 2022,Graduate students,Health,2,66308
10650,r677,Master's students -> 2022,Postdoctoral appointees,All fields,2,na
10650,r678,Master's students -> 2022,Postdoctoral appointees,Science,2,na
10650,r679,Master's students -> 2022,Postdoctoral appointees,Engineering,2,na
10650,r680,Master's students -> 2022,Postdoctoral appointees,Health,2,na
10650,r681,Master's students -> 2022,Nonfaculty researchers,All fields,2,na
10650,r682,Master's students -> 2022,Nonfaculty researchers,Science,2,na
10650,r683,Master's students -> 2022,Nonfaculty researchers,Engineering,2,na
10650,r684,Master's students -> 2022,Nonfaculty researchers,Health,2,na
10650,r685,Doctoral students -> 2017new<sup>f</sup>,Graduate students,All fields,2,270525
10650,r686,Doctoral students -> 2017new<sup>f</sup>,Graduate students,Science,2,186399
10650,r687,Doctoral students -> 2017new<sup>f</sup>,Graduate students,Engineering,2,68825
10650,r688,Doctoral students -> 2017new<sup>f</sup>,Graduate students,Health,2,15301
10650,r689,Doctoral students -> 2017new<sup>f</sup>,Postdoctoral appointees,All fields,2,na
10650,r690,Doctoral students -> 2017new<sup>f</sup>,Postdoctoral appointees,Science,2,na
10650,r691,Doctoral students -> 2017new<sup>f</sup>,Postdoctoral appointees,Engineering,2,na
10650,r692,Doctoral students -> 2017new<sup>f</sup>,Postdoctoral appointees,Health,2,na
10650,r693,Doctoral students -> 2017new<sup>f</sup>,Nonfaculty researchers,All fields,2,na
10650,r694,Doctoral students -> 2017new<sup>f</sup>,Nonfaculty researchers,Science,2,na
10650,r695,Doctoral students -> 2017new<sup>f</sup>,Nonfaculty researchers,Engineering,2,na
10650,r696,Doctoral students -> 2017new<sup>f</sup>,Nonfaculty researchers,Health,2,na
10650,r697,Doctoral students -> 2018,Graduate students,All fields,2,277096
10650,r698,Doctoral students -> 2018,Graduate students,Science,2,190928
10650,r699,Doctoral students -> 2018,Graduate students,Engineering,2,70237
10650,r700,Doctoral students -> 2018,Graduate students,Health,2,15931
10650,r701,Doctoral students -> 2018,Postdoctoral appointees,All fields,2,na
10650,r702,Doctoral students -> 2018,Postdoctoral appointees,Science,2,na
10650,r703,Doctoral students -> 2018,Postdoctoral appointees,Engineering,2,na
10650,r704,Doctoral students -> 2018,Postdoctoral appointees,Health,2,na
10650,r705,Doctoral students -> 2018,Nonfaculty researchers,All fields,2,na
10650,r706,Doctoral students -> 2018,Nonfaculty researchers,Science,2,na
10650,r707,Doctoral students -> 2018,Nonfaculty researchers,Engineering,2,na
10650,r708,Doctoral students -> 2018,Nonfaculty researchers,Health,2,na
10650,r709,Doctoral students -> 2019,Graduate students,All fields,2,281889
10650,r710,Doctoral students -> 2019,Graduate students,Science,2,193896
10650,r711,Doctoral students -> 2019,Graduate students,Engineering,2,72065
10650,r712,Doctoral students -> 2019,Graduate students,Health,2,15928
10650,r713,Doctoral students -> 2019,Postdoctoral appointees,All fields,2,na
10650,r714,Doctoral students -> 2019,Postdoctoral appointees,Science,2,na
10650,r715,Doctoral students -> 2019,Postdoctoral appointees,Engineering,2,na
10650,r716,Doctoral students -> 2019,Postdoctoral appointees,Health,2,na
10650,r717,Doctoral students -> 2019,Nonfaculty researchers,All fields,2,na
10650,r718,Doctoral students -> 2019,Nonfaculty researchers,Science,2,na
10650,r719,Doctoral students -> 2019,Nonfaculty researchers,Engineering,2,na
10650,r720,Doctoral students -> 2019,Nonfaculty researchers,Health,2,na
10650,r721,Doctoral students -> 2020,Graduate students,All fields,2,283335
10650,r722,Doctoral students -> 2020,Graduate students,Science,2,196742
10650,r723,Doctoral students -> 2020,Graduate students,Engineering,2,71279
10650,r724,Doctoral students -> 2020,Graduate students,Health,2,15314
10650,r725,Doctoral students -> 2020,Postdoctoral appointees,All fields,2,na
10650,r726,Doctoral students -> 2020,Postdoctoral appointees,Science,2,na
10650,r727,Doctoral students -> 2020,Postdoctoral appointees,Engineering,2,na
10650,r728,Doctoral students -> 2020,Postdoctoral appointees,Health,2,na
10650,r729,Doctoral students -> 2020,Nonfaculty researchers,All fields,2,na
10650,r730,Doctoral students -> 2020,Nonfaculty researchers,Science,2,na
10650,r731,Doctoral students -> 2020,Nonfaculty researchers,Engineering,2,na
10650,r732,Doctoral students -> 2020,Nonfaculty researchers,Health,2,na
10650,r733,Doctoral students -> 2021,Graduate students,All fields,2,293543
10650,r734,Doctoral students -> 2021,Graduate students,Science,2,203988
10650,r735,Doctoral students -> 2021,Graduate students,Engineering,2,72924
10650,r736,Doctoral students -> 2021,Graduate students,Health,2,16631
10650,r737,Doctoral students -> 2021,Postdoctoral appointees,All fields,2,na
10650,r738,Doctoral students -> 2021,Postdoctoral appointees,Science,2,na
10650,r739,Doctoral students -> 2021,Postdoctoral appointees,Engineering,2,na
10650,r740,Doctoral students -> 2021,Postdoctoral appointees,Health,2,na
10650,r741,Doctoral students -> 2021,Nonfaculty researchers,All fields,2,na
10650,r742,Doctoral students -> 2021,Nonfaculty researchers,Science,2,na
10650,r743,Doctoral students -> 2021,Nonfaculty researchers,Engineering,2,na
10650,r744,Doctoral students -> 2021,Nonfaculty researchers,Health,2,na
10650,r745,Doctoral students -> 2022,Graduate students,All fields,2,297223
10650,r746,Doctoral students -> 2022,Graduate students,Science,2,206183
10650,r747,Doctoral students -> 2022,Graduate students,Engineering,2,72980
10650,r748,Doctoral students -> 2022,Graduate students,Health,2,18060
10650,r749,Doctoral students -> 2022,Postdoctoral appointees,All fields,2,na
10650,r750,Doctoral students -> 2022,Postdoctoral appointees,Science,2,na
10650,r751,Doctoral students -> 2022,Postdoctoral appointees,Engineering,2,na
10650,r752,Doctoral students -> 2022,Postdoctoral appointees,Health,2,na
10650,r753,Doctoral students -> 2022,Nonfaculty researchers,All fields,2,na
10650,r754,Doctoral students -> 2022,Nonfaculty researchers,Science,2,na
10650,r755,Doctoral students -> 2022,Nonfaculty researchers,Engineering,2,na
10650,r756,Doctoral students -> 2022,Nonfaculty researchers,Health,2,na
