table_id,row_id,time_period,value
10564,r001,World,190038
10564,r002,World -> North America,43346
10564,r003,World -> North America -> Canada,1776
10564,r004,World -> North America -> Greenland,0
10564,r005,World -> North America -> Mexico,62
10564,r006,World -> North America -> United States,41507
10564,r007,World -> Central America and Caribbean,29
10564,r008,World -> Central America and Caribbean -> Barbados,4
10564,r009,World -> Central America and Caribbean -> Bermuda,1
10564,r010,World -> Central America and Caribbean -> British Virgin Islands,2
10564,r011,World -> Central America and Caribbean -> Cayman Islands,3
10564,r012,World -> Central America and Caribbean -> Costa Rica,14
10564,r013,World -> Central America and Caribbean -> Cuba,1
10564,r014,World -> Central America and Caribbean -> Dominican Republic,0
10564,r015,World -> Central America and Caribbean -> El Salvador,0
10564,r016,World -> Central America and Caribbean -> Guatemala,1
10564,r017,World -> Central America and Caribbean -> Honduras,1
10564,r018,World -> Central America and Caribbean -> Jamaica,1
10564,r019,World -> Central America and Caribbean -> Nicaragua,0
10564,r020,World -> Central America and Caribbean -> Panama,0
10564,r021,World -> Central America and Caribbean -> Trinidad and Tobago,1
10564,r022,World -> South America,280
10564,r023,World -> South America -> Argentina,23
10564,r024,World -> South America -> Brazil,219
10564,r025,World -> South America -> Chile,15
10564,r026,World -> South America -> Colombia,16
10564,r027,World -> South America -> Ecuador,1
10564,r028,World -> South America -> Paraguay,1
10564,r029,World -> South America -> Peru,1
10564,r030,World -> South America -> Uruguay,1
10564,r031,World -> South America -> Venezuela,4
10564,r032,World -> Europe,14371
10564,r033,World -> Europe -> EU-27 and United Kingdom<sup>a</sup>,12060
10564,r034,World -> Europe -> EU-27 and United Kingdom<sup>a</sup> -> United Kingdom,2216
10564,r035,World -> Europe -> EU-27 and United Kingdom<sup>a</sup> -> EU-27<sup>b</sup>,9845
10564,r036,World -> Europe -> EU-27 and United Kingdom<sup>a</sup> -> EU-27<sup>b</sup> -> European Patent Office,50
10564,r037,World -> Europe -> EU-27 and United Kingdom<sup>a</sup> -> EU-27<sup>b</sup> -> Austria,208
10564,r038,World -> Europe -> EU-27 and United Kingdom<sup>a</sup> -> EU-27<sup>b</sup> -> Belgium,210
10564,r039,World -> Europe -> EU-27 and United Kingdom<sup>a</sup> -> EU-27<sup>b</sup> -> Bulgaria,28
10564,r040,World -> Europe -> EU-27 and United Kingdom<sup>a</sup> -> EU-27<sup>b</sup> -> Croatia,8
