table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021
10409,r013,All HBCUs -> Alabama A&M U.,All HBCUs,Alabama A&M U.,2,12,6007,4436,9922,6872,5779,5351,3271,7039,11430
10409,r014,All HBCUs -> Meharry Medical C.,All HBCUs,Meharry Medical C.,2,13,15202,11053,9383,11122,13689,14097,9502,9741,11094
10409,r015,All HBCUs -> U. Virgin Islands,All HBCUs,U. Virgin Islands,2,14,3779,7146,8147,7221,5323,7416,2750,8596,10541
10409,r016,All HBCUs -> Hampton U.,All HBCUs,Hampton U.,2,15,9012,10028,12207,13419,9757,6377,6385,7477,9767
10409,r017,All HBCUs -> Central State U.,All HBCUs,Central State U.,2,16,166,428,0,2990,1468,1631,3664,5028,8424
10409,r018,All HBCUs -> Virginia State U.<sup>a</sup>,All HBCUs,Virginia State U.<sup>a</sup>,2,17,3392,4058,3818,5513,5124,6541,8503,3391,8062
10409,r019,All HBCUs -> Jackson State U.,All HBCUs,Jackson State U.,2,18,12209,6774,9454,19316,9434,7122,6685,8959,7993
10409,r020,"All HBCUs -> U. Maryland, Eastern Shore",All HBCUs,"U. Maryland, Eastern Shore",2,19,2503,4047,5399,3714,3322,1004,3617,4544,7623
10409,r021,All HBCUs -> Lincoln U.,All HBCUs,Lincoln U.,2,20,4633,5132,4189,4335,4780,4764,899,4685,7399
10409,r022,All HBCUs -> Kentucky State U.,All HBCUs,Kentucky State U.,2,21,3947,5187,4967,4291,3685,4512,5413,4497,6579
10409,r023,All HBCUs -> Langston U.,All HBCUs,Langston U.,2,22,3588,4504,2702,3421,2519,3015,4771,4463,6320
10409,r024,All HBCUs -> Clark Atlanta U.,All HBCUs,Clark Atlanta U.,2,23,4564,4487,4589,5045,2109,4824,2539,3305,5711
10409,r025,"All HBCUs -> Southern U. and A&M C., Baton Rouge",All HBCUs,"Southern U. and A&M C., Baton Rouge",2,24,3767,3402,3791,2918,4122,3027,5010,4299,5300
10409,r026,All HBCUs -> Fort Valley State U.,All HBCUs,Fort Valley State U.,2,25,3376,3232,3841,3397,3545,3544,3787,3254,5147
10409,r027,All HBCUs -> Morehouse C.,All HBCUs,Morehouse C.,2,26,1912,2642,1491,866,1202,2418,1390,3391,4740
10409,r028,All HBCUs -> South Carolina State U.,All HBCUs,South Carolina State U.,2,27,2256,2478,2958,2320,3629,4698,4985,4657,4556
10409,r029,All HBCUs -> Voorhees C.,All HBCUs,Voorhees C.,2,28,352,160,0,145,0,0,0,160,3940
10409,r030,All HBCUs -> U. District of Columbia,All HBCUs,U. District of Columbia,2,29,1257,1029,2326,2210,1547,642,3058,1445,3516
10409,r031,All HBCUs -> West Virginia State U.,All HBCUs,West Virginia State U.,2,30,1907,3932,2314,3628,2501,3420,2619,1690,3230
10409,r032,All HBCUs -> Texas Southern U.,All HBCUs,Texas Southern U.,2,31,2640,2677,3939,2769,1443,5014,1772,2332,3230
10409,r033,All HBCUs -> Spelman C.,All HBCUs,Spelman C.,2,32,935,1095,1296,2166,1966,3190,3547,1341,2886
10409,r034,All HBCUs -> Alabama State U.,All HBCUs,Alabama State U.,2,33,1838,3271,1832,1205,1965,1383,2122,1122,2456
10409,r035,All HBCUs -> Norfolk State U.,All HBCUs,Norfolk State U.,2,34,3093,3902,9871,6999,6221,7543,4149,1972,2360
10409,r036,All HBCUs -> Bowie State U.,All HBCUs,Bowie State U.,2,35,542,473,495,390,936,1142,423,1183,1966
10409,r037,All HBCUs -> Winston-Salem State U.,All HBCUs,Winston-Salem State U.,2,36,389,1151,1833,1092,923,2754,1474,519,1810
10409,r038,All HBCUs -> Fisk U.,All HBCUs,Fisk U.,2,37,1133,1710,1809,2367,2398,1114,1720,1952,1488
10409,r039,All HBCUs -> Tougaloo C.,All HBCUs,Tougaloo C.,2,38,1392,1461,1296,1135,1607,1444,1328,1270,1464
10409,r040,All HBCUs -> Fayetteville State U.,All HBCUs,Fayetteville State U.,2,39,768,1808,1676,1258,773,1839,1661,596,1156
10409,r041,All HBCUs -> Savannah State U.,All HBCUs,Savannah State U.,2,40,993,256,1397,869,928,1834,278,1156,957
10409,r042,All HBCUs -> Grambling State U.,All HBCUs,Grambling State U.,2,41,0,0,0,0,0,181,8,90,679
10409,r043,All HBCUs -> Claflin U.,All HBCUs,Claflin U.,2,42,168,138,406,281,605,224,1227,643,629
10409,r044,All HBCUs -> Benedict C.,All HBCUs,Benedict C.,2,43,620,220,0,350,252,550,0,2408,597
10409,r045,All HBCUs -> Texas C.,All HBCUs,Texas C.,2,44,500,500,250,0,0,0,0,120,448
10409,r046,All HBCUs -> Stillman C.,All HBCUs,Stillman C.,2,45,0,0,0,0,0,0,0,0,395
10409,r047,All HBCUs -> Elizabeth City State U.,All HBCUs,Elizabeth City State U.,2,46,879,1064,334,0,1009,167,136,1999,383
10409,r048,All HBCUs -> Livingstone C.,All HBCUs,Livingstone C.,2,47,0,0,0,58,0,0,0,0,341
10409,r049,All HBCUs -> Dillard U.,All HBCUs,Dillard U.,2,48,2747,3371,1814,2015,1462,174,644,1448,311
10409,r050,All HBCUs -> Bethune-Cookman U.,All HBCUs,Bethune-Cookman U.,2,49,156,299,412,677,330,196,658,301,286
10409,r051,"All HBCUs -> Bennett C., Greensboro",All HBCUs,"Bennett C., Greensboro",2,50,0,321,350,0,0,0,240,0,275
10409,r052,All HBCUs -> Johnson C. Smith U.,All HBCUs,Johnson C. Smith U.,2,51,0,91,159,29,243,144,522,0,239
10409,r053,All HBCUs -> Huston-Tillotson U.,All HBCUs,Huston-Tillotson U.,2,52,0,0,80,543,30,0,120,0,239
10409,r054,All HBCUs -> Alcorn State U.<sup>a</sup>,All HBCUs,Alcorn State U.<sup>a</sup>,2,53,3241,3364,3400,3240,4073,3788,2707,4068,196
10409,r055,"All HBCUs -> U. Arkansas, Pine Bluff",All HBCUs,"U. Arkansas, Pine Bluff",2,54,2089,3597,3851,3664,5584,275,2579,2735,167
10409,r056,All HBCUs -> Virginia Union U.,All HBCUs,Virginia Union U.,2,55,0,0,0,76,213,0,349,337,165
10409,r057,All HBCUs -> Alamo Colleges District<sup>a</sup>,All HBCUs,Alamo Colleges District<sup>a</sup>,2,56,0,0,0,0,0,0,0,0,125
10409,r058,All HBCUs -> Oakwood U.,All HBCUs,Oakwood U.,2,57,312,688,307,307,307,522,206,0,123
10409,r059,All HBCUs -> Albany State U.<sup>a</sup>,All HBCUs,Albany State U.<sup>a</sup>,2,58,1194,129,105,605,851,240,240,160,110
10409,r060,All HBCUs -> Harris-Stowe State U.,All HBCUs,Harris-Stowe State U.,2,59,0,0,79,305,469,0,590,158,90
10409,r061,"All HBCUs -> Lawson State Community C., Birmingham",All HBCUs,"Lawson State Community C., Birmingham",2,60,0,0,0,0,155,0,74,104,79
10409,r062,All HBCUs -> Mississippi Valley State U.,All HBCUs,Mississippi Valley State U.,2,61,0,57,0,261,250,70,350,0,77
10409,r063,All HBCUs -> Edward Waters U.,All HBCUs,Edward Waters U.,2,62,0,0,0,0,0,0,0,120,75
10409,r064,All HBCUs -> Lane C.,All HBCUs,Lane C.,2,63,0,0,0,80,0,0,0,163,67
10409,r065,All HBCUs -> Cheyney U. Pennsylvania,All HBCUs,Cheyney U. Pennsylvania,2,64,0,0,0,0,0,0,40,0,66
10409,r066,All HBCUs -> Hinds Community C.<sup>a</sup>,All HBCUs,Hinds Community C.<sup>a</sup>,2,65,0,0,0,0,0,0,0,0,63
10409,r067,"All HBCUs -> Southern U. and A&M C., System Office",All HBCUs,"Southern U. and A&M C., System Office",2,66,1208,155,0,0,0,0,0,0,60
10409,r068,All HBCUs -> Clinton C.,All HBCUs,Clinton C.,2,67,0,0,0,0,0,0,0,0,40
10409,r069,"All HBCUs -> Southern U. and A&M C., New Orleans",All HBCUs,"Southern U. and A&M C., New Orleans",2,68,0,0,0,216,216,14,0,0,10
10409,r070,All HBCUs -> Lincoln U. Commonwealth of Pennsylvania,All HBCUs,Lincoln U. Commonwealth of Pennsylvania,2,69,0,0,204,386,0,204,3473,80,8
10409,r071,All HBCUs -> Bluefield State C.,All HBCUs,Bluefield State C.,2,70,107,109,0,423,0,0,0,0,0
10409,r072,All HBCUs -> Coppin State U.,All HBCUs,Coppin State U.,2,70,0,0,0,0,0,0,0,135,0
10409,r073,All HBCUs -> Florida Memorial U.,All HBCUs,Florida Memorial U.,2,70,0,0,0,0,0,0,183,16,0
10409,r074,All HBCUs -> Gadsden State Community C.<sup>a</sup>,All HBCUs,Gadsden State Community C.<sup>a</sup>,2,70,137,138,0,139,0,0,87,0,0
10409,r075,All HBCUs -> J. F. Drake State Community and Technical C.,All HBCUs,J. F. Drake State Community and Technical C.,2,70,64,60,0,0,0,0,0,0,0
10409,r076,All HBCUs -> LeMoyne-Owen C.,All HBCUs,LeMoyne-Owen C.,2,70,238,244,0,0,77,0,0,330,0
10409,r077,All HBCUs -> Miles C.,All HBCUs,Miles C.,2,70,0,0,369,0,0,0,0,0,0
10409,r078,All HBCUs -> Morris C.,All HBCUs,Morris C.,2,70,0,0,0,0,0,40,0,0,0
10409,r079,All HBCUs -> Paine C.,All HBCUs,Paine C.,2,70,593,0,376,0,0,0,0,0,0
10409,r080,All HBCUs -> Rust C.,All HBCUs,Rust C.,2,70,0,0,250,249,249,0,0,0,0
10409,r081,All HBCUs -> Saint Augustine's U.,All HBCUs,Saint Augustine's U.,2,70,0,160,0,0,0,0,240,0,0
10409,r082,All HBCUs -> Shaw U.,All HBCUs,Shaw U.,2,70,177,78,52,117,0,0,0,0,0
