table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_performed_by_the_company,field_performed_by_others
715,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery ,All industries,Manufacturing industries,Machinery,Other machinery ,,4,other 333,"['7,756', '&nbsp;']","['7,384', '&nbsp;']","['372', '&nbsp;']"
715,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['86,539', '&nbsp;']","['84,126', '&nbsp;']","['2,413', '&nbsp;']"
715,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['22,608', '&nbsp;']","['21,614', '&nbsp;']","['994', '&nbsp;']"
715,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductors and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductors and other electronic components,,4,3344,"['39,197', '&nbsp;']","['38,415', '&nbsp;']","['782', '&nbsp;']"
715,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['12,359', '&nbsp;']","['11,904', '&nbsp;']","['455', '&nbsp;']"
715,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus ",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus ",5,"334510, 334517","['3,515', '&nbsp;']","['3,445', '&nbsp;']","['70', '&nbsp;']"
715,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical systems and instruments ",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical systems and instruments ",5,334511,"['3,670', '&nbsp;']","['3,444', '&nbsp;']","['226', '&nbsp;']"
715,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices ",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices ,5,other 3345,"['5,175', '&nbsp;']","['5,016', '&nbsp;']","['159', '&nbsp;']"
715,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['12,375', '&nbsp;']","['12,193', '&nbsp;']","['182', '&nbsp;']"
715,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['5,434', '&nbsp;']","['5,201', '&nbsp;']","['232', 'i']"
715,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['41,471', '&nbsp;']","['37,001', '&nbsp;']","['4,471', '&nbsp;']"
715,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Automobiles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Automobiles, bodies, trailers, and parts",,4,3361–63,"['25,749', '&nbsp;']","['22,862', '&nbsp;']","['2,888', '&nbsp;']"
715,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['D', '&nbsp;']","['D', '&nbsp;']","['1,537', '&nbsp;']"
715,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engines, and aircraft parts ",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engines, and aircraft parts ",5,336411–13,"['D', '&nbsp;']","['D', '&nbsp;']","['1,429', '&nbsp;']"
715,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missiles, space vehicles, and related parts ",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missiles, space vehicles, and related parts ",5,"336414–15, 336419","['493', '&nbsp;']","['385', 'i']","['108', '&nbsp;']"
715,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicles, tanks, and tank components ",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicles, tanks, and tank components ",,4,336992,"['6', '&nbsp;']","['5', '&nbsp;']","['1', '&nbsp;']"
715,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['D', '&nbsp;']","['D', '&nbsp;']","['44', '&nbsp;']"
715,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['504', '&nbsp;']","['468', '&nbsp;']","['37', '&nbsp;']"
715,r043,All industries -> Manufacturing industries -> Miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,,,3,339,"['D', '&nbsp;']","['15,523', '&nbsp;']","['D', '&nbsp;']"
715,r044,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Medical equipment and supplies ,All industries,Manufacturing industries,Miscellaneous manufacturing,Medical equipment and supplies ,,4,3391,"['13,678', '&nbsp;']","['12,975', '&nbsp;']","['703', '&nbsp;']"
715,r045,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,Other miscellaneous manufacturing,,4,3399,"['D', '&nbsp;']","['2,548', 'i']","['D', '&nbsp;']"
715,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['123,270', '&nbsp;']","['118,092', '&nbsp;']","['5,178', '&nbsp;']"
715,r047,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['4,147', '&nbsp;']","['3,701', '&nbsp;']","['446', '&nbsp;']"
715,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['710', '&nbsp;']","['449', '&nbsp;']","['262', '&nbsp;']"
715,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['D', '&nbsp;']","['1,709', 'i']","['D', '&nbsp;']"
715,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']"
715,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['D', '&nbsp;']","['415', '&nbsp;']","['D', '&nbsp;']"
715,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['79,386', '&nbsp;']","['77,085', '&nbsp;']","['2,301', '&nbsp;']"
715,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['42,984', '&nbsp;']","['41,431', '&nbsp;']","['1,553', '&nbsp;']"
715,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['116', '&nbsp;']","['107', 'i']","['9', 'i']"
715,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['42,868', '&nbsp;']","['41,324', '&nbsp;']","['1,545', '&nbsp;']"
715,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,778', '&nbsp;']","['3,577', '&nbsp;']","['200', '&nbsp;']"
715,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['10,887', '&nbsp;']","['10,572', '&nbsp;']","['315', '&nbsp;']"
715,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['21,738', '&nbsp;']","['21,505', '&nbsp;']","['233', '&nbsp;']"
715,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['6,384', '&nbsp;']","['6,254', '&nbsp;']","['130', '&nbsp;']"
715,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['320', '&nbsp;']","['313', '&nbsp;']","['7', '&nbsp;']"
715,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['D', '&nbsp;']","['D', '&nbsp;']","['3', '&nbsp;']"
715,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['D', '&nbsp;']","['D', '&nbsp;']","['4', '&nbsp;']"
715,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['26,640', '&nbsp;']","['25,054', '&nbsp;']","['1,586', '&nbsp;']"
715,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['2,386', '&nbsp;']","['2,276', 'i']","['110', 'i']"
715,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['15,253', '&nbsp;']","['15,130', '&nbsp;']","['122', '&nbsp;']"
715,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['5,263', '&nbsp;']","['3,973', '&nbsp;']","['1,290', '&nbsp;']"
715,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,5,541711,"['2,259', '&nbsp;']","['1,561', '&nbsp;']","['697', '&nbsp;']"
715,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Physical, engineering, and life sciences (except biotechnology) research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Physical, engineering, and life sciences (except biotechnology) research and development",5,541712,"['2,989', '&nbsp;']","['2,400', '&nbsp;']","['589', '&nbsp;']"
715,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,5,541720,"['15', '&nbsp;']","['12', 'i']","['4', 'i']"
715,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['3,738', '&nbsp;']","['3,674', '&nbsp;']","['63', '&nbsp;']"
715,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['489', '&nbsp;']","['463', '&nbsp;']","['26', 'i']"
715,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['1,166', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']"
715,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['412,345', '&nbsp;']","['364,500', '&nbsp;']","['47,846', '&nbsp;']"
715,r074,All companies (number of domestic employees) -> Micro companies<sup>a</sup>,All companies (number of domestic employees),Micro companies<sup>a</sup>,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
715,r075,All companies (number of domestic employees) -> Micro companies<sup>a</sup> -> 5&#8211;9,All companies (number of domestic employees),Micro companies<sup>a</sup>,5&#8211;9,,,3,–,"['2,559', '&nbsp;']","['2,085', 'i']","['474', 'i']"
715,r076,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
715,r077,All companies (number of domestic employees) -> Small companies -> 10&#8211;19,All companies (number of domestic employees),Small companies,10&#8211;19,,,3,–,"['5,424', '&nbsp;']","['4,501', 'i']","['923', '&nbsp;']"
715,r078,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['9,943', '&nbsp;']","['8,279', 'i']","['1,664', '&nbsp;']"
715,r079,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
715,r080,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['10,863', '&nbsp;']","['9,119', '&nbsp;']","['1,744', '&nbsp;']"
715,r081,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['14,332', '&nbsp;']","['12,348', '&nbsp;']","['1,985', '&nbsp;']"
715,r082,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
715,r083,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['13,719', '&nbsp;']","['12,451', '&nbsp;']","['1,268', '&nbsp;']"
715,r084,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['16,716', '&nbsp;']","['15,602', '&nbsp;']","['1,114', '&nbsp;']"
715,r085,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['68,185', '&nbsp;']","['61,019', '&nbsp;']","['7,166', '&nbsp;']"
715,r086,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['49,487', '&nbsp;']","['43,593', '&nbsp;']","['5,895', '&nbsp;']"
715,r087,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['70,264', '&nbsp;']","['57,444', '&nbsp;']","['12,820', '&nbsp;']"
715,r088,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['150,852', '&nbsp;']","['138,060', '&nbsp;']","['12,792', '&nbsp;']"
