table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_naics_code,field_company_size_domestic_employees_all_companies,field_company_size_domestic_employees_10_19a,field_company_size_domestic_employees_20_49,field_company_size_domestic_employees_50_99,field_company_size_domestic_employees_100_249,field_company_size_domestic_employees_250_499,field_company_size_domestic_employees_500_599,field_company_size_domestic_employees_1_000_4_999,field_company_size_domestic_employees_5_000_9_999,field_company_size_domestic_employees_10_000_24_999,field_company_size_domestic_employees_25_000_or_more
2064,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['13,103', 'i ']","['*', '  ']","['*', '  ']","['0 - 53', '  ']","['103', '  ']","['0', '  ']","['0 - 78', 'i ']","['69', '  ']","['101', '  ']","['1,836', '  ']","['10,939', 'i ']"
2064,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['1,377', '  ']","['4', '  ']","['1', '  ']","['0 - 32', '  ']","['0', '  ']","['0', '  ']","['0 - 32', '  ']","['26', 'i ']","['675', '  ']","['642', '  ']","['0', '  ']"
2064,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank components",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank components",,4,336992,"['5', '  ']","['0', '  ']","['0', '  ']","['1', '  ']","['0 - 5', '  ']","['0 - 2', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2064,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,433', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0 - 65', '  ']","['0 - 2', '  ']","['0 - 78', '  ']","['0', '  ']","['3', '  ']","['0', '  ']","['1,192 - 1,435', '  ']"
2064,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['3', '  ']","['0', '  ']","['2', '  ']","['1', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2064,r043,All industries -> Manufacturing industries -> Miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,,,3,339,"['285', '  ']","['0 - 83', '  ']","['39', '  ']","['10 - 33', '  ']","['15 - 34', '  ']","['29', '  ']","['43', '  ']","['64 - 85', '  ']","['0 - 53', 'i ']","['20', '  ']","['18', '  ']"
2064,r044,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous manufacturing,Medical equipment and supplies,,4,3391,"['240', '  ']","['0 - 53', '  ']","['39', '  ']","['11', '  ']","['16', '  ']","['20', '  ']","['36', '  ']","['65', '  ']","['0 - 53', 'i ']","['20', '  ']","['18', '  ']"
2064,r045,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,Other miscellaneous manufacturing,,4,3399,"['44', '  ']","['0 - 32', '  ']","['*', '  ']","['0 - 22', '  ']","['0 - 18', '  ']","['9', '  ']","['7', '  ']","['0 - 20', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2064,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['19,993', '  ']","['712', '  ']","['1,198', '  ']","['1,447', '  ']","['2,308', '  ']","['1,255', '  ']","['386', '  ']","['3,360', '  ']","['5,452', '  ']","['990', '  ']","['2,886', '  ']"
2064,r047,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['309', '  ']","['*', '  ']","['1', '  ']","['9', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['3', '  ']","['0', '  ']","['295', '  ']","['0', '  ']"
2064,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['36', 'i ']","['0', '  ']","['4', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['1', '  ']","['*', 'i ']","['32', 'i ']"
2064,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['31', '  ']","['2', 'i ']","['5', '  ']","['1', 'i ']","['12', '  ']","['10', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2064,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2064,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['31', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['28', '  ']","['1', '  ']","['0', '  ']","['1', '  ']","['0', '  ']"
2064,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['1,354', '  ']","['54 - 66', '  ']","['86', '  ']","['39', '  ']","['159', '  ']","['48', '  ']","['30', '  ']","['74 - 113', '  ']","['17', '  ']","['586', '  ']","['242', '  ']"
2064,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['1,062', '  ']","['55', '  ']","['29', '  ']","['21', '  ']","['12', '  ']","['15', '  ']","['27', '  ']","['75', '  ']","['0', '  ']","['586', '  ']","['242', '  ']"
2064,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2064,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['1,062', '  ']","['55', '  ']","['29', '  ']","['21', '  ']","['12', '  ']","['15', '  ']","['27', '  ']","['75', '  ']","['0', '  ']","['586', '  ']","['242', '  ']"
2064,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['40 - 163', '  ']","['0', '  ']","['43', '  ']","['0 - 19', '  ']","['0 - 123', '  ']","['1', '  ']","['0', '  ']","['0 - 39', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2064,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['119', '  ']","['0 - 12', '  ']","['14', '  ']","['0 - 19', '  ']","['0 - 59', '  ']","['32', '  ']","['1', '  ']","['0', '  ']","['17', '  ']","['0', '  ']","['0', '  ']"
2064,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['11 - 134', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0 - 134', '  ']","['0', '  ']","['1', '  ']","['0 - 39', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2064,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['51', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['51', '  ']"
2064,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['10', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['10', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2064,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2064,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['10', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['10', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2064,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['17,951', '  ']","['642', '  ']","['1,087', '  ']","['1,359', '  ']","['2,127', '  ']","['1,164', '  ']","['285', '  ']","['3,231', '  ']","['5,390', '  ']","['106', '  ']","['2,559', '  ']"
2064,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['1,147', '  ']","['88', '  ']","['73', '  ']","['171', '  ']","['233', '  ']","['109', '  ']","['43', '  ']","['1', '  ']","['0', '  ']","['42', '  ']","['387', '  ']"
2064,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['1,658', '  ']","['91', '  ']","['94', '  ']","['326', '  ']","['175', '  ']","['33', '  ']","['2', '  ']","['506', '  ']","['2', '  ']","['63', '  ']","['365', '  ']"
2064,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['14,504', '  ']","['423', '  ']","['826', '  ']","['745', '  ']","['1,623', '  ']","['827', '  ']","['179', '  ']","['2,690', '  ']","['5,385', '  ']","['1', '  ']","['1,805', '  ']"
2064,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,5,541711,"['3,653', '  ']","['86', '  ']","['152', '  ']","['145', '  ']","['53', '  ']","['137', '  ']","['0', '  ']","['1,275', '  ']","['0', '  ']","['0', '  ']","['1,805', '  ']"
2064,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Physical, engineering, and life sciences (except biotechnology) research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Physical, engineering, and life sciences (except biotechnology) research and development",5,541712,"['9,978', '  ']","['334', '  ']","['663', '  ']","['597', '  ']","['1,543', '  ']","['690', '  ']","['179', '  ']","['1,144', '  ']","['4,827', '  ']","['1', '  ']","['0', '  ']"
2064,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,5,541720,"['873', '  ']","['4', '  ']","['10', '  ']","['3', '  ']","['28', '  ']","['0', '  ']","['0', '  ']","['270', '  ']","['558', '  ']","['0', '  ']","['0', '  ']"
2064,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['641', '  ']","['39', '  ']","['94', '  ']","['117', '  ']","['96', '  ']","['195', '  ']","['62', '  ']","['34', '  ']","['3', '  ']","['0', '  ']","['2', '  ']"
2064,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['144', '  ']","['4', '  ']","['3', '  ']","['35', '  ']","['8', '  ']","['31', '  ']","['39', '  ']","['5', '  ']","['17', '  ']","['0', '  ']","['1', '  ']"
2064,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['76', '  ']","['0 - 12', '  ']","['13', '  ']","['4', '  ']","['2', '  ']","['3', '  ']","['3', '  ']","['0 - 39', '  ']","['27', '  ']","['0', '  ']","['0', '  ']"
