table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_sales_r_d_performers_or_fundersa_worldwide,field_sales_r_d_performers_or_fundersa_domestic,field_sales_r_d_performers_or_fundersa_foreign,field_sales_domestic_r_d_performersb_worldwide,field_sales_domestic_r_d_performersb_domestic,field_sales_domestic_r_d_performersb_foreign
8799,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['76,227', '&nbsp;']","['43,439', '&nbsp;']","['32,789', '&nbsp;']","['75,873', '&nbsp;']","['43,093 - 43,439', '&nbsp;']","['32,433 - 32,781', '&nbsp;']"
8799,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['388,821', '&nbsp;']","['244,781', '&nbsp;']","['144,041', '&nbsp;']","['386,127 - 386,476', '&nbsp;']","['243,282', '&nbsp;']","['142,844 - 143,193', '&nbsp;']"
8799,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['1,270,897', '&nbsp;']","['757,047', '&nbsp;']","['513,851', '&nbsp;']","['1,264,996', '&nbsp;']","['755,088', '&nbsp;']","['509,908', '&nbsp;']"
8799,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['142,942', '&nbsp;']","['102,211', '&nbsp;']","['40,730', '&nbsp;']","['142,507 - 142,942', '&nbsp;']","['101,777 - 102,212', '&nbsp;']","['40,730', '&nbsp;']"
8799,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['328,853', '&nbsp;']","['206,313', '&nbsp;']","['122,541', '&nbsp;']","['323,421', '&nbsp;']","['204,822', '&nbsp;']","['118,598', '&nbsp;']"
8799,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['269,296', '&nbsp;']","['186,480', '&nbsp;']","['82,816', '&nbsp;']","['269,260', '&nbsp;']","['186,444', '&nbsp;']","['82,816', '&nbsp;']"
8799,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['33,990', '&nbsp;']","['21,029', '&nbsp;']","['12,961', '&nbsp;']","['33,990', '&nbsp;']","['21,029', '&nbsp;']","['12,961', '&nbsp;']"
8799,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['119,823', '&nbsp;']","['86,765', '&nbsp;']","['33,059', '&nbsp;']","['119,787', '&nbsp;']","['86,729', '&nbsp;']","['33,059', '&nbsp;']"
8799,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['115,483', '&nbsp;']","['78,686', '&nbsp;']","['36,797', '&nbsp;']","['115,483', '&nbsp;']","['78,686', '&nbsp;']","['36,797', '&nbsp;']"
8799,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['529,806', '&nbsp;']","['262,043', '&nbsp;']","['267,763', '&nbsp;']","['529,372 - 529,807', '&nbsp;']","['261,609 - 262,044', '&nbsp;']","['267,763', '&nbsp;']"
8799,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['225,479', '&nbsp;']","['153,123', '&nbsp;']","['72,356', '&nbsp;']","['225,396', '&nbsp;']","['153,047', '&nbsp;']","['72,349', '&nbsp;']"
8799,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['1,178,769', '&nbsp;']","['917,847', '&nbsp;']","['260,921', '&nbsp;']","['1,172,135', '&nbsp;']","['912,883', '&nbsp;']","['259,252', '&nbsp;']"
8799,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['780,577', '&nbsp;']","['578,503', '&nbsp;']","['202,074', '&nbsp;']","['774,549 - 779,439', '&nbsp;']","['573,615 - 578,504', '&nbsp;']","['200,935', '&nbsp;']"
8799,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['307,651', '&nbsp;']","['268,261', '&nbsp;']","['39,390', '&nbsp;']","['307,043', '&nbsp;']","['268,183', '&nbsp;']","['38,860', '&nbsp;']"
8799,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['297,117', '&nbsp;']","['258,004', '&nbsp;']","['39,113', '&nbsp;']","['296,509', '&nbsp;']","['257,926', '&nbsp;']","['38,583', '&nbsp;']"
8799,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['10,534', '&nbsp;']","['10,257', '&nbsp;']","['277', '&nbsp;']","['10,534', '&nbsp;']","['10,257', '&nbsp;']","['277', '&nbsp;']"
8799,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['512', '&nbsp;']","['512', '&nbsp;']","['0', '&nbsp;']","['512', '&nbsp;']","['512', '&nbsp;']","['0', '&nbsp;']"
8799,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['90,029', '&nbsp;']","['70,571', '&nbsp;']","['19,457', '&nbsp;']","['85,140 - 90,029', '&nbsp;']","['65,683 - 70,572', '&nbsp;']","['19,457', '&nbsp;']"
8799,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['53,766', '&nbsp;']","['46,981', '&nbsp;']","['6,785', '&nbsp;']","['53,750', '&nbsp;']","['46,965', '&nbsp;']","['6,785', '&nbsp;']"
8799,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['887,334', '&nbsp;']","['704,946', '&nbsp;']","['182,388', '&nbsp;']","['886,537', '&nbsp;']","['704,332', '&nbsp;']","['182,205', '&nbsp;']"
8799,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['713,969', '&nbsp;']","['587,891', '&nbsp;']","['126,079', '&nbsp;']","['713,521', '&nbsp;']","['587,625', '&nbsp;']","['125,896', '&nbsp;']"
8799,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['173,365', '&nbsp;']","['117,056', '&nbsp;']","['56,310', '&nbsp;']","['173,017', '&nbsp;']","['116,707', '&nbsp;']","['56,310', '&nbsp;']"
8799,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['6,785,582', '&nbsp;']","['5,601,818', '&nbsp;']","['1,183,764', '&nbsp;']","['6,330,153', '&nbsp;']","['5,196,870', '&nbsp;']","['1,133,283', '&nbsp;']"
8799,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['176,007', '&nbsp;']","['99,154', '&nbsp;']","['76,854', '&nbsp;']","['174,765', '&nbsp;']","['98,556', '&nbsp;']","['76,209', '&nbsp;']"
8799,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['292,898', '&nbsp;']","['290,177', '&nbsp;']","['2,720', '&nbsp;']","['228,126', '&nbsp;']","['225,406', '&nbsp;']","['2,720', '&nbsp;']"
8799,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['301,236', 'i']","['276,906', 'i']","['24,330', 'i']","['295,595', 'i']","['271,471', 'i']","['24,124', 'i']"
8799,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['348,748 - 525,501', '&nbsp;']","['348,749', '&nbsp;']","['0 - 176,752', '&nbsp;']","['348,748 - 525,501', '&nbsp;']","['348,749', '&nbsp;']","['0 - 176,752', '&nbsp;']"
8799,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['282,692', '&nbsp;']","['211,160', '&nbsp;']","['71,532', '&nbsp;']","['282,625', '&nbsp;']","['211,093', '&nbsp;']","['71,532', '&nbsp;']"
8799,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['2,167,074', '&nbsp;']","['1,653,526', '&nbsp;']","['513,548', '&nbsp;']","['2,163,690', '&nbsp;']","['1,650,317', '&nbsp;']","['513,373', '&nbsp;']"
8799,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['403,802', '&nbsp;']","['253,029', '&nbsp;']","['150,773', '&nbsp;']","['402,612', '&nbsp;']","['251,999', '&nbsp;']","['150,613', '&nbsp;']"
8799,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['1,654', '&nbsp;']","['1,568', '&nbsp;']","['86', '&nbsp;']","['1,426', '&nbsp;']","['1,352', '&nbsp;']","['74', 'i']"
8799,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['402,148', '&nbsp;']","['251,461', '&nbsp;']","['150,687', '&nbsp;']","['401,186', '&nbsp;']","['250,646', '&nbsp;']","['150,539', '&nbsp;']"
8799,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['507,234', '&nbsp;']","['490,319', '&nbsp;']","['16,914', '&nbsp;']","['505,375 - 507,233', '&nbsp;']","['488,462 - 490,320', '&nbsp;']","['16,913', '&nbsp;']"
8799,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['670,759', '&nbsp;']","['510,302', '&nbsp;']","['160,458', '&nbsp;']","['670,422', '&nbsp;']","['509,978', '&nbsp;']","['160,444', '&nbsp;']"
8799,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['585,279', '&nbsp;']","['399,876', '&nbsp;']","['185,403', '&nbsp;']","['583,422 - 585,280', '&nbsp;']","['398,019 - 399,877', '&nbsp;']","['185,403', '&nbsp;']"
8799,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['1,557,846', '&nbsp;']","['1,447,133', '&nbsp;']","['110,714', '&nbsp;']","['1,361,723', '&nbsp;']","['1,257,970', '&nbsp;']","['103,752', '&nbsp;']"
8799,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['15,598', '&nbsp;']","['13,542', '&nbsp;']","['2,056', '&nbsp;']","['15,589', '&nbsp;']","['13,533', '&nbsp;']","['2,056', '&nbsp;']"
8799,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['1,552 - 3,609', '&nbsp;']","['1,553', '&nbsp;']","['0 - 2,057', '&nbsp;']","['1,552 - 3,609', '&nbsp;']","['1,553', '&nbsp;']","['0 - 2,057', '&nbsp;']"
8799,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['11,989 - 14,046', '&nbsp;']","['11,990', '&nbsp;']","['0 - 2,057', '&nbsp;']","['11,979 - 14,037', '&nbsp;']","['11,980', '&nbsp;']","['0 - 2,057', '&nbsp;']"
8799,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['582,276', '&nbsp;']","['417,867', '&nbsp;']","['164,409', '&nbsp;']","['574,406', '&nbsp;']","['412,818', '&nbsp;']","['161,588', '&nbsp;']"
8799,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['87,737', '&nbsp;']","['71,287', '&nbsp;']","['16,450', '&nbsp;']","['86,358', '&nbsp;']","['69,926', '&nbsp;']","['16,432', '&nbsp;']"
8799,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['254,848', '&nbsp;']","['167,910', '&nbsp;']","['86,938', '&nbsp;']","['249,419', '&nbsp;']","['165,225', '&nbsp;']","['84,194', '&nbsp;']"
8799,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['88,725', '&nbsp;']","['70,334', '&nbsp;']","['18,391', '&nbsp;']","['88,004', '&nbsp;']","['69,633', '&nbsp;']","['18,372', '&nbsp;']"
8799,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['403', 'i']","['383', 'i']","['19', '&nbsp;']","['383', 'i']","['383', 'i']","['0', '&nbsp;']"
8799,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['24,723', '&nbsp;']","['20,159', '&nbsp;']","['4,564', '&nbsp;']","['24,542', '&nbsp;']","['19,978', '&nbsp;']","['4,564', '&nbsp;']"
8799,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['62,589', '&nbsp;']","['48,794', '&nbsp;']","['13,795', 'i']","['62,069', '&nbsp;']","['48,274', '&nbsp;']","['13,795', 'i']"
8799,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['1,010', '&nbsp;']","['997', '&nbsp;']","['13', '&nbsp;']","['1,010', '&nbsp;']","['997', '&nbsp;']","['13', '&nbsp;']"
8799,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['150,966', '&nbsp;']","['108,336', '&nbsp;']","['42,630', '&nbsp;']","['150,625', '&nbsp;']","['108,034', '&nbsp;']","['42,590', '&nbsp;']"
8799,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['144,193', '&nbsp;']","['143,012', '&nbsp;']","['1,181', '&nbsp;']","['144,109', '&nbsp;']","['142,929', '&nbsp;']","['1,181', '&nbsp;']"
8799,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['740,259 - 917,017', '&nbsp;']","['700,592', '&nbsp;']","['39,667 - 216,425', '&nbsp;']","['564,028 - 740,781', '&nbsp;']","['564,029', '&nbsp;']","['0 - 176,752', '&nbsp;']"
8799,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['14,863,520', '&nbsp;']","['11,296,552', '&nbsp;']","['3,566,968', '&nbsp;']","['14,321,852', '&nbsp;']","['10,852,576', '&nbsp;']","['3,469,276', '&nbsp;']"
8799,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8799,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>c</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>c</sup>,,,3,–,"['24,108', '&nbsp;']","['23,576', '&nbsp;']","['532', '&nbsp;']","['23,049', '&nbsp;']","['22,711', '&nbsp;']","['338', '&nbsp;']"
8799,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['107,489', '&nbsp;']","['101,277', '&nbsp;']","['6,212', 'i']","['100,582', '&nbsp;']","['97,113', '&nbsp;']","['3,469', '&nbsp;']"
8799,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8799,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['134,720', '&nbsp;']","['128,409', '&nbsp;']","['6,311', '&nbsp;']","['129,921', '&nbsp;']","['125,112', '&nbsp;']","['4,810', '&nbsp;']"
8799,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['472,351', '&nbsp;']","['406,650', '&nbsp;']","['65,702', '&nbsp;']","['433,970', '&nbsp;']","['401,297', '&nbsp;']","['32,672', '&nbsp;']"
