table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_naics_code,field_company_size_domestic_employees_all_companies,field_company_size_domestic_employees_5_9a,field_company_size_domestic_employees_10_19,field_company_size_domestic_employees_20_49,field_company_size_domestic_employees_50_99,field_company_size_domestic_employees_100_249,field_company_size_domestic_employees_250_499,field_company_size_domestic_employees_500_999,field_company_size_domestic_employees_1_000_4_999,field_company_size_domestic_employees_5_000_9_999,field_company_size_domestic_employees_10_000_24_999,field_company_size_domestic_employees_25_000_or_more
1379,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['1,289', '  ']","['1', 'i ']","['3', 'i ']","['18', 'i ']","['29', '  ']","['48', '  ']","['12', '  ']","['72', '  ']","['119', '  ']","['116', '  ']","['870', '  ']","['0', ' ']"
1379,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['592', '  ']","['4', 'i ']","['17', 'i ']","['16', 'i ']","['68', '  ']","['44', 'i ']","['35', '  ']","['35', '  ']","['187', '  ']","['44', '  ']","['141', 'i ']","['0', ' ']"
1379,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['2,239', '  ']","['24', 'i ']","['92', 'i ']","['252', 'i ']","['218', 'i ']","['401', '  ']","['198', '  ']","['291', '  ']","['308', '  ']","['238', '  ']","['218', '  ']","['0', ' ']"
1379,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['12,585', '  ']","['17', 'i ']","['149', 'i ']","['485', 'i ']","['450', 'i ']","['729', '  ']","['447', '  ']","['605', '  ']","['3,848', '  ']","['1,849', '  ']","['975', '  ']","['3,030', ' ']"
1379,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implements,All industries,Manufacturing industries,Machinery,Agricultural implements,,4,33311,"['1,565', '  ']","['2', 'i ']","['6', '  ']","['18', '  ']","['13', '  ']","['43', '  ']","['13', '  ']","['62', '  ']","['319', '  ']","['9', '  ']","['0', '  ']","['1,079', ' ']"
1379,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['3,411', '  ']","['3', 'i ']","['5', 'i ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['175', '  ']","['D', '  ']","['D', '  ']","['0', '  ']","['0', ' ']"
1379,r024,"All industries -> Manufacturing industries -> Machinery -> Engines, turbines, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engines, turbines, and power transmission equipment",,4,3336,"['1,959', '  ']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['37', 'i ']","['32', '  ']","['82', '  ']","['D', '  ']","['39', '  ']","['D', '  ']","['0', '  ']","['D', ' ']"
1379,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['5,650', '  ']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['975', '  ']","['D', ' ']"
1379,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['77,385', '  ']","['89', 'i ']","['411', 'i ']","['941', '  ']","['808', '  ']","['1,622', '  ']","['2,086', '  ']","['3,616', '  ']","['15,157', '  ']","['7,575', '  ']","['13,482', '  ']","['31,599', ' ']"
1379,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['13,112', '  ']","['6', 'i ']","['77', 'i ']","['D', '&nbsp;']","['120', '  ']","['367', '  ']","['D', '  ']","['1,093', '  ']","['3,117', '  ']","['D', '  ']","['D', '&nbsp;']","['D', ' ']"
1379,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductors and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductors and other electronic components,,4,3344,"['31,391', '  ']","['13', 'i ']","['75', 'i ']","['479', '  ']","['296', '  ']","['566', '  ']","['1,206', '  ']","['1,104', '  ']","['6,612', 'i ']","['3,140', 'i ']","['7,877', '  ']","['10,024', ' ']"
1379,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['14,885', '  ']","['63', 'i ']","['244', 'i ']","['308', 'i ']","['317', '  ']","['545', '  ']","['D', '  ']","['669', '  ']","['3,643', '  ']","['D', '  ']","['D', '  ']","['4,514', ' ']"
1379,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatuses",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatuses",5,"334510, 334517","['2,632', '  ']","['20', 'i ']","['162', 'i ']","['50', 'i ']","['55', '  ']","['254', '  ']","['124', '  ']","['283', '  ']","['1,011', '  ']","['174', '  ']","['499', '  ']","['0', ' ']"
1379,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical systems and instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical systems and instruments",5,334511,"['7,533', '  ']","['1', '  ']","['D', '&nbsp;']","['53', 'i ']","['36', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', ' ']"
1379,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices,5,other 3345,"['4,720', '  ']","['41', 'i ']","['D', '&nbsp;']","['205', 'i ']","['226', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', ' ']"
1379,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['17,997', '  ']","['7', 'i ']","['16', '  ']","['D', '&nbsp;']","['75', '  ']","['144', '  ']","['151', 'i ']","['751', '  ']","['1,784', '  ']","['2,449', '  ']","['D', '  ']","['D', ' ']"
1379,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['4,771', '  ']","['8', 'i ']","['38', 'i ']","['160', '  ']","['155', '  ']","['307', '  ']","['208', '  ']","['631', '  ']","['1,085', '  ']","['582', '  ']","['1,218', '  ']","['378', ' ']"
1379,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['51,275', '  ']","['1', 'i ']","['103', '  ']","['146', 'i ']","['216', '  ']","['503', '  ']","['783', '  ']","['1,239', '  ']","['4,192', '  ']","['3,141', '  ']","['7,041', '  ']","['33,910', ' ']"
1379,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Automobiles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Automobiles, bodies, trailers, and parts",,4,3361–63,"['22,042', '  ']","['0', '  ']","['75', '  ']","['D', '&nbsp;']","['140', '  ']","['D', '  ']","['D', '  ']","['D', '&nbsp;']","['3,108', '  ']","['1,352', '  ']","['2,679', '  ']","['D', ' ']"
1379,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['26,645', '  ']","['0', '  ']","['D', '  ']","['17', '  ']","['D', '  ']","['88', '  ']","['40', '  ']","['D', '  ']","['725', '  ']","['D', '  ']","['4,192', '  ']","['19,704', ' ']"
1379,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engines, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engines, and aircraft parts",5,336411–13,"['25,221', '  ']","['0', '  ']","['13', '  ']","['13', '  ']","['D', '  ']","['88', '  ']","['40', '  ']","['D', '  ']","['618', '  ']","['913', '  ']","['3,590', '  ']","['19,704', ' ']"
1379,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missiles, space vehicles, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missiles, space vehicles, and related parts",5,"336414–15, 336419","['1,424', 'i ']","['0', '  ']","['D', '  ']","['4', '  ']","['6', 'i ']","['0', '  ']","['0', '  ']","['23', '  ']","['107', '  ']","['D', '&nbsp;']","['602', '  ']","['0', ' ']"
1379,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicles, tanks, and tanks components",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicles, tanks, and tanks components",,4,336992,"['D', '  ']","['*', 'i ']","['*', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', ' ']"
1379,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['D', '&nbsp;']","['1', 'i ']","['D', '  ']","['D', '&nbsp;']","['12', 'i ']","['D', '  ']","['D', '  ']","['D', '  ']","['360', '  ']","['D', '  ']","['171', '  ']","['D', '&nbsp;']"
1379,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['366', '  ']","['0', '  ']","['3', 'i ']","['18', 'i ']","['12', 'i ']","['40', 'i ']","['38', 'i ']","['7', 'i ']","['58', '  ']","['176', '  ']","['14', '  ']","['0', ' ']"
1379,r043,All industries -> Manufacturing industries -> Miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,,,3,339,"['D', '  ']","['D', '&nbsp;']","['187', 'i ']","['D', '  ']","['610', '  ']","['678', '  ']","['D', '  ']","['728', '  ']","['D', '  ']","['1,745', 'i ']","['3,250', '  ']","['D', ' ']"
1379,r044,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous manufacturing,Medical equipment and supplies,,4,3391,"['11,668', '  ']","['D', '  ']","['174', 'i ']","['323', '  ']","['524', '  ']","['489', '  ']","['290', '  ']","['533', '  ']","['2,356', '  ']","['1,129', '  ']","['3,250', '  ']","['D', ' ']"
1379,r045,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,Other miscellaneous manufacturing,,4,3399,"['D', '&nbsp;']","['D', '&nbsp;']","['12', 'i ']","['D', '&nbsp;']","['86', 'i ']","['189', 'i ']","['D', '  ']","['195', '  ']","['D', '  ']","['615', 'i ']","['0', '  ']","['208', 'i']"
1379,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['124,132', '  ']","['1,104', 'i ']","['2,733', 'i ']","['5,202', 'i ']","['3,912', '  ']","['5,637', '  ']","['5,304', '  ']","['4,765', '  ']","['19,086', '  ']","['16,531', 'i ']","['11,171', '  ']","['48,687', ' ']"
1379,r047,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['3,296', '  ']","['1', 'i ']","['2', '  ']","['D', '  ']","['25', '  ']","['D', '&nbsp;']","['14', '  ']","['10', '  ']","['65', '  ']","['258', 'i ']","['D', '  ']","['1,390', ' ']"
1379,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['351', '  ']","['0', '  ']","['0', '  ']","['D', '  ']","['0', '  ']","['*', 'i ']","['0', '  ']","['3', '  ']","['38', '  ']","['12', '  ']","['D', '  ']","['D', ' ']"
1379,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['452', 'i ']","['D', '&nbsp;']","['75', 'i ']","['107', 'i ']","['70', 'i ']","['92', 'i ']","['D', '&nbsp;']","['17', 'i ']","['11', 'i ']","['2', 'i ']","['2', 'i ']","['1', 'i']"
1379,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['1,569', 'i ']","['5', 'i ']","['3', 'i ']","['31', 'i ']","['5', 'i ']","['11', 'i ']","['D', '&nbsp;']","['0', '  ']","['3', '  ']","['D', '&nbsp;']","['0', '  ']","['D', '&nbsp;']"
1379,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['488', '  ']","['0', '  ']","['0', '  ']","['4', 'i ']","['*', 'i ']","['4', '  ']","['2', 'i ']","['18', '  ']","['28', '  ']","['0', '  ']","['0', '  ']","['433', ' ']"
1379,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['70,748', '  ']","['D', '&nbsp;']","['597', 'i ']","['1,410', 'i ']","['D', '  ']","['D', '  ']","['3,109', '  ']","['2,639', '  ']","['11,575', '  ']","['13,128', 'i ']","['2,427', '  ']","['32,657', ' ']"
1379,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['33,574', '  ']","['D', '&nbsp;']","['D', '&nbsp;']","['566', 'i ']","['561', '  ']","['781', '  ']","['818', '  ']","['1,165', '  ']","['D', '  ']","['5,190', '  ']","['D', '&nbsp;']","['D', ' ']"
1379,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['79', 'i ']","['0', '  ']","['*', 'i ']","['11', 'i ']","['3', 'i ']","['18', 'i ']","['36', '  ']","['9', '  ']","['1', 'i ']","['0', '  ']","['0', '  ']","['0', ' ']"
1379,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['33,495', '  ']","['D', '&nbsp;']","['D', '&nbsp;']","['555', 'i ']","['558', '  ']","['763', '  ']","['782', '  ']","['1,156', '  ']","['D', '  ']","['5,190', '  ']","['D', '&nbsp;']","['D', ' ']"
1379,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['D', '&nbsp;']","['0', '  ']","['6', 'i ']","['77', 'i ']","['D', '  ']","['74', '  ']","['124', '  ']","['D', '&nbsp;']","['D', '  ']","['0', '  ']","['D', '  ']","['D', '&nbsp;']"
1379,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['11,914', '  ']","['10', 'i ']","['D', '  ']","['740', 'i ']","['D', '  ']","['897', '  ']","['2,044', '  ']","['1,256', '  ']","['4,226', '  ']","['D', '  ']","['1,609', '  ']","['D', ' ']"
1379,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['D', '  ']","['D', '  ']","['11', '  ']","['26', '  ']","['D', '&nbsp;']","['D', '  ']","['123', '  ']","['D', '  ']","['D', '  ']","['D', '&nbsp;']","['5', '  ']","['D', ' ']"
1379,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['7,331', '  ']","['0', '  ']","['5', 'i ']","['8', 'i ']","['14', 'i ']","['46', '  ']","['48', '  ']","['588', '  ']","['458', '  ']","['466', '  ']","['2,687', '  ']","['3,013', ' ']"
1379,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['475', '  ']","['0', '  ']","['5', 'i ']","['1', 'i ']","['5', 'i ']","['25', '  ']","['2', '  ']","['2', '  ']","['435', '  ']","['0', '  ']","['0', '  ']","['0', ' ']"
1379,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['27', '  ']","['0', '  ']","['0', '  ']","['1', 'i ']","['2', 'i ']","['24', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', ' ']"
1379,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['449', '  ']","['0', '  ']","['5', 'i ']","['1', 'i ']","['4', 'i ']","['1', 'i ']","['2', '  ']","['2', '  ']","['435', '  ']","['0', '  ']","['0', '  ']","['0', ' ']"
1379,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['37,595', '  ']","['954', 'i ']","['2,012', 'i ']","['3,551', 'i ']","['2,449', '  ']","['3,304', '  ']","['1,829', '  ']","['1,234', '  ']","['6,174', '  ']","['1,541', 'i ']","['4,234', '  ']","['10,313', ' ']"
1379,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['3,412', '  ']","['69', 'i ']","['175', 'i ']","['468', '  ']","['369', 'i ']","['533', 'i ']","['290', '  ']","['203', '  ']","['314', '  ']","['187', '  ']","['102', '  ']","['702', ' ']"
1379,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['15,747', '  ']","['151', 'i ']","['298', 'i ']","['1,222', 'i ']","['639', 'i ']","['1,182', 'i ']","['595', '  ']","['644', '  ']","['2,010', '  ']","['549', '  ']","['1,837', 'i ']","['6,619', ' ']"
1379,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['14,842', '  ']","['661', 'i ']","['1,024', 'i ']","['1,468', '  ']","['1,193', '  ']","['1,307', '  ']","['603', '  ']","['134', '  ']","['3,614', '  ']","['744', 'i ']","['2,283', '  ']","['1,810', ' ']"
1379,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,5,541711,"['4,464', '  ']","['220', 'i ']","['226', 'i ']","['337', '  ']","['D', '  ']","['135', 'i ']","['96', '  ']","['4', '  ']","['D', '  ']","['0', '  ']","['0', '  ']","['1,810', ' ']"
1379,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Physical, engineering, and life sciences (except biotechnology) research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Physical, engineering, and life sciences (except biotechnology) research and development",5,541712,"['9,659', '  ']","['D', '&nbsp;']","['785', 'i ']","['1,107', '  ']","['899', '  ']","['1,168', '  ']","['507', '  ']","['130', '  ']","['1,617', '  ']","['D', '&nbsp;']","['2,283', '  ']","['0', ' ']"
1379,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,5,541720,"['719', '  ']","['D', '&nbsp;']","['13', 'i ']","['24', '  ']","['D', '  ']","['5', 'i ']","['0', '  ']","['0', '  ']","['D', '  ']","['D', '  ']","['0', '  ']","['0', ' ']"
1379,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['3,595', '  ']","['72', 'i ']","['515', 'i ']","['393', 'i ']","['248', '  ']","['282', '  ']","['341', '  ']","['253', '  ']","['237', '  ']","['60', '  ']","['11', '  ']","['1,182', ' ']"
1379,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['848', '  ']","['D', '  ']","['22', 'i ']","['42', '  ']","['87', '  ']","['200', 'i ']","['161', 'i ']","['178', '  ']","['D', '&nbsp;']","['44', '  ']","['0', '  ']","['D', ' ']"
