table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
9472,r001,All definite commitments (number) -> 1992,All fields,,1,24795
9472,r002,All definite commitments (number) -> 1992,Science and engineering,Total,2,16031
9472,r003,All definite commitments (number) -> 1992,Science and engineering,Life sciencesa,2,5008
9472,r004,All definite commitments (number) -> 1992,Science and engineering,Physical sciences and earth sciences,2,2906
9472,r005,All definite commitments (number) -> 1992,Science and engineering,Mathematics and computer sciences,2,1147
9472,r006,All definite commitments (number) -> 1992,Science and engineering,Psychology and social sciences,2,4017
9472,r007,All definite commitments (number) -> 1992,Science and engineering,Engineering,2,2953
9472,r008,All definite commitments (number) -> 1992,Non-science and engineering,Total,2,8764
9472,r009,All definite commitments (number) -> 1992,Non-science and engineering,Education,2,4652
9472,r010,All definite commitments (number) -> 1992,Non-science and engineering,Humanities and arts,2,2568
9472,r011,All definite commitments (number) -> 1992,Non-science and engineering,Otherb,2,1544
9472,r012,All definite commitments (number) -> 1997,All fields,,1,25541
9472,r013,All definite commitments (number) -> 1997,Science and engineering,Total,2,17304
9472,r014,All definite commitments (number) -> 1997,Science and engineering,Life sciencesa,2,5424
9472,r015,All definite commitments (number) -> 1997,Science and engineering,Physical sciences and earth sciences,2,2867
9472,r016,All definite commitments (number) -> 1997,Science and engineering,Mathematics and computer sciences,2,1251
9472,r017,All definite commitments (number) -> 1997,Science and engineering,Psychology and social sciences,2,4119
9472,r018,All definite commitments (number) -> 1997,Science and engineering,Engineering,2,3643
9472,r019,All definite commitments (number) -> 1997,Non-science and engineering,Total,2,8237
9472,r020,All definite commitments (number) -> 1997,Non-science and engineering,Education,2,4156
9472,r021,All definite commitments (number) -> 1997,Non-science and engineering,Humanities and arts,2,2668
9472,r022,All definite commitments (number) -> 1997,Non-science and engineering,Otherb,2,1413
9472,r023,All definite commitments (number) -> 2002,All fields,,1,26144
9472,r024,All definite commitments (number) -> 2002,Science and engineering,Total,2,17354
9472,r025,All definite commitments (number) -> 2002,Science and engineering,Life sciencesa,2,5704
9472,r026,All definite commitments (number) -> 2002,Science and engineering,Physical sciences and earth sciences,2,2716
9472,r027,All definite commitments (number) -> 2002,Science and engineering,Mathematics and computer sciences,2,1217
9472,r028,All definite commitments (number) -> 2002,Science and engineering,Psychology and social sciences,2,4495
9472,r029,All definite commitments (number) -> 2002,Science and engineering,Engineering,2,3222
9472,r030,All definite commitments (number) -> 2002,Non-science and engineering,Total,2,8790
9472,r031,All definite commitments (number) -> 2002,Non-science and engineering,Education,2,4167
9472,r032,All definite commitments (number) -> 2002,Non-science and engineering,Humanities and arts,2,3156
9472,r033,All definite commitments (number) -> 2002,Non-science and engineering,Otherb,2,1467
9472,r034,All definite commitments (number) -> 2007,All fields,,1,29812
9472,r035,All definite commitments (number) -> 2007,Science and engineering,Total,2,21013
9472,r036,All definite commitments (number) -> 2007,Science and engineering,Life sciencesa,2,6524
9472,r037,All definite commitments (number) -> 2007,Science and engineering,Physical sciences and earth sciences,2,3253
9472,r038,All definite commitments (number) -> 2007,Science and engineering,Mathematics and computer sciences,2,2018
9472,r039,All definite commitments (number) -> 2007,Science and engineering,Psychology and social sciences,2,4713
9472,r040,All definite commitments (number) -> 2007,Science and engineering,Engineering,2,4505
9472,r041,All definite commitments (number) -> 2007,Non-science and engineering,Total,2,8799
9472,r042,All definite commitments (number) -> 2007,Non-science and engineering,Education,2,4147
9472,r043,All definite commitments (number) -> 2007,Non-science and engineering,Humanities and arts,2,2854
9472,r044,All definite commitments (number) -> 2007,Non-science and engineering,Otherb,2,1798
9472,r045,All definite commitments (number) -> 2012,All fields,,1,30656
9472,r046,All definite commitments (number) -> 2012,Science and engineering,Total,2,22858
9472,r047,All definite commitments (number) -> 2012,Science and engineering,Life sciencesa,2,7011
9472,r048,All definite commitments (number) -> 2012,Science and engineering,Physical sciences and earth sciences,2,3357
9472,r049,All definite commitments (number) -> 2012,Science and engineering,Mathematics and computer sciences,2,2212
9472,r050,All definite commitments (number) -> 2012,Science and engineering,Psychology and social sciences,2,5333
9472,r051,All definite commitments (number) -> 2012,Science and engineering,Engineering,2,4945
9472,r052,All definite commitments (number) -> 2012,Non-science and engineering,Total,2,7798
9472,r053,All definite commitments (number) -> 2012,Non-science and engineering,Education,2,3058
9472,r054,All definite commitments (number) -> 2012,Non-science and engineering,Humanities and arts,2,2968
9472,r055,All definite commitments (number) -> 2012,Non-science and engineering,Otherb,2,1772
9472,r056,All definite commitments (number) -> 2017,All fields,,1,33008
9472,r057,All definite commitments (number) -> 2017,Science and engineering,Total,2,25263
9472,r058,All definite commitments (number) -> 2017,Science and engineering,Life sciencesa,2,7540
9472,r059,All definite commitments (number) -> 2017,Science and engineering,Physical sciences and earth sciences,2,3704
9472,r060,All definite commitments (number) -> 2017,Science and engineering,Mathematics and computer sciences,2,2538
9472,r061,All definite commitments (number) -> 2017,Science and engineering,Psychology and social sciences,2,5784
9472,r062,All definite commitments (number) -> 2017,Science and engineering,Engineering,2,5697
9472,r063,All definite commitments (number) -> 2017,Non-science and engineering,Total,2,7745
9472,r064,All definite commitments (number) -> 2017,Non-science and engineering,Education,2,3014
9472,r065,All definite commitments (number) -> 2017,Non-science and engineering,Humanities and arts,2,2725
9472,r066,All definite commitments (number) -> 2017,Non-science and engineering,Otherb,2,2006
9472,r067,All definite commitments (number) -> 2022,All fields,,1,38219
9472,r068,All definite commitments (number) -> 2022,Science and engineering,Total,2,30657
9472,r069,All definite commitments (number) -> 2022,Science and engineering,Life sciencesa,2,8766
9472,r070,All definite commitments (number) -> 2022,Science and engineering,Physical sciences and earth sciences,2,4537
9472,r071,All definite commitments (number) -> 2022,Science and engineering,Mathematics and computer sciences,2,3444
9472,r072,All definite commitments (number) -> 2022,Science and engineering,Psychology and social sciences,2,6317
9472,r073,All definite commitments (number) -> 2022,Science and engineering,Engineering,2,7593
9472,r074,All definite commitments (number) -> 2022,Non-science and engineering,Total,2,7562
9472,r075,All definite commitments (number) -> 2022,Non-science and engineering,Education,2,2982
9472,r076,All definite commitments (number) -> 2022,Non-science and engineering,Humanities and arts,2,2489
9472,r077,All definite commitments (number) -> 2022,Non-science and engineering,Otherb,2,2091
9472,r078,All definite commitments (number) -> Reported type of plan -> 1992,All fields,,1,24635
9472,r079,All definite commitments (number) -> Reported type of plan -> 1992,Science and engineering,Total,2,15982
9472,r080,All definite commitments (number) -> Reported type of plan -> 1992,Science and engineering,Life sciencesa,2,4998
9472,r081,All definite commitments (number) -> Reported type of plan -> 1992,Science and engineering,Physical sciences and earth sciences,2,2904
9472,r082,All definite commitments (number) -> Reported type of plan -> 1992,Science and engineering,Mathematics and computer sciences,2,1142
9472,r083,All definite commitments (number) -> Reported type of plan -> 1992,Science and engineering,Psychology and social sciences,2,3994
9472,r084,All definite commitments (number) -> Reported type of plan -> 1992,Science and engineering,Engineering,2,2944
9472,r085,All definite commitments (number) -> Reported type of plan -> 1992,Non-science and engineering,Total,2,8653
9472,r086,All definite commitments (number) -> Reported type of plan -> 1992,Non-science and engineering,Education,2,4565
9472,r087,All definite commitments (number) -> Reported type of plan -> 1992,Non-science and engineering,Humanities and arts,2,2549
9472,r088,All definite commitments (number) -> Reported type of plan -> 1992,Non-science and engineering,Otherb,2,1539
9472,r089,All definite commitments (number) -> Reported type of plan -> 1997,All fields,,1,24987
9472,r090,All definite commitments (number) -> Reported type of plan -> 1997,Science and engineering,Total,2,17030
9472,r091,All definite commitments (number) -> Reported type of plan -> 1997,Science and engineering,Life sciencesa,2,5329
