table_id,row_id,state_full_path,state_level_1,state_level_2,state_hierarchy_depth,field_companies_number_,field_product_innovation_number_yes,field_product_innovation_number_no,field_product_innovation_percent_yes,field_product_innovation_percent_no
5635,r001,All states,All states,,1,"['    4,805,151 ', '&nbsp;']","['    919,293 ', '&nbsp;']","['    3,885,858 ', '&nbsp;']","['    19.1 ', '&nbsp;']","['    80.9 ', '&nbsp;']"
5635,r002,All states -> Alabama,All states,Alabama,2,"['    55,146 ', '&nbsp;']","['    8,424 ', '&nbsp;']","['    46,722 ', '&nbsp;']","['    15.3 ', '&nbsp;']","['    84.7 ', '&nbsp;']"
5635,r003,All states -> Alaska,All states,Alaska,2,"['    12,297 ', '&nbsp;']","['    2,704 ', '&nbsp;']","['    9,593 ', '&nbsp;']","['    22.0 ', '&nbsp;']","['    78.0 ', '&nbsp;']"
5635,r004,All states -> Arizona,All states,Arizona,2,"['    82,414 ', '&nbsp;']","['    17,077 ', '&nbsp;']","['    65,337 ', '&nbsp;']","['    20.7 ', '&nbsp;']","['    79.3 ', '&nbsp;']"
5635,r005,All states -> Arkansas,All states,Arkansas,2,"['    39,656 ', '&nbsp;']","['    6,377 ', '&nbsp;']","['    33,279 ', '&nbsp;']","['    16.1 ', '&nbsp;']","['    83.9 ', '&nbsp;']"
5635,r006,All states -> California,All states,California,2,"['    594,609 ', '&nbsp;']","['    130,248 ', '&nbsp;']","['    464,361 ', '&nbsp;']","['    21.9 ', '&nbsp;']","['    78.1 ', '&nbsp;']"
5635,r007,All states -> Colorado,All states,Colorado,2,"['    116,495 ', '&nbsp;']","['    24,191 ', '&nbsp;']","['    92,304 ', '&nbsp;']","['    20.8 ', '&nbsp;']","['    79.2 ', '&nbsp;']"
5635,r008,All states -> Connecticut,All states,Connecticut,2,"['    53,726 ', '&nbsp;']","['    9,432 ', '&nbsp;']","['    44,294 ', '&nbsp;']","['    17.6 ', '&nbsp;']","['    82.4 ', '&nbsp;']"
5635,r009,All states -> Delaware,All states,Delaware,2,"['    14,472 ', '&nbsp;']","['    2,947 ', '&nbsp;']","['    11,525 ', '&nbsp;']","['    20.4 ', '&nbsp;']","['    79.6 ', '&nbsp;']"
5635,r010,All states -> District of Columbia,All states,District of Columbia,2,"['    7,748 ', '&nbsp;']","['    1,667 ', '&nbsp;']","['    6,081 ', '&nbsp;']","['    21.5 ', '&nbsp;']","['    78.5 ', '&nbsp;']"
5635,r011,All states -> Florida,All states,Florida,2,"['    353,892 ', '&nbsp;']","['    72,103 ', '&nbsp;']","['    281,789 ', '&nbsp;']","['    20.4 ', '&nbsp;']","['    79.6 ', '&nbsp;']"
5635,r012,All states -> Georgia,All states,Georgia,2,"['    135,369 ', '&nbsp;']","['    25,934 ', '&nbsp;']","['    109,435 ', '&nbsp;']","['    19.2 ', '&nbsp;']","['    80.8 ', '&nbsp;']"
5635,r013,All states -> Hawaii,All states,Hawaii,2,"['    18,391 ', '&nbsp;']","['    3,602 ', '&nbsp;']","['    14,789 ', '&nbsp;']","['    19.6 ', '&nbsp;']","['    80.4 ', '&nbsp;']"
5635,r014,All states -> Idaho,All states,Idaho,2,"['    33,993 ', '&nbsp;']","['    5,977 ', '&nbsp;']","['    28,016 ', '&nbsp;']","['    17.6 ', '&nbsp;']","['    82.4 ', '&nbsp;']"
5635,r015,All states -> Illinois,All states,Illinois,2,"['    201,013 ', '&nbsp;']","['    39,144 ', '&nbsp;']","['    161,869 ', '&nbsp;']","['    19.5 ', '&nbsp;']","['    80.5 ', '&nbsp;']"
5635,r016,All states -> Indiana,All states,Indiana,2,"['    89,129 ', '&nbsp;']","['    15,946 ', '&nbsp;']","['    73,183 ', '&nbsp;']","['    17.9 ', '&nbsp;']","['    82.1 ', '&nbsp;']"
