table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_1998_uspto_patents,field_1998_patent_families,field_1999_uspto_patents,field_1999_patent_families,field_2000_uspto_patents,field_2000_patent_families,field_2001_uspto_patents,field_2001_patent_families,field_2002_uspto_patents,field_2002_patent_families,field_2003_uspto_patents,field_2003_patent_families,field_2004_uspto_patents,field_2004_patent_families,field_2005_uspto_patents,field_2005_patent_families,field_2006_uspto_patents,field_2006_patent_families,field_2007_uspto_patents,field_2007_patent_families,field_2008_uspto_patents,field_2008_patent_families,field_2009_uspto_patents,field_2009_patent_families,field_2010_uspto_patents,field_2010_patent_families,field_2011_uspto_patents,field_2011_patent_families,field_2012_uspto_patents,field_2012_patent_families,field_2013_uspto_patents,field_2013_patent_families,field_2014_uspto_patents,field_2014_patent_families,field_2015_uspto_patents,field_2015_patent_families,field_2016_uspto_patents,field_2016_patent_families,field_2017_uspto_patents,field_2017_patent_families,field_2018_uspto_patents,field_2018_patent_families
1912,r001,World,World,,,,1,4260,3060,4315,2987,3713,2660,4216,2021,3830,1796,3472,2754,3039,3245,2654,3519,3686,4011,3697,3674,3377,3591,3526,3359,4526,4434,4654,5702,4791,7784,5043,9118,5589,8800,5593,8355,5732,8153,5941,7440,5950,8497
1912,r002,World -> North America,World,North America,,,2,2862,1365,2911,1193,2522,869,2791,735,2614,615,2304,429,1985,333,1709,261,2346,363,2378,335,2108,325,2247,336,2785,350,2769,352,2874,409,2982,418,3224,392,3226,439,3288,392,3526,443,3484,378
1912,r003,World -> North America -> Canada,World,North America,Canada,,3,105,57,131,65,130,46,142,38,139,31,102,16,98,14,69,11,119,16,126,18,101,20,111,16,124,18,131,19,145,20,136,30,115,21,132,35,121,28,136,32,134,33
1912,r004,World -> North America -> Mexico,World,North America,Mexico,,3,3,2,2,1,3,0,4,1,2,0,2,0,2,1,1,2,1,0,0,0,1,0,3,1,4,0,2,0,5,0,5,0,4,1,2,2,4,19,4,25,4,15
1912,r005,World -> North America -> Puerto Rico,World,North America,Puerto Rico,,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,1,0
1912,r006,World -> North America -> United States,World,North America,United States,,3,2753,1306,2779,1127,2389,823,2645,696,2473,583,2199,412,1885,318,1638,249,2226,347,2251,316,2007,305,2133,319,2656,332,2635,333,2724,388,2841,388,3105,370,3091,401,3161,345,3385,386,3346,330
1912,r007,World -> North America -> All others,World,North America,All others,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,r008,World -> Central and South America,World,Central and South America,,,2,7,4,3,5,4,4,7,2,7,2,8,2,8,6,4,2,15,2,12,6,9,3,13,9,16,7,14,7,18,3,19,17,20,22,31,17,23,21,22,22,27,30
1912,r009,World -> Central and South America -> Argentina,World,Central and South America,Argentina,,3,1,1,1,1,0,0,1,0,0,0,0,0,3,1,0,0,5,0,2,3,1,2,4,2,5,1,3,1,1,1,2,0,3,1,4,1,4,1,3,2,8,1
1912,r010,World -> Central and South America -> Brazil,World,Central and South America,Brazil,,3,1,1,1,1,2,2,4,1,3,0,4,1,4,3,2,1,7,0,6,2,3,1,4,5,6,5,5,5,9,1,9,11,7,18,18,12,11,19,10,18,11,29
