table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramurala,field_extramural_united_states_and_u_s_territories_industry,field_extramural_united_states_and_u_s_territories_industry_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_universities_and_colleges,field_extramural_united_states_and_u_s_territories_university_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_other_nonprofits,field_extramural_united_states_and_u_s_territories_nonprofit_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_state_local_governments,field_extramural_foreign
3889,r011,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,478318.0,14862.2,138394.3,8693.7,242713.7,5971.7,41151.3,7729.3,0.0,18801.9
3889,r012,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,559429.2,100461.1,60226.8,149.6,360521.0,204.3,3423.8,1107.6,0.0,33335.0
3889,r013,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,494668.0,159229.3,65633.3,0.0,237941.9,191.8,12139.7,9768.7,1900.0,7863.3
3889,r014,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,655662.5,182875.2,22055.8,100.0,391695.2,326.6,34904.7,875.0,628.9,22201.0
3889,r015,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,322092.8,114686.6,41040.1,4952.7,140533.9,2607.5,14583.9,2086.5,0.0,1601.7
3889,r016,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,57276.0,2924.9,388.6,0.0,41959.5,0.0,11808.0,0.0,195.0,0.0
3889,r017,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,5074534.1,269227.6,280064.3,284529.0,820246.5,1987385.4,20314.4,1410285.5,1245.2,1236.2
3889,r018,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,14649.0,334.9,965.4,3415.9,1737.4,1467.2,1024.0,5659.0,45.2,0.0
3889,r019,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,33000.0,0.0,0.0,0.0,33000.0,0.0,0.0,0.0,0.0,0.0
3889,r020,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,101820.0,0.0,2684.8,57431.4,13751.4,7466.5,0.0,20485.9,0.0,0.0
3889,r021,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,101820.0,0.0,2684.8,57431.4,13751.4,7466.5,0.0,20485.9,0.0,0.0
3889,r022,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,989.0,0.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3889,r023,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,4924076.1,268892.7,275425.2,223681.6,771757.8,1978451.6,19290.4,1384140.6,1200.0,1236.2
3889,r024,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,19099834.2,3725516.1,973724.6,255295.8,10899722.8,10584.0,3032222.4,16767.8,62974.3,123026.4
3889,r025,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,77206.4,29599.9,2016.1,0.0,31926.1,0.0,7496.6,340.8,4818.1,1008.8
3889,r026,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,2627.8,2627.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3889,r027,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,19020000.0,3693288.3,971708.6,255295.8,10867796.7,10584.0,3024725.8,16427.0,58156.2,122017.6
3889,r028,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,46283.8,475.0,25575.1,0.0,19642.7,0.0,0.0,591.0,0.0,0.0
3889,r029,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,5376.7,0.0,0.0,0.0,5376.7,0.0,0.0,0.0,0.0,0.0
3889,r030,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,40907.1,475.0,25575.1,0.0,14266.0,0.0,0.0,591.0,0.0,0.0
3889,r031,All agencies -> Departments -> Department of Housing and Urban Development,All agencies,Departments,Department of Housing and Urban Development,,,3,39078.9,26723.5,7859.3,0.0,1027.9,0.0,3468.2,0.0,0.0,0.0
3889,r032,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,81447.2,73210.5,51.9,0.0,5230.7,0.0,171.5,0.0,2782.6,0.0
3889,r033,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.0,0.0
3889,r034,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,182.9,182.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3889,r035,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,857.3,0.0,0.0,0.0,857.3,0.0,0.0,0.0,0.0,0.0
3889,r036,All agencies -> Departments -> Department of the Interior -> U.S. Geological Survey,All agencies,Departments,Department of the Interior,U.S. Geological Survey,,4,79540.0,73027.6,51.9,0.0,4373.4,0.0,171.5,0.0,1915.6,0.0
3889,r037,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,21228.1,0.0,0.0,0.0,10512.9,0.0,10715.2,0.0,0.0,0.0
3889,r038,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,21228.1,0.0,0.0,0.0,10512.9,0.0,10715.2,0.0,0.0,0.0
3889,r039,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,10298.9,13.9,10285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3889,r040,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,10285.0,0.0,10285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3889,r041,All agencies -> Departments -> Department of the Treasury -> U.S. Mint,All agencies,Departments,Department of the Treasury,U.S. Mint,,4,13.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3889,r042,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,629101.4,629101.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3889,r043,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
3889,r044,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,5688975.1,735294.0,1762603.7,2025.5,735394.5,2109267.7,305380.2,21910.4,2124.4,14974.7
3889,r045,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,5212090.0,35387.8,240141.4,0.0,4376964.0,303201.7,214046.8,5706.0,11953.6,24688.8
3889,r046,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,780.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0
3889,r047,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,236440.0,236440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
