table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013
10862,r023,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,18146,19712,20915,21407,24483,24122,23458,26106,25855,25043,24790
10862,r024,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,7092,6954,9847,10662,10360,11057,10048,9210,8125,6688,7817
10862,r025,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,12392,14932,16172,17423,18834,17851,17492,16905,15345,14363,15487
10862,r026,"All agencies -> Departments -> Department of Defense -> Operational Test and Evaluation, Director",All agencies,Departments,Department of Defense,"Operational Test and Evaluation, Director",,4,243,305,320,262,193,180,179,184,NA,NA,NA
10862,r027,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,na,na,na,na,na,na,na,na,20313,16325,14233
10862,r028,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,316,227,264,255,271,287,312,322,106,102,97
10862,r029,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,7373,7476,7760,7433,7793,8108,8546,8986,9685,9599,9302
10862,r030,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,NA,NA,NA,NA,NA,0,0,64,118,142,144
10862,r031,All agencies -> Departments -> Department of Energy -> Bonneville Power Administration,All agencies,Departments,Department of Energy,Bonneville Power Administration,,4,23,24,11,11,11,14,8,13,13,14,0
10862,r032,All agencies -> Departments -> Department of Energy -> Civilian Radioactive Waste Management,All agencies,Departments,Department of Energy,Civilian Radioactive Waste Management,,4,76,74,74,53,11,8,2,0,0,0,0
10862,r033,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,na,na,72,108,54,89,87,83,90,101,45
10862,r034,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,682,584,569,431,646,729,712,915,853,910,705
10862,r035,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,69,43,50,34,32,36,13,70,67,46,9
10862,r036,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,640,500,533,366,419,306,344,350,288,286,360
10862,r037,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,3448,3579,3625,3548,3589,3730,3489,3489,4034,3920,3856
10862,r038,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,2577,2727,2733,2594,2657,2707,2444,2285,2769,2648,2568
10862,r039,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Fissile Materials Disposition,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Fissile Materials Disposition,5,17,1,0,0,0,NA,NA,NA,NA,NA,NA
10862,r040,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,631,688,747,711,728,724,730,866,942,1040,994
10862,r041,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,224,163,145,243,205,299,315,338,324,231,294
10862,r042,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,43,79,83,89,81,133,116,368,388,361,263
10862,r043,All agencies -> Departments -> Department of Energy -> Office of Intelligence,All agencies,Departments,Department of Energy,Office of Intelligence,,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10862,r044,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,2387,2593,2744,2794,2949,3062,3775,3635,3834,3819,3920
10862,r045,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,26499,27835,28432,28441,29010,29121,35144,34928,30379,30721,29282
10862,r046,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,19,19,39,13,12,19,14,6,9,8,3
10862,r047,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,4,3,2,3,3,0,0,0,0,0,0
10862,r048,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,0,0,0,0,0,0,0,0,0,0,365
10862,r049,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,14,11,9,9,4,4,5,3,5,1,1
10862,r050,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,564,540,511,545,544,407,339,343,296,445,301
10862,r051,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,74,89,89,62,86,70,57,54,45,34,20
10862,r052,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,150,127,137,138,125,133,159,188,206,316,323
10862,r053,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,439,47,53,24,23,62,56,66,37,20,37
10862,r054,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,25156,26890,27500,27566,28146,28404,34494,34213,29760,29877,28215
10862,r055,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,22,21,25,27,24,22,20,54,20,19,19
10862,r056,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of Public Health and Science,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of Public Health and Science,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10862,r057,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,20,21,25,27,24,22,20,54,20,19,19
10862,r058,All agencies -> Departments -> Department of Health and Human Services -> Substance Abuse and Mental Health Services Administration,All agencies,Departments,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,,4,57,87,68,54,42,0,NA,NA,NA,NA,NA
10862,r059,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,NA,536,966,1593,922,799,92,583,471,593,335
10862,r060,All agencies -> Departments -> Department of Homeland Security -> Coast Guard,All agencies,Departments,Department of Homeland Security,Coast Guard,,4,NA,20,10,23,23,15,20,26,21,21,21
10862,r061,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,NA,377,775,1556,895,783,73,557,451,573,314
10862,r062,All agencies -> Departments -> Department of Homeland Security -> Secret Service,All agencies,Departments,Department of Homeland Security,Secret Service,,4,NA,1,1,1,1,1,NA,NA,NA,NA,NA
10862,r063,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,NA,138,180,12,4,0,NA,NA,NA,NA,NA
10862,r064,All agencies -> Departments -> Department of Housing and Urban Development,All agencies,Departments,Department of Housing and Urban Development,,,3,54,43,48,42,32,33,36,51,50,53,64
10862,r065,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,597,605,590,602,616,635,738,720,705,739,698
10862,r066,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,27,27,27,28,26,32,37,42,45,39,31
10862,r067,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,9,11,13,9,9,9,13,10,11,10,10
10862,r068,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14
10862,r069,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,550,552,546,561,574,586,674,661,640,673,636
10862,r070,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,10,14,4,4,8,9,14,8,9,5,7
10862,r071,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,103,69,66,71,124,112,103,119,102,67,110
10862,r072,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,10,9,12,12,13,11,10,11,12,11,11
10862,r073,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,43,34,33,34,71,26,15,30,18,8,30
10862,r074,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,51,25,20,25,40,75,78,78,73,49,69
10862,r075,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,176,198,163,94,59,84,71,12,11,19,15
10862,r076,All agencies -> Departments -> Department of Labor -> Bureau of Labor Statistics,All agencies,Departments,Department of Labor,Bureau of Labor Statistics,,4,21,22,23,23,24,24,0,NA,NA,NA,NA
10862,r077,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,2,1,1,2,1,1,1,5,5,11,8
10862,r078,All agencies -> Departments -> Department of Labor -> Employment and Training Administration,All agencies,Departments,Department of Labor,Employment and Training Administration,,4,148,170,134,64,29,54,64,NA,NA,NA,NA
10862,r079,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,3,3,3,4,3,3,4,5,3,5,4
10862,r080,All agencies -> Departments -> Department of Labor -> Office of the Secretary of Labor,All agencies,Departments,Department of Labor,Office of the Secretary of Labor,,4,2,0.05,0.05,0.05,0.05,0,NA,0,0,NA,NA
10862,r081,All agencies -> Departments -> Department of Labor -> Pension Benefit Guaranty Corp.,All agencies,Departments,Department of Labor,Pension Benefit Guaranty Corp.,,4,1,1,2,2,2,2,2,3,3,3,3
10862,r082,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,2,2,3,3,3,3,4,3,3,2,1
10862,r083,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,585,555,396,866,755,607,526,761,768,719,660
10862,r084,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,244,248,226,290,264,201,180,239,211,224,198
10862,r085,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,230,238,74,400,340,260,215,352,320,311,281
10862,r086,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,3,4,7,4,13,7,7,7,7,7,7
10862,r087,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,27,32,22,58,35,38,40,44,41,44,41
10862,r088,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,4,4,4,7,4,7,7,22,42,26,11
10862,r089,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,51,7,32,75,66,59,44,65,116,83,95
10862,r090,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,16,11,29,16,16,16,20,20,18,14,16
10862,r091,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,na,10,2,15,16,13,4,8,10,8,7
10862,r092,All agencies -> Departments -> Department of Transportation -> Research and Innovative Technology Administration,All agencies,Departments,Department of Transportation,Research and Innovative Technology Administration,,4,na,0,1,2,2,7,9,4,4,3,5
10862,r093,All agencies -> Departments -> Department of Transportation -> Research and Special Programs Administration,All agencies,Departments,Department of Transportation,Research and Special Programs Administration,,4,11,na,na,na,na,na,na,na,na,na,na
10862,r094,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,60,62,66,65,64,65,69,69,78,76,74
10862,r095,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,5,4,6,6,5,5,3,1,6,5,9
10862,r096,All agencies -> Departments -> Department of the Treasury -> Internal Revenue Service,All agencies,Departments,Department of the Treasury,Internal Revenue Service,,4,54,57,58,55,55,60,65,66,71,69,65
10862,r097,All agencies -> Departments -> Department of the Treasury -> Mint,All agencies,Departments,Department of the Treasury,Mint,,4,1,1,2,4,4,1,1,1,1,2,0.05
10862,r098,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,365,405,402,412,446,480,510,581,559,615,639
10862,r099,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,,
10862,r100,All agencies -> Other agencies -> Agency for Global Media,All agencies,Other agencies,Agency for Global Media,,,3,0,1,0.05,0.05,NA,NA,NA,NA,NA,NA,NA
10862,r101,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,220,254,260,255,234,124,156,169,119,77,125
10862,r102,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,1,1,1,1,1,1,1,1,0.05,1,0.05
10862,r103,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10862,r104,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,550,0.05,0.05,0.05,0.05,532,553,595,577,576,523
10862,r105,All agencies -> Other agencies -> Federal Communications Commission,All agencies,Other agencies,Federal Communications Commission,,,3,4,9,9,8,8,7,7,4,4,4,5
10862,r106,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,2,2,1,2,2,3,2,3,3,3,3
10862,r107,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,3,1,6,7,12,1,1,1,1,1,1
10862,r108,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,7124,7166,6959,6197,5919,6000,5739,7316,6145,10427,11265
10862,r109,All agencies -> Other agencies -> National Archives and Records Administration,All agencies,Other agencies,National Archives and Records Administration,,,3,0.05,0.05,0.05,0.05,0.05,5,5,5,3,2,1
10862,r110,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,3235,3439,3657,3707,3569,3781,3937,4809,5233,5124,5269
10862,r111,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,38,55,57,59,59,42,74,81,99,81,85
10862,r112,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,na,na,na,na,na,na,na,na,9,41,74
10862,r113,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,98,103,104,113,142,140,151,164,192,195,204
10862,r114,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,37,30,35,68,68,54,68,63,53,65,57
