table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramurala,field_extramural_united_states_and_u_s_territories_industry,field_extramural_united_states_and_u_s_territories_industry_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_universities_and_colleges,field_extramural_united_states_and_u_s_territories_university_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_other_nonprofits,field_extramural_united_states_and_u_s_territories_nonprofit_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_state_local_governments,field_extramural_foreign
3911,r014,"All agencies -> Departments -> Department of Defense, total experimental development -> Defense Advanced Research Projects Agency",All agencies,Departments,"Department of Defense, total experimental development",Defense Advanced Research Projects Agency,,4,1577650.0,262855.1,1195320.7,12892.5,42686.0,29053.9,15399.7,7492.3,0.0,11949.7
3911,r015,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of the Air Force",All agencies,Departments,"Department of Defense, total experimental development",Department of the Air Force,,4,12969873.5,3410088.7,8910422.9,101426.0,79720.5,80171.9,11800.2,272989.6,8227.5,95026.3
3911,r016,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of the Army",All agencies,Departments,"Department of Defense, total experimental development",Department of the Army,,4,8318600.8,3126641.2,4739723.0,7079.0,144986.8,24922.6,176763.1,49794.9,4.8,48685.4
3911,r017,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of the Navy",All agencies,Departments,"Department of Defense, total experimental development",Department of the Navy,,4,13750549.8,5528986.6,7558796.2,28169.4,347600.3,41530.1,128494.3,92954.1,445.4,23573.4
3911,r018,"All agencies -> Departments -> Department of Defense, total experimental development -> Other defense agencies",All agencies,Departments,"Department of Defense, total experimental development",Other defense agencies,,4,13894427.3,5381446.7,7024061.5,168849.4,509362.2,185934.4,129791.8,225689.1,19251.7,250040.5
3911,r019,"All agencies -> Departments -> Department of Defense, advanced technology",All agencies,Departments,"Department of Defense, advanced technology",,,3,6923229.2,2636363.0,3433933.5,63414.6,327226.7,82501.2,248371.9,56778.0,2243.6,72396.6
3911,r020,"All agencies -> Departments -> Department of Defense, advanced technology -> Defense Advanced Research Projects Agency",All agencies,Departments,"Department of Defense, advanced technology",Defense Advanced Research Projects Agency,,4,1411522.0,201943.3,1090104.5,12892.5,42686.0,29053.9,15399.7,7492.3,0.0,11949.7
3911,r021,"All agencies -> Departments -> Department of Defense, advanced technology -> Department of the Air Force",All agencies,Departments,"Department of Defense, advanced technology",Department of the Air Force,,4,836861.0,364268.4,442719.3,664.8,15151.8,190.7,6173.0,7595.8,97.2,0.0
3911,r022,"All agencies -> Departments -> Department of Defense, advanced technology -> Department of the Army",All agencies,Departments,"Department of Defense, advanced technology",Department of the Army,,4,1636954.0,687350.9,811010.8,22.8,69053.2,4404.0,56090.5,2380.4,0.0,6641.2
3911,r023,"All agencies -> Departments -> Department of Defense, advanced technology -> Department of the Navy",All agencies,Departments,"Department of Defense, advanced technology",Department of the Navy,,4,1008189.3,415539.7,417767.5,851.4,68780.0,200.0,97322.5,6549.6,329.4,849.2
3911,r024,"All agencies -> Departments -> Department of Defense, advanced technology -> Other defense agencies",All agencies,Departments,"Department of Defense, advanced technology",Other defense agencies,,4,2029702.9,967260.7,672331.3,48983.1,131555.8,48652.6,73386.2,32759.8,1817.0,52956.4
3911,r025,"All agencies -> Departments -> Department of Defense, major systems",All agencies,Departments,"Department of Defense, major systems",,,3,43587872.3,15073655.3,25994390.7,255001.7,797129.0,279111.8,213877.1,592141.9,25685.9,356878.8
3911,r026,"All agencies -> Departments -> Department of Defense, major systems -> Defense Advanced Research Projects Agency",All agencies,Departments,"Department of Defense, major systems",Defense Advanced Research Projects Agency,,4,166128.0,60911.8,105216.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3911,r027,"All agencies -> Departments -> Department of Defense, major systems -> Department of the Air Force",All agencies,Departments,"Department of Defense, major systems",Department of the Air Force,,4,12133012.6,3045820.3,8467703.5,100761.2,64568.7,79981.2,5627.2,265393.7,8130.3,95026.3
3911,r028,"All agencies -> Departments -> Department of Defense, major systems -> Department of the Army",All agencies,Departments,"Department of Defense, major systems",Department of the Army,,4,6681646.8,2439290.2,3928712.2,7056.2,75933.6,20518.6,120672.6,47414.5,4.8,42044.1
3911,r029,"All agencies -> Departments -> Department of Defense, major systems -> Department of the Navy",All agencies,Departments,"Department of Defense, major systems",Department of the Navy,,4,12742360.5,5113446.9,7141028.7,27318.0,278820.4,41330.1,31171.8,86404.4,116.0,22724.2
3911,r030,"All agencies -> Departments -> Department of Defense, major systems -> Other defense agencies",All agencies,Departments,"Department of Defense, major systems",Other defense agencies,,4,11864724.4,4414186.0,6351730.1,119866.3,377806.4,137281.9,56405.6,192929.3,17434.7,197084.2
3911,r031,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,47187.0,1911.5,10512.3,0.0,30477.4,0.0,4140.4,0.0,145.4,0.0
3911,r032,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,3006678.3,77211.9,332996.9,2084480.3,210101.3,67495.6,10533.8,219920.8,3711.3,226.5
3911,r033,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,202477.3,0.0,85594.9,10582.8,81578.5,5374.4,6974.3,12372.3,0.0,0.0
3911,r034,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,50750.0,1160.2,3344.4,11834.1,6019.0,5083.1,3547.4,19605.1,156.7,0.0
3911,r035,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,425497.0,0.0,99232.7,32013.4,103084.2,45096.3,0.0,142515.7,3554.6,0.0
3911,r036,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,17507.0,0.0,4422.5,3504.1,9429.7,150.7,0.0,0.0,0.0,0.0
3911,r037,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,2070467.7,74587.1,74491.1,1906625.5,0.0,2180.0,12.0,12572.0,0.0,0.0
3911,r038,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,226340.2,74587.1,61331.2,88400.0,0.0,0.0,12.0,2010.0,0.0,0.0
3911,r039,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,1788618.0,0.0,0.0,1788618.0,0.0,0.0,0.0,0.0,0.0,0.0
3911,r040,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,55509.5,0.0,13160.0,29607.5,0.0,2180.0,0.0,10562.0,0.0,0.0
3911,r041,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,228120.4,1464.6,54052.3,119920.4,9989.9,9611.0,0.0,32855.7,0.0,226.5
3911,r042,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,11859.0,0.0,11859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3911,r043,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,836787.6,34739.2,658314.3,0.0,105343.7,0.0,35290.1,0.0,3100.2,0.0
3911,r044,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,17195.1,0.0,3129.5,0.0,11066.0,0.0,2897.0,0.0,102.7,0.0
3911,r045,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,29855.0,29855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3911,r046,All agencies -> Departments -> Department of Health and Human Services -> Biomedical Advanced Research and Development Authority,All agencies,Departments,Department of Health and Human Services,Biomedical Advanced Research and Development Authority,,4,736178.0,0.0,655184.9,0.0,58115.6,0.0,22877.5,0.0,0.0,0.0
3911,r047,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,53559.4,4884.2,0.0,0.0,36162.2,0.0,9515.6,0.0,2997.5,0.0
3911,r048,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,367626.4,95532.3,219564.2,7373.9,1113.2,1939.7,1423.8,33031.1,217.9,7430.3
3911,r049,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,50227.4,1479.3,29591.3,7373.9,1113.2,775.0,300.0,3633.9,0.0,5960.9
3911,r050,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,281198.3,85035.0,163040.2,0.0,0.0,914.7,1123.8,29397.2,217.9,1469.4
3911,r051,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,20600.0,0.0,20600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3911,r052,All agencies -> Departments -> Department of Homeland Security -> U.S. Coast Guard,All agencies,Departments,Department of Homeland Security,U.S. Coast Guard,,4,13661.0,9018.0,4643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3911,r053,All agencies -> Departments -> Department of Homeland Security -> U.S. Secret Service,All agencies,Departments,Department of Homeland Security,U.S. Secret Service,,4,1939.7,0.0,1689.7,0.0,0.0,250.0,0.0,0.0,0.0,0.0
3911,r054,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,137069.2,111050.0,2678.8,0.0,11842.7,0.0,1226.8,99.0,10171.8,0.0
3911,r055,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,7033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7033.0,0.0
3911,r056,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,20426.0,18650.2,1694.3,0.0,0.0,0.0,0.0,0.0,81.5,0.0
3911,r057,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,6653.0,1174.0,425.0,0.0,4318.0,0.0,349.0,99.0,288.0,0.0
3911,r058,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,1539.2,481.4,469.2,0.0,0.0,0.0,588.6,0.0,0.0,0.0
3911,r059,All agencies -> Departments -> Department of the Interior -> U.S. Geological Survey,All agencies,Departments,Department of the Interior,U.S. Geological Survey,,4,101418.0,90744.4,90.4,0.0,7524.7,0.0,289.2,0.0,2769.3,0.0
3911,r060,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,15825.5,1852.7,194.5,0.0,6507.3,0.0,2297.9,0.0,4973.1,0.0
3911,r061,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,5347.0,1247.0,0.0,0.0,0.0,0.0,0.0,0.0,4100.0,0.0
3911,r062,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,10478.5,605.7,194.5,0.0,6507.3,0.0,2297.9,0.0,873.1,0.0
3911,r063,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,266881.6,43368.7,92206.6,0.0,11866.5,0.0,9273.4,77424.8,32639.5,102.0
3911,r064,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,193906.5,22206.5,85239.4,0.0,8551.0,0.0,484.7,77424.8,0.0,0.0
3911,r065,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,36745.3,4105.8,0.0,0.0,0.0,0.0,0.0,0.0,32639.5,0.0
3911,r066,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,7491.2,960.4,4822.0,0.0,1048.6,0.0,558.2,0.0,0.0,102.0
3911,r067,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,11565.1,10475.1,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3911,r068,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,17173.4,5620.9,1055.2,0.0,2266.8,0.0,8230.5,0.0,0.0,0.0
3911,r069,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,10966.1,0.0,10966.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3911,r070,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,10966.1,0.0,10966.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3911,r071,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,30264.4,30264.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3911,r072,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
3911,r073,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,48874.4,4887.4,9427.7,0.0,6157.4,0.0,27926.9,0.0,0.0,475.0
3911,r074,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,80521.0,41376.2,39144.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3911,r075,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,1024.9,1024.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3911,r076,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,5458639.2,2488739.8,2898557.0,642.5,12625.2,31001.5,2081.5,10927.7,2355.0,11709.2
3911,r077,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,4052.0,0.0,4052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
