table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019
6242,r016,World -> Europe -> EU -> Germany,World,Europe,EU,Germany,4,233823,287257,326331,330578,359581,421331,441522,348978,405511,464516,434105,454270,488403,426611,451821,478735,515441,448517
6242,r017,World -> Europe -> EU -> Italy,World,Europe,EU,Italy,4,74413,88214,101182,101347,108612,125988,134670,109634,114957,123018,111185,115973,115650,104291,110645,117112,125224,113710
6242,r018,World -> Europe -> EU -> Spain,World,Europe,EU,Spain,4,35674,43900,49909,50656,55145,62617,68374,58310,52659,55194,48206,52713,55313,47169,48450,51665,56318,52266
6242,r019,World -> Europe -> EU -> Other EU,World,Europe,EU,Other EU,4,166183,197710,226494,239640,259631,306127,329020,275022,292913,327645,297949,309126,320278,330595,335929,347715,378878,362017
6242,r020,World -> Europe -> Non-EU,World,Europe,Non-EU,,3,160451,181565,211790,227864,250308,285471,316821,237566,266284,313711,310561,324554,324038,277104,266996,274568,292448,289621
6242,r021,World -> Europe -> Non-EU -> United Kingdom,World,Europe,Non-EU,United Kingdom,4,95564,104303,116639,117044,123245,129123,124822,96909,105779,116691,114403,120982,130468,125868,112978,112663,121584,112978
6242,r022,World -> Europe -> Non-EU -> Russia,World,Europe,Non-EU,Russia,4,16887,19107,28249,36481,45159,60663,79283,45567,55334,71280,76025,76058,67048,34429,35756,40291,42542,45893
6242,r023,World -> Europe -> Non-EU -> Switzerland,World,Europe,Non-EU,Switzerland,4,33650,39466,44594,47681,52044,59067,68692,62855,68015,82081,77278,81140,83190,78622,80232,81364,88000,88950
6242,r024,World -> Europe -> Non-EU -> Other non-EU,World,Europe,Non-EU,Other non-EU,4,14350,18689,22307,26658,29860,36618,44024,32235,37157,43658,42856,46374,43332,38185,38030,40251,40322,41800
6242,r025,World -> Middle East,World,Middle East,,,2,25899,29317,33947,38137,45697,60021,70518,70293,78742,96883,92394,89363,96239,91667,91175,100638,104670,101335
6242,r026,World -> Middle East -> Iran,World,Middle East,Iran,,3,5566,6839,8328,8758,11704,14676,16315,20333,21319,31279,16568,14244,18689,17987,21907,24784,21406,20685
6242,r027,World -> Middle East -> Israel,World,Middle East,Israel,,3,8890,9625,10027,10884,12125,14091,16152,16152,17877,18551,20746,20307,20430,21294,18799,20515,21030,22337
6242,r028,World -> Middle East -> Saudi Arabia,World,Middle East,Saudi Arabia,,3,5447,5948,6885,7904,9180,13379,15560,15731,18948,20804,23343,24874,26802,29101,28957,31787,38110,32024
6242,r029,World -> Middle East -> United Arab Emirates,World,Middle East,United Arab Emirates,,3,3225,3603,4207,5210,7031,8020,9360,6915,7624,8317,9365,9611,9827,8938,8631,9374,8807,11292
6242,r030,World -> Middle East -> Other Middle East,World,Middle East,Other Middle East,,3,2771,3302,4500,5381,5657,9855,13131,11163,12973,17932,22371,20328,20492,14347,12881,14177,15317,14996
6242,r031,World -> Africa,World,Africa,,,2,13492,17316,21019,23459,22746,24912,26350,25294,29128,29523,30662,30225,29954,28402,29108,30591,33761,37739
6242,r032,World -> Africa -> Egypt,World,Africa,Egypt,,3,1929,1583,2073,2410,2653,3294,4170,4588,5230,5266,5755,5111,4537,5309,5549,5981,6917,8788
6242,r033,World -> Africa -> Nigeria,World,Africa,Nigeria,,3,231,250,276,319,372,440,547,514,566,804,1160,1684,2246,2022,1448,1316,1705,2834
6242,r034,World -> Africa -> South Africa,World,Africa,South Africa,,3,7343,10808,13510,14678,13067,13525,12949,12210,14222,13856,14480,13398,12885,12055,11857,12127,12766,13082
6242,r035,World -> Africa -> Other Africa,World,Africa,Other Africa,,3,3989,4676,5160,6053,6654,7652,8685,7982,9110,9597,9267,10031,10286,9016,10253,11167,12373,13034
6242,r036,World -> Asia,World,Asia,,,2,854943,973610,1102593,1185418,1273002,1445544,1614967,1581832,1950353,2208549,2346199,2386839,2532557,2581783,2706127,2978980,3280359,3293519
6242,r037,World -> Asia -> China,World,Asia,China,,3,203326,244588,275052,323745,391773,497876,643951,688103,852641,1033982,1148147,1283720,1397329,1460433,1514143,1702829,1937445,1981928
6242,r038,World -> Asia -> India,World,Asia,India,,3,19769,23472,28886,34487,38898,48746,50596,54385,65498,80343,71012,64854,70716,81048,81256,92316,104875,109996
6242,r039,World -> Asia -> Indonesia,World,Asia,Indonesia,,3,13261,16456,17570,17137,18554,23982,30653,29770,36983,43055,44511,49397,48755,49395,51205,54235,51615,53154
6242,r040,World -> Asia -> Japan,World,Asia,Japan,,3,447221,496681,547592,553668,535823,553535,587807,526229,629487,645267,661727,541774,528358,510998,565484,568002,576597,582386
6242,r041,World -> Asia -> Malaysia,World,Asia,Malaysia,,3,13310,15136,17762,16499,19085,20397,21347,16456,21704,24513,27327,28132,28909,28071,28584,29099,32169,33587
6242,r042,World -> Asia -> Philippines,World,Asia,Philippines,,3,4419,4003,4548,4757,5371,7079,6093,6766,7007,7600,8200,6864,8195,7838,8097,8557,9019,8156
6242,r043,World -> Asia -> Singapore,World,Asia,Singapore,,3,15123,15991,21085,22344,26940,29615,25476,25662,34215,38082,38604,37175,39035,38342,39090,45695,63235,57708
6242,r044,World -> Asia -> South Korea,World,Asia,South Korea,,3,77453,86202,107424,121747,136729,154969,134890,129039,173601,199375,205702,222434,233132,225767,229577,267474,285296,248095
6242,r045,World -> Asia -> Taiwan,World,Asia,Taiwan,,3,44333,50991,58695,63530,67538,72414,72441,66210,84464,90427,93368,100889,115619,117244,121131,134341,136167,131340
6242,r046,World -> Asia -> Thailand,World,Asia,Thailand,,3,11918,14314,16505,18483,21629,25815,29113,25574,29223,28177,28616,29686,30690,31760,33099,34967,38156,38234
6242,r047,World -> Asia -> Vietnam,World,Asia,Vietnam,,3,1287,1473,1831,2294,3021,4038,4990,6408,6975,7711,9375,12007,21105,19566,22565,28060,32249,35594
6242,r048,World -> Asia -> Other Asia,World,Asia,Other Asia,,3,3522,4304,5644,6728,7640,7081,7610,7229,8556,10016,9612,9906,10714,11321,11897,13406,13536,13341
6242,r049,World -> Oceania,World,Oceania,,,2,13864,17826,21154,22404,22209,26455,27442,25115,30127,34540,33606,31334,29716,24874,24790,26355,25241,22161
6242,r050,World -> Oceania -> Australia,World,Oceania,Australia,,3,12079,15615,18502,19486,19597,23188,24668,22434,26870,31024,29882,27302,25462,20978,20630,21904,20713,17944
6242,r051,World -> Oceania -> New Zealand,World,Oceania,New Zealand,,3,1785,2212,2651,2918,2612,3267,2774,2681,3257,3516,3724,4033,4254,3897,4160,4452,4528,4217
