table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_performed_by_the_company,field_performed_by_others
8796,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticide, fertilizer, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticide, fertilizer, and other agricultural chemicals",,4,3253,"['995', '&nbsp;']","['866', '&nbsp;']","['129', '&nbsp;']"
8796,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['128,431', '&nbsp;']","['97,406', '&nbsp;']","['31,025', '&nbsp;']"
8796,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparation",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparation",,4,3256,"['3,609', '&nbsp;']","['3,239', '&nbsp;']","['370', '&nbsp;']"
8796,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['2,034', '&nbsp;']","['1,981', '&nbsp;']","['53', '&nbsp;']"
8796,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['3,168', '&nbsp;']","['3,136', '&nbsp;']","['32', '&nbsp;']"
8796,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['1,952', '&nbsp;']","['1,822', 'i']","['130', 'i']"
8796,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['859', '&nbsp;']","['827', '&nbsp;']","['32', '&nbsp;']"
8796,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['3,774', '&nbsp;']","['3,681', '&nbsp;']","['94', '&nbsp;']"
8796,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['19,806', '&nbsp;']","['19,254', '&nbsp;']","['552', '&nbsp;']"
8796,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['2,678', '&nbsp;']","['2,399', '&nbsp;']","['279', '&nbsp;']"
8796,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['5,142', '&nbsp;']","['5,134', '&nbsp;']","['8', '&nbsp;']"
8796,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['2,044', '&nbsp;']","['2,032', '&nbsp;']","['13', '&nbsp;']"
8796,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['9,942', '&nbsp;']","['9,689', '&nbsp;']","['253', 'i']"
8796,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['118,502', '&nbsp;']","['114,726', '&nbsp;']","['3,776', '&nbsp;']"
8796,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['15,584', '&nbsp;']","['14,486', '&nbsp;']","['1,098', '&nbsp;']"
8796,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['53,992', '&nbsp;']","['53,669', '&nbsp;']","['323', '&nbsp;']"
8796,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['14,490', '&nbsp;']","['13,995', '&nbsp;']","['495', '&nbsp;']"
8796,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['3,225', '&nbsp;']","['3,094', '&nbsp;']","['132', '&nbsp;']"
8796,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['4,325', '&nbsp;']","['4,119', '&nbsp;']","['206', '&nbsp;']"
8796,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['6,940', '&nbsp;']","['6,783', '&nbsp;']","['158', '&nbsp;']"
8796,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['34,435', '&nbsp;']","['32,576', '&nbsp;']","['1,859', '&nbsp;']"
8796,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['6,361', '&nbsp;']","['6,244', '&nbsp;']","['117', '&nbsp;']"
8796,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['40,807', '&nbsp;']","['36,134', '&nbsp;']","['4,674', '&nbsp;']"
8796,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['28,987', '&nbsp;']","['24,821', '&nbsp;']","['4,166', '&nbsp;']"
8796,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['9,944', '&nbsp;']","['9,526', '&nbsp;']","['417', '&nbsp;']"
8796,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['8,975', '&nbsp;']","['8,686', '&nbsp;']","['289', 'i']"
8796,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['969', '&nbsp;']","['840', '&nbsp;']","['129', '&nbsp;']"
8796,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['4', '&nbsp;']","['4', '&nbsp;']","['*', '&nbsp;']"
8796,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,873', '&nbsp;']","['1,782', '&nbsp;']","['91', '&nbsp;']"
8796,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['553', '&nbsp;']","['532', '&nbsp;']","['21', '&nbsp;']"
8796,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['23,918', '&nbsp;']","['22,739', '&nbsp;']","['1,179', '&nbsp;']"
8796,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['20,806', '&nbsp;']","['19,718', '&nbsp;']","['1,088', '&nbsp;']"
8796,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['3,112', '&nbsp;']","['3,022', '&nbsp;']","['91', 'i']"
8796,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['239,633', '&nbsp;']","['234,925', '&nbsp;']","['4,708', '&nbsp;']"
8796,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['1,375', '&nbsp;']","['1,239', '&nbsp;']","['136', '&nbsp;']"
8796,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['420', '&nbsp;']","['230', '&nbsp;']","['190', '&nbsp;']"
8796,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['1,205', '&nbsp;']","['1,045', '&nbsp;']","['160', '&nbsp;']"
8796,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['3,935 - 24,328', 'i']","['3,935 - 24,223', 'i']","['0 - 106', '&nbsp;']"
8796,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['5,193', '&nbsp;']","['4,991', 'i']","['203', 'i']"
8796,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['153,753', '&nbsp;']","['151,219', '&nbsp;']","['2,534', '&nbsp;']"
8796,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['43,750', '&nbsp;']","['42,169', '&nbsp;']","['1,580', '&nbsp;']"
8796,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['64', '&nbsp;']","['60', '&nbsp;']","['4', '&nbsp;']"
8796,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['43,686', '&nbsp;']","['42,109', '&nbsp;']","['1,577', '&nbsp;']"
8796,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,925', '&nbsp;']","['3,466', '&nbsp;']","['459', '&nbsp;']"
8796,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['49,586', '&nbsp;']","['49,250', '&nbsp;']","['336', '&nbsp;']"
8796,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['56,493', '&nbsp;']","['56,334', '&nbsp;']","['159', '&nbsp;']"
8796,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['14,072', '&nbsp;']","['13,695', '&nbsp;']","['378', '&nbsp;']"
8796,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['3,414', '&nbsp;']","['3,412', '&nbsp;']","['2', '&nbsp;']"
8796,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['6 - 21', '&nbsp;']","['6 - 21', '&nbsp;']","['0', '&nbsp;']"
8796,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['3,392 - 3,408', '&nbsp;']","['3,390 - 3,406', '&nbsp;']","['2', '&nbsp;']"
8796,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['33,007', '&nbsp;']","['32,053', '&nbsp;']","['954', '&nbsp;']"
8796,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['2,290', '&nbsp;']","['2,225', '&nbsp;']","['65', '&nbsp;']"
8796,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['17,798', '&nbsp;']","['17,502', '&nbsp;']","['296', '&nbsp;']"
8796,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['6,983', '&nbsp;']","['6,442', 'i']","['540', '&nbsp;']"
8796,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['128', 'i']","['125 - 129', 'i']","['0 - 3', '&nbsp;']"
8796,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['1,497', '&nbsp;']","['1,284', '&nbsp;']","['213', '&nbsp;']"
8796,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['5,311 - 5,322', 'i']","['4,988 - 4,996', 'i']","['323 - 328', '&nbsp;']"
8796,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['37 - 45', '&nbsp;']","['37 - 45', '&nbsp;']","['*', 'i']"
8796,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['5,937', '&nbsp;']","['5,884', '&nbsp;']","['53', '&nbsp;']"
8796,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['1,432', '&nbsp;']","['1,393', '&nbsp;']","['38', '&nbsp;']"
8796,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['1,434 - 21,831', '&nbsp;']","['1,429 - 21,717', '&nbsp;']","['5 - 118', '&nbsp;']"
8796,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['612,326', '&nbsp;']","['564,350', '&nbsp;']","['47,977', '&nbsp;']"
8796,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8796,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>a</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>a</sup>,,,3,–,"['4,953', '&nbsp;']","['4,282', '&nbsp;']","['671', '&nbsp;']"
8796,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['13,596', '&nbsp;']","['11,538', '&nbsp;']","['2,059', '&nbsp;']"
8796,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8796,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['13,639', '&nbsp;']","['11,935', '&nbsp;']","['1,704', '&nbsp;']"
8796,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['27,557', '&nbsp;']","['24,122', '&nbsp;']","['3,435', '&nbsp;']"
8796,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8796,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['22,541', '&nbsp;']","['20,772', '&nbsp;']","['1,769', '&nbsp;']"
8796,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['23,839', '&nbsp;']","['21,478', '&nbsp;']","['2,361', '&nbsp;']"
8796,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['99,309', '&nbsp;']","['94,028', '&nbsp;']","['5,281', '&nbsp;']"
8796,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['57,865', '&nbsp;']","['51,966', '&nbsp;']","['5,899', '&nbsp;']"
8796,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['101,269', '&nbsp;']","['89,792', '&nbsp;']","['11,477', '&nbsp;']"
8796,r087,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['247,760', '&nbsp;']","['234,437', '&nbsp;']","['13,323', '&nbsp;']"
