table_id,row_id,_b_state_and_department_or_agency_b_full_path,_b_state_and_department_or_agency_b_level_1,_b_state_and_department_or_agency_b_level_2,_b_state_and_department_or_agency_b_level_3,_b_state_and_department_or_agency_b_hierarchy_depth,field_all_r_d_expenditures,field_agriculture,field_energy,field_environment_and_natural_resources,field_health,field_transportation,field_othera
7700,r163,United States<sup>b</sup> -> Kentucky -> Horse Racing Commission,United States<sup>b</sup>,Kentucky,Horse Racing Commission,3,216983,0,0,0,216983,0,0
7700,r164,"United States<sup>b</sup> -> Kentucky -> Nature Preserves, Office of Kentucky",United States<sup>b</sup>,Kentucky,"Nature Preserves, Office of Kentucky",3,175935,0,0,175935,0,0,0
7700,r165,"United States<sup>b</sup> -> Kentucky -> Postsecondary Education, Council on",United States<sup>b</sup>,Kentucky,"Postsecondary Education, Council on",3,11086500,0,0,0,11086500,0,0
7700,r166,"United States<sup>b</sup> -> Kentucky -> Public Health, Department for ",United States<sup>b</sup>,Kentucky,"Public Health, Department for ",3,3561572,0,0,0,3561572,0,0
7700,r167,United States<sup>b</sup> -> Kentucky -> Public Service Commission,United States<sup>b</sup>,Kentucky,Public Service Commission,3,21000,0,21000,0,0,0,0
7700,r168,United States<sup>b</sup> -> Kentucky -> Soybean Promotion Board,United States<sup>b</sup>,Kentucky,Soybean Promotion Board,3,517000,517000,0,0,0,0,0
7700,r169,United States<sup>b</sup> -> Kentucky -> Transportation Cabinet,United States<sup>b</sup>,Kentucky,Transportation Cabinet,3,8811685,0,0,0,0,8811685,0
7700,r170,United States<sup>b</sup> -> Louisiana,United States<sup>b</sup>,Louisiana,,2,32115461,274427,1936715,10483689,1160113,9185327,9075190
7700,r171,"United States<sup>b</sup> -> Louisiana -> Agriculture and Forestry, Department of",United States<sup>b</sup>,Louisiana,"Agriculture and Forestry, Department of",3,4946,4946,0,0,0,0,0
7700,r172,United States<sup>b</sup> -> Louisiana -> Board of Regents,United States<sup>b</sup>,Louisiana,Board of Regents,3,13492921,269481,1936715,1051422,1160113,0,9075190
7700,r173,United States<sup>b</sup> -> Louisiana -> Coastal Protection and Restoration Authority,United States<sup>b</sup>,Louisiana,Coastal Protection and Restoration Authority,3,3573798,0,0,3573798,0,0,0
7700,r174,"United States<sup>b</sup> -> Louisiana -> Transportation and Development, Department of ",United States<sup>b</sup>,Louisiana,"Transportation and Development, Department of ",3,9185327,0,0,0,0,9185327,0
7700,r175,"United States<sup>b</sup> -> Louisiana -> Wildlife and Fisheries, Department of",United States<sup>b</sup>,Louisiana,"Wildlife and Fisheries, Department of",3,5858469,0,0,5858469,0,0,0
7700,r176,United States<sup>b</sup> -> Maine,United States<sup>b</sup>,Maine,,2,32392463,1891592,31830,7542075,12612119,1500000,8814847
7700,r177,"United States<sup>b</sup> -> Maine -> Agriculture, Conservation and Forestry, Department of ",United States<sup>b</sup>,Maine,"Agriculture, Conservation and Forestry, Department of ",3,1505860,84910,31830,1389120,0,0,0
7700,r178,"United States<sup>b</sup> -> Maine -> Inland Fisheries and Wildlife, Department of",United States<sup>b</sup>,Maine,"Inland Fisheries and Wildlife, Department of",3,1080841,0,0,1080841,0,0,0
7700,r179,"United States<sup>b</sup> -> Maine -> Marine Resources, Department of",United States<sup>b</sup>,Maine,"Marine Resources, Department of",3,2582000,0,0,2582000,0,0,0
7700,r180,"United States<sup>b</sup> -> Maine -> MDI Biological Laboratory, Center for Biomedical Innovation",United States<sup>b</sup>,Maine,"MDI Biological Laboratory, Center for Biomedical Innovation",3,8048966,0,0,0,8048966,0,0
7700,r181,United States<sup>b</sup> -> Maine -> Technology Institute,United States<sup>b</sup>,Maine,Technology Institute,3,17674796,1806682,0,2490114,4563153,0,8814847
7700,r182,"United States<sup>b</sup> -> Maine -> Transportation, Department of ",United States<sup>b</sup>,Maine,"Transportation, Department of ",3,1500000,0,0,0,0,1500000,0
7700,r183,United States<sup>b</sup> -> Maryland,United States<sup>b</sup>,Maryland,,2,28212493,0,0,900754,25100000,2211739,0
7700,r184,"United States<sup>b</sup> -> Maryland -> Health, Department of",United States<sup>b</sup>,Maryland,"Health, Department of",3,13500000,0,0,0,13500000,0,0
7700,r185,"United States<sup>b</sup> -> Maryland -> Natural Resources, Department of",United States<sup>b</sup>,Maryland,"Natural Resources, Department of",3,900754,0,0,900754,0,0,0
7700,r186,United States<sup>b</sup> -> Maryland -> Technology Development Corporation,United States<sup>b</sup>,Maryland,Technology Development Corporation,3,11600000,0,0,0,11600000,0,0
7700,r187,"United States<sup>b</sup> -> Maryland -> Transportation, Department of",United States<sup>b</sup>,Maryland,"Transportation, Department of",3,2211739,0,0,0,0,2211739,0
7700,r188,United States<sup>b</sup> -> Massachusetts,United States<sup>b</sup>,Massachusetts,,2,23307621,0,5044038,2752268,6574962,3767017,5169336
7700,r189,United States<sup>b</sup> -> Massachusetts -> Clean Energy Technology Center,United States<sup>b</sup>,Massachusetts,Clean Energy Technology Center,3,5044038,0,5044038,0,0,0,0
7700,r190,"United States<sup>b</sup> -> Massachusetts -> Environmental Protection, Department of ",United States<sup>b</sup>,Massachusetts,"Environmental Protection, Department of ",3,1771575,0,0,1771575,0,0,0
7700,r191,"United States<sup>b</sup> -> Massachusetts -> Fish and Game, Department of ",United States<sup>b</sup>,Massachusetts,"Fish and Game, Department of ",3,915233,0,0,915233,0,0,0
7700,r192,United States<sup>b</sup> -> Massachusetts -> Gaming Commission,United States<sup>b</sup>,Massachusetts,Gaming Commission,3,1480178,0,0,0,1467766,0,12412
7700,r193,United States<sup>b</sup> -> Massachusetts -> Life Sciences Center,United States<sup>b</sup>,Massachusetts,Life Sciences Center,3,556868,0,0,0,556868,0,0
7700,r194,United States<sup>b</sup> -> Massachusetts -> Massventures,United States<sup>b</sup>,Massachusetts,Massventures,3,3942167,0,0,0,0,0,3942167
7700,r195,"United States<sup>b</sup> -> Massachusetts -> Mental Health, Department of",United States<sup>b</sup>,Massachusetts,"Mental Health, Department of",3,2579520,0,0,0,2579520,0,0
7700,r196,"United States<sup>b</sup> -> Massachusetts -> Public Health, Department of ",United States<sup>b</sup>,Massachusetts,"Public Health, Department of ",3,1674277,0,0,0,1674277,0,0
7700,r197,United States<sup>b</sup> -> Massachusetts -> Technology Park Corporation ,United States<sup>b</sup>,Massachusetts,Technology Park Corporation ,3,1176748,0,0,65460,296531,0,814757
7700,r198,"United States<sup>b</sup> -> Massachusetts -> Transportation, Department of",United States<sup>b</sup>,Massachusetts,"Transportation, Department of",3,3767017,0,0,0,0,3767017,0
7700,r199,United States<sup>b</sup> -> Massachusetts -> Water Resources Authority,United States<sup>b</sup>,Massachusetts,Water Resources Authority,3,400000,0,0,0,0,0,400000
7700,r200,United States<sup>b</sup> -> Michigan,United States<sup>b</sup>,Michigan,,2,29718391,1216089,0,1690204,20000000,6812098,0
7700,r201,"United States<sup>b</sup> -> Michigan -> Agriculture and Rural Development, Department of",United States<sup>b</sup>,Michigan,"Agriculture and Rural Development, Department of",3,1656683,1216089,0,440594,0,0,0
7700,r202,"United States<sup>b</sup> -> Michigan -> Environmental, Great Lakes, and Energy, Department of",United States<sup>b</sup>,Michigan,"Environmental, Great Lakes, and Energy, Department of",3,1249610,0,0,1249610,0,0,0
7700,r203,United States<sup>b</sup> -> Michigan -> Licensing and Regulatory Affairs,United States<sup>b</sup>,Michigan,Licensing and Regulatory Affairs,3,20000000,0,0,0,20000000,0,0
7700,r204,"United States<sup>b</sup> -> Michigan -> Transportation, Department of",United States<sup>b</sup>,Michigan,"Transportation, Department of",3,6812098,0,0,0,0,6812098,0
7700,r205,United States<sup>b</sup> -> Minnesota,United States<sup>b</sup>,Minnesota,,2,22483420,4789550,0,3612375,0,14081495,0
7700,r206,"United States<sup>b</sup> -> Minnesota -> Agriculture, Department of",United States<sup>b</sup>,Minnesota,"Agriculture, Department of",3,5408623,4576150,0,832473,0,0,0
7700,r207,"United States<sup>b</sup> -> Minnesota -> Midwest Dairy Association, Minnesota Division",United States<sup>b</sup>,Minnesota,"Midwest Dairy Association, Minnesota Division",3,213400,213400,0,0,0,0,0
7700,r208,"United States<sup>b</sup> -> Minnesota -> Natural Resources, Department of",United States<sup>b</sup>,Minnesota,"Natural Resources, Department of",3,1855011,0,0,1855011,0,0,0
7700,r209,United States<sup>b</sup> -> Minnesota -> Pollution Control Agency,United States<sup>b</sup>,Minnesota,Pollution Control Agency,3,9888,0,0,9888,0,0,0
7700,r210,"United States<sup>b</sup> -> Minnesota -> Transportation, Department of",United States<sup>b</sup>,Minnesota,"Transportation, Department of",3,14996498,0,0,915003,0,14081495,0
7700,r211,United States<sup>b</sup> -> Mississippi,United States<sup>b</sup>,Mississippi,,2,11143362,1564195,0,4036645,0,5542522,0
7700,r212,"United States<sup>b</sup> -> Mississippi -> Agriculture and Commerce, Department of ",United States<sup>b</sup>,Mississippi,"Agriculture and Commerce, Department of ",3,152264,152264,0,0,0,0,0
7700,r213,"United States<sup>b</sup> -> Mississippi -> Environmental Quality, Department of",United States<sup>b</sup>,Mississippi,"Environmental Quality, Department of",3,1267345,0,0,1267345,0,0,0
7700,r214,United States<sup>b</sup> -> Mississippi -> Gulf States Marine Fisheries Commission,United States<sup>b</sup>,Mississippi,Gulf States Marine Fisheries Commission,3,1527915,1411931,0,115984,0,0,0
7700,r215,"United States<sup>b</sup> -> Mississippi -> Marine Resources, Department of",United States<sup>b</sup>,Mississippi,"Marine Resources, Department of",3,1110829,0,0,1110829,0,0,0
7700,r216,"United States<sup>b</sup> -> Mississippi -> Transportation, Department of",United States<sup>b</sup>,Mississippi,"Transportation, Department of",3,5542522,0,0,0,0,5542522,0
7700,r217,"United States<sup>b</sup> -> Mississippi -> Wildlife, Fisheries, and Parks, Department of ",United States<sup>b</sup>,Mississippi,"Wildlife, Fisheries, and Parks, Department of ",3,1542487,0,0,1542487,0,0,0
7700,r218,United States<sup>b</sup> -> Missouri,United States<sup>b</sup>,Missouri,,2,14009154,1185569,0,10111070,592500,2120015,0
7700,r219,"United States<sup>b</sup> -> Missouri -> Agriculture, Department of",United States<sup>b</sup>,Missouri,"Agriculture, Department of",3,273268,243285,0,29983,0,0,0
7700,r220,"United States<sup>b</sup> -> Missouri -> Conservation, Department of",United States<sup>b</sup>,Missouri,"Conservation, Department of",3,9627125,0,0,9627125,0,0,0
7700,r221,"United States<sup>b</sup> -> Missouri -> Mental Health, Department of",United States<sup>b</sup>,Missouri,"Mental Health, Department of",3,242500,0,0,0,242500,0,0
7700,r222,"United States<sup>b</sup> -> Missouri -> Natural Resources, Department of",United States<sup>b</sup>,Missouri,"Natural Resources, Department of",3,453962,0,0,453962,0,0,0
7700,r223,United States<sup>b</sup> -> Missouri -> Technology Corporation,United States<sup>b</sup>,Missouri,Technology Corporation,3,654232,304232,0,0,350000,0,0
7700,r224,"United States<sup>b</sup> -> Missouri -> Transportation, Department of",United States<sup>b</sup>,Missouri,"Transportation, Department of",3,2120015,0,0,0,0,2120015,0
7700,r225,United States<sup>b</sup> -> Missouri -> Wine and Grape Board,United States<sup>b</sup>,Missouri,Wine and Grape Board,3,638052,638052,0,0,0,0,0
7700,r226,United States<sup>b</sup> -> Montana,United States<sup>b</sup>,Montana,,2,8447295,2841089,0,3873284,0,1732922,0
7700,r227,"United States<sup>b</sup> -> Montana -> Agriculture, Department of",United States<sup>b</sup>,Montana,"Agriculture, Department of",3,2841089,2841089,0,0,0,0,0
7700,r228,"United States<sup>b</sup> -> Montana -> Environmental Quality, Department of",United States<sup>b</sup>,Montana,"Environmental Quality, Department of",3,50304,0,0,50304,0,0,0
7700,r229,"United States<sup>b</sup> -> Montana -> Fish, Wildlife and Parks, Department of",United States<sup>b</sup>,Montana,"Fish, Wildlife and Parks, Department of",3,3806115,0,0,3806115,0,0,0
7700,r230,"United States<sup>b</sup> -> Montana -> Natural Resources and Conservation, Department of",United States<sup>b</sup>,Montana,"Natural Resources and Conservation, Department of",3,16865,0,0,16865,0,0,0
7700,r231,"United States<sup>b</sup> -> Montana -> Transportation, Department of",United States<sup>b</sup>,Montana,"Transportation, Department of",3,1732922,0,0,0,0,1732922,0
7700,r232,United States<sup>b</sup> -> Nebraska,United States<sup>b</sup>,Nebraska,,2,31337947,3234030,350000,5465378,19480431,1735953,1072155
7700,r233,"United States<sup>b</sup> -> Nebraska -> Agriculture, Department of",United States<sup>b</sup>,Nebraska,"Agriculture, Department of",3,797149,797149,0,0,0,0,0
7700,r234,United States<sup>b</sup> -> Nebraska -> Corn Board,United States<sup>b</sup>,Nebraska,Corn Board,3,1201594,1201594,0,0,0,0,0
7700,r235,United States<sup>b</sup> -> Nebraska -> Dry Bean Commission,United States<sup>b</sup>,Nebraska,Dry Bean Commission,3,265487,265487,0,0,0,0,0
7700,r236,"United States<sup>b</sup> -> Nebraska -> Economic Development, Department of",United States<sup>b</sup>,Nebraska,"Economic Development, Department of",3,3242710,704200,350000,200000,916355,0,1072155
7700,r237,United States<sup>b</sup> -> Nebraska -> Game and Parks Commission,United States<sup>b</sup>,Nebraska,Game and Parks Commission,3,5125851,0,0,5125851,0,0,0
7700,r238,United States<sup>b</sup> -> Nebraska -> Grain Sorghum Board,United States<sup>b</sup>,Nebraska,Grain Sorghum Board,3,3000,3000,0,0,0,0,0
7700,r239,"United States<sup>b</sup> -> Nebraska -> Health and Human Services, Department of",United States<sup>b</sup>,Nebraska,"Health and Human Services, Department of",3,18564076,0,0,0,18564076,0,0
7700,r240,"United States<sup>b</sup> -> Nebraska -> Midwest Dairy Association, Nebraska Division",United States<sup>b</sup>,Nebraska,"Midwest Dairy Association, Nebraska Division",3,29100,29100,0,0,0,0,0
7700,r241,"United States<sup>b</sup> -> Nebraska -> Natural Resources, Department of",United States<sup>b</sup>,Nebraska,"Natural Resources, Department of",3,50000,0,0,50000,0,0,0
7700,r242,"United States<sup>b</sup> -> Nebraska -> Transportation, Department of",United States<sup>b</sup>,Nebraska,"Transportation, Department of",3,1825480,0,0,89527,0,1735953,0
7700,r243,United States<sup>b</sup> -> Nebraska -> Wheat Board,United States<sup>b</sup>,Nebraska,Wheat Board,3,233500,233500,0,0,0,0,0
7700,r244,United States<sup>b</sup> -> Nevada,United States<sup>b</sup>,Nevada,,2,4222929,237064,0,439233,0,1588437,1958195
7700,r245,"United States<sup>b</sup> -> Nevada -> Agriculture, Department of",United States<sup>b</sup>,Nevada,"Agriculture, Department of",3,237064,237064,0,0,0,0,0
7700,r246,"United States<sup>b</sup> -> Nevada -> Economic Development, Governor's office of",United States<sup>b</sup>,Nevada,"Economic Development, Governor's office of",3,1958195,0,0,0,0,0,1958195
7700,r247,"United States<sup>b</sup> -> Nevada -> Transportation, Department of",United States<sup>b</sup>,Nevada,"Transportation, Department of",3,2027670,0,0,439233,0,1588437,0
7700,r248,United States<sup>b</sup> -> New Hampshire,United States<sup>b</sup>,New Hampshire,,2,8675207,160563,15000,593070,0,605207,7301367
7700,r249,"United States<sup>b</sup> -> New Hampshire -> Agriculture, Markets and Food, Department of",United States<sup>b</sup>,New Hampshire,"Agriculture, Markets and Food, Department of",3,175563,160563,15000,0,0,0,0
7700,r250,"United States<sup>b</sup> -> New Hampshire -> Business and Economic Affairs, Department of",United States<sup>b</sup>,New Hampshire,"Business and Economic Affairs, Department of",3,7275000,0,0,0,0,0,7275000
7700,r251,"United States<sup>b</sup> -> New Hampshire -> Environmental Services, Department of",United States<sup>b</sup>,New Hampshire,"Environmental Services, Department of",3,505937,0,0,505937,0,0,0
7700,r252,"United States<sup>b</sup> -> New Hampshire -> Transportation, Department of",United States<sup>b</sup>,New Hampshire,"Transportation, Department of",3,718707,0,0,87133,0,605207,26367
7700,r253,United States<sup>b</sup> -> New Jersey,United States<sup>b</sup>,New Jersey,,2,12864404,0,0,2940457,1352305,5440354,3131288
7700,r254,"United States<sup>b</sup> -> New Jersey -> Children and Families, Department of",United States<sup>b</sup>,New Jersey,"Children and Families, Department of",3,250627,0,0,0,0,0,250627
7700,r255,"United States<sup>b</sup> -> New Jersey -> Community Affairs, Department of ",United States<sup>b</sup>,New Jersey,"Community Affairs, Department of ",3,5000,0,0,0,0,0,5000
7700,r256,"United States<sup>b</sup> -> New Jersey -> Corrections, Department of",United States<sup>b</sup>,New Jersey,"Corrections, Department of",3,309449,0,0,0,0,0,309449
7700,r257,"United States<sup>b</sup> -> New Jersey -> Environmental Protection, Department of",United States<sup>b</sup>,New Jersey,"Environmental Protection, Department of",3,3398000,0,0,2364000,1034000,0,0
7700,r258,"United States<sup>b</sup> -> New Jersey -> Health, Department of",United States<sup>b</sup>,New Jersey,"Health, Department of",3,318305,0,0,0,318305,0,0
7700,r259,United States<sup>b</sup> -> New Jersey -> Pinelands Commission,United States<sup>b</sup>,New Jersey,Pinelands Commission,3,576457,0,0,576457,0,0,0
7700,r260,"United States<sup>b</sup> -> New Jersey -> Secretary of Higher Education, Office of",United States<sup>b</sup>,New Jersey,"Secretary of Higher Education, Office of",3,2500000,0,0,0,0,0,2500000
7700,r261,"United States<sup>b</sup> -> New Jersey -> State Parole Board, New Jersey",United States<sup>b</sup>,New Jersey,"State Parole Board, New Jersey",3,66212,0,0,0,0,0,66212
7700,r262,"United States<sup>b</sup> -> New Jersey -> Transit, New Jersey",United States<sup>b</sup>,New Jersey,"Transit, New Jersey",3,61804,0,0,0,0,61804,0
7700,r263,"United States<sup>b</sup> -> New Jersey -> Transportation, Department of",United States<sup>b</sup>,New Jersey,"Transportation, Department of",3,5378550,0,0,0,0,5378550,0
7700,r264,United States<sup>b</sup> -> New Mexico,United States<sup>b</sup>,New Mexico,,2,3054817,0,79323,1550674,0,1316767,108053
7700,r265,"United States<sup>b</sup> -> New Mexico -> Cultural Affairs, Department of",United States<sup>b</sup>,New Mexico,"Cultural Affairs, Department of",3,108053,0,0,0,0,0,108053
7700,r266,"United States<sup>b</sup> -> New Mexico -> Game and Fish, Department of",United States<sup>b</sup>,New Mexico,"Game and Fish, Department of",3,1000000,0,0,1000000,0,0,0
7700,r267,"United States<sup>b</sup> -> New Mexico -> Transportation, Department of",United States<sup>b</sup>,New Mexico,"Transportation, Department of",3,1586466,0,79323,190376,0,1316767,0
7700,r268,United States<sup>b</sup> -> New Mexico -> Western State Air Resources Council,United States<sup>b</sup>,New Mexico,Western State Air Resources Council,3,360298,0,0,360298,0,0,0
7700,r269,United States<sup>b</sup> -> New York,United States<sup>b</sup>,New York,,2,417246309,8731413,60426855,31482716,289740653,11189625,15675047
7700,r270,"United States<sup>b</sup> -> New York -> Agriculture and Markets, Department of ",United States<sup>b</sup>,New York,"Agriculture and Markets, Department of ",3,7194600,6994600,0,200000,0,0,0
7700,r271,"United States<sup>b</sup> -> New York -> Economic Development, Department of",United States<sup>b</sup>,New York,"Economic Development, Department of",3,27738133,798457,5933712,860963,4910217,0,15234784
7700,r272,United States<sup>b</sup> -> New York -> Energy Research and Development Authority,United States<sup>b</sup>,New York,Energy Research and Development Authority,3,58220185,0,42007561,5172200,5050368,5990056,0
7700,r273,"United States<sup>b</sup> -> New York -> Environmental Conservation, Department of ",United States<sup>b</sup>,New York,"Environmental Conservation, Department of ",3,11777525,0,0,11777525,0,0,0
7700,r274,"United States<sup>b</sup> -> New York -> Health, Department of ",United States<sup>b</sup>,New York,"Health, Department of ",3,65094944,324923,0,1949535,62820486,0,0
7700,r275,"United States<sup>b</sup> -> New York -> Mental Health, Office of ",United States<sup>b</sup>,New York,"Mental Health, Office of ",3,151456861,0,0,0,151456861,0,0
7700,r276,"United States<sup>b</sup> -> New York -> People with Developmental Disabilities, Office of",United States<sup>b</sup>,New York,"People with Developmental Disabilities, Office of",3,1614170,0,0,0,1564170,0,50000
7700,r277,United States<sup>b</sup> -> New York -> Power Authority,United States<sup>b</sup>,New York,Power Authority,3,14544465,214125,12485582,1224866,70900,158729,390263
7700,r278,United States<sup>b</sup> -> New York -> Roswell Park Comprehensive Cancer Center,United States<sup>b</sup>,New York,Roswell Park Comprehensive Cancer Center,3,63867651,0,0,0,63867651,0,0
7700,r279,United States<sup>b</sup> -> New York -> State Museum,United States<sup>b</sup>,New York,State Museum,3,10297627,0,0,10297627,0,0,0
7700,r280,United States<sup>b</sup> -> New York -> Thoroughbred Breeding and Development Fund Corp.,United States<sup>b</sup>,New York,Thoroughbred Breeding and Development Fund Corp.,3,399308,399308,0,0,0,0,0
7700,r281,"United States<sup>b</sup> -> New York -> Transportation, Department of ",United States<sup>b</sup>,New York,"Transportation, Department of ",3,5040840,0,0,0,0,5040840,0
7700,r282,United States<sup>b</sup> -> North Carolina,United States<sup>b</sup>,North Carolina,,2,36870713,14123005,1574989,5733496,3665704,10882065,891454
7700,r283,"United States<sup>b</sup> -> North Carolina -> Agriculture and Consumer Services, Department of",United States<sup>b</sup>,North Carolina,"Agriculture and Consumer Services, Department of",3,15422911,13922911,1500000,0,0,0,0
7700,r284,United States<sup>b</sup> -> North Carolina -> Biotechnology Center,United States<sup>b</sup>,North Carolina,Biotechnology Center,3,2693795,0,0,0,2693795,0,0
7700,r285,"United States<sup>b</sup> -> North Carolina -> Environmental Quality, Department of",United States<sup>b</sup>,North Carolina,"Environmental Quality, Department of",3,3275158,0,0,2778080,0,0,497078
7700,r286,"United States<sup>b</sup> -> North Carolina -> Natural and Cultural Resources, Department of",United States<sup>b</sup>,North Carolina,"Natural and Cultural Resources, Department of",3,1951431,0,0,1951431,0,0,0
7700,r287,"United States<sup>b</sup> -> North Carolina -> Science Technology & Innovation, Office of",United States<sup>b</sup>,North Carolina,"Science Technology & Innovation, Office of",3,1500000,145830,74989,0,971909,0,307272
7700,r288,"United States<sup>b</sup> -> North Carolina -> Transportation, Department of",United States<sup>b</sup>,North Carolina,"Transportation, Department of",3,11886050,0,0,1003985,0,10882065,0
7700,r289,United States<sup>b</sup> -> North Carolina -> Wine and Grape Growers Council,United States<sup>b</sup>,North Carolina,Wine and Grape Growers Council,3,141368,54264,0,0,0,0,87104
7700,r290,United States<sup>b</sup> -> North Dakota,United States<sup>b</sup>,North Dakota,,2,35139613,3177142,24409679,918049,5182820,1204774,247149
7700,r291,"United States<sup>b</sup> -> North Dakota -> Agriculture, Department of",United States<sup>b</sup>,North Dakota,"Agriculture, Department of",3,5360395,177575,0,0,5182820,0,0
7700,r292,United States<sup>b</sup> -> North Dakota -> Dry Pea and Lentil Commission,United States<sup>b</sup>,North Dakota,Dry Pea and Lentil Commission,3,253958,253958,0,0,0,0,0
7700,r293,"United States<sup>b</sup> -> North Dakota -> Game and Fish, Department of",United States<sup>b</sup>,North Dakota,"Game and Fish, Department of",3,900314,0,0,900314,0,0,0
7700,r294,United States<sup>b</sup> -> North Dakota -> Historical Society of North Dakota,United States<sup>b</sup>,North Dakota,Historical Society of North Dakota,3,247149,0,0,0,0,0,247149
7700,r295,United States<sup>b</sup> -> North Dakota -> Industrial Commission,United States<sup>b</sup>,North Dakota,Industrial Commission,3,24409679,0,24409679,0,0,0,0
7700,r296,"United States<sup>b</sup> -> North Dakota -> Midwest Dairy Association, North Dakota Division",United States<sup>b</sup>,North Dakota,"Midwest Dairy Association, North Dakota Division",3,4850,4850,0,0,0,0,0
7700,r297,United States<sup>b</sup> -> North Dakota -> Soybean Council,United States<sup>b</sup>,North Dakota,Soybean Council,3,1420538,1402803,0,17735,0,0,0
7700,r298,"United States<sup>b</sup> -> North Dakota -> Transportation, Department of",United States<sup>b</sup>,North Dakota,"Transportation, Department of",3,1204774,0,0,0,0,1204774,0
7700,r299,United States<sup>b</sup> -> North Dakota -> Wheat Commission,United States<sup>b</sup>,North Dakota,Wheat Commission,3,1337956,1337956,0,0,0,0,0
7700,r300,United States<sup>b</sup> -> Ohio,United States<sup>b</sup>,Ohio,,2,55336431,0,8291260,31774578,2141824,6276848,6851921
7700,r301,"United States<sup>b</sup> -> Ohio -> Development, Department of",United States<sup>b</sup>,Ohio,"Development, Department of",3,43878812,0,8263705,28912062,81824,0,6621221
7700,r302,"United States<sup>b</sup> -> Ohio -> Education, Department of",United States<sup>b</sup>,Ohio,"Education, Department of",3,230700,0,0,0,0,0,230700
7700,r303,"United States<sup>b</sup> -> Ohio -> Mental Health and Addictions Services, Department of",United States<sup>b</sup>,Ohio,"Mental Health and Addictions Services, Department of",3,2060000,0,0,0,2060000,0,0
7700,r304,"United States<sup>b</sup> -> Ohio -> Natural Resources, Department of",United States<sup>b</sup>,Ohio,"Natural Resources, Department of",3,2565498,0,27555,2537943,0,0,0
7700,r305,United States<sup>b</sup> -> Ohio -> Rail Development Commission,United States<sup>b</sup>,Ohio,Rail Development Commission,3,79156,0,0,0,0,79156,0
7700,r306,"United States<sup>b</sup> -> Ohio -> Transportation, Department of",United States<sup>b</sup>,Ohio,"Transportation, Department of",3,6197692,0,0,0,0,6197692,0
7700,r307,United States<sup>b</sup> -> Ohio -> Water Development Authority,United States<sup>b</sup>,Ohio,Water Development Authority,3,324573,0,0,324573,0,0,0
7700,r308,United States<sup>b</sup> -> Oklahoma,United States<sup>b</sup>,Oklahoma,,2,55989692,1329150,550284,2291905,17077727,4963501,29777125
7700,r309,"United States<sup>b</sup> -> Oklahoma -> Advancement of Science and Technology, Center for the ",United States<sup>b</sup>,Oklahoma,"Advancement of Science and Technology, Center for the ",3,34830643,996785,550284,0,3801749,271239,29210586
7700,r310,"United States<sup>b</sup> -> Oklahoma -> Agriculture, Food, and Forestry, Department of",United States<sup>b</sup>,Oklahoma,"Agriculture, Food, and Forestry, Department of",3,327515,327515,0,0,0,0,0
7700,r311,"United States<sup>b</sup> -> Oklahoma -> Environmental Quality, Department of",United States<sup>b</sup>,Oklahoma,"Environmental Quality, Department of",3,217645,0,0,217645,0,0,0
7700,r312,United States<sup>b</sup> -> Oklahoma -> Grand River Dam Authority,United States<sup>b</sup>,Oklahoma,Grand River Dam Authority,3,525000,0,0,525000,0,0,0
7700,r313,"United States<sup>b</sup> -> Oklahoma -> Health, Department of",United States<sup>b</sup>,Oklahoma,"Health, Department of",3,1344978,0,0,0,1344978,0,0
7700,r314,"United States<sup>b</sup> -> Oklahoma -> Human Services, Department of",United States<sup>b</sup>,Oklahoma,"Human Services, Department of",3,566539,0,0,0,0,0,566539
7700,r315,"United States<sup>b</sup> -> Oklahoma -> Midwest Dairy Association, Oklahoma Division",United States<sup>b</sup>,Oklahoma,"Midwest Dairy Association, Oklahoma Division",3,4850,4850,0,0,0,0,0
7700,r316,United States<sup>b</sup> -> Oklahoma -> Tobacco Settlement Endowment Trust,United States<sup>b</sup>,Oklahoma,Tobacco Settlement Endowment Trust,3,11931000,0,0,0,11931000,0,0
7700,r317,"United States<sup>b</sup> -> Oklahoma -> Transportation, Department of",United States<sup>b</sup>,Oklahoma,"Transportation, Department of",3,4692262,0,0,0,0,4692262,0
7700,r318,"United States<sup>b</sup> -> Oklahoma -> Wildlife Conservation, Department of",United States<sup>b</sup>,Oklahoma,"Wildlife Conservation, Department of",3,1549260,0,0,1549260,0,0,0
7700,r319,United States<sup>b</sup> -> Oregon,United States<sup>b</sup>,Oregon,,2,37419218,205647,2400000,17198988,5127824,3638363,8848396
7700,r320,"United States<sup>b</sup> -> Oregon -> Agriculture, Department of",United States<sup>b</sup>,Oregon,"Agriculture, Department of",3,205647,205647,0,0,0,0,0
7700,r321,United States<sup>b</sup> -> Oregon -> Business Oregon,United States<sup>b</sup>,Oregon,Business Oregon,3,14300000,0,2400000,0,4800000,0,7100000
7700,r322,"United States<sup>b</sup> -> Oregon -> Fish and Wildlife, Department of",United States<sup>b</sup>,Oregon,"Fish and Wildlife, Department of",3,12566339,0,0,12566339,0,0,0
7700,r323,"United States<sup>b</sup> -> Oregon -> Forestry, Department of",United States<sup>b</sup>,Oregon,"Forestry, Department of",3,700000,0,0,700000,0,0,0
