table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_sciences_and_mathematics,field_engineering,field_environmental_sciences,field_life_sciences,field_physical_sciences,field_psychology,field_social_sciences,field_other_sciences_nec
6365,r001,All agencies,All agencies,,,,,1,41546622.0,2524467.8,2897912.5,3166938.1,20804842.8,6512990.9,1611672.7,439515.0,3588282.2
6365,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,,
6365,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,1163827.8,963.6,55748.3,11243.0,1020557.9,54742.0,0.05,20573.1,0.0
6365,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,711764.4,925.3,6405.9,3131.8,653897.9,45695.3,0.0,1708.2,0.0
6365,r005,All agencies -> Departments -> Department of Agriculture -> Animal and Plant Health Inspection Service,All agencies,Departments,Department of Agriculture,Animal and Plant Health Inspection Service,,4,19082.1,0.0,0.0,0.0,19082.1,0.0,0.0,0.0,0.0
6365,r006,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,84828.8,38.3,3863.4,4563.9,64682.7,3133.0,0.05,8547.6,0.0
6365,r007,All agencies -> Departments -> Department of Agriculture -> National Institute of Food and Agriculture,All agencies,Departments,Department of Agriculture,National Institute of Food and Agriculture,,4,348152.5,0.0,45479.0,3547.4,282895.1,5913.8,0.0,10317.3,0.0
6365,r008,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,251170.4,12900.1,26118.4,0.0,13873.2,187914.2,0.0,0.0,10364.6
6365,r009,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,251170.4,12900.1,26118.4,0.0,13873.2,187914.2,0.0,0.0,10364.6
6365,r010,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,2499140.7,576831.6,589401.5,122200.1,319714.7,248492.1,28971.6,89799.2,523730.0
6365,r011,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,482126.0,326095.1,34362.5,1395.5,85764.2,34094.4,276.2,0.0,138.1
6365,r012,All agencies -> Departments -> Department of Defense -> Defense Health Agency,All agencies,Departments,Department of Defense,Defense Health Agency,,4,10689.1,0.0,0.0,400.0,9780.5,0.0,2.6,0.0,506.0
6365,r013,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,520275.5,34513.1,270596.1,2579.3,9805.5,86843.8,1629.9,58385.7,55922.0
6365,r014,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,523981.7,79157.1,41710.1,4948.7,104350.3,39980.7,18752.7,2510.7,232571.5
6365,r015,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,640949.7,57967.2,124403.3,104149.3,74052.2,42576.1,1547.8,8542.8,227710.9
6365,r016,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,321118.7,79099.1,118329.6,8727.3,35962.0,44997.0,6762.3,20359.9,6881.4
6365,r017,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,53666.0,0.0,0.0,0.0,0.0,0.0,0.0,53666.0,0.0
6365,r018,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,5501609.3,779955.2,50825.3,359332.3,470104.7,3477728.3,0.0,0.0,363663.4
6365,r019,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,13038.1,0.0,13038.1,0.0,0.0,0.0,0.0,0.0,0.0
6365,r020,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,33967.0,0.0,0.0,0.0,0.0,33967.0,0.0,0.0,0.0
6365,r021,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,114311.8,5579.1,2336.6,2281.0,447.0,103668.0,0.0,0.0,0.0
6365,r022,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,114311.8,5579.1,2336.6,2281.0,447.0,103668.0,0.0,0.0,0.0
6365,r023,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,1153.0,1153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6365,r024,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,5339139.4,773223.1,35450.5,357051.3,469657.7,3340093.3,0.0,0.0,363663.4
6365,r025,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,21808980.1,150159.5,1295114.4,244744.2,17546923.7,55669.5,1502287.7,69601.8,944479.2
6365,r026,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,69564.7,0.0,0.0,39584.9,11208.6,0.0,0.0,220.0,18551.2
6365,r027,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,2415.4,0.0,0.0,0.0,2415.4,0.0,0.0,0.0,0.0
6365,r028,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,21737000.0,150159.5,1295114.4,205159.3,17533299.7,55669.5,1502287.7,69381.8,925928.0
6365,r029,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,47365.5,2119.6,22702.8,7699.0,731.8,3649.5,0.0,0.0,10462.8
6365,r030,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,6114.3,2119.6,0.0,0.0,731.8,3263.0,0.0,0.0,0.0
6365,r031,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,41251.1,0.0,22702.8,7699.0,0.0,386.6,0.0,0.0,10462.8
6365,r032,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,83859.9,0.0,309.8,70508.3,12172.4,707.3,0.0,162.2,0.0
6365,r033,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,1017.1,0.0,309.8,0.0,0.0,707.3,0.0,0.0,0.0
6365,r034,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,865.9,0.0,0.0,469.3,234.4,0.0,0.0,162.2,0.0
6365,r035,All agencies -> Departments -> Department of the Interior -> U.S. Geological Survey,All agencies,Departments,Department of the Interior,U.S. Geological Survey,,4,81977.0,0.0,0.0,70039.0,11938.0,0.0,0.0,0.0,0.0
