table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramurala,field_extramural_united_states_and_u_s_territories_industry,field_extramural_united_states_and_u_s_territories_industry_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_universities_and_colleges,field_extramural_united_states_and_u_s_territories_university_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_other_nonprofits,field_extramural_united_states_and_u_s_territories_nonprofit_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_state_local_governments,field_extramural_foreign
3901,r016,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,5758234.9,2032353.9,2477065.4,47672.9,788048.4,79785.5,251557.4,49983.5,1115.0,30653.0
3901,r017,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,1264987.0,66316.8,742346.4,16653.4,315029.0,20632.2,73125.0,12558.7,650.0,17675.6
3901,r018,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,1547457.8,811187.5,587689.5,2074.8,109588.0,2004.0,29829.0,4620.1,465.0,0.0
3901,r019,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,1461518.3,548516.1,718770.5,601.9,115522.7,2581.5,69509.1,3671.5,0.0,2344.9
3901,r020,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,935022.4,354736.0,280243.3,6208.7,213029.1,1388.0,60725.1,8750.7,0.0,9941.5
3901,r021,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,549249.3,251597.4,148015.7,22134.0,34879.6,53179.8,18369.2,20382.5,0.0,691.0
3901,r022,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,131380.1,5563.9,3807.6,0.0,84357.9,0.0,36471.3,0.0,1179.5,0.0
3901,r023,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,6295185.2,705892.2,1513376.3,2801571.0,428308.8,185140.0,58000.6,591592.5,10885.7,418.3
3901,r024,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,202477.3,0.0,85594.9,10582.8,81578.5,5374.4,6974.3,12372.3,0.0,0.0
3901,r025,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,72345.0,1653.9,4767.5,16869.7,8580.1,7246.1,5056.9,27947.4,223.4,0.0
3901,r026,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,1270334.0,0.0,296261.5,95576.8,307763.4,134636.1,0.0,425483.8,10612.4,0.0
3901,r027,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,8622.8,0.0,2178.2,1725.9,4644.5,74.2,0.0,0.0,0.0,0.0
3901,r028,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,626000.0,601000.0,0.0,13000.0,0.0,10000.0,0.0,2000.0,0.0,0.0
3901,r029,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,3568301.2,98430.8,902370.8,2478166.3,975.0,7284.5,45969.3,35054.6,50.0,0.0
3901,r030,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,3434107.1,98430.8,889424.3,2394696.0,975.0,950.0,45969.3,3661.7,0.0,0.0
3901,r031,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,134194.1,0.0,12946.5,83470.3,0.0,6334.5,0.0,31392.8,50.0,0.0
3901,r032,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,378272.7,1158.8,78666.7,174361.7,21267.3,20524.6,0.0,81875.3,0.0,418.3
3901,r033,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,39033.2,29.1,17357.2,11287.7,3500.0,0.0,0.0,6859.2,0.0,0.0
3901,r034,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,129799.0,3619.6,126179.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,r035,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,19254566.8,3992910.8,1086451.5,240424.2,10589653.7,9967.4,2969048.2,15470.1,208675.7,141965.2
3901,r036,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,2254.8,205.0,0.0,0.0,0.0,0.0,2049.8,0.0,0.0,0.0
3901,r037,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,65922.4,0.0,200.0,0.0,53478.7,0.0,11935.6,0.0,308.1,0.0
3901,r038,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,308145.0,46928.1,130303.0,0.0,100708.7,0.0,30110.2,0.0,95.0,0.0
3901,r039,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0
3901,r040,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,288660.1,105841.7,23841.0,0.0,90717.2,0.0,25790.1,0.0,22466.7,20003.4
3901,r041,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,133488.6,0.0,0.0,0.0,11554.7,0.0,0.0,0.05,121933.9,0.0
3901,r042,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,493052.5,360481.0,11457.7,0.0,72300.0,0.0,39658.4,0.0,2103.5,7052.0
3901,r043,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,29998.0,1596.3,0.0,0.0,24027.6,0.0,4374.1,0.0,0.0,0.0
3901,r044,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,17909000.0,3475106.5,915104.2,240424.2,10234721.2,9967.4,2848528.2,15470.1,54768.4,114909.8
3901,r045,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,17045.5,2752.2,5545.7,0.0,2145.7,0.0,6601.9,0.0,0.0,0.0
3901,r046,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,17045.5,2752.2,5545.7,0.0,2145.7,0.0,6601.9,0.0,0.0,0.0
3901,r047,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,233243.0,83899.2,115766.2,6053.7,2355.7,4381.6,2182.7,16072.1,0.0,2531.9
3901,r048,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,25817.5,1776.8,11717.6,3404.1,226.0,4048.2,0.0,4345.8,0.0,299.0
3901,r049,All agencies -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,13126.0,1683.6,1857.8,2649.6,1173.8,333.3,880.0,4548.0,0.0,0.0
3901,r050,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,188444.5,76863.2,100484.6,0.0,852.8,0.0,1302.7,6708.3,0.0,2232.9
3901,r051,All agencies -> Departments -> Department of Homeland Security -> U.S. Coast Guard,All agencies,Departments,Department of Homeland Security,U.S. Coast Guard,,4,5855.0,3575.5,1706.3,0.0,103.2,0.0,0.0,470.0,0.0,0.0
3901,r052,All agencies -> Departments -> Department of Housing and Urban Development,All agencies,Departments,Department of Housing and Urban Development,,,3,21918.6,16170.3,3515.4,0.0,619.0,0.0,1613.9,0.0,0.0,0.0
3901,r053,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,608302.9,510765.6,16815.8,0.0,46199.8,320.0,1489.4,200.0,29721.5,2790.8
3901,r054,All agencies -> Departments -> Department of the Interior -> Bureau of Indian Affairs,All agencies,Departments,Department of the Interior,Bureau of Indian Affairs,,4,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0
3901,r055,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,12857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12857.0,0.0
3901,r056,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,65080.0,43853.5,11330.7,0.0,6824.4,0.0,234.9,0.0,111.8,2724.8
3901,r057,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,16514.0,13710.0,1500.0,0.0,784.0,320.0,0.0,200.0,0.0,0.0
3901,r058,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,7365.0,2052.3,3722.5,0.0,747.4,0.0,168.0,0.0,608.7,66.0
3901,r059,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,9272.4,0.0,26.9,0.0,9148.5,0.0,96.9,0.0,0.0,0.0
3901,r060,All agencies -> Departments -> Department of the Interior -> Office of Surface Mining Reclamation and Enforcement,All agencies,Departments,Department of the Interior,Office of Surface Mining Reclamation and Enforcement,,4,327.5,327.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,r061,All agencies -> Departments -> Department of the Interior -> U.S. Fish and Wildlife Service,All agencies,Departments,Department of the Interior,U.S. Fish and Wildlife Service,,4,32650.0,32650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,r062,All agencies -> Departments -> Department of the Interior -> U.S. Geological Survey,All agencies,Departments,Department of the Interior,U.S. Geological Survey,,4,459237.0,418172.3,235.7,0.0,28695.5,0.0,989.6,0.0,11143.9,0.0
3901,r063,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,84168.4,4151.3,17642.8,0.0,37538.3,0.0,23912.0,0.0,923.9,0.0
3901,r064,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,1249.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0
3901,r065,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,998.4,0.0,998.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,r066,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,81920.9,3194.3,16644.3,0.0,37538.3,0.0,23912.0,0.0,631.9,0.0
3901,r067,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,4366.1,3309.5,1056.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,r068,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,2642.1,1585.5,1056.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,r069,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,1724.0,1724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,r070,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,62200.0,62200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,r071,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,745596.2,146191.9,249740.2,0.0,145378.3,265.0,47791.6,4121.9,151672.6,434.7
3901,r072,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,193114.6,66032.6,78966.2,0.0,27781.7,0.0,18474.3,1859.8,0.0,0.0
3901,r073,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,414879.6,53095.2,92951.0,0.0,92638.1,0.0,24022.7,500.0,151672.6,0.0
3901,r074,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,7766.4,5600.7,1271.0,0.0,729.7,0.0,165.0,0.0,0.0,0.0
3901,r075,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,31936.1,4094.4,20556.8,0.0,4470.6,0.0,2379.6,0.0,0.0,434.7
3901,r076,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,2750.0,0.0,0.0,0.0,0.0,0.0,2750.0,0.0,0.0,0.0
3901,r077,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,76323.0,9258.2,51511.8,0.0,14238.9,265.0,0.0,1049.2,0.0,0.0
3901,r078,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,8210.9,3210.9,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0
3901,r079,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,10615.6,4899.8,4483.5,0.0,519.3,0.0,0.0,713.0,0.0,0.0
3901,r080,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,35878.8,163.8,35715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,r081,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,35715.0,0.0,35715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,r082,All agencies -> Departments -> Department of the Treasury -> U.S. Mint,All agencies,Departments,Department of the Treasury,U.S. Mint,,4,163.8,163.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,r083,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,848504.3,777452.5,0.0,0.0,0.0,0.0,0.0,71051.9,0.0,0.0
3901,r084,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
3901,r085,All agencies -> Other agencies -> Administrative Office of the U.S. Courts,All agencies,Other agencies,Administrative Office of the U.S. Courts,,,3,6448.3,0.0,0.0,0.0,0.0,0.0,0.0,6448.3,0.0,0.0
3901,r086,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,171713.9,16127.0,12564.1,0.0,51524.7,0.0,44991.3,0.0,0.0,46506.8
3901,r087,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,898.9,0.0,254.7,0.0,500.0,0.0,144.2,0.0,0.0,0.0
3901,r088,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,856.3,856.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,r089,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,404784.0,208000.8,143585.1,472.3,51832.0,679.1,0.0,214.7,0.0,0.0
3901,r090,All agencies -> Other agencies -> Federal Communications Commission,All agencies,Other agencies,Federal Communications Commission,,,3,2005.3,2005.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,r091,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,6003.2,6003.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,r092,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,867.6,867.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,r093,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,2422519.2,920611.8,1112147.4,2321.9,168879.3,175667.5,29581.4,5147.1,1566.4,6596.4
3901,r094,All agencies -> Other agencies -> National Archives and Records Administration,All agencies,Other agencies,National Archives and Records Administration,,,3,511.0,391.2,0.0,0.0,119.8,0.0,0.0,0.0,0.0,0.0
3901,r095,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,784050.0,1273.7,163108.1,0.0,541756.1,0.0,75715.3,0.0,1833.8,363.0
3901,r096,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,74076.6,30267.8,8819.9,12406.3,590.0,3994.3,772.9,13796.5,0.0,3429.0
3901,r097,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,578430.5,0.0,0.0,0.0,0.0,0.0,578430.5,0.0,0.0,0.0
3901,r098,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,146241.0,90908.0,42597.0,0.0,9267.0,0.0,3351.0,0.0,23.0,95.0
3901,r099,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,5614.0,0.0,5614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,r100,All agencies -> Other agencies -> U.S. Agency for Global Media,All agencies,Other agencies,U.S. Agency for Global Media,,,3,6107.0,0.0,6107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,r101,All agencies -> Other agencies -> U.S. Postal Service,All agencies,Other agencies,U.S. Postal Service,,,3,26664.2,0.0,24664.2,0.0,2000.0,0.0,0.0,0.0,0.0,0.0
