table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total_r_d,field_basic_research,field_applied_research,field_experimental_development_total,field_experimental_development_advanced_technology,field_experimental_development_major_systems
10801,r052,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,570524,69204,258612,242709,na,na
10801,r053,All agencies -> Departments -> Department of Homeland Security -> Coast Guard,All agencies,Departments,Department of Homeland Security,Coast Guard,,4,7476,0,2243,5233,na,na
10801,r054,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,65709,8720,26159,30831,na,na
10801,r055,All agencies -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,5616,0,3440,2176,na,na
10801,r056,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,490781,60235,226771,203776,na,na
10801,r057,All agencies -> Departments -> Department of Homeland Security -> Secret Service,All agencies,Departments,Department of Homeland Security,Secret Service,,4,942,250,0,692,na,na
10801,r058,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,0.05,0,0.05,0.05,na,na
10801,r059,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,940042,93945,691384,154714,na,na
10801,r060,All agencies -> Departments -> Department of the Interior -> Bureau of Indian Affairs,All agencies,Departments,Department of the Interior,Bureau of Indian Affairs,,4,5000,0,5000,0,na,na
10801,r061,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,12049,2004,8579,1466,na,na
10801,r062,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,85745,0,66305,19440,na,na
10801,r063,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,27723,0,17705,10018,na,na
10801,r064,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,8776,1286,4770,2720,na,na
10801,r065,All agencies -> Departments -> Department of the Interior -> Fish and Wildlife Service,All agencies,Departments,Department of the Interior,Fish and Wildlife Service,,4,35000,0,35000,0,na,na
10801,r066,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,737395,90655,526802,119938,na,na
10801,r067,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,28354,0,27222,1132,na,na
10801,r068,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,111184,16931,86014,8240,na,na
10801,r069,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,5,0,2,3,na,na
10801,r070,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,8887,0,8887,0,na,na
10801,r071,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,102292,16931,77125,8236,na,na
10801,r072,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,3698,0,3698,0,na,na
10801,r073,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,1910,0,1910,0,na,na
10801,r074,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,1788,0,1788,0,na,na
10801,r075,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,65000,7000,38000,20000,na,na
10801,r076,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,1073354,2117,806251,264985,na,na
10801,r077,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,477513,0,260969,216544,na,na
10801,r078,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,382519,0,341879,40640,na,na
10801,r079,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,23772,0,21154,2618,na,na
10801,r080,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,36282,0,32291,3991,na,na
10801,r081,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,13102,0,11909,1192,na,na
10801,r082,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,91739,0,91739,0,na,na
10801,r083,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,24389,21,24368,0,na,na
10801,r084,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,24038,2096,21942,0,na,na
10801,r085,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,47481,0,37082,10399,na,na
10801,r086,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,47481,0,37082,10399,na,na
10801,r087,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,1696494,665094,940865,90535,na,na
10801,r088,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,
10801,r089,All agencies -> Other agencies -> Administrative Office of the U.S. Courts,All agencies,Other agencies,Administrative Office of the U.S. Courts,,,3,1443,0,1443,0,na,na
10801,r090,All agencies -> Other agencies -> Agency for Global Media,All agencies,Other agencies,Agency for Global Media,,,3,8413,0,8413,0,na,na
10801,r091,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,220614,0,152853,67761,na,na
10801,r092,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,804,0,804,0,na,na
10801,r093,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,165,0,165,0,na,na
10801,r094,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,525457,0,406371,119086,na,na
10801,r095,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,2713,0,2713,0,na,na
10801,r096,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,3055,0,512,2543,na,na
10801,r097,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,11623146,5057913,2246909,4318325,na,na
10801,r098,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,6896067,5863175,1032892,0,na,na
10801,r099,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,61399,0,61399,0,na,na
10801,r100,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,521671,0,521671,0,na,na
10801,r101,All agencies -> Other agencies -> Postal Service,All agencies,Other agencies,Postal Service,,,3,13860,0,13860,0,na,na
10801,r102,All agencies -> Other agencies -> RESTORE Act Centers of Excellence Research Grants Program,All agencies,Other agencies,RESTORE Act Centers of Excellence Research Grants Program,,,3,6960,0,6960,0,na,na
10801,r103,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,227400,227400,0,0,na,na
10801,r104,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,78704,0,78704,0,na,na
10801,r105,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,28254,0,11752,16502,na,na
