table_id,row_id,time_period,value
10670,r001,1979,1915
10670,r002,1979,58
10670,r003,1979,932
10670,r004,1979,ne
10670,r005,1979,44
10670,r006,1979,ne
10670,r007,1979,104
10670,r008,1979,69
10670,r009,1979,ne
10670,r010,1979,NA
10670,r011,1979,NA
10670,r012,1979,464
10670,r013,1979,63
10670,r014,1979,181
10670,r015,1980,2184
10670,r016,1980,74
10670,r017,1980,1100
10670,r018,1980,ne
10670,r019,1980,51
10670,r020,1980,ne
10670,r021,1980,154
10670,r022,1980,84
10670,r023,1980,ne
10670,r024,1980,NA
10670,r025,1980,NA
10670,r026,1980,475
10670,r027,1980,103
10670,r028,1980,143
10670,r029,1981,2445
10670,r030,1981,68
10670,r031,1981,1055
10670,r032,1981,ne
10670,r033,1981,57
10670,r034,1981,ne
10670,r035,1981,143
10670,r036,1981,112
10670,r037,1981,ne
10670,r038,1981,NA
10670,r039,1981,NA
10670,r040,1981,632
10670,r041,1981,156
10670,r042,1981,222
10670,r043,1982,2809
10670,r044,1982,79
10670,r045,1982,1267
10670,r046,1982,ne
10670,r047,1982,47
10670,r048,1982,ne
10670,r049,1982,239
10670,r050,1982,82
10670,r051,1982,ne
10670,r052,1982,NA
10670,r053,1982,NA
10670,r054,1982,809
10670,r055,1982,150
10670,r056,1982,136
10670,r057,1983,3348
10670,r058,1983,179
10670,r059,1983,1566
10670,r060,1983,ne
10670,r061,1983,61
10670,r062,1983,ne
10670,r063,1983,309
10670,r064,1983,125
10670,r065,1983,ne
10670,r066,1983,NA
10670,r067,1983,NA
10670,r068,1983,759
10670,r069,1983,158
10670,r070,1983,191
10670,r071,1984,3442
10670,r072,1984,142
10670,r073,1984,1611
10670,r074,1984,ne
10670,r075,1984,58
10670,r076,1984,ne
10670,r077,1984,245
10670,r078,1984,125
10670,r079,1984,ne
10670,r080,1984,NA
10670,r081,1984,NA
10670,r082,1984,856
10670,r083,1984,221
10670,r084,1984,184
10670,r085,1985,3529
10670,r086,1985,125
10670,r087,1985,1638
10670,r088,1985,ne
10670,r089,1985,78
10670,r090,1985,ne
10670,r091,1985,186
10670,r092,1985,176
10670,r093,1985,ne
10670,r094,1985,NA
10670,r095,1985,NA
10670,r096,1985,967
10670,r097,1985,210
10670,r098,1985,149
10670,r099,1986,3356
10670,r100,1986,155
10670,r101,1986,1582
10670,r102,1986,ne
10670,r103,1986,97
10670,r104,1986,ne
10670,r105,1986,193
10670,r106,1986,54
10670,r107,1986,ne
10670,r108,1986,NA
10670,r109,1986,NA
10670,r110,1986,924
10670,r111,1986,216
10670,r112,1986,135
10670,r113,1987,3250
10670,r114,1987,118
10670,r115,1987,1545
10670,r116,1987,ne
10670,r117,1987,123
10670,r118,1987,ne
10670,r119,1987,202
10670,r120,1987,70
10670,r121,1987,ne
10670,r122,1987,NA
10670,r123,1987,NA
10670,r124,1987,848
10670,r125,1987,256
10670,r126,1987,88
10670,r127,1988,3348
10670,r128,1988,118
10670,r129,1988,1608
10670,r130,1988,ne
10670,r131,1988,98
10670,r132,1988,ne
10670,r133,1988,200
10670,r134,1988,89
10670,r135,1988,ne
10670,r136,1988,NA
10670,r137,1988,NA
10670,r138,1988,960
10670,r139,1988,174
10670,r140,1988,101
10670,r141,1989,3470
10670,r142,1989,150
10670,r143,1989,1709
10670,r144,1989,ne
10670,r145,1989,68
10670,r146,1989,ne
10670,r147,1989,228
10670,r148,1989,65
10670,r149,1989,ne
10670,r150,1989,NA
10670,r151,1989,NA
10670,r152,1989,991
10670,r153,1989,180
10670,r154,1989,79
10670,r155,1990,3745
10670,r156,1990,192
10670,r157,1990,1743
10670,r158,1990,ne
10670,r159,1990,61
10670,r160,1990,ne
10670,r161,1990,315
10670,r162,1990,92
10670,r163,1990,ne
10670,r164,1990,NA
10670,r165,1990,NA
10670,r166,1990,1006
10670,r167,1990,198
10670,r168,1990,138
10670,r169,1991,3872
10670,r170,1991,210
