table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
7537,r001,All definite commitments (number) -> 1991,All fields,,1,24217
7537,r002,All definite commitments (number) -> 1991,Science and engineering,Total,2,15793
7537,r003,All definite commitments (number) -> 1991,Science and engineering,Life sciencesa,2,4798
7537,r004,All definite commitments (number) -> 1991,Science and engineering,Physical sciences and earth sciences,2,2932
7537,r005,All definite commitments (number) -> 1991,Science and engineering,Mathematics and computer sciences,2,1102
7537,r006,All definite commitments (number) -> 1991,Science and engineering,Psychology and social sciences,2,4090
7537,r007,All definite commitments (number) -> 1991,Science and engineering,Engineering,2,2871
7537,r008,All definite commitments (number) -> 1991,Non-science and engineering,Total,2,8424
7537,r009,All definite commitments (number) -> 1991,Non-science and engineering,Education,2,4462
7537,r010,All definite commitments (number) -> 1991,Non-science and engineering,Humanities and arts,2,2462
7537,r011,All definite commitments (number) -> 1991,Non-science and engineering,Otherb,2,1500
7537,r012,All definite commitments (number) -> 1996,All fields,,1,26077
7537,r013,All definite commitments (number) -> 1996,Science and engineering,Total,2,17406
7537,r014,All definite commitments (number) -> 1996,Science and engineering,Life sciencesa,2,5435
7537,r015,All definite commitments (number) -> 1996,Science and engineering,Physical sciences and earth sciences,2,2841
7537,r016,All definite commitments (number) -> 1996,Science and engineering,Mathematics and computer sciences,2,1240
7537,r017,All definite commitments (number) -> 1996,Science and engineering,Psychology and social sciences,2,4235
7537,r018,All definite commitments (number) -> 1996,Science and engineering,Engineering,2,3655
7537,r019,All definite commitments (number) -> 1996,Non-science and engineering,Total,2,8671
7537,r020,All definite commitments (number) -> 1996,Non-science and engineering,Education,2,4484
7537,r021,All definite commitments (number) -> 1996,Non-science and engineering,Humanities and arts,2,2711
7537,r022,All definite commitments (number) -> 1996,Non-science and engineering,Otherb,2,1476
7537,r023,All definite commitments (number) -> 2001,All fields,,1,27052
7537,r024,All definite commitments (number) -> 2001,Science and engineering,Total,2,18107
7537,r025,All definite commitments (number) -> 2001,Science and engineering,Life sciencesa,2,5630
7537,r026,All definite commitments (number) -> 2001,Science and engineering,Physical sciences and earth sciences,2,2873
7537,r027,All definite commitments (number) -> 2001,Science and engineering,Mathematics and computer sciences,2,1259
7537,r028,All definite commitments (number) -> 2001,Science and engineering,Psychology and social sciences,2,4702
7537,r029,All definite commitments (number) -> 2001,Science and engineering,Engineering,2,3643
7537,r030,All definite commitments (number) -> 2001,Non-science and engineering,Total,2,8945
7537,r031,All definite commitments (number) -> 2001,Non-science and engineering,Education,2,4215
7537,r032,All definite commitments (number) -> 2001,Non-science and engineering,Humanities and arts,2,3283
7537,r033,All definite commitments (number) -> 2001,Non-science and engineering,Otherb,2,1447
7537,r034,All definite commitments (number) -> 2006,All fields,,1,30106
7537,r035,All definite commitments (number) -> 2006,Science and engineering,Total,2,20810
7537,r036,All definite commitments (number) -> 2006,Science and engineering,Life sciencesa,2,6474
7537,r037,All definite commitments (number) -> 2006,Science and engineering,Physical sciences and earth sciences,2,3152
7537,r038,All definite commitments (number) -> 2006,Science and engineering,Mathematics and computer sciences,2,1929
7537,r039,All definite commitments (number) -> 2006,Science and engineering,Psychology and social sciences,2,4902
7537,r040,All definite commitments (number) -> 2006,Science and engineering,Engineering,2,4353
7537,r041,All definite commitments (number) -> 2006,Non-science and engineering,Total,2,9296
7537,r042,All definite commitments (number) -> 2006,Non-science and engineering,Education,2,4226
7537,r043,All definite commitments (number) -> 2006,Non-science and engineering,Humanities and arts,2,3273
7537,r044,All definite commitments (number) -> 2006,Non-science and engineering,Otherb,2,1797
7537,r045,All definite commitments (number) -> 2011,All fields,,1,29295
7537,r046,All definite commitments (number) -> 2011,Science and engineering,Total,2,21928
7537,r047,All definite commitments (number) -> 2011,Science and engineering,Life sciencesa,2,6684
7537,r048,All definite commitments (number) -> 2011,Science and engineering,Physical sciences and earth sciences,2,3379
7537,r049,All definite commitments (number) -> 2011,Science and engineering,Mathematics and computer sciences,2,2095
7537,r050,All definite commitments (number) -> 2011,Science and engineering,Psychology and social sciences,2,5077
7537,r051,All definite commitments (number) -> 2011,Science and engineering,Engineering,2,4693
7537,r052,All definite commitments (number) -> 2011,Non-science and engineering,Total,2,7367
7537,r053,All definite commitments (number) -> 2011,Non-science and engineering,Education,2,2893
7537,r054,All definite commitments (number) -> 2011,Non-science and engineering,Humanities and arts,2,2754
7537,r055,All definite commitments (number) -> 2011,Non-science and engineering,Otherb,2,1720
7537,r056,All definite commitments (number) -> 2016,All fields,,1,30768
7537,r057,All definite commitments (number) -> 2016,Science and engineering,Total,2,23403
7537,r058,All definite commitments (number) -> 2016,Science and engineering,Life sciencesa,2,6942
7537,r059,All definite commitments (number) -> 2016,Science and engineering,Physical sciences and earth sciences,2,3572
7537,r060,All definite commitments (number) -> 2016,Science and engineering,Mathematics and computer sciences,2,2420
7537,r061,All definite commitments (number) -> 2016,Science and engineering,Psychology and social sciences,2,5449
7537,r062,All definite commitments (number) -> 2016,Science and engineering,Engineering,2,5020
7537,r063,All definite commitments (number) -> 2016,Non-science and engineering,Total,2,7365
7537,r064,All definite commitments (number) -> 2016,Non-science and engineering,Education,2,2991
7537,r065,All definite commitments (number) -> 2016,Non-science and engineering,Humanities and arts,2,2579
7537,r066,All definite commitments (number) -> 2016,Non-science and engineering,Otherb,2,1795
7537,r067,All definite commitments (number) -> 2021,All fields,,1,33216
7537,r068,All definite commitments (number) -> 2021,Science and engineering,Total,2,26482
