table_id,row_id,academic_institution_full_path,academic_institution_level_1,academic_institution_level_2,academic_institution_level_3,academic_institution_hierarchy_depth,field_doctorate_recipients
3396,r036,"Without disability, all institutions -> Top 50 U.S. institutions -> Johns Hopkins U.","Without disability, all institutions",Top 50 U.S. institutions,Johns Hopkins U.,3,114
3396,r037,"Without disability, all institutions -> Top 50 U.S. institutions -> North Carolina State U.","Without disability, all institutions",Top 50 U.S. institutions,North Carolina State U.,3,114
3396,r038,"Without disability, all institutions -> Top 50 U.S. institutions -> Virginia Polytechnic Institute and State U.","Without disability, all institutions",Top 50 U.S. institutions,Virginia Polytechnic Institute and State U.,3,114
3396,r039,"Without disability, all institutions -> Top 50 U.S. institutions -> Brown U.","Without disability, all institutions",Top 50 U.S. institutions,Brown U.,3,110
3396,r040,"Without disability, all institutions -> Top 50 U.S. institutions -> U. Pittsburgh, Pittsburgh","Without disability, all institutions",Top 50 U.S. institutions,"U. Pittsburgh, Pittsburgh",3,110
3396,r041,"Without disability, all institutions -> Top 50 U.S. institutions -> Washington U., Saint Louis","Without disability, all institutions",Top 50 U.S. institutions,"Washington U., Saint Louis",3,110
3396,r042,"Without disability, all institutions -> Top 50 U.S. institutions -> Columbia U. in the City of New York","Without disability, all institutions",Top 50 U.S. institutions,Columbia U. in the City of New York,3,105
3396,r043,"Without disability, all institutions -> Top 50 U.S. institutions -> U. Colorado Boulder","Without disability, all institutions",Top 50 U.S. institutions,U. Colorado Boulder,3,105
3396,r044,"Without disability, all institutions -> Top 50 U.S. institutions -> U. California, Irvine","Without disability, all institutions",Top 50 U.S. institutions,"U. California, Irvine",3,100
3396,r045,"Without disability, all institutions -> Top 50 U.S. institutions -> Yale U.","Without disability, all institutions",Top 50 U.S. institutions,Yale U.,3,100
3396,r046,"Without disability, all institutions -> Top 50 U.S. institutions -> Arizona State U.","Without disability, all institutions",Top 50 U.S. institutions,Arizona State U.,3,98
3396,r047,"Without disability, all institutions -> Top 50 U.S. institutions -> Duke U.","Without disability, all institutions",Top 50 U.S. institutions,Duke U.,3,98
3396,r048,"Without disability, all institutions -> Top 50 U.S. institutions -> U. Connecticut, Storrs","Without disability, all institutions",Top 50 U.S. institutions,"U. Connecticut, Storrs",3,96
3396,r049,"Without disability, all institutions -> Top 50 U.S. institutions -> U. Rochester","Without disability, all institutions",Top 50 U.S. institutions,U. Rochester,3,94
3396,r050,"Without disability, all institutions -> Top 50 U.S. institutions -> U. California, Santa Barbara","Without disability, all institutions",Top 50 U.S. institutions,"U. California, Santa Barbara",3,93
3396,r051,"Without disability, all institutions -> Top 50 U.S. institutions -> U. California, Santa Cruz","Without disability, all institutions",Top 50 U.S. institutions,"U. California, Santa Cruz",3,93
3396,r052,"Without disability, all institutions -> Top 50 U.S. institutions -> Rensselaer Polytechnic Institute, Troy","Without disability, all institutions",Top 50 U.S. institutions,"Rensselaer Polytechnic Institute, Troy",3,89
3396,r053,"Without disability, all institutions -> Top 50 U.S. institutions -> U. Massachusetts, Amherst","Without disability, all institutions",Top 50 U.S. institutions,"U. Massachusetts, Amherst",3,88
3396,r054,"Without disability, all institutions -> Other U.S. institutions","Without disability, all institutions",Other U.S. institutions,,2,13506
3396,r055,"With disability, all institutions","With disability, all institutions",,,1,3269
3396,r056,"With disability, all institutions -> Foreign or unknown institutions","With disability, all institutions",Foreign or unknown institutions,,2,1083
3396,r057,"With disability, all institutions -> Top 53 U.S. institutions","With disability, all institutions",Top 53 U.S. institutions,,2,768
3396,r058,"With disability, all institutions -> Top 53 U.S. institutions -> U. California, Los Angeles","With disability, all institutions",Top 53 U.S. institutions,"U. California, Los Angeles",3,29
3396,r059,"With disability, all institutions -> Top 53 U.S. institutions -> U. California, Berkeley","With disability, all institutions",Top 53 U.S. institutions,"U. California, Berkeley",3,28
3396,r060,"With disability, all institutions -> Top 53 U.S. institutions -> U. California, San Diego","With disability, all institutions",Top 53 U.S. institutions,"U. California, San Diego",3,25
3396,r061,"With disability, all institutions -> Top 53 U.S. institutions -> U. California, Davis","With disability, all institutions",Top 53 U.S. institutions,"U. California, Davis",3,23
3396,r062,"With disability, all institutions -> Top 53 U.S. institutions -> U. Florida","With disability, all institutions",Top 53 U.S. institutions,U. Florida,3,23
3396,r063,"With disability, all institutions -> Top 53 U.S. institutions -> U. Illinois, Urbana-Champaign","With disability, all institutions",Top 53 U.S. institutions,"U. Illinois, Urbana-Champaign",3,23
3396,r064,"With disability, all institutions -> Top 53 U.S. institutions -> U. Michigan, Ann Arbor","With disability, all institutions",Top 53 U.S. institutions,"U. Michigan, Ann Arbor",3,22
3396,r065,"With disability, all institutions -> Top 53 U.S. institutions -> U. California, Santa Barbara","With disability, all institutions",Top 53 U.S. institutions,"U. California, Santa Barbara",3,21
3396,r066,"With disability, all institutions -> Top 53 U.S. institutions -> Texas A&M U., College Station and Health Science Center","With disability, all institutions",Top 53 U.S. institutions,"Texas A&M U., College Station and Health Science Center",3,20
3396,r067,"With disability, all institutions -> Top 53 U.S. institutions -> Boston U.","With disability, all institutions",Top 53 U.S. institutions,Boston U.,3,19
3396,r068,"With disability, all institutions -> Top 53 U.S. institutions -> Cornell U.","With disability, all institutions",Top 53 U.S. institutions,Cornell U.,3,19
3396,r069,"With disability, all institutions -> Top 53 U.S. institutions -> U. California, Santa Cruz","With disability, all institutions",Top 53 U.S. institutions,"U. California, Santa Cruz",3,19
3396,r070,"With disability, all institutions -> Top 53 U.S. institutions -> U. Texas, Austin","With disability, all institutions",Top 53 U.S. institutions,"U. Texas, Austin",3,19
3396,r071,"With disability, all institutions -> Top 53 U.S. institutions -> U. Arizona","With disability, all institutions",Top 53 U.S. institutions,U. Arizona,3,17
3396,r072,"With disability, all institutions -> Top 53 U.S. institutions -> U. Maryland, College Park","With disability, all institutions",Top 53 U.S. institutions,"U. Maryland, College Park",3,17
3396,r073,"With disability, all institutions -> Top 53 U.S. institutions -> U. Minnesota, Twin Cities","With disability, all institutions",Top 53 U.S. institutions,"U. Minnesota, Twin Cities",3,17
3396,r074,"With disability, all institutions -> Top 53 U.S. institutions -> Michigan State U.","With disability, all institutions",Top 53 U.S. institutions,Michigan State U.,3,16
3396,r075,"With disability, all institutions -> Top 53 U.S. institutions -> Ohio State U., Columbus","With disability, all institutions",Top 53 U.S. institutions,"Ohio State U., Columbus",3,16
3396,r076,"With disability, all institutions -> Top 53 U.S. institutions -> U. Pittsburgh, Pittsburgh","With disability, all institutions",Top 53 U.S. institutions,"U. Pittsburgh, Pittsburgh",3,16
3396,r077,"With disability, all institutions -> Top 53 U.S. institutions -> U. North Carolina, Chapel Hill","With disability, all institutions",Top 53 U.S. institutions,"U. North Carolina, Chapel Hill",3,15
3396,r078,"With disability, all institutions -> Top 53 U.S. institutions -> U. Washington, Seattle","With disability, all institutions",Top 53 U.S. institutions,"U. Washington, Seattle",3,15
3396,r079,"With disability, all institutions -> Top 53 U.S. institutions -> U. California, Irvine","With disability, all institutions",Top 53 U.S. institutions,"U. California, Irvine",3,14
3396,r080,"With disability, all institutions -> Top 53 U.S. institutions -> U. Colorado Boulder","With disability, all institutions",Top 53 U.S. institutions,U. Colorado Boulder,3,14
3396,r081,"With disability, all institutions -> Top 53 U.S. institutions -> U. Wisconsin-Madison","With disability, all institutions",Top 53 U.S. institutions,U. Wisconsin-Madison,3,14
3396,r082,"With disability, all institutions -> Top 53 U.S. institutions -> Purdue U., West Lafayette","With disability, all institutions",Top 53 U.S. institutions,"Purdue U., West Lafayette",3,13
3396,r083,"With disability, all institutions -> Top 53 U.S. institutions -> U. Georgia","With disability, all institutions",Top 53 U.S. institutions,U. Georgia,3,13
3396,r084,"With disability, all institutions -> Top 53 U.S. institutions -> U. Rochester","With disability, all institutions",Top 53 U.S. institutions,U. Rochester,3,13
3396,r085,"With disability, all institutions -> Top 53 U.S. institutions -> U. South Florida, Tampa","With disability, all institutions",Top 53 U.S. institutions,"U. South Florida, Tampa",3,13
3396,r086,"With disability, all institutions -> Top 53 U.S. institutions -> Brigham Young U., Provo","With disability, all institutions",Top 53 U.S. institutions,"Brigham Young U., Provo",3,12
3396,r087,"With disability, all institutions -> Top 53 U.S. institutions -> Harvey Mudd C.","With disability, all institutions",Top 53 U.S. institutions,Harvey Mudd C.,3,12
3396,r088,"With disability, all institutions -> Top 53 U.S. institutions -> U. Utah","With disability, all institutions",Top 53 U.S. institutions,U. Utah,3,12
3396,r089,"With disability, all institutions -> Top 53 U.S. institutions -> Florida State U.","With disability, all institutions",Top 53 U.S. institutions,Florida State U.,3,11
3396,r090,"With disability, all institutions -> Top 53 U.S. institutions -> Johns Hopkins U.","With disability, all institutions",Top 53 U.S. institutions,Johns Hopkins U.,3,11
3396,r091,"With disability, all institutions -> Top 53 U.S. institutions -> Pennsylvania State U., University Park and Hershey Medical Center","With disability, all institutions",Top 53 U.S. institutions,"Pennsylvania State U., University Park and Hershey Medical Center",3,11
3396,r092,"With disability, all institutions -> Top 53 U.S. institutions -> U. Central Florida","With disability, all institutions",Top 53 U.S. institutions,U. Central Florida,3,11
3396,r093,"With disability, all institutions -> Top 53 U.S. institutions -> U. Iowa","With disability, all institutions",Top 53 U.S. institutions,U. Iowa,3,11
3396,r094,"With disability, all institutions -> Top 53 U.S. institutions -> U. Missouri, Columbia","With disability, all institutions",Top 53 U.S. institutions,"U. Missouri, Columbia",3,11
3396,r095,"With disability, all institutions -> Top 53 U.S. institutions -> U. Virginia, Charlottesville","With disability, all institutions",Top 53 U.S. institutions,"U. Virginia, Charlottesville",3,11
3396,r096,"With disability, all institutions -> Top 53 U.S. institutions -> Arizona State U.","With disability, all institutions",Top 53 U.S. institutions,Arizona State U.,3,10
3396,r097,"With disability, all institutions -> Top 53 U.S. institutions -> Auburn U., Auburn","With disability, all institutions",Top 53 U.S. institutions,"Auburn U., Auburn",3,10
3396,r098,"With disability, all institutions -> Top 53 U.S. institutions -> Massachusetts Institute of Technology","With disability, all institutions",Top 53 U.S. institutions,Massachusetts Institute of Technology,3,10
3396,r099,"With disability, all institutions -> Top 53 U.S. institutions -> San Francisco State U.","With disability, all institutions",Top 53 U.S. institutions,San Francisco State U.,3,10
3396,r100,"With disability, all institutions -> Top 53 U.S. institutions -> U. Massachusetts, Amherst","With disability, all institutions",Top 53 U.S. institutions,"U. Massachusetts, Amherst",3,10
3396,r101,"With disability, all institutions -> Top 53 U.S. institutions -> U. Texas, San Antonio","With disability, all institutions",Top 53 U.S. institutions,"U. Texas, San Antonio",3,10
3396,r102,"With disability, all institutions -> Top 53 U.S. institutions -> Western Washington U.","With disability, all institutions",Top 53 U.S. institutions,Western Washington U.,3,10
3396,r103,"With disability, all institutions -> Top 53 U.S. institutions -> Clemson U.","With disability, all institutions",Top 53 U.S. institutions,Clemson U.,3,9
3396,r104,"With disability, all institutions -> Top 53 U.S. institutions -> Georgia Institute of Technology","With disability, all institutions",Top 53 U.S. institutions,Georgia Institute of Technology,3,9
3396,r105,"With disability, all institutions -> Top 53 U.S. institutions -> Harvard U.","With disability, all institutions",Top 53 U.S. institutions,Harvard U.,3,9
3396,r106,"With disability, all institutions -> Top 53 U.S. institutions -> Louisiana State U., Baton Rouge","With disability, all institutions",Top 53 U.S. institutions,"Louisiana State U., Baton Rouge",3,9
3396,r107,"With disability, all institutions -> Top 53 U.S. institutions -> Rutgers, State U. New Jersey, New Brunswick","With disability, all institutions",Top 53 U.S. institutions,"Rutgers, State U. New Jersey, New Brunswick",3,9
3396,r108,"With disability, all institutions -> Top 53 U.S. institutions -> SUNY, Binghamton U.","With disability, all institutions",Top 53 U.S. institutions,"SUNY, Binghamton U.",3,9
3396,r109,"With disability, all institutions -> Top 53 U.S. institutions -> Tufts U., Medford","With disability, all institutions",Top 53 U.S. institutions,"Tufts U., Medford",3,9
3396,r110,"With disability, all institutions -> Top 53 U.S. institutions -> U. Chicago","With disability, all institutions",Top 53 U.S. institutions,U. Chicago,3,9
3396,r111,"With disability, all institutions -> Other U.S. institutions","With disability, all institutions",Other U.S. institutions,,2,1418
