table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_sciences_and_mathematics,field_engineering,field_environmental_sciences,field_life_sciences,field_physical_sciences,field_psychology,field_social_sciences,field_other_sciences_nec
6354,r015,All agencies -> Departments -> Department of Commerce -> National Telecommunications and Information Administration,All agencies,Departments,Department of Commerce,National Telecommunications and Information Administration,,4,11180.0,0.0,11180.0,0.0,0.0,0.0,0.0,0.0,0.0
6354,r016,All agencies -> Departments -> Department of Commerce -> U.S. Census Bureau,All agencies,Departments,Department of Commerce,U.S. Census Bureau,,4,70131.2,9203.1,0.0,0.0,0.0,0.0,85.7,60842.4,0.0
6354,r017,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,9249668.9,2631863.6,2897236.0,409406.8,1161737.5,639235.6,124638.9,131062.7,1254487.7
6354,r018,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,1902952.0,1027239.7,428686.6,53210.0,312507.1,60458.7,7327.6,0.0,13522.3
6354,r019,All agencies -> Departments -> Department of Defense -> Defense Health Agency,All agencies,Departments,Department of Defense,Defense Health Agency,,4,199489.7,0.0,0.0,404.0,196160.4,0.0,543.2,0.0,2382.1
6354,r020,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,2325861.9,904323.3,921608.2,5139.7,25703.2,242939.3,2135.3,53266.0,170746.8
6354,r021,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,2042788.8,248809.0,723328.6,14414.8,340815.9,47175.0,75990.5,2649.7,589605.1
6354,r022,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,1859814.4,292024.6,629927.2,322661.3,148686.3,90729.5,6835.7,52571.8,316377.9
6354,r023,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,918762.1,159467.0,193685.3,13576.9,137864.5,197933.2,31806.6,22575.1,161853.4
6354,r024,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,261761.7,0.0,0.0,0.0,0.0,0.0,0.0,204503.7,57258.0
6354,r025,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,11470112.1,1621362.2,4629480.1,443162.2,436867.5,3989454.2,0.0,75.9,349710.0
6354,r026,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,213500.0,27445.0,113472.2,931.6,36075.5,35499.7,0.0,75.9,0.0
6354,r027,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,64597.0,0.0,64597.0,0.0,0.0,0.0,0.0,0.0,0.0
6354,r028,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,1276114.0,0.0,1276114.0,0.0,0.0,0.0,0.0,0.0,0.0
6354,r029,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,9659.0,0.0,0.0,9659.0,0.0,0.0,0.0,0.0,0.0
6354,r030,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,684993.0,0.0,503569.7,67927.4,0.0,113495.9,0.0,0.0,0.0
6354,r031,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,3469774.2,761009.2,2284253.3,7844.2,1090.0,415577.6,0.0,0.0,0.0
6354,r032,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,3194671.9,737171.1,2271346.6,0.0,0.0,186154.2,0.0,0.0,0.0
6354,r033,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,275102.3,23838.0,12906.7,7844.2,1090.0,229423.4,0.0,0.0,0.0
6354,r034,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,387473.9,0.0,387473.9,0.0,0.0,0.0,0.0,0.0,0.0
6354,r035,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,28662.0,28662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6354,r036,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,5335339.0,804246.0,0.0,356800.0,399702.0,3424881.0,0.0,0.0,349710.0
6354,r037,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,43379903.1,331632.7,2486884.1,557230.1,34876802.0,106862.4,2891567.1,246818.3,1882106.5
6354,r038,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,3084.9,0.0,0.0,0.0,0.0,0.0,0.0,3084.9,0.0
6354,r039,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,72304.2,0.0,0.0,0.0,0.0,0.0,0.0,72304.2,0.0
6354,r040,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,308145.0,43388.9,803.0,0.0,172573.6,0.0,7799.5,20813.1,62767.0
6354,r041,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,9602.3,0.0,0.0,9602.3,0.0,0.0,0.0,0.0,0.0
6354,r042,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,487016.6,0.0,0.0,153807.2,305143.6,0.0,0.0,532.0,27533.8
6354,r043,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,228033.2,0.0,0.0,0.0,228033.2,0.0,0.0,0.0,0.0
6354,r044,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,495000.0,0.0,0.0,0.0,495000.0,0.0,0.0,0.0,0.0
6354,r045,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,33817.0,0.0,0.0,0.0,19407.9,0.0,0.0,0.0,14409.1
6354,r046,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,41726000.0,288243.9,2486081.1,393820.6,33656643.7,106862.4,2883767.6,133184.1,1777396.6
6354,r047,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,16900.0,0.0,0.0,0.0,0.0,0.0,0.0,16900.0,0.0
6354,r048,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,16900.0,0.0,0.0,0.0,0.0,0.0,0.0,16900.0,0.0
6354,r049,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,240429.2,18641.5,97330.0,9421.6,35130.5,35570.3,30.1,0.0,44305.2
6354,r050,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,25041.2,9340.4,0.0,0.0,3130.5,12570.3,0.0,0.0,0.0
6354,r051,All agencies -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,8305.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8305.2
6354,r052,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,204000.0,9000.0,95000.0,9000.0,32000.0,23000.0,0.0,0.0,36000.0
6354,r053,All agencies -> Departments -> Department of Homeland Security -> U.S. Coast Guard,All agencies,Departments,Department of Homeland Security,U.S. Coast Guard,,4,3082.8,301.1,2330.0,421.6,0.0,0.0,30.1,0.0,0.0
6354,r054,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,735713.0,3103.3,21352.5,415635.7,282662.5,988.9,0.0,11099.0,871.0
6354,r055,All agencies -> Departments -> Department of the Interior -> Bureau of Indian Affairs,All agencies,Departments,Department of the Interior,Bureau of Indian Affairs,,4,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
6354,r056,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,12247.0,0.0,0.0,0.0,12247.0,0.0,0.0,0.0,0.0
6354,r057,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,65183.2,3103.3,0.0,51073.0,0.0,0.0,0.0,10407.7,599.2
6354,r058,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,18000.0,0.0,9000.0,9000.0,0.0,0.0,0.0,0.0,0.0
6354,r059,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,16035.8,0.0,12352.5,2666.7,0.0,744.8,0.0,0.0,271.8
6354,r060,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,10231.0,0.0,0.0,4774.0,4521.5,244.2,0.0,691.3,0.0
6354,r061,All agencies -> Departments -> Department of the Interior -> Office of Surface Mining Reclamation and Enforcement,All agencies,Departments,Department of the Interior,Office of Surface Mining Reclamation and Enforcement,,4,2161.0,0.0,0.0,2161.0,0.0,0.0,0.0,0.0,0.0
6354,r062,All agencies -> Departments -> Department of the Interior -> U.S. Fish and Wildlife Service,All agencies,Departments,Department of the Interior,U.S. Fish and Wildlife Service,,4,32650.0,0.0,0.0,0.0,32650.0,0.0,0.0,0.0,0.0
6354,r063,All agencies -> Departments -> Department of the Interior -> U.S. Geological Survey,All agencies,Departments,Department of the Interior,U.S. Geological Survey,,4,579205.0,0.0,0.0,345961.0,233244.0,0.0,0.0,0.0,0.0
6354,r064,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,86654.6,6033.9,1933.5,958.5,13143.1,7044.3,1805.3,54469.8,1266.1
6354,r065,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,1928.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.0,0.0
6354,r066,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,948.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.9
6354,r067,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,83777.7,6033.9,1933.5,958.5,13143.1,7044.3,1805.3,52541.8,317.2
6354,r068,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,4297.2,0.0,0.0,0.0,0.0,0.0,0.0,4297.2,0.0
6354,r069,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,2256.5,0.0,0.0,0.0,0.0,0.0,0.0,2256.5,0.0
6354,r070,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,2040.7,0.0,0.0,0.0,0.0,0.0,0.0,2040.7,0.0
6354,r071,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,30000.0,0.0,0.0,0.0,25000.0,0.0,0.0,5000.0,0.0
6354,r072,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,848503.4,43043.6,630658.9,28993.6,12980.9,4020.0,27979.9,1777.2,99049.3
6354,r073,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,297422.6,23654.6,199008.3,16568.1,12980.9,0.0,27979.9,0.0,17230.8
6354,r074,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,355765.3,0.0,355765.3,0.0,0.0,0.0,0.0,0.0,0.0
6354,r075,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,11373.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11373.6
6354,r076,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,35543.4,0.0,33766.2,0.0,0.0,0.0,0.0,1777.2,0.0
6354,r077,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,54000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000.0
6354,r078,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,65982.6,19389.0,18269.1,12425.5,0.0,0.0,0.0,0.0,15899.0
6354,r079,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,22800.0,0.0,22800.0,0.0,0.0,0.0,0.0,0.0,0.0
6354,r080,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,5616.0,0.0,1050.0,0.0,0.0,4020.0,0.0,0.0,546.0
6354,r081,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,52466.5,0.0,93.2,0.0,0.0,52373.3,0.0,0.0,0.0
6354,r082,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,52373.3,0.0,0.0,0.0,0.0,52373.3,0.0,0.0,0.0
6354,r083,All agencies -> Departments -> Department of the Treasury -> U.S. Mint,All agencies,Departments,Department of the Treasury,U.S. Mint,,4,93.2,0.0,93.2,0.0,0.0,0.0,0.0,0.0,0.0
6354,r084,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,1657590.0,0.0,73375.9,0.0,1334650.9,0.0,181216.6,0.0,68346.7
6354,r085,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,
6354,r086,All agencies -> Other agencies -> Administrative Office of the U.S. Courts,All agencies,Other agencies,Administrative Office of the U.S. Courts,,,3,6404.3,6404.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6354,r087,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,134894.6,0.0,0.0,0.0,125314.9,0.0,0.0,9579.7,0.0
6354,r088,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
6354,r089,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,390.6,0.0,0.0,372.6,0.0,17.9,0.0,0.0,0.0
6354,r090,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,404397.7,8614.2,57352.7,166676.3,159762.1,9656.3,0.0,2336.1,0.0
6354,r091,All agencies -> Other agencies -> Federal Communications Commission,All agencies,Other agencies,Federal Communications Commission,,,3,2625.0,675.0,1350.0,0.0,0.0,600.0,0.0,0.0,0.0
6354,r092,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,7496.6,0.0,0.0,0.0,0.0,0.0,0.0,7496.6,0.0
6354,r093,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,1216.3,0.0,0.0,0.0,0.0,1216.3,0.0,0.0,0.0
6354,r094,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,5297549.4,0.0,1638474.5,1089953.3,127753.1,2436556.8,0.0,0.0,4811.7
6354,r095,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,6405641.9,1192677.8,1178113.9,958243.1,757770.5,1039827.4,37511.5,209841.2,1031656.5
6354,r096,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,73946.1,0.0,73796.1,0.0,0.0,0.0,0.0,0.0,150.0
6354,r097,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,390870.7,0.0,0.0,0.0,390870.7,0.0,0.0,0.0,0.0
6354,r098,All agencies -> Other agencies -> RESTORE Act Centers of Excellence Research Grants Program,All agencies,Other agencies,RESTORE Act Centers of Excellence Research Grants Program,,,3,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0
6354,r099,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,213560.0,0.0,0.0,3136.0,77250.0,57950.0,0.0,12031.0,63193.0
6354,r100,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,129366.1,0.0,0.0,0.0,0.0,0.0,0.0,129366.1,0.0
6354,r101,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,8474.9,0.0,8474.9,0.0,0.0,0.0,0.0,0.0,0.0
6354,r102,All agencies -> Other agencies -> U.S. Agency for Global Media,All agencies,Other agencies,U.S. Agency for Global Media,,,3,4777.7,0.0,0.0,0.0,0.0,0.0,0.0,4777.7,0.0
6354,r103,All agencies -> Other agencies -> U.S. Postal Service,All agencies,Other agencies,U.S. Postal Service,,,3,19006.0,0.0,19006.0,0.0,0.0,0.0,0.0,0.0,0.0
