table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_dod,field_doe,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_othera
10403,r054,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,53,239833,0,6720,640,0,0,230346,0,0,106,2021
10403,r055,All institutions -> U. Miami,All institutions,U. Miami,2,54,237229,9211,33538,808,1576,0,170347,9459,12046,0,243
10403,r056,All institutions -> U. Virginia,All institutions,U. Virginia,2,55,236348,1259,17816,10162,4117,0,162848,1739,35883,253,2271
10403,r057,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,56,224388,20,7767,0,0,0,67553,0,102374,44553,2122
10403,r058,All institutions -> U. Delaware,All institutions,U. Delaware,2,57,224254,95999,20510,10587,1320,0,42801,3498,40510,7923,1106
10403,r059,All institutions -> U. Iowa,All institutions,U. Iowa,2,58,221561,60,15812,1388,454,0,189812,0,11979,656,1401
10403,r060,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,59,221477,74,19262,8526,0,0,176821,1363,14537,707,187
10403,r061,All institutions -> U. Rochester,All institutions,U. Rochester,2,60,211097,0,7889,7942,0,0,173719,1338,20045,165,0
10403,r062,"All institutions -> U. Texas M. D. Anderson Cancer Center, The",All institutions,"U. Texas M. D. Anderson Cancer Center, The",2,61,210727,0,39680,0,0,0,170279,0,767,0,0
10403,r063,All institutions -> Brown U.,All institutions,Brown U.,2,62,204619,0,16467,4167,1414,0,145165,3793,33613,0,0
10403,r064,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,63,203312,2000,37926,13921,3734,0,57363,9301,73088,2594,3386
10403,r065,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,64,199732,7082,12251,12682,1134,0,44197,1511,56111,62549,2215
10403,r066,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,65,197400,2479,73824,10929,0,0,32788,3663,70656,0,3062
10403,r067,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,66,196422,99,17052,18538,0,0,79482,2968,74082,0,4201
10403,r068,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,67,195283,0,29835,0,0,0,165165,0,283,0,0
10403,r069,All institutions -> Albert Einstein C. Medicine,All institutions,Albert Einstein C. Medicine,2,68,192612,0,11902,0,0,0,180710,0,0,0,0
10403,r070,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,69,192099,5772,15119,14493,663,0,20762,4635,76451,50381,3823
10403,r071,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,70,191701,4771,19610,6396,4776,0,99906,1397,42623,12097,125
10403,r072,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,71,190898,3477,37301,270,0,0,1135,6621,141053,0,1041
10403,r073,"All institutions -> U. Wisconsin, System Office",All institutions,"U. Wisconsin, System Office",2,72,188678,4192,60043,63009,0,0,12368,10376,0,38159,531
10403,r074,All institutions -> Association of Universities for Research in Astronomy,All institutions,Association of Universities for Research in Astronomy,2,73,180040,0,0,0,0,0,0,123374,56666,0,0
10403,r075,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,74,178365,70,19800,15504,0,0,43843,3971,60117,25626,9435
10403,r076,All institutions -> Princeton U.,All institutions,Princeton U.,2,75,172213,9932,20916,14907,0,0,40454,13657,67477,3870,1000
10403,r077,"All institutions -> U. Texas Health Science Center, The, Houston",All institutions,"U. Texas Health Science Center, The, Houston",2,76,161661,0,23639,0,1133,0,134124,909,1856,0,0
10403,r078,All institutions -> U. Georgia,All institutions,U. Georgia,2,77,159971,3573,2403,6638,58,0,76687,854,25943,43425,390
10403,r079,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,78,145127,588,36638,4908,326,0,86272,464,15680,0,250
10403,r080,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,79,142411,0,26508,320,1548,0,105216,433,7276,0,1111
10403,r081,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,80,141894,0,1509,0,0,0,140265,50,0,70,0
10403,r082,"All institutions -> Louisiana State U., system office",All institutions,"Louisiana State U., system office",2,81,140293,1784,5143,3132,0,0,88468,250,22673,16260,2583
10403,r083,"All institutions -> U. Kansas, Lawrence",All institutions,"U. Kansas, Lawrence",2,82,140182,0,5958,2882,6053,0,96957,1271,24826,292,1943
10403,r084,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,83,138998,0,11704,0,0,0,125247,152,1217,180,497
10403,r085,All institutions -> Washington State U.,All institutions,Washington State U.,2,84,138143,0,3305,4971,310,0,54658,534,19822,52591,1951
10403,r086,"All institutions -> U. Texas Health Science Center, The, San Antonio",All institutions,"U. Texas Health Science Center, The, San Antonio",2,85,138088,0,41396,0,0,0,96692,0,0,0,0
10403,r087,"All institutions -> U. Oklahoma, The, Norman",All institutions,"U. Oklahoma, The, Norman",2,86,134165,12175,3987,5937,438,0,76616,13763,20925,75,249
10403,r088,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,87,133471,0,4473,1566,0,0,92512,2855,28808,1548,1709
10403,r089,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,88,133293,2172,9918,5877,2453,0,94889,2201,15758,0,24
10403,r090,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,89,128505,7219,6452,11059,404,0,16669,921,27208,53190,5383
10403,r091,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,90,125840,0,1505,0,0,0,49614,21617,52214,890,0
10403,r092,All institutions -> Utah State U.,All institutions,Utah State U.,2,91,124741,0,60973,2291,0,0,9308,18102,16416,17259,392
10403,r093,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,92,123989,4018,3969,7352,0,0,52670,5789,29609,19617,965
10403,r094,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,93,122884,0,8485,0,0,0,112598,363,995,0,444
10403,r095,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,94,121234,30,13740,11003,500,0,14686,9623,66900,184,4567
10403,r096,All institutions -> Florida State U.,All institutions,Florida State U.,2,95,120594,850,15587,12252,2775,0,31037,893,55231,573,1397
10403,r097,"All institutions -> George Washington U., The",All institutions,"George Washington U., The",2,96,117408,158,4848,1867,0,0,86864,2637,17508,90,3437
10403,r098,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,97,115911,1799,12638,3818,0,0,40486,798,56123,0,250
10403,r099,All institutions -> Temple U.,All institutions,Temple U.,2,98,115236,0,11847,1088,1616,0,83055,443,16657,0,530
10403,r100,All institutions -> Stony Brook U.,All institutions,Stony Brook U.,2,99,115021,878,2904,0,31,0,66389,0,44818,0,0
10403,r101,All institutions -> Dartmouth C.,All institutions,Dartmouth C.,2,100,113564,500,7085,1617,0,0,81783,4921,17553,80,25
10403,r102,"All institutions -> State U. New York, System Office",All institutions,"State U. New York, System Office",2,101,113319,70,40712,23184,960,0,6932,7203,31892,1383,984
10403,r103,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,102,108245,0,16858,6649,1219,0,33698,0,37744,11977,100
10403,r104,All institutions -> Tulane U.,All institutions,Tulane U.,2,103,106803,125,1390,0,1678,1463,94084,418,7245,400,0
10403,r105,"All institutions -> U. Texas Medical Branch at Galveston, The",All institutions,"U. Texas Medical Branch at Galveston, The",2,104,102749,0,2553,0,0,0,98646,0,300,660,590
10403,r106,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,105,98646,0,3834,1681,296,0,81538,401,8472,1562,862
10403,r107,All institutions -> U. Vermont,All institutions,U. Vermont,2,106,98374,811,204,52,101,0,58700,176,8026,29478,825
10403,r108,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,107,98159,606,9813,0,3800,0,12238,17511,45011,5926,3253
10403,r109,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,108,97681,600,1182,28491,0,0,39073,2817,12526,11700,1291
10403,r110,All institutions -> Tufts U.,All institutions,Tufts U.,2,109,96887,0,9085,2638,0,0,67942,294,8957,7777,195
10403,r111,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,110,94870,0,14071,1928,0,0,78792,80,0,0,0
10403,r112,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,111,93999,0,8226,3842,0,0,74382,125,7394,0,30
10403,r113,All institutions -> U. South Carolina,All institutions,U. South Carolina,2,112,93362,0,2084,8294,0,0,56200,994,21882,10,3898
10403,r114,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,113,92236,2392,14035,4190,0,0,7557,45,17421,40206,6390
10403,r115,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,114,91796,1350,1183,8688,0,0,16013,238,11011,33084,20229
10403,r116,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,115,89617,0,0,0,0,0,88855,0,762,0,0
10403,r117,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,116,89328,0,0,1005,6109,354,65478,0,12789,3592,0
10403,r118,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,117,87549,255,13781,5090,626,0,25325,1043,38443,2985,0
10403,r119,All institutions -> Clemson U.,All institutions,Clemson U.,2,118,84011,259,7915,17371,81,0,14264,2160,17654,22013,2294
10403,r120,All institutions -> Rice U.,All institutions,Rice U.,2,119,81949,128,14140,4276,847,0,19933,3370,38005,1000,250
10403,r121,All institutions -> U. Louisville,All institutions,U. Louisville,2,120,81125,0,2799,435,483,0,71359,780,4953,315,0
10403,r122,"All institutions -> U. Oregon, Eugene",All institutions,"U. Oregon, Eugene",2,121,78761,0,1224,4589,5824,0,42189,1033,22962,941,0
10403,r123,All institutions -> George Mason U.,All institutions,George Mason U.,2,122,76375,1743,26807,0,840,0,15938,5088,18960,540,6459
10403,r124,All institutions -> Drexel U.,All institutions,Drexel U.,2,123,75675,303,6398,2215,0,0,48584,173,16538,0,1464
10403,r125,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,124,75189,866,8832,0,0,0,41603,3931,16924,1996,1037
10403,r126,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,125,74736,885,1348,4871,0,0,5519,2420,21003,35706,2983
10403,r127,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,126,73984,22038,6651,1120,0,0,17541,204,21136,5295,0
10403,r128,"All institutions -> State U. New York, The, U. at Buffalo",All institutions,"State U. New York, The, U. at Buffalo",2,127,73806,0,5321,0,418,0,67496,0,0,259,313
10403,r129,All institutions -> Arizona Board of Regents,All institutions,Arizona Board of Regents,2,128,73151,0,288,0,0,0,0,72863,0,0,0
10403,r130,"All institutions -> U. Hawaii, System Office",All institutions,"U. Hawaii, System Office",2,129,72492,2,43453,1508,0,0,3917,309,876,22328,100
10403,r131,"All institutions -> Rockefeller U., The",All institutions,"Rockefeller U., The",2,130,72490,77,589,0,0,0,70945,47,832,0,0
10403,r132,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,131,72347,4075,450,0,337,0,28685,912,37878,0,10
10403,r133,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,132,71991,0,9812,0,351,0,53971,2147,5564,0,146
10403,r134,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,133,71078,0,2724,199,2062,0,50728,209,12784,1198,1175
10403,r135,All institutions -> Rush U.,All institutions,Rush U.,2,134,70790,0,0,0,265,0,70526,0,0,0,0
10403,r136,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,135,68197,260,0,0,576,0,33315,0,33128,917,0
10403,r137,All institutions -> Florida International U.,All institutions,Florida International U.,2,136,67851,1236,4975,1720,1116,1437,33832,236,17922,1646,3731
10403,r138,All institutions -> U. Missouri System,All institutions,U. Missouri System,2,137,67735,0,17275,10999,0,0,2772,1524,0,32452,2713
10403,r139,All institutions -> Augusta U.,All institutions,Augusta U.,2,138,67434,0,8410,0,0,0,56370,250,2404,0,0
10403,r140,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,139,66767,740,9506,0,0,0,22658,4874,23683,3906,1401
10403,r141,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,140,61605,0,0,0,0,0,61605,0,0,0,0
10403,r142,"All institutions -> U. Tennessee, The, Knoxville",All institutions,"U. Tennessee, The, Knoxville",2,141,60170,2480,15758,19304,0,0,10516,0,700,8792,2620
10403,r143,"All institutions -> U. Illinois, University Administration",All institutions,"U. Illinois, University Administration",2,142,59243,0,39508,3485,0,0,0,8932,0,0,7318
10403,r144,"All institutions -> U. Mississippi, The, Oxford",All institutions,"U. Mississippi, The, Oxford",2,143,58797,3020,783,800,0,0,47543,209,1786,4571,86
10403,r145,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,144,58254,0,16667,0,0,0,7386,1325,22840,8624,1411
10403,r146,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,145,57879,796,998,0,2713,0,16178,124,28019,4096,4956
10403,r147,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,146,57505,600,19965,1657,0,0,13947,3813,15604,1677,242
10403,r148,"All institutions -> U. Tennessee, The, Health Science Center",All institutions,"U. Tennessee, The, Health Science Center",2,147,57331,0,0,0,0,0,57279,0,0,52,0
10403,r149,"All institutions -> U. New Hampshire, Manchester",All institutions,"U. New Hampshire, Manchester",2,148,57320,3000,3335,0,0,0,1800,49185,0,0,0
10403,r150,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,149,56647,0,2427,4127,0,0,9677,2783,15781,21025,825
10403,r151,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,150,55556,827,1683,14548,0,945,13144,601,16209,7042,557
10403,r152,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,151,54532,0,1728,0,0,0,46922,0,4527,1356,0
10403,r153,"All institutions -> San Diego State U., San Diego",All institutions,"San Diego State U., San Diego",2,152,52122,0,2860,1867,1280,0,32204,89,10865,747,2210
10403,r154,All institutions -> U. Idaho,All institutions,U. Idaho,2,153,52109,0,100,1062,0,0,9641,0,21625,18721,960
10403,r155,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,154,51579,0,2134,19984,0,0,23938,350,1960,643,2570
10403,r156,"All institutions -> North Dakota State U., Main Campus",All institutions,"North Dakota State U., Main Campus",2,155,47739,0,2423,630,0,0,3873,0,17920,19806,3086
10403,r157,"All institutions -> U. Texas, The, Dallas",All institutions,"U. Texas, The, Dallas",2,156,47484,150,9412,2157,0,0,19759,940,14982,83,0
10403,r158,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,157,47031,0,3956,14316,0,0,1790,1562,22744,0,2664
10403,r159,All institutions -> U. Houston,All institutions,U. Houston,2,158,46448,300,0,7535,3071,0,33315,1978,0,0,249
10403,r160,"All institutions -> Montana State U., Billings",All institutions,"Montana State U., Billings",2,159,46079,0,44646,254,0,0,248,0,173,0,758
10403,r161,"All institutions -> U. Texas, The, El Paso",All institutions,"U. Texas, The, El Paso",2,160,43907,1000,2354,1374,490,0,21305,1276,16109,0,0
10403,r162,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,161,42438,0,1031,592,250,1583,7817,0,13295,16469,1401
10403,r163,"All institutions -> U. Nebraska, Central Administration",All institutions,"U. Nebraska, Central Administration",2,162,41102,0,2554,6010,0,0,4385,0,4564,23091,498
10403,r164,"All institutions -> New Mexico State U., Las Cruces",All institutions,"New Mexico State U., Las Cruces",2,163,40712,0,7426,377,0,0,9921,2337,7610,11514,1527
10403,r165,"All institutions -> U. Texas, The, Arlington",All institutions,"U. Texas, The, Arlington",2,164,40227,8234,6518,1864,0,0,7072,2413,10978,1247,1901
10403,r166,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,165,39719,500,77,62,472,0,6286,9784,12539,10000,0
10403,r167,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,166,37520,0,30607,716,0,0,1717,2746,1734,0,0.05
10403,r168,"All institutions -> U. Massachusetts, Central Office",All institutions,"U. Massachusetts, Central Office",2,167,37044,0,18289,320,0,0,1558,5275,0,11602,0
10403,r169,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,168,36323,200,563,297,0,0,21001,2067,9439,2480,275
10403,r170,"All institutions -> Rensselaer Polytechnic Institute, Troy",All institutions,"Rensselaer Polytechnic Institute, Troy",2,169,35697,0,5948,3853,0,0,10616,2981,11874,0,426
10403,r171,All institutions -> U. Corp. for Atmospheric Research,All institutions,U. Corp. for Atmospheric Research,2,170,35390,9000,0,0,0,0,0,0,26390,0,0
10403,r172,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,171,35359,0,2560,520,0,0,30799,40,1403,13,25
10403,r173,All institutions -> Nevada System of Higher Education,All institutions,Nevada System of Higher Education,2,172,35164,1091,8535,17458,0,0,745,0,2560,3793,983
10403,r174,All institutions -> Howard U.,All institutions,Howard U.,2,173,34287,0,11672,605,808,0,13411,122,7589,0,80
10403,r175,All institutions -> U. Maine,All institutions,U. Maine,2,174,34064,277,0,15276,0,0,1340,0,12514,2074,2583
10403,r176,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,175,32998,300,11985,800,0,0,8653,32,2722,0,8505
10403,r177,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,176,32955,0,0,1475,0,0,25412,0,6069,0,0
10403,r178,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,177,32910,0,0,0,0,0,32343,308,260,0,0
10403,r179,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,178,32863,0,12073,3288,1294,0,11120,1789,3300,0,0
10403,r180,"All institutions -> U. Alabama, The, Tuscaloosa",All institutions,"U. Alabama, The, Tuscaloosa",2,179,31815,61,1540,5435,435,0,9284,515,12085,0,2460
10403,r181,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,180,31762,57,9886,752,0,826,4240,2463,13473,65,0
10403,r182,"All institutions -> U. Houston, System Administration",All institutions,"U. Houston, System Administration",2,181,31620,0,5844,0,0,0,200,0,24300,1275,0
10403,r183,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,182,31607,0,1100,0,0,1583,27221,881,0,265,558
10403,r184,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,183,30981,200,10535,1872,0,0,1829,4603,10619,595,727
10403,r185,"All institutions -> U. Texas, The, San Antonio",All institutions,"U. Texas, The, San Antonio",2,184,30701,0,3864,1084,0,0,16426,45,8334,83,865
10403,r186,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,185,30009,1575,2418,1871,0,0,13206,0,8573,1738,629
10403,r187,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,186,29671,0,28571,50,0,0,0,1050,0,0,0
10403,r188,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,187,29335,0,3675,9673,0,0,4404,0,4038,7535,10
10403,r189,"All institutions -> U. Arkansas, System Office",All institutions,"U. Arkansas, System Office",2,188,29219,0,5987,1570,0,0,5525,0,0,15245,894
10403,r190,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,189,28887,76,672,549,0,0,3898,125,12117,11450,0
