table_id,row_id,time_period,_b_graduate_students_b_level_1,_b_graduate_students_b_level_2,_b_graduate_students_b_hierarchy_depth,value
6051,r073,1981,Graduate students,All fields,2,375130
6051,r074,1981,Graduate students,Science,2,252404
6051,r075,1981,Graduate students,Engineering,2,79585
6051,r076,1981,Graduate students,Health,2,43141
6051,r077,1981,Postdoctoral appointees,All fields,2,19634
6051,r078,1981,Postdoctoral appointees,Science,2,13731
6051,r079,1981,Postdoctoral appointees,Engineering,2,1040
6051,r080,1981,Postdoctoral appointees,Health,2,4863
6051,r081,1981,Nonfaculty researchers,All fields,2,3559
6051,r082,1981,Nonfaculty researchers,Science,2,2445
6051,r083,1981,Nonfaculty researchers,Engineering,2,503
6051,r084,1981,Nonfaculty researchers,Health,2,611
6051,r085,1982,Graduate students,All fields,2,382291
6051,r086,1982,Graduate students,Science,2,255146
6051,r087,1982,Graduate students,Engineering,2,83720
6051,r088,1982,Graduate students,Health,2,43425
6051,r089,1982,Postdoctoral appointees,All fields,2,19363
6051,r090,1982,Postdoctoral appointees,Science,2,13698
6051,r091,1982,Postdoctoral appointees,Engineering,2,980
6051,r092,1982,Postdoctoral appointees,Health,2,4685
6051,r093,1982,Nonfaculty researchers,All fields,2,4026
6051,r094,1982,Nonfaculty researchers,Science,2,2809
6051,r095,1982,Nonfaculty researchers,Engineering,2,670
6051,r096,1982,Nonfaculty researchers,Health,2,547
6051,r097,1983,Graduate students,All fields,2,390432
6051,r098,1983,Graduate students,Science,2,255820
6051,r099,1983,Graduate students,Engineering,2,91146
6051,r100,1983,Graduate students,Health,2,43466
6051,r101,1983,Postdoctoral appointees,All fields,2,20712
6051,r102,1983,Postdoctoral appointees,Science,2,14562
6051,r103,1983,Postdoctoral appointees,Engineering,2,1108
6051,r104,1983,Postdoctoral appointees,Health,2,5042
6051,r105,1983,Nonfaculty researchers,All fields,2,4896
6051,r106,1983,Nonfaculty researchers,Science,2,3348
6051,r107,1983,Nonfaculty researchers,Engineering,2,631
6051,r108,1983,Nonfaculty researchers,Health,2,917
6051,r109,1984,Graduate students,All fields,2,394670
6051,r110,1984,Graduate students,Science,2,256903
6051,r111,1984,Graduate students,Engineering,2,92739
6051,r112,1984,Graduate students,Health,2,45028
6051,r113,1984,Postdoctoral appointees,All fields,2,21535
6051,r114,1984,Postdoctoral appointees,Science,2,14979
6051,r115,1984,Postdoctoral appointees,Engineering,2,1203
6051,r116,1984,Postdoctoral appointees,Health,2,5353
6051,r117,1984,Nonfaculty researchers,All fields,2,5042
6051,r118,1984,Nonfaculty researchers,Science,2,3442
6051,r119,1984,Nonfaculty researchers,Engineering,2,589
6051,r120,1984,Nonfaculty researchers,Health,2,1011
6051,r121,1985,Graduate students,All fields,2,404021
6051,r122,1985,Graduate students,Science,2,261973
6051,r123,1985,Graduate students,Engineering,2,96018
6051,r124,1985,Graduate students,Health,2,46030
6051,r125,1985,Postdoctoral appointees,All fields,2,22387
6051,r126,1985,Postdoctoral appointees,Science,2,15576
6051,r127,1985,Postdoctoral appointees,Engineering,2,1356
6051,r128,1985,Postdoctoral appointees,Health,2,5455
6051,r129,1985,Nonfaculty researchers,All fields,2,5103
6051,r130,1985,Nonfaculty researchers,Science,2,3529
6051,r131,1985,Nonfaculty researchers,Engineering,2,615
6051,r132,1985,Nonfaculty researchers,Health,2,959
6051,r133,1986,Graduate students,All fields,2,415520
6051,r134,1986,Graduate students,Science,2,266077
6051,r135,1986,Graduate students,Engineering,2,101905
6051,r136,1986,Graduate students,Health,2,47538
6051,r137,1986,Postdoctoral appointees,All fields,2,23721
6051,r138,1986,Postdoctoral appointees,Science,2,16512
6051,r139,1986,Postdoctoral appointees,Engineering,2,1405
6051,r140,1986,Postdoctoral appointees,Health,2,5804
6051,r141,1986,Nonfaculty researchers,All fields,2,4846
6051,r142,1986,Nonfaculty researchers,Science,2,3356
6051,r143,1986,Nonfaculty researchers,Engineering,2,521
6051,r144,1986,Nonfaculty researchers,Health,2,969
6051,r145,1987,Graduate students,All fields,2,421497
6051,r146,1987,Graduate students,Science,2,269256
6051,r147,1987,Graduate students,Engineering,2,103983
6051,r148,1987,Graduate students,Health,2,48258
6051,r149,1987,Postdoctoral appointees,All fields,2,24881
6051,r150,1987,Postdoctoral appointees,Science,2,17369
6051,r151,1987,Postdoctoral appointees,Engineering,2,1446
6051,r152,1987,Postdoctoral appointees,Health,2,6066
6051,r153,1987,Nonfaculty researchers,All fields,2,4597
6051,r154,1987,Nonfaculty researchers,Science,2,3250
6051,r155,1987,Nonfaculty researchers,Engineering,2,443
6051,r156,1987,Nonfaculty researchers,Health,2,904
6051,r157,1988,Graduate students,All fields,2,424523
6051,r158,1988,Graduate students,Science,2,272309
6051,r159,1988,Graduate students,Engineering,2,102854
6051,r160,1988,Graduate students,Health,2,49360
6051,r161,1988,Postdoctoral appointees,All fields,2,26123
6051,r162,1988,Postdoctoral appointees,Science,2,18024
6051,r163,1988,Postdoctoral appointees,Engineering,2,1690
6051,r164,1988,Postdoctoral appointees,Health,2,6409
6051,r165,1988,Nonfaculty researchers,All fields,2,4869
6051,r166,1988,Nonfaculty researchers,Science,2,3348
6051,r167,1988,Nonfaculty researchers,Engineering,2,566
6051,r168,1988,Nonfaculty researchers,Health,2,955
6051,r169,1989,Graduate students,All fields,2,434478
6051,r170,1989,Graduate students,Science,2,278577
6051,r171,1989,Graduate students,Engineering,2,104065
6051,r172,1989,Graduate students,Health,2,51836
6051,r173,1989,Postdoctoral appointees,All fields,2,27932
6051,r174,1989,Postdoctoral appointees,Science,2,18978
6051,r175,1989,Postdoctoral appointees,Engineering,2,1928
6051,r176,1989,Postdoctoral appointees,Health,2,7026
6051,r177,1989,Nonfaculty researchers,All fields,2,4908
6051,r178,1989,Nonfaculty researchers,Science,2,3470
6051,r179,1989,Nonfaculty researchers,Engineering,2,581
6051,r180,1989,Nonfaculty researchers,Health,2,857
6051,r181,1990,Graduate students,All fields,2,452113
6051,r182,1990,Graduate students,Science,2,289383
6051,r183,1990,Graduate students,Engineering,2,107658
6051,r184,1990,Graduate students,Health,2,55072
6051,r185,1990,Postdoctoral appointees,All fields,2,29565
6051,r186,1990,Postdoctoral appointees,Science,2,19853
6051,r187,1990,Postdoctoral appointees,Engineering,2,1950
6051,r188,1990,Postdoctoral appointees,Health,2,7762
6051,r189,1990,Nonfaculty researchers,All fields,2,5255
6051,r190,1990,Nonfaculty researchers,Science,2,3745
6051,r191,1990,Nonfaculty researchers,Engineering,2,609
6051,r192,1990,Nonfaculty researchers,Health,2,901
6051,r193,1991,Graduate students,All fields,2,471212
6051,r194,1991,Graduate students,Science,2,299057
6051,r195,1991,Graduate students,Engineering,2,113535
6051,r196,1991,Graduate students,Health,2,58620
6051,r197,1991,Postdoctoral appointees,All fields,2,30865
6051,r198,1991,Postdoctoral appointees,Science,2,20595
6051,r199,1991,Postdoctoral appointees,Engineering,2,2262
6051,r200,1991,Postdoctoral appointees,Health,2,8008
6051,r201,1991,Nonfaculty researchers,All fields,2,5478
6051,r202,1991,Nonfaculty researchers,Science,2,3872
6051,r203,1991,Nonfaculty researchers,Engineering,2,659
6051,r204,1991,Nonfaculty researchers,Health,2,947
6051,r205,1992,Graduate students,All fields,2,493522
6051,r206,1992,Graduate students,Science,2,312478
6051,r207,1992,Graduate students,Engineering,2,118039
6051,r208,1992,Graduate students,Health,2,63005
6051,r209,1992,Postdoctoral appointees,All fields,2,32747
6051,r210,1992,Postdoctoral appointees,Science,2,21514
6051,r211,1992,Postdoctoral appointees,Engineering,2,2369
6051,r212,1992,Postdoctoral appointees,Health,2,8864
6051,r213,1992,Nonfaculty researchers,All fields,2,5482
6051,r214,1992,Nonfaculty researchers,Science,2,3660
6051,r215,1992,Nonfaculty researchers,Engineering,2,737
6051,r216,1992,Nonfaculty researchers,Health,2,1085
6051,r217,1993,Graduate students,All fields,2,504304
6051,r218,1993,Graduate students,Science,2,318851
6051,r219,1993,Graduate students,Engineering,2,116872
6051,r220,1993,Graduate students,Health,2,68581
6051,r221,1993,Postdoctoral appointees,All fields,2,34322
6051,r222,1993,Postdoctoral appointees,Science,2,22219
6051,r223,1993,Postdoctoral appointees,Engineering,2,2446
6051,r224,1993,Postdoctoral appointees,Health,2,9657
6051,r225,1993,Nonfaculty researchers,All fields,2,6001
6051,r226,1993,Nonfaculty researchers,Science,2,4003
6051,r227,1993,Nonfaculty researchers,Engineering,2,805
6051,r228,1993,Nonfaculty researchers,Health,2,1193
6051,r229,1994,Graduate students,All fields,2,504399
6051,r230,1994,Graduate students,Science,2,318118
6051,r231,1994,Graduate students,Engineering,2,113024
6051,r232,1994,Graduate students,Health,2,73257
6051,r233,1994,Postdoctoral appointees,All fields,2,36377
6051,r234,1994,Postdoctoral appointees,Science,2,23181
6051,r235,1994,Postdoctoral appointees,Engineering,2,2606
6051,r236,1994,Postdoctoral appointees,Health,2,10590
6051,r237,1994,Nonfaculty researchers,All fields,2,6209
6051,r238,1994,Nonfaculty researchers,Science,2,4156
6051,r239,1994,Nonfaculty researchers,Engineering,2,825
6051,r240,1994,Nonfaculty researchers,Health,2,1228
6051,r241,1995,Graduate students,All fields,2,499640
6051,r242,1995,Graduate students,Science,2,315265
6051,r243,1995,Graduate students,Engineering,2,107201
6051,r244,1995,Graduate students,Health,2,77174
6051,r245,1995,Postdoctoral appointees,All fields,2,35926
6051,r246,1995,Postdoctoral appointees,Science,2,23512
6051,r247,1995,Postdoctoral appointees,Engineering,2,2648
6051,r248,1995,Postdoctoral appointees,Health,2,9766
6051,r249,1995,Nonfaculty researchers,All fields,2,6534
6051,r250,1995,Nonfaculty researchers,Science,2,4395
6051,r251,1995,Nonfaculty researchers,Engineering,2,789
6051,r252,1995,Nonfaculty researchers,Health,2,1350
6051,r253,1996,Graduate students,All fields,2,494079
6051,r254,1996,Graduate students,Science,2,311957
6051,r255,1996,Graduate students,Engineering,2,103224
6051,r256,1996,Graduate students,Health,2,78898
6051,r257,1996,Postdoctoral appointees,All fields,2,37107
6051,r258,1996,Postdoctoral appointees,Science,2,23892
6051,r259,1996,Postdoctoral appointees,Engineering,2,2677
6051,r260,1996,Postdoctoral appointees,Health,2,10538
6051,r261,1996,Nonfaculty researchers,All fields,2,6604
6051,r262,1996,Nonfaculty researchers,Science,2,4426
6051,r263,1996,Nonfaculty researchers,Engineering,2,731
6051,r264,1996,Nonfaculty researchers,Health,2,1447
6051,r265,1997,Graduate students,All fields,2,487208
6051,r266,1997,Graduate students,Science,2,306482
6051,r267,1997,Graduate students,Engineering,2,101148
6051,r268,1997,Graduate students,Health,2,79578
6051,r269,1997,Postdoctoral appointees,All fields,2,38481
6051,r270,1997,Postdoctoral appointees,Science,2,24293
6051,r271,1997,Postdoctoral appointees,Engineering,2,2971
6051,r272,1997,Postdoctoral appointees,Health,2,11217
6051,r273,1997,Nonfaculty researchers,All fields,2,6722
6051,r274,1997,Nonfaculty researchers,Science,2,4408
6051,r275,1997,Nonfaculty researchers,Engineering,2,848
6051,r276,1997,Nonfaculty researchers,Health,2,1466
6051,r277,1998,Graduate students,All fields,2,485627
6051,r278,1998,Graduate students,Science,2,304818
6051,r279,1998,Graduate students,Engineering,2,100038
6051,r280,1998,Graduate students,Health,2,80771
6051,r281,1998,Postdoctoral appointees,All fields,2,40086
6051,r282,1998,Postdoctoral appointees,Science,2,25023
6051,r283,1998,Postdoctoral appointees,Engineering,2,2853
6051,r284,1998,Postdoctoral appointees,Health,2,12210
6051,r285,1998,Nonfaculty researchers,All fields,2,7100
6051,r286,1998,Nonfaculty researchers,Science,2,4497
6051,r287,1998,Nonfaculty researchers,Engineering,2,810
6051,r288,1998,Nonfaculty researchers,Health,2,1793
6051,r289,1999,Graduate students,All fields,2,493256
6051,r290,1999,Graduate students,Science,2,309491
6051,r291,1999,Graduate students,Engineering,2,101691
6051,r292,1999,Graduate students,Health,2,82074
6051,r293,1999,Postdoctoral appointees,All fields,2,40800
6051,r294,1999,Postdoctoral appointees,Science,2,25784
6051,r295,1999,Postdoctoral appointees,Engineering,2,3196
6051,r296,1999,Postdoctoral appointees,Health,2,11820
6051,r297,1999,Nonfaculty researchers,All fields,2,7573
6051,r298,1999,Nonfaculty researchers,Science,2,4761
6051,r299,1999,Nonfaculty researchers,Engineering,2,940
6051,r300,1999,Nonfaculty researchers,Health,2,1872
6051,r301,2000,Graduate students,All fields,2,493311
6051,r302,2000,Graduate students,Science,2,309424
6051,r303,2000,Graduate students,Engineering,2,104112
6051,r304,2000,Graduate students,Health,2,79775
6051,r305,2000,Postdoctoral appointees,All fields,2,43115
6051,r306,2000,Postdoctoral appointees,Science,2,26911
6051,r307,2000,Postdoctoral appointees,Engineering,2,3313
6051,r308,2000,Postdoctoral appointees,Health,2,12891
6051,r309,2000,Nonfaculty researchers,All fields,2,7879
6051,r310,2000,Nonfaculty researchers,Science,2,4931
6051,r311,2000,Nonfaculty researchers,Engineering,2,896
6051,r312,2000,Nonfaculty researchers,Health,2,2052
6051,r313,2001,Graduate students,All fields,2,509607
6051,r314,2001,Graduate students,Science,2,319736
6051,r315,2001,Graduate students,Engineering,2,109493
6051,r316,2001,Graduate students,Health,2,80378
6051,r317,2001,Postdoctoral appointees,All fields,2,43311
6051,r318,2001,Postdoctoral appointees,Science,2,27044
6051,r319,2001,Postdoctoral appointees,Engineering,2,3152
6051,r320,2001,Postdoctoral appointees,Health,2,13115
6051,r321,2001,Nonfaculty researchers,All fields,2,7531
6051,r322,2001,Nonfaculty researchers,Science,2,4707
6051,r323,2001,Nonfaculty researchers,Engineering,2,801
6051,r324,2001,Nonfaculty researchers,Health,2,2023
6051,r325,2002,Graduate students,All fields,2,540404
6051,r326,2002,Graduate students,Science,2,335166
6051,r327,2002,Graduate students,Engineering,2,119668
6051,r328,2002,Graduate students,Health,2,85570
6051,r329,2002,Postdoctoral appointees,All fields,2,45034
6051,r330,2002,Postdoctoral appointees,Science,2,28371
6051,r331,2002,Postdoctoral appointees,Engineering,2,3566
6051,r332,2002,Postdoctoral appointees,Health,2,13097
6051,r333,2002,Nonfaculty researchers,All fields,2,7906
6051,r334,2002,Nonfaculty researchers,Science,2,5019
6051,r335,2002,Nonfaculty researchers,Engineering,2,903
6051,r336,2002,Nonfaculty researchers,Health,2,1984
6051,r337,2003,Graduate students,All fields,2,567121
6051,r338,2003,Graduate students,Science,2,347268
6051,r339,2003,Graduate students,Engineering,2,127377
6051,r340,2003,Graduate students,Health,2,92476
6051,r341,2003,Postdoctoral appointees,All fields,2,46728
6051,r342,2003,Postdoctoral appointees,Science,2,29856
6051,r343,2003,Postdoctoral appointees,Engineering,2,3810
6051,r344,2003,Postdoctoral appointees,Health,2,13062
6051,r345,2003,Nonfaculty researchers,All fields,2,8473
6051,r346,2003,Nonfaculty researchers,Science,2,5493
6051,r347,2003,Nonfaculty researchers,Engineering,2,952
6051,r348,2003,Nonfaculty researchers,Health,2,2028
6051,r349,2004,Graduate students,All fields,2,574463
6051,r350,2004,Graduate students,Science,2,352307
6051,r351,2004,Graduate students,Engineering,2,123566
6051,r352,2004,Graduate students,Health,2,98590
6051,r353,2004,Postdoctoral appointees,All fields,2,47240
6051,r354,2004,Postdoctoral appointees,Science,2,30116
6051,r355,2004,Postdoctoral appointees,Engineering,2,3949
6051,r356,2004,Postdoctoral appointees,Health,2,13175
6051,r357,2004,Nonfaculty researchers,All fields,2,9075
6051,r358,2004,Nonfaculty researchers,Science,2,5880
6051,r359,2004,Nonfaculty researchers,Engineering,2,1043
6051,r360,2004,Nonfaculty researchers,Health,2,2152
6051,r361,2005,Graduate students,All fields,2,582226
6051,r362,2005,Graduate students,Science,2,357710
6051,r363,2005,Graduate students,Engineering,2,120565
6051,r364,2005,Graduate students,Health,2,103951
6051,r365,2005,Postdoctoral appointees,All fields,2,48555
6051,r366,2005,Postdoctoral appointees,Science,2,30290
6051,r367,2005,Postdoctoral appointees,Engineering,2,4166
6051,r368,2005,Postdoctoral appointees,Health,2,14099
6051,r369,2005,Nonfaculty researchers,All fields,2,9527
6051,r370,2005,Nonfaculty researchers,Science,2,6069
6051,r371,2005,Nonfaculty researchers,Engineering,2,946
6051,r372,2005,Nonfaculty researchers,Health,2,2512
6051,r373,2006,Graduate students,All fields,2,597643
6051,r374,2006,Graduate students,Science,2,363246
6051,r375,2006,Graduate students,Engineering,2,123041
6051,r376,2006,Graduate students,Health,2,111356
6051,r377,2006,Postdoctoral appointees,All fields,2,49343
6051,r378,2006,Postdoctoral appointees,Science,2,30245
6051,r379,2006,Postdoctoral appointees,Engineering,2,4642
6051,r380,2006,Postdoctoral appointees,Health,2,14456
6051,r381,2006,Nonfaculty researchers,All fields,2,10814
6051,r382,2006,Nonfaculty researchers,Science,2,6658
6051,r383,2006,Nonfaculty researchers,Engineering,2,1118
6051,r384,2006,Nonfaculty researchers,Health,2,3038
6051,r385,2007old<sup>b</sup>,Graduate students,All fields,2,607823
6051,r386,2007old<sup>b</sup>,Graduate students,Science,2,372120
6051,r387,2007old<sup>b</sup>,Graduate students,Engineering,2,130255
6051,r388,2007old<sup>b</sup>,Graduate students,Health,2,105448
6051,r389,2007old<sup>b</sup>,Postdoctoral appointees,All fields,2,50712
6051,r390,2007old<sup>b</sup>,Postdoctoral appointees,Science,2,30986
6051,r391,2007old<sup>b</sup>,Postdoctoral appointees,Engineering,2,4908
6051,r392,2007old<sup>b</sup>,Postdoctoral appointees,Health,2,14818
6051,r393,2007old<sup>b</sup>,Nonfaculty researchers,All fields,2,10736
6051,r394,2007old<sup>b</sup>,Nonfaculty researchers,Science,2,6517
6051,r395,2007old<sup>b</sup>,Nonfaculty researchers,Engineering,2,1298
6051,r396,2007old<sup>b</sup>,Nonfaculty researchers,Health,2,2921
6051,r397,2007new<sup>b</sup>,Graduate students,All fields,2,619499
6051,r398,2007new<sup>b</sup>,Graduate students,Science,2,384523
6051,r399,2007new<sup>b</sup>,Graduate students,Engineering,2,131676
6051,r400,2007new<sup>b</sup>,Graduate students,Health,2,103300
6051,r401,2007new<sup>b</sup>,Postdoctoral appointees,All fields,2,50840
6051,r402,2007new<sup>b</sup>,Postdoctoral appointees,Science,2,31281
6051,r403,2007new<sup>b</sup>,Postdoctoral appointees,Engineering,2,4942
6051,r404,2007new<sup>b</sup>,Postdoctoral appointees,Health,2,14617
6051,r405,2007new<sup>b</sup>,Nonfaculty researchers,All fields,2,10752
6051,r406,2007new<sup>b</sup>,Nonfaculty researchers,Science,2,6526
6051,r407,2007new<sup>b</sup>,Nonfaculty researchers,Engineering,2,1310
6051,r408,2007new<sup>b</sup>,Nonfaculty researchers,Health,2,2916
6051,r409,2008,Graduate students,All fields,2,631489
6051,r410,2008,Graduate students,Science,2,391419
6051,r411,2008,Graduate students,Engineering,2,137856
6051,r412,2008,Graduate students,Health,2,102214
6051,r413,2008,Postdoctoral appointees,All fields,2,54164
6051,r414,2008,Postdoctoral appointees,Science,2,32741
6051,r415,2008,Postdoctoral appointees,Engineering,2,5462
6051,r416,2008,Postdoctoral appointees,Health,2,15961
6051,r417,2008,Nonfaculty researchers,All fields,2,13747
6051,r418,2008,Nonfaculty researchers,Science,2,8669
6051,r419,2008,Nonfaculty researchers,Engineering,2,1419
6051,r420,2008,Nonfaculty researchers,Health,2,3659
6051,r421,2009,Graduate students,All fields,2,631645
6051,r422,2009,Graduate students,Science,2,401008
6051,r423,2009,Graduate students,Engineering,2,144677
6051,r424,2009,Graduate students,Health,2,85960
6051,r425,2009,Postdoctoral appointees,All fields,2,57805
6051,r426,2009,Postdoctoral appointees,Science,2,34388
6051,r427,2009,Postdoctoral appointees,Engineering,2,6416
6051,r428,2009,Postdoctoral appointees,Health,2,17001
6051,r429,2009,Nonfaculty researchers,All fields,2,14059
6051,r430,2009,Nonfaculty researchers,Science,2,8698
6051,r431,2009,Nonfaculty researchers,Engineering,2,1737
6051,r432,2009,Nonfaculty researchers,Health,2,3624
6051,r433,"2010<sup>c,d</sup>",Graduate students,All fields,2,632652
6051,r434,"2010<sup>c,d</sup>",Graduate students,Science,2,407291
6051,r435,"2010<sup>c,d</sup>",Graduate students,Engineering,2,149241
6051,r436,"2010<sup>c,d</sup>",Graduate students,Health,2,76120
6051,r437,"2010<sup>c,d</sup>",Postdoctoral appointees,All fields,2,63439
6051,r438,"2010<sup>c,d</sup>",Postdoctoral appointees,Science,2,37351
6051,r439,"2010<sup>c,d</sup>",Postdoctoral appointees,Engineering,2,6969
6051,r440,"2010<sup>c,d</sup>",Postdoctoral appointees,Health,2,19119
6051,r441,"2010<sup>c,d</sup>",Nonfaculty researchers,All fields,2,21345
6051,r442,"2010<sup>c,d</sup>",Nonfaculty researchers,Science,2,12751
6051,r443,"2010<sup>c,d</sup>",Nonfaculty researchers,Engineering,2,2406
6051,r444,"2010<sup>c,d</sup>",Nonfaculty researchers,Health,2,6188
6051,r445,2011<sup>d</sup>,Graduate students,All fields,2,626820
6051,r446,2011<sup>d</sup>,Graduate students,Science,2,414440
6051,r447,2011<sup>d</sup>,Graduate students,Engineering,2,146501
6051,r448,2011<sup>d</sup>,Graduate students,Health,2,65879
6051,r449,2011<sup>d</sup>,Postdoctoral appointees,All fields,2,62639
6051,r450,2011<sup>d</sup>,Postdoctoral appointees,Science,2,37335
6051,r451,2011<sup>d</sup>,Postdoctoral appointees,Engineering,2,6786
6051,r452,2011<sup>d</sup>,Postdoctoral appointees,Health,2,18518
6051,r453,2011<sup>d</sup>,Nonfaculty researchers,All fields,2,21498
6051,r454,2011<sup>d</sup>,Nonfaculty researchers,Science,2,13363
6051,r455,2011<sup>d</sup>,Nonfaculty researchers,Engineering,2,2312
6051,r456,2011<sup>d</sup>,Nonfaculty researchers,Health,2,5823
6051,r457,2012,Graduate students,All fields,2,627243
6051,r458,2012,Graduate students,Science,2,413033
6051,r459,2012,Graduate students,Engineering,2,148385
6051,r460,2012,Graduate students,Health,2,65825
6051,r461,2012,Postdoctoral appointees,All fields,2,62851
6051,r462,2012,Postdoctoral appointees,Science,2,36738
6051,r463,2012,Postdoctoral appointees,Engineering,2,7103
6051,r464,2012,Postdoctoral appointees,Health,2,19010
6051,r465,2012,Nonfaculty researchers,All fields,2,21908
6051,r466,2012,Nonfaculty researchers,Science,2,13264
6051,r467,2012,Nonfaculty researchers,Engineering,2,2497
6051,r468,2012,Nonfaculty researchers,Health,2,6147
6051,r469,2013,Graduate students,All fields,2,633010
6051,r470,2013,Graduate students,Science,2,417251
6051,r471,2013,Graduate students,Engineering,2,153049
6051,r472,2013,Graduate students,Health,2,62710
6051,r473,2013,Postdoctoral appointees,All fields,2,61942
6051,r474,2013,Postdoctoral appointees,Science,2,36289
6051,r475,2013,Postdoctoral appointees,Engineering,2,7106
6051,r476,2013,Postdoctoral appointees,Health,2,18547
6051,r477,2013,Nonfaculty researchers,All fields,2,22465
6051,r478,2013,Nonfaculty researchers,Science,2,13932
6051,r479,2013,Nonfaculty researchers,Engineering,2,2494
6051,r480,2013,Nonfaculty researchers,Health,2,6039
6051,r481,2014old<sup>e</sup>,Graduate students,All fields,2,650738
6051,r482,2014old<sup>e</sup>,Graduate students,Science,2,425148
6051,r483,2014old<sup>e</sup>,Graduate students,Engineering,2,162013
6051,r484,2014old<sup>e</sup>,Graduate students,Health,2,63577
6051,r485,2014old<sup>e</sup>,Postdoctoral appointees,All fields,2,62379
6051,r486,2014old<sup>e</sup>,Postdoctoral appointees,Science,2,36184
6051,r487,2014old<sup>e</sup>,Postdoctoral appointees,Engineering,2,7292
6051,r488,2014old<sup>e</sup>,Postdoctoral appointees,Health,2,18903
6051,r489,2014old<sup>e</sup>,Nonfaculty researchers,All fields,2,23290
