table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total_r_d,field_basic_research,field_applied_research,field_experimental_development_total,field_experimental_development_advanced_technology,field_experimental_development_major_systems
6472,r017,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,69297425.1,2667604.9,6582063.9,60047756.2,9363569.3,50684186.9
6472,r018,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,3608159.0,524282.0,1378670.0,1705207.0,1544961.0,160246.0
6472,r019,All agencies -> Departments -> Department of Defense -> Defense Health Agency,All agencies,Departments,Department of Defense,Defense Health Agency,,4,2718049.0,10415.6,189074.1,2518559.3,1759098.5,759460.8
6472,r020,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,11429305.5,496355.3,1829506.6,9103443.6,917430.6,8186013.0
6472,r021,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,12222064.2,552996.5,1489792.3,10179275.4,1895199.2,8284076.2
6472,r022,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,18803425.0,719171.6,1140642.7,16943610.7,965001.4,15978609.3
6472,r023,All agencies -> Departments -> Department of Defense -> U.S. Space Force,All agencies,Departments,Department of Defense,U.S. Space Force,,4,5038943.1,0.0,0.0,5038943.1,0.0,5038943.1
6472,r024,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,15477479.2,364383.9,554378.2,14558717.1,2281878.6,12276838.5
6472,r025,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,379217.7,42137.3,219624.4,117456.0,na,na
6472,r026,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,15069975.8,5477355.7,5992756.4,3599863.7,na,na
6472,r027,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,427000.0,0.0,213500.0,213500.0,na,na
6472,r028,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,133757.0,12943.0,51654.0,69160.0,na,na
6472,r029,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,1976564.0,0.0,1276114.0,700450.0,na,na
6472,r030,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,29278.0,0.0,9659.0,19619.0,na,na
6472,r031,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,684993.0,1701.0,683292.0,0.0,na,na
6472,r032,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,5914311.1,125502.7,3344271.5,2444536.9,na,na
6472,r033,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,4109867.2,0.0,3194671.9,915195.3,na,na
6472,r034,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,1443427.0,0.0,0.0,1443427.0,na,na
6472,r035,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,361016.9,125502.7,149599.6,85914.6,na,na
6472,r036,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,517640.7,0.0,387473.9,130166.9,na,na
6472,r037,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,51093.0,1870.0,26792.0,22431.0,na,na
6472,r038,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,5335339.0,5335339.0,0.0,0.0,na,na
6472,r039,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,68834181.9,21759200.3,21620702.8,25454278.8,na,na
6472,r040,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,3084.9,0.0,3084.9,0.0,na,na
6472,r041,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,91902.5,0.0,72304.2,19598.4,na,na
6472,r042,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,308145.0,0.0,308145.0,0.0,na,na
6472,r043,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,9602.3,0.0,9602.3,0.0,na,na
6472,r044,All agencies -> Departments -> Department of Health and Human Services -> Biomedical Advanced Research and Development Authority,All agencies,Departments,Department of Health and Human Services,Biomedical Advanced Research and Development Authority,,4,25378577.8,0.0,0.0,25378577.8,na,na
6472,r045,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,543119.2,56766.4,430250.2,56102.6,na,na
6472,r046,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,228033.2,0.0,228033.2,0.0,na,na
6472,r047,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,495000.0,0.0,495000.0,0.0,na,na
6472,r048,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,33817.0,2433.9,31383.1,0.0,na,na
6472,r049,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,41726000.0,21700000.0,20026000.0,0.0,na,na
6472,r050,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,16900.0,0.0,16900.0,0.0,na,na
6472,r051,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,16900.0,0.0,16900.0,0.0,na,na
6472,r052,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,541027.6,53393.8,187035.4,300598.4,na,na
6472,r053,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,35878.6,8393.8,16647.4,10837.4,na,na
6472,r054,All agencies -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,9431.0,0.0,8305.2,1125.8,na,na
6472,r055,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,444000.0,45000.0,159000.0,240000.0,na,na
6472,r056,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,29500.0,0.0,0.0,29500.0,na,na
6472,r057,All agencies -> Departments -> Department of Homeland Security -> U.S. Coast Guard,All agencies,Departments,Department of Homeland Security,U.S. Coast Guard,,4,10276.0,0.0,3082.8,7193.2,na,na
6472,r058,All agencies -> Departments -> Department of Homeland Security -> U.S. Secret Service,All agencies,Departments,Department of Homeland Security,U.S. Secret Service,,4,11942.0,0.0,0.0,11942.0,na,na
6472,r059,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,879089.2,86260.8,649452.2,143376.2,na,na
6472,r060,All agencies -> Departments -> Department of the Interior -> Bureau of Indian Affairs,All agencies,Departments,Department of the Interior,Bureau of Indian Affairs,,4,0.05,0.0,0.05,0.0,na,na
6472,r061,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,15848.0,0.0,12247.0,3601.0,na,na
6472,r062,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,81700.6,0.0,65183.2,16517.4,na,na
6472,r063,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,26350.0,0.0,18000.0,8350.0,na,na
6472,r064,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,18878.6,1071.0,14964.9,2842.8,na,na
6472,r065,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,10231.0,865.9,9365.1,0.0,na,na
6472,r066,All agencies -> Departments -> Department of the Interior -> Office of Surface Mining Reclamation and Enforcement,All agencies,Departments,Department of the Interior,Office of Surface Mining Reclamation and Enforcement,,4,2161.0,0.0,2161.0,0.0,na,na
6472,r067,All agencies -> Departments -> Department of the Interior -> U.S. Fish and Wildlife Service,All agencies,Departments,Department of the Interior,U.S. Fish and Wildlife Service,,4,32650.0,0.0,32650.0,0.0,na,na
6472,r068,All agencies -> Departments -> Department of the Interior -> U.S. Geological Survey,All agencies,Departments,Department of the Interior,U.S. Geological Survey,,4,691270.0,84324.0,494881.0,112065.0,na,na
6472,r069,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,99526.8,783.1,85871.5,12872.2,na,na
6472,r070,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,8663.0,0.0,1928.0,6735.0,na,na
6472,r071,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,948.9,0.0,948.9,0.0,na,na
6472,r072,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,89914.9,783.1,82994.6,6137.2,na,na
6472,r073,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,4297.2,0.0,4297.2,0.0,na,na
6472,r074,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,2256.5,0.0,2256.5,0.0,na,na
6472,r075,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,2040.7,0.0,2040.7,0.0,na,na
6472,r076,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,43000.0,0.0,30000.0,13000.0,na,na
6472,r077,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,1151767.4,0.0,848503.4,303264.0,na,na
6472,r078,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,536439.7,0.0,297422.6,239017.1,na,na
6472,r079,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,376645.4,0.0,355765.3,20880.1,na,na
6472,r080,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,11373.6,0.0,11373.6,0.0,na,na
6472,r081,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,47391.2,0.0,35543.4,11847.8,na,na
6472,r082,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,54000.0,0.0,54000.0,0.0,na,na
6472,r083,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,65982.6,0.0,65982.6,0.0,na,na
6472,r084,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,40956.0,0.0,22800.0,18156.0,na,na
6472,r085,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,18979.0,0.0,5616.0,13363.0,na,na
6472,r086,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,63432.6,0.0,52466.5,10966.1,na,na
6472,r087,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,63339.4,0.0,52373.3,10966.1,na,na
6472,r088,All agencies -> Departments -> Department of the Treasury -> U.S. Mint,All agencies,Departments,Department of the Treasury,U.S. Mint,,4,93.2,0.0,93.2,0.0,na,na
6472,r089,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,1689396.7,669822.6,987767.4,31806.7,na,na
6472,r090,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,
6472,r091,All agencies -> Other agencies -> Administrative Office of the U.S. Courts,All agencies,Other agencies,Administrative Office of the U.S. Courts,,,3,6404.3,0.0,6404.3,0.0,na,na
6472,r092,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,194332.7,100.0,134794.6,59438.1,na,na
6472,r093,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,2.5,0.0,2.5,0.0,na,na
6472,r094,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,390.6,0.0,390.6,0.0,na,na
6472,r095,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,521778.0,0.0,404397.7,117380.3,na,na
6472,r096,All agencies -> Other agencies -> Federal Communications Commission,All agencies,Other agencies,Federal Communications Commission,,,3,2625.0,0.0,2625.0,0.0,na,na
6472,r097,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,7496.6,0.0,7496.6,0.0,na,na
6472,r098,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,2685.8,0.0,1216.3,1469.5,na,na
6472,r099,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,8799396.0,3241916.9,2055632.6,3501846.6,na,na
6472,r100,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,6405641.9,5505381.4,900260.5,0.0,na,na
6472,r101,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,76346.0,2550.1,71396.0,2399.9,na,na
6472,r102,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,390870.7,0.0,390870.7,0.0,na,na
6472,r103,All agencies -> Other agencies -> RESTORE Act Centers of Excellence Research Grants Program,All agencies,Other agencies,RESTORE Act Centers of Excellence Research Grants Program,,,3,5000.0,0.0,5000.0,0.0,na,na
6472,r104,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,213560.0,213560.0,0.0,0.0,na,na
6472,r105,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,129366.1,0.0,129366.1,0.0,na,na
6472,r106,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,11062.2,0.0,8474.9,2587.3,na,na
6472,r107,All agencies -> Other agencies -> U.S. Agency for Global Media,All agencies,Other agencies,U.S. Agency for Global Media,,,3,4777.7,0.0,4777.7,0.0,na,na
6472,r108,All agencies -> Other agencies -> U.S. Postal Service,All agencies,Other agencies,U.S. Postal Service,,,3,19006.0,0.0,19006.0,0.0,na,na
