table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_dod,field_doe,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_othera
11229,r014,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,13,671317,0,16520,5925,0,0,612117,10830,25925,0,0
11229,r015,"All institutions -> U. North Carolina, The, Chapel Hill",All institutions,"U. North Carolina, The, Chapel Hill",2,14,659585,150,21533,11098,4277,2362,586065,1056,31118,75,1851
11229,r016,All institutions -> Yale U.,All institutions,Yale U.,2,15,629061,100,20973,6485,987,0,572079,1837,25132,75,1394
11229,r017,All institutions -> U. Minnesota,All institutions,U. Minnesota,2,16,626803,1326,27338,19775,3830,982,437617,6961,75944,52537,494
11229,r018,All institutions -> Emory U.,All institutions,Emory U.,2,17,583544,0,8261,2295,0,1600,563164,554,6498,304,867
11229,r019,"All institutions -> Cornell U., Ithaca",All institutions,"Cornell U., Ithaca",2,18,583368,558,30281,14550,0,0,349825,10590,124790,46893,5881
11229,r020,All institutions -> Vanderbilt U.,All institutions,Vanderbilt U.,2,19,574810,368,32046,2593,3962,0,505111,4066,26665,0,0
11229,r021,"All institutions -> Northwestern U., Evanston",All institutions,"Northwestern U., Evanston",2,20,562562,5000,37234,19223,287,0,447779,2177,50803,0,60
11229,r022,All institutions -> New York U.,All institutions,New York U.,2,21,523279,101,26306,2134,2936,400,449917,1202,37394,2888,0
11229,r023,All institutions -> Pennsylvania State U.,All institutions,Pennsylvania State U.,2,22,503380,2218,192190,20894,2814,0,136746,17267,80898,43594,6758
11229,r024,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,23,474110,0,21554,0,0,0,450985,152,1418,0,0
11229,r025,All institutions -> U. Southern California,All institutions,U. Southern California,2,24,470720,2462,96950,3998,515,0,318085,1467,46537,15,691
11229,r026,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,25,463593,72,322,0,3479,742,342230,2838,107279,5975,656
11229,r027,All institutions -> Harvard U.,All institutions,Harvard U.,2,26,463557,226,34717,8957,1921,0,370878,5963,40550,165,179
11229,r028,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,27,446899,2980,166356,65349,0,0,105989,33125,70951,0,2149
11229,r029,"All institutions -> Ohio State U., The",All institutions,"Ohio State U., The",2,28,433275,0,63527,22558,4298,0,227287,5228,61948,46668,1762
11229,r030,All institutions -> U. Florida,All institutions,U. Florida,2,29,426291,4773,31331,8592,2524,0,251920,12816,49879,58630,5828
11229,r031,All institutions -> Baylor C. Medicine,All institutions,Baylor C. Medicine,2,30,413912,0,21250,0,0,0,363760,12076,3995,12831,0
11229,r032,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,31,399989,360,15385,10678,2290,2150,265675,5835,50167,40316,7134
11229,r033,All institutions -> Boston U.,All institutions,Boston U.,2,32,379854,461,15049,2819,60,0,313075,12080,32420,889,3001
11229,r034,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,33,378051,9370,200662,21445,0,750,50720,19160,74312,1383,249
11229,r035,"All institutions -> U. Utah, The",All institutions,"U. Utah, The",2,34,373400,2391,31415,39297,0,0,246673,2982,50624,0,20
11229,r036,All institutions -> U. Arizona,All institutions,U. Arizona,2,35,364661,2586,41374,5018,0,0,200902,46834,55907,11955,86
11229,r037,"All institutions -> U. Alabama, The, Birmingham",All institutions,"U. Alabama, The, Birmingham",2,36,359469,0,17392,805,0,0,327073,3430,9897,0,873
11229,r038,"All institutions -> U. Chicago, The",All institutions,"U. Chicago, The",2,37,354973,400,19236,16240,1194,0,234793,9037,73323,596,155
11229,r039,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,38,350193,300,11475,5481,0,0,323571,974,8027,364,0
11229,r040,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,39,342671,427,13520,97682,2723,0,100036,4849,73166,39391,10876
11229,r041,All institutions -> U. Iowa,All institutions,U. Iowa,2,40,336545,0,9991,4059,0,0,197412,106761,11321,0,7000
11229,r042,"All institutions -> Texas A&M U., College Station",All institutions,"Texas A&M U., College Station",2,41,336102,2399,18979,20249,7084,750,89939,4009,117071,67569,8052
11229,r043,"All institutions -> U. Texas, The, Austin",All institutions,"U. Texas, The, Austin",2,42,328323,728,88114,44861,4339,741,80356,12799,94820,0,1565
11229,r044,"All institutions -> Rutgers, The State U. New Jersey",All institutions,"Rutgers, The State U. New Jersey",2,43,321118,556,15093,6817,856,0,227807,2936,51069,12716,3265
11229,r045,"All institutions -> U. Maryland, College Park",All institutions,"U. Maryland, College Park",2,44,318088,28237,69574,416,2402,0,64794,65697,75635,11332,0
11229,r046,All institutions -> Association of Universities for Research in Astronomy,All institutions,Association of Universities for Research in Astronomy,2,45,310227,0,0,0,0,0,0,257753,52474,0,0
11229,r047,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,46,297530,0,7164,0,0,0,289144,0,1222,0,0
11229,r048,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,47,283095,1842,14520,12275,3940,0,196447,4338,49277,0,454
11229,r049,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,48,282538,369,18470,47539,0,1000,73060,0,124519,17555,25
11229,r050,"All institutions -> Scripps Research Institute, The",All institutions,"Scripps Research Institute, The",2,49,281562,0,169,550,0,0,279182,586,1075,0,0
11229,r051,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,50,273226,575,27880,30719,620,2799,121615,0,86885,1952,181
11229,r052,"All institutions -> U. Texas Southwestern Medical Center, The",All institutions,"U. Texas Southwestern Medical Center, The",2,51,261763,0,9811,0,0,0,249495,140,2317,0,0
11229,r053,All institutions -> U. Virginia,All institutions,U. Virginia,2,52,259488,0,17970,9197,7105,0,184140,2513,36678,0,1887
11229,r054,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,53,254732,199,27691,19145,0,0,57872,75677,69946,0,4201
11229,r055,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,54,251896,6519,47336,16681,399,725,57658,9253,69476,41508,2341
11229,r056,All institutions -> U. Miami,All institutions,U. Miami,2,55,240614,10832,16666,209,920,0,191740,3378,15642,984,243
11229,r057,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,56,240480,125,12386,8792,682,0,168726,629,23602,25537,0
11229,r058,"All institutions -> U. Maryland, Baltimore",All institutions,"U. Maryland, Baltimore",2,57,235771,0,6612,0,0,0,228456,0,133,0,570
11229,r059,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,58,232461,0,0,0,0,0,230025,0,0,247,2190
11229,r060,All institutions -> U. Rochester,All institutions,U. Rochester,2,59,227319,0,18282,5368,0,0,176419,693,26557,0,0
11229,r061,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,60,227240,2121,39535,7844,2373,0,58136,20146,89170,2138,5778
11229,r062,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,61,214041,75,90087,7987,457,0,40523,3271,71612,30,0
11229,r063,"All institutions -> U. Texas M. D. Anderson Cancer Center, The",All institutions,"U. Texas M. D. Anderson Cancer Center, The",2,62,206906,0,28889,0,0,0,177774,0,242,0,0
11229,r064,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,63,198461,0,31928,7896,0,800,51784,2001,62329,31001,10721
11229,r065,All institutions -> Albert Einstein C. Medicine,All institutions,Albert Einstein C. Medicine,2,64,198141,0,5376,0,0,0,192765,0,0,0,0
11229,r066,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,65,197417,0,12987,2650,148,0,155406,0,25328,0,898
11229,r067,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,66,194096,2662,22199,554,5264,0,100053,1701,45119,16418,125
11229,r068,All institutions -> Brown U.,All institutions,Brown U.,2,67,190779,413,14715,4720,1078,0,137188,3895,27768,0,1000
11229,r069,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,68,188184,3663,17800,9164,726,0,21136,5349,95380,31504,3464
11229,r070,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,69,182003,14427,27116,661,0,0,2448,7824,128485,0,1041
11229,r071,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,70,180764,13261,11630,10572,1004,731,37800,1480,54733,47893,1661
11229,r072,All institutions -> U. Corp. for Atmospheric Research,All institutions,U. Corp. for Atmospheric Research,2,71,176701,17094,385,3473,0,0,0,19951,132768,0,3028
11229,r073,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,72,175172,0,2760,0,0,0,171477,0,935,0,0
11229,r074,All institutions -> U. Georgia,All institutions,U. Georgia,2,73,173051,2036,3763,11403,2705,750,68801,1594,31114,47495,3390
11229,r075,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,74,169727,543,68379,10751,0,0,17540,6003,64568,1650,293
11229,r076,"All institutions -> U. Texas Medical Branch at Galveston, The",All institutions,"U. Texas Medical Branch at Galveston, The",2,75,168877,0,1309,0,0,0,164765,316,0,1863,624
11229,r077,"All institutions -> U. Wisconsin, System Office",All institutions,"U. Wisconsin, System Office",2,76,165836,7477,34213,62698,0,0,5974,15261,0,40058,154
11229,r078,All institutions -> Princeton U.,All institutions,Princeton U.,2,77,160757,10154,17354,19128,0,0,40952,16579,56463,0,126
11229,r079,"All institutions -> U. Kansas, Lawrence",All institutions,"U. Kansas, Lawrence",2,78,153861,5000,3707,3110,6667,0,105467,1803,25294,943,1871
11229,r080,"All institutions -> Louisiana State U., system office",All institutions,"Louisiana State U., system office",2,79,151402,2334,4556,5960,963,0,86338,2356,26764,18262,3869
11229,r081,"All institutions -> U. Oklahoma, The, Norman",All institutions,"U. Oklahoma, The, Norman",2,80,151188,16534,6485,8667,466,0,80817,17092,19197,401,1528
11229,r082,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,81,150497,320,47567,2050,0,0,42396,2105,55162,0,897
11229,r083,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,82,149362,0,720,0,0,0,2598,121371,0,24377,295
11229,r084,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,83,149334,0,7974,228,0,0,137322,67,2857,0,886
11229,r085,All institutions -> U. Delaware,All institutions,U. Delaware,2,84,149088,16344,26303,7304,2043,0,42075,3416,40747,10010,846
11229,r086,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,85,149074,374,15601,5275,750,0,92293,1328,31338,981,1135
11229,r087,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,86,138460,2340,8596,1154,2978,0,102588,2173,18322,308,0
11229,r088,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,87,137139,0,3828,0,0,377,132889,45,0,0,0
11229,r089,All institutions -> Florida State U.,All institutions,Florida State U.,2,88,135571,85,13044,7636,3832,0,37794,3362,68141,1392,285
11229,r090,All institutions -> Tulane U.,All institutions,Tulane U.,2,89,133228,0,2852,1409,1009,0,114476,355,11973,1152,0
11229,r091,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,90,132193,0,8112,0,1151,0,114029,485,8245,0,171
11229,r092,All institutions -> Tufts U.,All institutions,Tufts U.,2,91,132156,0,12383,2458,0,0,86164,722,9772,18831,1825
11229,r093,"All institutions -> U. Texas Health Science Center, The, Houston",All institutions,"U. Texas Health Science Center, The, Houston",2,92,128159,0,6627,0,2217,0,117157,179,1050,928,0
11229,r094,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,93,127973,5050,8614,8711,0,0,44505,7282,36078,17036,696
11229,r095,"All institutions -> State U. New York, The, U. at Buffalo",All institutions,"State U. New York, The, U. at Buffalo",2,94,127118,1042,7056,0,0,0,73202,0,45157,261,401
11229,r096,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,95,126228,6334,6473,10069,0,4596,17206,1008,37861,39540,3140
11229,r097,All institutions -> Washington State U.,All institutions,Washington State U.,2,96,119377,0,2229,3159,1052,0,50416,679,14475,44433,2934
11229,r098,"All institutions -> George Washington U., The",All institutions,"George Washington U., The",2,97,117199,725,8421,1367,0,0,83960,2155,15771,2282,2518
11229,r099,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,98,117036,0,1118,0,0,1350,113118,94,300,0,1056
11229,r100,All institutions -> Dartmouth C.,All institutions,Dartmouth C.,2,99,115913,0,6071,1195,0,0,88426,2143,18052,0,25
11229,r101,All institutions -> Stony Brook U.,All institutions,Stony Brook U.,2,100,115745,902,4265,0,0,0,68685,0,41652,181,60
11229,r102,"All institutions -> U. Texas Health Science Center, The, San Antonio",All institutions,"U. Texas Health Science Center, The, San Antonio",2,101,113446,0,9043,0,0,0,104403,0,0,0,0
11229,r103,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,102,111533,298,17341,1553,399,0,79545,566,11375,0,456
11229,r104,All institutions -> U. South Carolina,All institutions,U. South Carolina,2,103,110089,240,17664,4763,669,0,64494,2732,18296,0,1231
11229,r105,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,104,104389,0,0,0,0,0,75275,0,24999,4114,0
11229,r106,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,105,104386,36,9097,1050,300,0,84290,371,8227,363,650
11229,r107,All institutions -> Temple U.,All institutions,Temple U.,2,106,101584,0,5382,2397,440,0,79008,0,14357,0,0
11229,r108,All institutions -> U. Vermont,All institutions,U. Vermont,2,107,101207,3118,711,1456,0,0,57353,0,10601,25947,2020
11229,r109,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,108,100105,0,11964,5133,884,0,35822,0,40040,6205,57
11229,r110,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,109,99858,920,40116,0,0,0,20942,2399,18218,17187,75
11229,r111,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,110,95366,0,0,0,0,0,95251,0,115,0,0
11229,r112,All institutions -> Florida International U.,All institutions,Florida International U.,2,111,93036,1082,6433,1703,426,0,42396,883,35305,1893,2915
11229,r113,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,112,91842,0,1182,0,0,0,47534,0,42212,914,0
11229,r114,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,113,91543,7772,5968,1066,0,0,6489,92,14524,45394,10238
11229,r115,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,114,91204,706,8720,0,0,0,10589,21620,40600,7274,1694
11229,r116,All institutions -> Drexel U.,All institutions,Drexel U.,2,115,87777,464,7991,914,0,1350,59582,209,16084,0,1184
11229,r117,"All institutions -> U. Tennessee, The, Knoxville",All institutions,"U. Tennessee, The, Knoxville",2,116,86855,2659,30781,19717,476,0,9253,807,4617,16044,2501
11229,r118,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,117,86085,935,1759,3617,0,0,5514,4480,16000,45580,8200
11229,r119,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,118,86072,0,4848,2971,0,598,69144,138,8322,22,28
11229,r120,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,119,85174,490,13818,9060,262,0,20125,1680,39740,0,0
11229,r121,All institutions -> Clemson U.,All institutions,Clemson U.,2,120,84811,521,5974,11341,0,0,20863,1749,22414,20598,1350
11229,r122,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,121,84592,0,8646,0,0,0,75646,0,300,0,0
11229,r123,"All institutions -> Rockefeller U., The",All institutions,"Rockefeller U., The",2,122,83512,0,0,0,0,0,83276,56,180,0,0
11229,r124,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,123,83506,945,9976,6663,0,0,39289,2046,23046,750,789
11229,r125,All institutions -> Utah State U.,All institutions,Utah State U.,2,124,82544,0,35124,478,487,0,9769,10608,17348,8335,394
11229,r126,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,125,81620,1151,4966,0,643,0,35130,0,38949,781,0
11229,r127,All institutions -> Rush U.,All institutions,Rush U.,2,126,81437,0,2913,0,818,0,77707,0,0,0,0
11229,r128,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,127,81211,90,25749,4546,500,0,11597,7981,27035,0,3712
11229,r129,All institutions -> U. Missouri System,All institutions,U. Missouri System,2,128,81181,0,31897,3726,11667,740,983,3171,25,27337,1635
11229,r130,All institutions -> U. Louisville,All institutions,U. Louisville,2,129,78884,104,2677,697,191,0,67215,0,7775,225,0
11229,r131,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,130,77465,4000,1428,0,0,0,32179,0,39859,0,0
11229,r132,All institutions -> Rice U.,All institutions,Rice U.,2,131,76271,106,10175,1667,773,0,23653,3186,36568,0,144
11229,r133,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,132,73033,2019,1233,5418,0,0,13248,2253,22721,24773,1369
11229,r134,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,133,72623,466,4841,0,1488,0,22860,0,39271,3696,0
11229,r135,"All institutions -> U. Oregon, Eugene",All institutions,"U. Oregon, Eugene",2,134,71698,0,1153,2400,3365,0,38338,1303,25139,0,0
11229,r136,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,135,70469,0,382,0,0,0,69652,77,358,0,0
11229,r137,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,136,70116,4612,3644,707,296,0,50860,0,9996,0,0
11229,r138,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,137,67467,0,2190,1924,0,0,46958,700,15571,0,125
11229,r139,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,138,66549,60,3743,51,708,0,7133,37199,17005,650,0
11229,r140,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,139,65881,0,1553,4738,0,0,14945,191,8593,30781,5080
11229,r141,"All institutions -> U. Alabama, The, Tuscaloosa",All institutions,"U. Alabama, The, Tuscaloosa",2,140,65463,2154,1202,7470,402,0,10678,22930,18110,25,2491
11229,r142,"All institutions -> U. Mississippi, The, Oxford",All institutions,"U. Mississippi, The, Oxford",2,141,65245,4596,1689,0,0,0,47999,812,4787,5275,86
11229,r143,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,142,65237,21228,6157,750,0,0,20291,231,11217,5116,247
11229,r144,All institutions -> George Mason U.,All institutions,George Mason U.,2,143,65233,5077,16315,1045,837,0,20329,5792,14953,685,200
11229,r145,All institutions -> Augusta U.,All institutions,Augusta U.,2,144,61040,0,3192,0,0,0,55979,82,1788,0,0
11229,r146,"All institutions -> U. Tennessee, The, Health Science Center",All institutions,"U. Tennessee, The, Health Science Center",2,145,60631,0,0,0,0,0,60631,0,0,0,0
11229,r147,"All institutions -> U. Hawaii, System Office",All institutions,"U. Hawaii, System Office",2,146,59376,450,21057,3486,0,0,1530,23526,0,8928,400
11229,r148,"All institutions -> U. Illinois, University Administration",All institutions,"U. Illinois, University Administration",2,147,58860,0,19590,5098,0,0,0,12141,0,20081,1950
11229,r149,"All institutions -> San Diego State U., San Diego",All institutions,"San Diego State U., San Diego",2,148,58746,209,6642,290,448,0,35444,1121,11076,1138,2378
11229,r150,"All institutions -> State U. New York, System Office",All institutions,"State U. New York, System Office",2,149,58576,6277,18870,18502,1244,0,3963,4873,0,4243,604
11229,r151,"All institutions -> New Mexico State U., Las Cruces",All institutions,"New Mexico State U., Las Cruces",2,150,57340,259,4551,2166,0,0,17368,3203,8705,16433,4655
11229,r152,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,151,57134,0,9182,0,0,0,8172,802,20791,17726,461
11229,r153,All institutions -> U. Idaho,All institutions,U. Idaho,2,152,56841,0,280,1240,0,0,8093,1684,21827,21889,1828
11229,r154,"All institutions -> U. Texas, The, Dallas",All institutions,"U. Texas, The, Dallas",2,153,56363,240,6787,2081,0,0,21925,1511,23820,0,0
11229,r155,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,154,55550,0,2296,0,0,0,27609,0,22166,2508,970
11229,r156,All institutions -> Oak Ridge Associated Universities,All institutions,Oak Ridge Associated Universities,2,155,54914,0,6979,28358,0,0,0,19311,266,0,0
11229,r157,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,156,52349,707,171,7843,0,0,17780,1040,18511,4934,1364
11229,r158,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,157,52340,0,10169,5736,250,0,3725,1446,9974,21040,0
11229,r159,"All institutions -> U. Nebraska, Central Administration",All institutions,"U. Nebraska, Central Administration",2,158,51797,0,1880,6767,0,0,9306,1134,7969,24565,177
11229,r160,"All institutions -> U. Texas, The, El Paso",All institutions,"U. Texas, The, El Paso",2,159,48885,0,2888,45,0,0,17739,1555,25909,750,0
11229,r161,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,160,48837,440,1481,3670,0,0,25007,1180,13097,3706,255
11229,r162,All institutions -> U. Houston,All institutions,U. Houston,2,161,48487,400,0,3901,2535,750,40758,0,0,0,143
11229,r163,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,162,47183,4500,30865,275,0,0,1444,6548,3551,0,0
11229,r164,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,163,46249,0,0,0,0,0,36842,0,0,9407,0
11229,r165,"All institutions -> U. Texas, The, San Antonio",All institutions,"U. Texas, The, San Antonio",2,164,45572,0,3827,9101,0,0,16282,402,14509,1450,0
11229,r166,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,165,45138,618,6604,2371,0,0,14104,3274,16208,1790,169
11229,r167,"All institutions -> U. Texas, The, Arlington",All institutions,"U. Texas, The, Arlington",2,166,44030,7858,5107,0,0,0,11064,2315,16687,999,0
11229,r168,"All institutions -> North Dakota State U., Main Campus",All institutions,"North Dakota State U., Main Campus",2,167,43206,0,6475,630,0,0,4764,0,10946,18265,2125
11229,r169,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,168,41835,474,1460,0,0,0,21671,0,16509,1721,0
11229,r170,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,169,41145,1551,1701,7726,0,0,1188,1972,9885,15642,1480
11229,r171,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,170,40129,0,3218,0,0,0,31623,0,3877,1411,0
11229,r172,"All institutions -> State U. New York, The, Albany",All institutions,"State U. New York, The, Albany",2,171,38943,0,21824,0,0,0,9520,0,7595,5,0
11229,r173,"All institutions -> U. Massachusetts, Central Office",All institutions,"U. Massachusetts, Central Office",2,172,38905,330,11930,156,0,466,1518,8774,0,15731,0
11229,r174,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,173,38440,90,1599,9233,0,0,18210,828,3702,125,4654
11229,r175,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,174,37184,1183,5172,4693,0,0,2102,2874,20562,0,597
11229,r176,All institutions -> Howard U.,All institutions,Howard U.,2,175,36586,235,10148,1503,310,0,17115,363,6858,0,54
11229,r177,"All institutions -> U. Maine, System Office",All institutions,"U. Maine, System Office",2,176,36547,3000,18028,0,0,0,700,1300,0,13519,0
11229,r178,"All institutions -> Montana State U., Billings",All institutions,"Montana State U., Billings",2,177,36032,0,33661,1214,0,0,624,0,0,0,534
11229,r179,All institutions -> U. Maine,All institutions,U. Maine,2,178,35243,759,0,353,0,0,2487,0,28833,2811,0
11229,r180,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,179,35126,0,33501,25,0,0,0,1600,0,0,0
11229,r181,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,180,34095,142,4171,5252,834,0,18385,1910,3400,0,0
11229,r182,"All institutions -> U. New Hampshire, Durham",All institutions,"U. New Hampshire, Durham",2,181,33626,8632,0,0,2032,0,3816,0,16590,2556,0
11229,r183,"All institutions -> Rensselaer Polytechnic Institute, Troy",All institutions,"Rensselaer Polytechnic Institute, Troy",2,182,33248,984,7752,4358,0,0,6226,2290,11637,0,0
11229,r184,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,183,32879,0,4160,566,0,0,7946,2754,16892,61,500
11229,r185,"All institutions -> Syracuse U., Syracuse",All institutions,"Syracuse U., Syracuse",2,184,32737,0,864,5760,0,0,10752,161,15060,30,111
11229,r186,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,185,32565,0,150,1665,0,0,23544,30,7176,0,0
11229,r187,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,186,32472,0,22810,2735,0,0,1384,193,4139,750,462
11229,r188,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,187,32448,0,6435,3897,1443,0,6406,169,13878,60,160
11229,r189,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,188,32333,0,357,0,0,0,10364,0,5683,15701,228
11229,r190,"All institutions -> U. Tennessee, System Office",All institutions,"U. Tennessee, System Office",2,189,32326,0,0,0,0,0,0,0,32318,9,0
11229,r191,"All institutions -> SUNY, Downstate Health Sciences U.",All institutions,"SUNY, Downstate Health Sciences U.",2,190,31944,0,8000,0,0,0,23944,0,0,0,0
