table_id,row_id,academic_institution_full_path,academic_institution_level_1,academic_institution_level_2,academic_institution_level_3,academic_institution_hierarchy_depth,field_doctorate_recipients
1209,r021,"Female, all institutions -> Top 54 U.S. institutions -> Florida State U.","Female, all institutions",Top 54 U.S. institutions,Florida State U.,3,29
1209,r022,"Female, all institutions -> Top 54 U.S. institutions -> U. Puerto Rico, Humacao","Female, all institutions",Top 54 U.S. institutions,"U. Puerto Rico, Humacao",3,29
1209,r023,"Female, all institutions -> Top 54 U.S. institutions -> U. New Mexico, Albuquerque","Female, all institutions",Top 54 U.S. institutions,"U. New Mexico, Albuquerque",3,28
1209,r024,"Female, all institutions -> Top 54 U.S. institutions -> Harvard U.","Female, all institutions",Top 54 U.S. institutions,Harvard U.,3,26
1209,r025,"Female, all institutions -> Top 54 U.S. institutions -> San Diego State U., San Diego","Female, all institutions",Top 54 U.S. institutions,"San Diego State U., San Diego",3,26
1209,r026,"Female, all institutions -> Top 54 U.S. institutions -> U. California, Santa Barbara","Female, all institutions",Top 54 U.S. institutions,"U. California, Santa Barbara",3,26
1209,r027,"Female, all institutions -> Top 54 U.S. institutions -> Arizona State U.","Female, all institutions",Top 54 U.S. institutions,Arizona State U.,3,24
1209,r028,"Female, all institutions -> Top 54 U.S. institutions -> U. Central Florida","Female, all institutions",Top 54 U.S. institutions,U. Central Florida,3,24
1209,r029,"Female, all institutions -> Top 54 U.S. institutions -> U. Texas, San Antonio","Female, all institutions",Top 54 U.S. institutions,"U. Texas, San Antonio",3,24
1209,r030,"Female, all institutions -> Top 54 U.S. institutions -> Cornell U.","Female, all institutions",Top 54 U.S. institutions,Cornell U.,3,23
1209,r031,"Female, all institutions -> Top 54 U.S. institutions -> New Mexico State U., Las Cruces","Female, all institutions",Top 54 U.S. institutions,"New Mexico State U., Las Cruces",3,22
1209,r032,"Female, all institutions -> Top 54 U.S. institutions -> U. California, Santa Cruz","Female, all institutions",Top 54 U.S. institutions,"U. California, Santa Cruz",3,22
1209,r033,"Female, all institutions -> Top 54 U.S. institutions -> Yale U.","Female, all institutions",Top 54 U.S. institutions,Yale U.,3,22
1209,r034,"Female, all institutions -> Top 54 U.S. institutions -> U. California, Riverside","Female, all institutions",Top 54 U.S. institutions,"U. California, Riverside",3,21
1209,r035,"Female, all institutions -> Top 54 U.S. institutions -> Brown U.","Female, all institutions",Top 54 U.S. institutions,Brown U.,3,19
1209,r036,"Female, all institutions -> Top 54 U.S. institutions -> California State U., Long Beach","Female, all institutions",Top 54 U.S. institutions,"California State U., Long Beach",3,18
1209,r037,"Female, all institutions -> Top 54 U.S. institutions -> U. Pennsylvania","Female, all institutions",Top 54 U.S. institutions,U. Pennsylvania,3,18
1209,r038,"Female, all institutions -> Top 54 U.S. institutions -> Columbia U. in the City of New York","Female, all institutions",Top 54 U.S. institutions,Columbia U. in the City of New York,3,17
1209,r039,"Female, all institutions -> Top 54 U.S. institutions -> Duke U.","Female, all institutions",Top 54 U.S. institutions,Duke U.,3,16
1209,r040,"Female, all institutions -> Top 54 U.S. institutions -> Rice U.","Female, all institutions",Top 54 U.S. institutions,Rice U.,3,16
1209,r041,"Female, all institutions -> Top 54 U.S. institutions -> U. Houston","Female, all institutions",Top 54 U.S. institutions,U. Houston,3,16
1209,r042,"Female, all institutions -> Top 54 U.S. institutions -> U. Michigan, Ann Arbor","Female, all institutions",Top 54 U.S. institutions,"U. Michigan, Ann Arbor",3,16
1209,r043,"Female, all institutions -> Top 54 U.S. institutions -> Boston U.","Female, all institutions",Top 54 U.S. institutions,Boston U.,3,15
1209,r044,"Female, all institutions -> Top 54 U.S. institutions -> Florida Atlantic U.","Female, all institutions",Top 54 U.S. institutions,Florida Atlantic U.,3,15
1209,r045,"Female, all institutions -> Top 54 U.S. institutions -> Pennsylvania State U., University Park and Hershey Medical Center","Female, all institutions",Top 54 U.S. institutions,"Pennsylvania State U., University Park and Hershey Medical Center",3,15
1209,r046,"Female, all institutions -> Top 54 U.S. institutions -> Barnard C.","Female, all institutions",Top 54 U.S. institutions,Barnard C.,3,14
1209,r047,"Female, all institutions -> Top 54 U.S. institutions -> California State Polytechnic U., Pomona","Female, all institutions",Top 54 U.S. institutions,"California State Polytechnic U., Pomona",3,14
1209,r048,"Female, all institutions -> Top 54 U.S. institutions -> California State U., Northridge","Female, all institutions",Top 54 U.S. institutions,"California State U., Northridge",3,14
1209,r049,"Female, all institutions -> Top 54 U.S. institutions -> Massachusetts Institute of Technology","Female, all institutions",Top 54 U.S. institutions,Massachusetts Institute of Technology,3,14
1209,r050,"Female, all institutions -> Top 54 U.S. institutions -> U. Chicago","Female, all institutions",Top 54 U.S. institutions,U. Chicago,3,14
1209,r051,"Female, all institutions -> Top 54 U.S. institutions -> U. Southern California","Female, all institutions",Top 54 U.S. institutions,U. Southern California,3,14
1209,r052,"Female, all institutions -> Top 54 U.S. institutions -> U. Washington, Seattle","Female, all institutions",Top 54 U.S. institutions,"U. Washington, Seattle",3,14
1209,r053,"Female, all institutions -> Top 54 U.S. institutions -> CUNY, Hunter C.","Female, all institutions",Top 54 U.S. institutions,"CUNY, Hunter C.",3,13
1209,r054,"Female, all institutions -> Top 54 U.S. institutions -> Pontifical Catholic U. Puerto Rico, Ponce","Female, all institutions",Top 54 U.S. institutions,"Pontifical Catholic U. Puerto Rico, Ponce",3,13
1209,r055,"Female, all institutions -> Top 54 U.S. institutions -> Princeton U.","Female, all institutions",Top 54 U.S. institutions,Princeton U.,3,13
1209,r056,"Female, all institutions -> Top 54 U.S. institutions -> Rutgers, State U. New Jersey, New Brunswick","Female, all institutions",Top 54 U.S. institutions,"Rutgers, State U. New Jersey, New Brunswick",3,13
1209,r057,"Female, all institutions -> Top 54 U.S. institutions -> U. Illinois, Urbana-Champaign","Female, all institutions",Top 54 U.S. institutions,"U. Illinois, Urbana-Champaign",3,13
1209,r058,"Female, all institutions -> Other U.S. institutions","Female, all institutions",Other U.S. institutions,,2,1600
1209,r059,"Male, all institutions","Male, all institutions",,,1,4657
1209,r060,"Male, all institutions -> Foreign or unknown institutions","Male, all institutions",Foreign or unknown institutions,,2,1937
1209,r061,"Male, all institutions -> Top 53 U.S. institutions","Male, all institutions",Top 53 U.S. institutions,,2,1423
1209,r062,"Male, all institutions -> Top 53 U.S. institutions -> U. Puerto Rico, Mayaguez","Male, all institutions",Top 53 U.S. institutions,"U. Puerto Rico, Mayaguez",3,85
1209,r063,"Male, all institutions -> Top 53 U.S. institutions -> U. Puerto Rico, Rio Piedras","Male, all institutions",Top 53 U.S. institutions,"U. Puerto Rico, Rio Piedras",3,84
1209,r064,"Male, all institutions -> Top 53 U.S. institutions -> U. Texas, El Paso","Male, all institutions",Top 53 U.S. institutions,"U. Texas, El Paso",3,66
1209,r065,"Male, all institutions -> Top 53 U.S. institutions -> U. California, Berkeley","Male, all institutions",Top 53 U.S. institutions,"U. California, Berkeley",3,57
1209,r066,"Male, all institutions -> Top 53 U.S. institutions -> U. California, Los Angeles","Male, all institutions",Top 53 U.S. institutions,"U. California, Los Angeles",3,51
1209,r067,"Male, all institutions -> Top 53 U.S. institutions -> U. California, Irvine","Male, all institutions",Top 53 U.S. institutions,"U. California, Irvine",3,47
1209,r068,"Male, all institutions -> Top 53 U.S. institutions -> U. Florida","Male, all institutions",Top 53 U.S. institutions,U. Florida,3,46
1209,r069,"Male, all institutions -> Top 53 U.S. institutions -> Florida International U.","Male, all institutions",Top 53 U.S. institutions,Florida International U.,3,45
1209,r070,"Male, all institutions -> Top 53 U.S. institutions -> U. Texas, Austin","Male, all institutions",Top 53 U.S. institutions,"U. Texas, Austin",3,45
1209,r071,"Male, all institutions -> Top 53 U.S. institutions -> Texas A&M U., College Station and Health Science Center","Male, all institutions",Top 53 U.S. institutions,"Texas A&M U., College Station and Health Science Center",3,42
1209,r072,"Male, all institutions -> Top 53 U.S. institutions -> Massachusetts Institute of Technology","Male, all institutions",Top 53 U.S. institutions,Massachusetts Institute of Technology,3,39
1209,r073,"Male, all institutions -> Top 53 U.S. institutions -> U. California, Davis","Male, all institutions",Top 53 U.S. institutions,"U. California, Davis",3,36
1209,r074,"Male, all institutions -> Top 53 U.S. institutions -> U. California, Santa Cruz","Male, all institutions",Top 53 U.S. institutions,"U. California, Santa Cruz",3,31
1209,r075,"Male, all institutions -> Top 53 U.S. institutions -> U. California, San Diego","Male, all institutions",Top 53 U.S. institutions,"U. California, San Diego",3,30
1209,r076,"Male, all institutions -> Top 53 U.S. institutions -> Stanford U.","Male, all institutions",Top 53 U.S. institutions,Stanford U.,3,29
1209,r077,"Male, all institutions -> Top 53 U.S. institutions -> U. Texas, San Antonio","Male, all institutions",Top 53 U.S. institutions,"U. Texas, San Antonio",3,29
1209,r078,"Male, all institutions -> Top 53 U.S. institutions -> U. California, Riverside","Male, all institutions",Top 53 U.S. institutions,"U. California, Riverside",3,27
1209,r079,"Male, all institutions -> Top 53 U.S. institutions -> U. New Mexico, Albuquerque","Male, all institutions",Top 53 U.S. institutions,"U. New Mexico, Albuquerque",3,27
1209,r080,"Male, all institutions -> Top 53 U.S. institutions -> U. Texas Pan American","Male, all institutions",Top 53 U.S. institutions,U. Texas Pan American,3,27
1209,r081,"Male, all institutions -> Top 53 U.S. institutions -> U. California, Santa Barbara","Male, all institutions",Top 53 U.S. institutions,"U. California, Santa Barbara",3,26
1209,r082,"Male, all institutions -> Top 53 U.S. institutions -> U. Arizona","Male, all institutions",Top 53 U.S. institutions,U. Arizona,3,25
1209,r083,"Male, all institutions -> Top 53 U.S. institutions -> U. Illinois, Urbana-Champaign","Male, all institutions",Top 53 U.S. institutions,"U. Illinois, Urbana-Champaign",3,24
1209,r084,"Male, all institutions -> Top 53 U.S. institutions -> Florida State U.","Male, all institutions",Top 53 U.S. institutions,Florida State U.,3,22
1209,r085,"Male, all institutions -> Top 53 U.S. institutions -> San Diego State U., San Diego","Male, all institutions",Top 53 U.S. institutions,"San Diego State U., San Diego",3,22
1209,r086,"Male, all institutions -> Top 53 U.S. institutions -> U. Miami","Male, all institutions",Top 53 U.S. institutions,U. Miami,3,22
1209,r087,"Male, all institutions -> Top 53 U.S. institutions -> California State U., Northridge","Male, all institutions",Top 53 U.S. institutions,"California State U., Northridge",3,19
1209,r088,"Male, all institutions -> Top 53 U.S. institutions -> Cornell U.","Male, all institutions",Top 53 U.S. institutions,Cornell U.,3,19
1209,r089,"Male, all institutions -> Top 53 U.S. institutions -> Columbia U. in the City of New York","Male, all institutions",Top 53 U.S. institutions,Columbia U. in the City of New York,3,18
1209,r090,"Male, all institutions -> Top 53 U.S. institutions -> Harvard U.","Male, all institutions",Top 53 U.S. institutions,Harvard U.,3,18
1209,r091,"Male, all institutions -> Top 53 U.S. institutions -> U. Central Florida","Male, all institutions",Top 53 U.S. institutions,U. Central Florida,3,18
1209,r092,"Male, all institutions -> Top 53 U.S. institutions -> U. Michigan, Ann Arbor","Male, all institutions",Top 53 U.S. institutions,"U. Michigan, Ann Arbor",3,18
1209,r093,"Male, all institutions -> Top 53 U.S. institutions -> Arizona State U.","Male, all institutions",Top 53 U.S. institutions,Arizona State U.,3,17
1209,r094,"Male, all institutions -> Top 53 U.S. institutions -> Brigham Young U., Provo","Male, all institutions",Top 53 U.S. institutions,"Brigham Young U., Provo",3,17
1209,r095,"Male, all institutions -> Top 53 U.S. institutions -> Princeton U.","Male, all institutions",Top 53 U.S. institutions,Princeton U.,3,17
1209,r096,"Male, all institutions -> Top 53 U.S. institutions -> Rutgers, State U. New Jersey, New Brunswick","Male, all institutions",Top 53 U.S. institutions,"Rutgers, State U. New Jersey, New Brunswick",3,17
1209,r097,"Male, all institutions -> Top 53 U.S. institutions -> U. Wisconsin-Madison","Male, all institutions",Top 53 U.S. institutions,U. Wisconsin-Madison,3,17
1209,r098,"Male, all institutions -> Top 53 U.S. institutions -> California State U., Fullerton","Male, all institutions",Top 53 U.S. institutions,"California State U., Fullerton",3,16
1209,r099,"Male, all institutions -> Top 53 U.S. institutions -> New Mexico State U., Las Cruces","Male, all institutions",Top 53 U.S. institutions,"New Mexico State U., Las Cruces",3,16
1209,r100,"Male, all institutions -> Top 53 U.S. institutions -> U. South Florida, Tampa","Male, all institutions",Top 53 U.S. institutions,"U. South Florida, Tampa",3,16
1209,r101,"Male, all institutions -> Top 53 U.S. institutions -> Pennsylvania State U., University Park and Hershey Medical Center","Male, all institutions",Top 53 U.S. institutions,"Pennsylvania State U., University Park and Hershey Medical Center",3,15
1209,r102,"Male, all institutions -> Top 53 U.S. institutions -> Pontifical Catholic U. Puerto Rico, Ponce","Male, all institutions",Top 53 U.S. institutions,"Pontifical Catholic U. Puerto Rico, Ponce",3,15
1209,r103,"Male, all institutions -> Top 53 U.S. institutions -> U. Notre Dame","Male, all institutions",Top 53 U.S. institutions,U. Notre Dame,3,15
1209,r104,"Male, all institutions -> Top 53 U.S. institutions -> U. Puerto Rico, Humacao","Male, all institutions",Top 53 U.S. institutions,"U. Puerto Rico, Humacao",3,15
1209,r105,"Male, all institutions -> Top 53 U.S. institutions -> California State U., Los Angeles","Male, all institutions",Top 53 U.S. institutions,"California State U., Los Angeles",3,14
1209,r106,"Male, all institutions -> Top 53 U.S. institutions -> Duke U.","Male, all institutions",Top 53 U.S. institutions,Duke U.,3,14
1209,r107,"Male, all institutions -> Top 53 U.S. institutions -> New York U.","Male, all institutions",Top 53 U.S. institutions,New York U.,3,14
1209,r108,"Male, all institutions -> Top 53 U.S. institutions -> Rice U.","Male, all institutions",Top 53 U.S. institutions,Rice U.,3,14
1209,r109,"Male, all institutions -> Top 53 U.S. institutions -> U. Washington, Seattle","Male, all institutions",Top 53 U.S. institutions,"U. Washington, Seattle",3,14
1209,r110,"Male, all institutions -> Top 53 U.S. institutions -> Yale U.","Male, all institutions",Top 53 U.S. institutions,Yale U.,3,14
1209,r111,"Male, all institutions -> Top 53 U.S. institutions -> California State Polytechnic U., Pomona","Male, all institutions",Top 53 U.S. institutions,"California State Polytechnic U., Pomona",3,13
1209,r112,"Male, all institutions -> Top 53 U.S. institutions -> California State U., Long Beach","Male, all institutions",Top 53 U.S. institutions,"California State U., Long Beach",3,13
1209,r113,"Male, all institutions -> Top 53 U.S. institutions -> Georgia Institute of Technology","Male, all institutions",Top 53 U.S. institutions,Georgia Institute of Technology,3,13
1209,r114,"Male, all institutions -> Top 53 U.S. institutions -> U. Colorado Boulder","Male, all institutions",Top 53 U.S. institutions,U. Colorado Boulder,3,13
1209,r115,"Male, all institutions -> Other U.S. institutions","Male, all institutions",Other U.S. institutions,,2,1297
