table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_performed_by_the_company_total,field_performed_by_the_company_paid_for_by_the_company,field_performed_by_the_company_paid_for_by_others,field_performed_by_others_total,field_performed_by_others_paid_for_by_the_company,field_performed_by_others_paid_for_by_others
12302,r012,"All industries -> Manufacturing industries -> Chemicals -> Resin, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['1,493', '  ']","['1,413', '  ']","['80', 'i ']","['D', '&nbsp;']","['15', '  ']","['D', '&nbsp;']"
12302,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticide, fertilizer, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticide, fertilizer, and other agricultural chemicals",,4,3253,"['1,193', '  ']","['D', '  ']","['D', '  ']","['100', '  ']","['D', '  ']","['D', '  ']"
12302,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['116,073', '  ']","['104,720', '  ']","['11,353', '  ']","['31,731', '  ']","['28,319', '  ']","['3,411', '  ']"
12302,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparations",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparations",,4,3256,"['2,886', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['1', '  ']"
12302,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['1,223', '  ']","['1,195', '  ']","['29', '  ']","['D', '  ']","['D', '  ']","['D', '  ']"
12302,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['3,470', '  ']","['3,251', '  ']","['219', '  ']","['46', '  ']","['37', '  ']","['8', '  ']"
12302,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['1,464', '  ']","['1,435', '  ']","['29', '  ']","['27', '  ']","['19', '  ']","['8', 'r ']"
12302,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['1,120', '  ']","['1,099', '  ']","['20', 'r ']","['27', '  ']","['18', '  ']","['10', '  ']"
12302,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['3,526', '  ']","['3,304', '  ']","['222', 'i ']","['45', '  ']","['43', '  ']","['2', '  ']"
12302,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['19,464', '  ']","['18,246', '  ']","['1,218', '  ']","['468', '  ']","['412', '  ']","['56', '  ']"
12302,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['2,287', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['18', '  ']"
12302,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['5,438', '  ']","['5,390', '  ']","['48', '  ']","['14', '  ']","['12', '  ']","['2', '  ']"
12302,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['3,026', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['13', '  ']"
12302,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['8,713', '  ']","['7,987', '  ']","['725', '  ']","['157', '  ']","['134', '  ']","['22', 'r ']"
12302,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['104,718', '  ']","['99,234', '  ']","['5,483', '  ']","['4,276', '  ']","['4,131', '  ']","['145', '  ']"
12302,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['11,665', '  ']","['10,870', '  ']","['795', 'i ']","['1,194', '  ']","['1,181', '  ']","['14', '  ']"
12302,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['49,330', '  ']","['47,380', '  ']","['1,950', '  ']","['379', '  ']","['374', '  ']","['4', '  ']"
12302,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['12,777', '  ']","['10,105', '  ']","['2,671', '  ']","['D', '  ']","['D', '  ']","['125', '  ']"
12302,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['4,578', '  ']","['3,959', '  ']","['619', 'i ']","['131', '  ']","['104', '  ']","['27', 'i ']"
12302,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",5,334511,"['4,146', '  ']","['2,170', '  ']","['1,976', '  ']","['98', '  ']","['3', '  ']","['95', '  ']"
12302,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices,5,other 3345,"['4,053', '  ']","['3,976', '  ']","['77', '  ']","['D', '  ']","['D', '  ']","['3', '  ']"
12302,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['30,946', '  ']","['30,879', '  ']","['67', '  ']","['D', '  ']","['D', '  ']","['2', '  ']"
12302,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['7,086', '  ']","['6,657', '  ']","['429', 'i ']","['92', '  ']","['76', '  ']","['15', 'i ']"
12302,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['71,259', '  ']","['46,468', '  ']","['24,790', '  ']","['6,239', '  ']","['4,270', '  ']","['1,969', '  ']"
12302,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['32,881', '  ']","['30,722', '  ']","['2,159', '  ']","['4,171', '  ']","['3,967', '  ']","['204', '  ']"
12302,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['35,356', '  ']","['13,786', '  ']","['21,570', '  ']","['2,005', '  ']","['240', '  ']","['1,765', '  ']"
12302,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['24,571', 'i ']","['9,303', '  ']","['15,268', 'i ']","['1,852', '  ']","['98', '  ']","['1,754', '  ']"
12302,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['10,785', '  ']","['4,483', '  ']","['6,302', '  ']","['153', '  ']","['142', '  ']","['11', '  ']"
12302,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank components",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank components",,4,336992,"['30', '  ']","['26', '  ']","['4', '  ']","['1', '  ']","['1', '  ']","['0', '  ']"
12302,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['2,992', '  ']","['1,935', '  ']","['1,057', '  ']","['63', '  ']","['63', '  ']","['0', '  ']"
12302,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['410', '  ']","['405', '  ']","['5', '  ']","['7', '  ']","['6', '  ']","['1', 'r ']"
12302,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['23,382', '  ']","['23,032', '  ']","['350', '  ']","['D', '  ']","['1,055', '  ']","['D', '  ']"
12302,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['20,394', '  ']","['20,112', '  ']","['282', '  ']","['972', '  ']","['963', '  ']","['9', '  ']"
12302,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['2,989', '  ']","['2,921', '  ']","['68', '  ']","['D', '  ']","['92', '  ']","['D', '  ']"
12302,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['319,088', '  ']","['281,060', '  ']","['38,028', 'i ']","['8,971', '  ']","['5,989', '  ']","['2,981', 'i ']"
12302,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['128', '  ']","['115', '  ']","['13', 'r ']"
12302,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['D', '  ']","['D', '  ']","['D', '  ']","['658', '  ']","['640', '  ']","['18', '  ']"
12302,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['D', '  ']","['D', '  ']","['41', '  ']","['142', '  ']","['137', '  ']","['4', 'r ']"
12302,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['D', '&nbsp;']","['D', '&nbsp;']","['0', '  ']","['60', '  ']","['60', '  ']","['0', '  ']"
12302,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['9,395', '  ']","['D', '  ']","['D', '  ']","['39', 'i ']","['38', 'i ']","['1', '  ']"
12302,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['182,340', '  ']","['181,392', '  ']","['947', '  ']","['3,191', '  ']","['3,146', '  ']","['45', '  ']"
12302,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['50,367', '  ']","['49,674', '  ']","['693', '  ']","['1,311', '  ']","['1,272', '  ']","['39', '  ']"
12302,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['72', '  ']","['72', '  ']","['1', '  ']","['20', '  ']","['20', '  ']","['0', '  ']"
12302,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['50,295', '  ']","['49,602', '  ']","['693', '  ']","['1,291', '  ']","['1,252', '  ']","['39', '  ']"
12302,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,690', '  ']","['3,614', '  ']","['76', '  ']","['522', '  ']","['520', '  ']","['2', '  ']"
12302,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['49,407', '  ']","['49,270', '  ']","['137', '  ']","['936', '  ']","['933', '  ']","['3', '  ']"
12302,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['78,876', '  ']","['78,834', '  ']","['42', '  ']","['422', '  ']","['422', '  ']","['*', 'i ']"
12302,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['17,222', '  ']","['17,173', '  ']","['49', '  ']","['347', 'i ']","['347', 'i ']","['0', '  ']"
12302,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['2,398', 'i ']","['2,398', 'i ']","['0', '  ']","['2', 'i ']","['2', 'i ']","['0', '  ']"
12302,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['5', 'i ']","['5', 'i ']","['0', '  ']","['1', 'i ']","['1', 'i ']","['0', '  ']"
12302,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['2,393', 'i ']","['2,393', 'i ']","['0', '  ']","['1', 'r ']","['1', 'r ']","['0', '  ']"
12302,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['74,773', '  ']","['38,633', '  ']","['36,139', 'i ']","['4,103', '  ']","['1,226', '  ']","['2,878', 'i ']"
12302,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['3,883', '  ']","['2,912', '  ']","['971', '  ']","['314', '  ']","['189', 'i ']","['126', '  ']"
12302,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['22,534', '  ']","['18,878', '  ']","['3,656', '  ']","['529', '  ']","['427', '  ']","['102', '  ']"
12302,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['39,625', 'i ']","['9,297', '  ']","['30,328', 'i ']","['3,045', 'i ']","['507', '  ']","['2,539', 'i ']"
12302,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['282', '  ']","['179', '  ']","['102', '  ']","['29', '  ']","['22', '  ']","['7', '  ']"
12302,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['10,226', '  ']","['2,916', '  ']","['7,310', '  ']","['340', '  ']","['241', '  ']","['99', '  ']"
12302,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['28,420', 'i ']","['6,176', '  ']","['22,244', 'i ']","['2,675', 'i ']","['242', '  ']","['2,433', 'i ']"
12302,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['698', '  ']","['27', '  ']","['672', '  ']","['1', 'i ']","['1', 'i ']","['0', '  ']"
12302,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['8,730', '  ']","['7,547', '  ']","['1,184', '  ']","['214', '  ']","['104', '  ']","['110', '  ']"
12302,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['2,855', '  ']","['D', '  ']","['D', '  ']","['204', '  ']","['201', '  ']","['3', '  ']"
12302,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['3,394', '  ']","['3,300', '  ']","['94', '  ']","['97', '  ']","['78', '  ']","['19', '  ']"
12302,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['691,547', '  ']","['608,058', '  ']","['83,489', '  ']","['54,152', '  ']","['45,489', '  ']","['8,663', '  ']"
12302,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12302,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>a</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>a</sup>,,,3,–,"['5,277', '  ']","['4,009', '  ']","['1,269', '  ']","['841', '  ']","['D', '  ']","['D', '  ']"
12302,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['14,695', '  ']","['12,788', '  ']","['1,907', '  ']","['1,723', '  ']","['1,521', '  ']","['201', '  ']"
12302,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12302,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['15,265', '  ']","['13,274', '  ']","['1,990', '  ']","['2,262', '  ']","['D', '  ']","['D', '  ']"
12302,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['27,847', '  ']","['24,844', '  ']","['3,003', '  ']","['3,801', '  ']","['3,140', '  ']","['660', '  ']"
12302,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12302,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['29,549', '  ']","['26,469', '  ']","['3,080', '  ']","['3,692', '  ']","['3,121', '  ']","['570', '  ']"
12302,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['31,802', '  ']","['29,007', '  ']","['2,795', '  ']","['2,392', '  ']","['2,019', '  ']","['373', '  ']"
12302,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['104,505', '  ']","['94,615', '  ']","['9,890', '  ']","['6,608', '  ']","['5,479', '  ']","['1,129', '  ']"
12302,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['58,709', '  ']","['54,018', '  ']","['4,692', '  ']","['3,597', '  ']","['3,415', '  ']","['182', '  ']"
12302,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['121,142', '  ']","['96,071', '  ']","['25,072', 'i ']","['14,229', '  ']","['11,792', '  ']","['2,437', '  ']"
12302,r087,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['282,756', '  ']","['252,964', '  ']","['29,792', '  ']","['15,006', '  ']","['12,317', '  ']","['2,689', '  ']"
