table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_companies_u_s_totala_number_,field_united_states,field_alabama,field_alaska,field_arizona,field_arkansas,field_california,field_colorado,field_connecticut,field_delaware,field_district_of_columbia,field_florida,field_georgia,field_hawaii,field_idaho,field_illinois,field_indiana,field_iowa,field_kansas,field_kentucky,field_louisiana,field_maine,field_maryland,field_massachusetts,field_michigan,field_minnesota,field_mississippi,field_missouri,field_montana
8820,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['2,050', '']","['15,071', '']","['27', '']","['*', 'e']","['139', '']","['37', '']","['3,473', '']","['45', '']","['113', '']","['1', 'e']","['0', '']","['160', '']","['140', '']","['1', '']","['41', 'i']","['1,532', '']","['293', '']","['757', '']","['139', '']","['61', '']","['43', '']","['8', 'e']","['179', '']","['587', 'i']","['512', '']","['441', '']","['17', 'i']","['131', '']","['59', 'i']"
8820,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['160', '']","['1,760', '']","['1', '']","['0', '']","['20', '']","['2', '']","['72', '']","['3', '']","['*', 'e']","['0', '']","['0', '']","['*', '']","['31', '']","['0', '']","['3', '']","['410', '']","['3', '']","['710', '']","['60', '']","['*', 'e']","['10', '']","['0', '']","['*', 'e']","['0', '']","['5', '']","['94', '']","['*', 'e']","['1', '']","['*', 'e']"
8820,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['60', '']","['4,121', '']","['0', '']","['0', '']","['75', '']","['0', '']","['2,755', '']","['1', 'i']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['26', 'i']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', 'i']","['289', 'i']","['0', '']","['7', 'i']","['0', '']","['0', '']","['57', 'i']"
8820,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['90', '']","['1,523', '']","['*', 'e']","['0', '']","['1', '']","['*', 'e']","['47', '']","['*', 'e']","['7', '']","['0', '']","['0', '']","['32', '']","['17', '']","['0', '']","['*', 'e']","['40', '']","['21', '']","['1', 'i']","['*', 'i']","['*', 'e']","['13', '']","['1', '']","['7', '']","['23', '']","['27', '']","['11', '']","['*', 'e']","['9', '']","['*', 'e']"
8820,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['1,760', '']","['7,667', '']","['26', '']","['*', 'e']","['43', '']","['35', '']","['599', '']","['41', '']","['105', '']","['1', 'e']","['0', '']","['117', '']","['92', 'i']","['1', '']","['12', '']","['1,081', '']","['267', '']","['46', '']","['78', '']","['61', '']","['20', '']","['7', 'e']","['171', '']","['275', '']","['480', '']","['329', '']","['16', 'i']","['121', '']","['1', 'e']"
8820,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['2,090', '']","['88,505', '']","['138', '']","['2', '']","['3,022', '']","['32', '']","['45,344', '']","['2,139', '']","['172', '']","['159', 'i']","['29', '']","['1,248', 'i']","['651', '']","['28', '']","['1,696', 'i']","['1,159', '']","['144', '']","['286', 'i']","['558', '']","['28', '']","['19', '']","['49', '']","['236', '']","['3,642', '']","['263', '']","['1,027', '']","['11', '']","['81', '']","['16', '']"
8820,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['360', '']","['11,107', '']","['92', '']","['0 - 2', '']","['110', '']","['6', '']","['4,885', '']","['240', '']","['35', '']","['86', 'i']","['23', '']","['621', 'i']","['275', '']","['15', '']","['49', '']","['587', '']","['48', '']","['0 - 15', '']","['0 - 99', '']","['9', '']","['6', '']","['4', '']","['153', '']","['346', '']","['110', '']","['69', '']","['6', '']","['51', '']","['3', '']"
8820,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['530', '']","['40,801', '']","['23', '']","['1', 'i']","['2,252', '']","['10', 'i']","['20,297', 'i']","['1,034', 'i']","['21', '']","['5', '']","['2', 'i']","['113', '']","['188', 'i']","['*', '']","['1,539', 'i']","['183', 'i']","['42', '']","['56', '']","['0 - 415', 'e']","['14', 'i']","['0 - 11', 'i']","['27', '']","['42', '']","['1,427', '']","['52', 'i']","['231', 'i']","['*', 'e']","['8', '']","['6', '']"
8820,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['1,000', '']","['11,012', '']","['7', '']","['0 - 2', 'e']","['619', '']","['15', '']","['3,476', '']","['348', '']","['113', '']","['67', '']","['*', '']","['188', '']","['115', '']","['8', '']","['0 - 110', '']","['226', '']","['37', '']","['217', 'i']","['144 - 479', '']","['4', 'i']","['3', 'e']","['16', '']","['28', '']","['1,229', '']","['77', '']","['400', '']","['5', '']","['18', '']","['5', '']"
8820,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['180', '']","['2,606', '']","['*', 'e']","['0', '']","['30', '']","['0', '']","['1,370', '']","['16', '']","['26', '']","['*', 'e']","['0', '']","['76', '']","['3', 'i']","['0', '']","['*', '']","['40', '']","['13', '']","['1', 'e']","['*', 'e']","['0', '']","['*', 'e']","['*', 'e']","['2', 'i']","['425', '']","['5', '']","['57', '']","['0', '']","['*', 'e']","['*', 'e']"
8820,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['130', '']","['3,561', '']","['6', '']","['0', '']","['0 - 590', '']","['0', '']","['334', '']","['54', '']","['12', '']","['0', '']","['0', '']","['49', '']","['36', '']","['*', 'e']","['*', 'e']","['0 - 187', '']","['6', '']","['0 - 217', 'i']","['139 - 475', '']","['*', '']","['1', 'e']","['0 - 17', '']","['8', '']","['343', '']","['4', '']","['95', '']","['2', '']","['9', '']","['1', '']"
8820,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['700', '']","['4,844', '']","['1', 'e']","['0 - 2', 'e']","['0 - 590', 'i']","['15', '']","['1,772', '']","['278', '']","['75', '']","['67', '']","['*', '']","['63', '']","['77', '']","['7', '']","['0 - 110', '']","['0 - 187', '']","['18', '']","['0 - 217', 'i']","['4', '']","['4', 'i']","['3', 'e']","['0 - 17', '']","['18', '']","['461', '']","['67', '']","['249', '']","['3', '']","['9', 'i']","['4', '']"
8820,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['210', '']","['25,585', '']","['15', '']","['0', '']","['41', '']","['1', '']","['16,685', '']","['516', '']","['3', '']","['1', '']","['4', '']","['326', 'i']","['73', 'i']","['5', '']","['0 - 110', 'i']","['163', '']","['18', '']","['0 - 15', '']","['0 - 232', '']","['1', '']","['0 - 11', '']","['2', '']","['13', '']","['640', '']","['25', '']","['326', '']","['*', '']","['4', '']","['2', '']"
8820,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['640', '']","['4,492', '']","['28', '']","['0', '']","['13', '']","['3', 'e']","['1,164', '']","['25', '']","['65', '']","['*', 'e']","['*', '']","['28', '']","['102', '']","['0', '']","['4', 'i']","['292', '']","['32', '']","['26', '']","['12', '']","['7', '']","['6', '']","['6', '']","['17', '']","['493', '']","['436', '']","['70', '']","['8', '']","['56', '']","['1', 'i']"
8820,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['900', '']","['30,232', '']","['350', '']","['1', 'i']","['204', '']","['24', '']","['4,411', '']","['480', '']","['202', '']","['3', '']","['1', '']","['435', '']","['262', '']","['1', '']","['7', '']","['679', '']","['1,059', '']","['20', '']","['237', '']","['107', '']","['28', '']","['11', '']","['437', '']","['138', '']","['13,403', '']","['424', '']","['63', 'i']","['861', '']","['2', '']"
8820,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['470', '']","['19,522', '']","['198', '']","['1', 'i']","['113', '']","['1', 'e']","['2,402', 'i']","['13', '']","['10', '']","['*', 'e']","['0', '']","['13', '']","['53', '']","['*', '']","['3', '']","['546', '']","['892', '']","['9', '']","['2', '']","['92', '']","['*', 'e']","['*', 'e']","['51', '']","['33', '']","['13,154', '']","['107', '']","['39', 'i']","['30', '']","['2', '']"
8820,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['310', '']","['9,111', '']","['131', '']","['*', 'e']","['78', '']","['23', '']","['1,905', '']","['447', '']","['179', '']","['3', '']","['1', '']","['376', '']","['50', '']","['*', '']","['4', '']","['91', '']","['141', '']","['9', '']","['228', '']","['1', '']","['24', '']","['6', '']","['332', '']","['100', '']","['84', '']","['33', '']","['23', '']","['825', '']","['1', 'e']"
8820,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['280', '']","['8,281', '']","['80', '']","['*', 'e']","['66', '']","['22', '']","['1,465', '']","['317', '']","['160', '']","['3', '']","['1', '']","['351', '']","['49', '']","['*', '']","['4', '']","['88', '']","['141', '']","['7', '']","['228', '']","['*', '']","['24', '']","['2', '']","['331', '']","['95', '']","['63', '']","['33', '']","['13', '']","['822', '']","['1', 'e']"
8820,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['40', '']","['831', '']","['51', '']","['0', '']","['12', '']","['*', '']","['440', '']","['130', '']","['18', '']","['0', '']","['*', '']","['25', '']","['1', '']","['0', '']","['0', '']","['3', '']","['0', '']","['3', '']","['*', '']","['1', '']","['0', '']","['4', '']","['1', '']","['5', '']","['21', '']","['*', '']","['10', '']","['3', '']","['0', '']"
8820,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['10', '']","['4', '']","['*', 'e']","['0', '']","['1', 'i']","['0', '']","['*', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['*', 'e']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['*', 'e']","['0', '']","['0', '']","['0', '']","['0', '']"
8820,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['130', '']","['1,594', '']","['20', '']","['*', 'e']","['12', '']","['1', 'e']","['104', '']","['20', '']","['13', '']","['*', 'e']","['0', '']","['46', '']","['159', '']","['*', 'e']","['*', 'e']","['42', '']","['25', '']","['1', '']","['7', '']","['13', '']","['3', 'e']","['5', 'i']","['54', 'i']","['5', '']","['165', '']","['284', '']","['1', '']","['7', '']","['*', 'e']"
8820,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['240', '']","['492', '']","['3', '']","['*', 'e']","['4', '']","['*', 'e']","['58', '']","['28', '']","['2', '']","['*', 'e']","['*', 'e']","['3', 'e']","['20', '']","['*', 'e']","['1', 'e']","['9', '']","['15', '']","['6', '']","['*', 'e']","['4', '']","['*', 'e']","['*', 'e']","['1', 'e']","['14', '']","['116', 'i']","['17', '']","['10', '']","['1', 'e']","['*', 'e']"
8820,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['1,420', '']","['18,576', '']","['66', '']","['*', 'e']","['101 - 181', 'i']","['20', '']","['5,199', '']","['250', '']","['105', '']","['24', '']","['2', '']","['283', '']","['223', '']","['1', 'e']","['11', '']","['1,038', '']","['486', '']","['38', '']","['17', '']","['20', '']","['6', 'e']","['155', '']","['216', '']","['2,060', '']","['941', '']","['2,593', '']","['6', 'e']","['91', '']","['5', '']"
8820,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['830', '']","['15,944', '']","['58', '']","['*', 'e']","['102', 'i']","['9', 'e']","['4,591', '']","['216', '']","['54', '']","['21', '']","['2', '']","['240', '']","['187', '']","['1', 'e']","['3', 'e']","['916', '']","['473', '']","['6', 'e']","['8', 'e']","['6', 'e']","['3', 'e']","['154', '']","['209', 'i']","['1,959', '']","['855', '']","['2,566', '']","['5', 'e']","['81', '']","['1', 'e']"
8820,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['600', '']","['2,632', '']","['9', '']","['*', 'e']","['0 - 80', '']","['11', '']","['607', '']","['34', '']","['50', 'i']","['3', 'i']","['0', '']","['44', '']","['35', '']","['*', 'e']","['8', '']","['122', '']","['13', '']","['33', '']","['9', '']","['14', '']","['3', 'e']","['1', 'e']","['7', '']","['101', '']","['85', '']","['27', '']","['1', 'e']","['10', '']","['5', '']"
8820,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['13,310', '']","['201,566', '']","['470', '']","['33', 'e']","['923', '']","['117', '']","['93,313', '']","['2,491', '']","['795', '']","['247', '']","['449', '']","['2,767', '']","['2,152', '']","['72', '']","['286', 'i']","['3,157', '']","['422', '']","['386', '']","['618', 'i']","['203', '']","['203', '']","['120', '']","['1,448', '']","['6,644', '']","['1,316', '']","['1,750', '']","['57', '']","['1,023', 'i']","['129', '']"
8820,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['280', '']","['1,121', '']","['*', 'e']","['1', '']","['20', '']","['*', 'e']","['155', '']","['6', 'e']","['5', 'i']","['*', 'e']","['0', '']","['*', 'e']","['26', 'i']","['*', 'e']","['*', 'e']","['7', '']","['1', 'e']","['*', 'e']","['6', 'i']","['1', 'e']","['16', 'i']","['*', 'e']","['*', 'e']","['*', 'e']","['1', 'e']","['*', 'e']","['3', 'i']","['*', 'e']","['1', 'e']"
8820,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['50', '']","['224', '']","['21', '']","['0', '']","['*', '']","['2', '']","['23', 'i']","['25', '']","['*', '']","['1', '']","['1', '']","['0', '']","['20', '']","['*', '']","['*', '']","['10', '']","['0', '']","['3', '']","['2', '']","['*', '']","['7', '']","['0', '']","['5', '']","['7', '']","['4', 'i']","['1', '']","['2', '']","['1', '']","['', '']"
