table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_salaries_wages_and_fringe_benefits,field_stock_based_compensation,field_temporary_staffing,field_expensed_equipment,field_materials_and_supplies,field_lease_and_rental_payments,field_depreciation,field_royalties_and_licensing_fees,field_other_purchased_services_except_r_d_,field_other
2063,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['209', '  ']","['157', '  ']","['0', '  ']","['19', '  ']","['6', 'i ']","['9', 'i ']","['2', '  ']","['8', '  ']","['*', '  ']","['3', '  ']","['6', '  ']"
2063,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['181', '  ']","['101', '  ']","['0', '  ']","['1', '  ']","['2', '  ']","['16', '  ']","['1', '  ']","['16', '  ']","['1', '  ']","['1', '  ']","['43', '  ']"
2063,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['18,663', 'i ']","['11,176', 'i ']","['*', '  ']","['293', '  ']","['87', 'i ']","['3,414', 'i ']","['167', 'i ']","['196', '  ']","['14', '  ']","['394', 'i ']","['2,921', 'i ']"
2063,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Automobiles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Automobiles, bodies, trailers, and parts",,4,3361–63,"['2,745', '  ']","['1,278', '  ']","['*', '  ']","['142', '  ']","['46', '  ']","['622', '  ']","['81', '  ']","['100', '  ']","['12', '  ']","['85', '  ']","['378', '  ']"
2063,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['14,480', 'i ']","['9,200', 'i ']","['0', '  ']","['109 - 126', 'i ']","['30', 'i ']","['2,356', 'i ']","['56 - 87', 'i ']","['36 - 97', '  ']","['*', '  ']","['277', 'i ']","['2,312 - 2,417', 'i ']"
2063,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aircraft, aircraft engine, and aircraft parts ",All industries,Manufacturing industries,Transportation equipment,"Aircraft, aircraft engine, and aircraft parts ",,4,336411–13,"['13,103', 'i ']","['8,430', 'i ']","['0', '  ']","['110', 'i ']","['29', 'i ']","['1,882', 'i ']","['55 - 87', 'i ']","['34 - 97', '  ']","['*', '  ']","['277', 'i ']","['2,188 - 2,287', 'i ']"
2063,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Guided missile, space vehicle, and related parts ",All industries,Manufacturing industries,Transportation equipment,"Guided missile, space vehicle, and related parts ",,4,"336414–15, 336419","['1,377', '  ']","['771', '  ']","['0', '  ']","['0 - 16', '  ']","['1', '  ']","['474', '  ']","['*', '  ']","['0 - 3', '  ']","['0', '  ']","['*', '  ']","['112 - 133', 'i ']"
2063,r040,"All industries -> Manufacturing industries -> Military armored vehicle, tank, and tank component ",All industries,Manufacturing industries,"Military armored vehicle, tank, and tank component ",,,3,336992,"['5', '  ']","['0 - 6', '  ']","['0', '  ']","['0 - 5', '  ']","['*', '  ']","['0 - 5', '  ']","['*', '  ']","['0 - 1', '  ']","['0', '  ']","['0', '  ']","['0 - 5', '  ']"
2063,r041,All industries -> Manufacturing industries -> Other transportation,All industries,Manufacturing industries,Other transportation,,,3,other 336,"['1,433', '  ']","['691 - 699', 'i ']","['0', '  ']","['19 - 42', 'i ']","['11', 'i ']","['429 - 438', 'i ']","['0 - 29', 'i ']","['0 - 59', 'i ']","['2', 'i ']","['33', 'i ']","['120 - 231', 'i ']"
2063,r042,All industries -> Furniture and related products,All industries,Furniture and related products,,,,2,337,"['3', '  ']","['2', '  ']","['0', '  ']","['*', 'i ']","['*', 'i ']","['*', 'i ']","['*', '  ']","['*', '  ']","['*', 'i ']","['*', 'i ']","['1', '  ']"
2063,r043,All industries -> Miscellaneous ,All industries,Miscellaneous ,,,,2,339,"['285', '  ']","['178', '  ']","['0', '  ']","['7 - 13', '  ']","['3', '  ']","['31', '  ']","['0 - 5', '  ']","['2 - 9', '  ']","['0', '  ']","['5', '  ']","['47 - 57', '  ']"
2063,r044,All industries -> Miscellaneous  -> Medical equipment and supplies ,All industries,Miscellaneous ,Medical equipment and supplies ,,,3,3391,"['240', '  ']","['147', '  ']","['0', '  ']","['8', '  ']","['3', '  ']","['25', '  ']","['1', '  ']","['3', '  ']","['0', '  ']","['5', '  ']","['48', '  ']"
2063,r045,All industries -> Miscellaneous  -> Other miscellaneous manufacturing,All industries,Miscellaneous ,Other miscellaneous manufacturing,,,3,3399,"['44', '  ']","['31', '  ']","['0', '  ']","['0 - 5', '  ']","['0', '  ']","['6', '  ']","['0 - 5', '  ']","['0 - 7', '  ']","['0', '  ']","['*', '  ']","['0 - 9', '  ']"
2063,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['19,993', '  ']","['11,683', '  ']","['155', '  ']","['752', '  ']","['148', '  ']","['1,265', '  ']","['456', '  ']","['522', '  ']","['28', '  ']","['1,625', 'i ']","['3,359', '  ']"
2063,r047,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['309', '  ']","['196', '  ']","['0', '  ']","['12', '  ']","['*', '  ']","['15', '  ']","['12', '  ']","['7', '  ']","['1', '  ']","['*', '  ']","['67', '  ']"
2063,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['36', 'i ']","['14', 'i ']","['*', 'i ']","['2', 'i ']","['*', 'i ']","['9', 'i ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['10', 'i ']"
2063,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['31', '  ']","['21', '  ']","['0', '  ']","['*', '  ']","['1', '  ']","['1', 'i ']","['*', '  ']","['*', '  ']","['*', 'i ']","['0', '  ']","['7', 'i ']"
2063,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2063,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['31', '  ']","['31', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2063,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['1,354', '  ']","['1,116', '  ']","['39', '  ']","['35', '  ']","['5', '  ']","['17', '  ']","['16', '  ']","['14', '  ']","['2', '  ']","['30', '  ']","['80', '  ']"
2063,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['1,062', '  ']","['902', '  ']","['3 - 39', '  ']","['18', '  ']","['5', '  ']","['11', '  ']","['9', '  ']","['8', '  ']","['*', '  ']","['24', '  ']","['44 - 81', '  ']"
2063,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2063,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['1,062', '  ']","['902', '  ']","['3 - 39', '  ']","['18', '  ']","['5', '  ']","['11', '  ']","['9', '  ']","['8', '  ']","['*', '  ']","['24', '  ']","['44 - 81', '  ']"
2063,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['40 - 163', '  ']","['0 - 106', '  ']","['0', '  ']","['11', 'i ']","['*', '  ']","['1', '  ']","['0 - 8', '  ']","['1', '  ']","['1', 'i ']","['0 - 7', '  ']","['0 - 36', '  ']"
2063,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['119', '  ']","['110', '  ']","['0 - 7', '  ']","['3', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['1', '  ']","['0 - 7', '  ']"
2063,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['11 - 134', '  ']","['0 - 106', '  ']","['0 - 36', '  ']","['3', '  ']","['0', '  ']","['5', '  ']","['0 - 8', '  ']","['5', '  ']","['0', '  ']","['0 - 7', '  ']","['0 - 36', '  ']"
2063,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['51', '  ']","['51', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2063,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['10', '  ']","['7', '  ']","['1', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['1', '  ']"
2063,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2063,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['10', '  ']","['7', '  ']","['1', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['1', '  ']"
2063,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['17,951', '  ']","['10,100', '  ']","['114', '  ']","['700', '  ']","['138', '  ']","['1,205', '  ']","['414', '  ']","['499', '  ']","['24', '  ']","['1,584', 'i ']","['3,171', '  ']"
2063,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['1,147', '  ']","['714', '  ']","['1', '  ']","['40', '  ']","['9', '  ']","['106', '  ']","['23', '  ']","['9', '  ']","['*', '  ']","['48', '  ']","['198', '  ']"
2063,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['1,658', '  ']","['1,001', '  ']","['*', '  ']","['80', '  ']","['3', 'i ']","['35', '  ']","['15', '  ']","['9', 'i ']","['3', 'i ']","['16', '  ']","['495', '  ']"
2063,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['14,504', '  ']","['7,949', '  ']","['112', '  ']","['513', '  ']","['114', '  ']","['1,043', '  ']","['359', '  ']","['473', '  ']","['21', '  ']","['1,507', 'i ']","['2,412', '  ']"
2063,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,5,541711,"['3,653', '  ']","['1,869', '  ']","['32', '  ']","['143', '  ']","['3', '  ']","['290', '  ']","['66', '  ']","['129', '  ']","['14', '  ']","['789', 'i ']","['319', '  ']"
2063,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Physical, engineering, and life sciences (except biotechnology) research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Physical, engineering, and life sciences (except biotechnology) research and development",5,541712,"['9,978', '  ']","['5,463', '  ']","['54', '  ']","['355', '  ']","['96', '  ']","['747', '  ']","['268', '  ']","['333', '  ']","['7', '  ']","['718', '  ']","['1,937', '  ']"
2063,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,5,541720,"['873', '  ']","['618', '  ']","['26', '  ']","['16', '  ']","['15', '  ']","['5', '  ']","['25', '  ']","['12', '  ']","['*', '  ']","['*', '  ']","['156', 'i ']"
2063,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['641', '  ']","['437', '  ']","['*', '  ']","['67', '  ']","['12', '  ']","['22', '  ']","['18', 'i ']","['8', '  ']","['*', '  ']","['12', '  ']","['66', '  ']"
2063,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['144', '  ']","['93', 'i ']","['2', '  ']","['*', '  ']","['3', 'i ']","['13', 'i ']","['8', 'i ']","['1', 'i ']","['1', 'i ']","['10', 'i ']","['13', 'i ']"
2063,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['76', '  ']","['53', '  ']","['0', '  ']","['2', '  ']","['*', '  ']","['5', '  ']","['4', '  ']","['1', '  ']","['0', '  ']","['1', '  ']","['10', 'i ']"
2063,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['61,065', '  ']","['36,047', '  ']","['591', '  ']","['1,879', '  ']","['375', '  ']","['6,341', '  ']","['1,113', '  ']","['1,578', '  ']","['332', '  ']","['2,825', 'i ']","['9,986', 'i ']"
2063,r074,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2063,r075,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>a</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>a</sup>,,,3,–,"['909', '  ']","['552', '  ']","['6', '  ']","['36', '  ']","['5', '  ']","['85', '  ']","['21', '  ']","['9', '  ']","['0 - 33', 'i ']","['12', '  ']","['146 - 187', '  ']"
2063,r076,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['1,842', '  ']","['1,032', '  ']","['6', '  ']","['55', '  ']","['15', '  ']","['186', '  ']","['86', '  ']","['40', '  ']","['16', '  ']","['50', '  ']","['355', '  ']"
