table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_naics_code,field_company_size_domestic_employees_all_companies,field_company_size_domestic_employees_10_19a,field_company_size_domestic_employees_20_49,field_company_size_domestic_employees_50_99,field_company_size_domestic_employees_100_249,field_company_size_domestic_employees_250_499,field_company_size_domestic_employees_500_999,field_company_size_domestic_employees_1_000_4_999,field_company_size_domestic_employees_5_000_9_999,field_company_size_domestic_employees_10_000_24_999,field_company_size_domestic_employees_25_000_or_more
6570,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['7,067', '&nbsp;']","['0 - 125', '&nbsp;']","['449', '&nbsp;']","['397 - 448', '&nbsp;']","['764', '&nbsp;']","['423', '&nbsp;']","['412', '&nbsp;']","['1,263 - 1,317', '&nbsp;']","['436 - 570', '&nbsp;']","['1,037', '&nbsp;']","['1,704', '&nbsp;']"
6570,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['75,570', '&nbsp;']","['247', '&nbsp;']","['942', '&nbsp;']","['912', '&nbsp;']","['1,465', '&nbsp;']","['1,613', '&nbsp;']","['3,137', '&nbsp;']","['13,281', '&nbsp;']","['9,175', 'i']","['12,764', '&nbsp;']","['32,034', '&nbsp;']"
6570,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['11,495', '&nbsp;']","['0 - 102', '&nbsp;']","['227', '&nbsp;']","['0 - 264', '&nbsp;']","['194', '&nbsp;']","['220 - 367', '&nbsp;']","['904', '&nbsp;']","['2,554', '&nbsp;']","['1,537 - 1,644', '&nbsp;']","['0 - 1,131', '&nbsp;']","['4,218 - 5,850', '&nbsp;']"
6570,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['31,975', 'i']","['0 - 102', '&nbsp;']","['187', '&nbsp;']","['224', '&nbsp;']","['752', '&nbsp;']","['859', '&nbsp;']","['1,048', '&nbsp;']","['4,348', '&nbsp;']","['5,520 - 5,547', 'i']","['9,716', '&nbsp;']","['9,192 - 9,320', 'i']"
6570,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['10,912', '&nbsp;']","['146', 'i']","['492', '&nbsp;']","['426', '&nbsp;']","['393', '&nbsp;']","['282 - 389', '&nbsp;']","['679 - 778', '&nbsp;']","['3,474', '&nbsp;']","['339 - 421', '&nbsp;']","['1,919', 'i']","['2,586', '&nbsp;']"
6570,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['3,117', '&nbsp;']","['70', 'i']","['113', '&nbsp;']","['198', '&nbsp;']","['81', '&nbsp;']","['131', '&nbsp;']","['453', '&nbsp;']","['1,155', '&nbsp;']","['0', '&nbsp;']","['914', 'i']","['0', '&nbsp;']"
6570,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['3,400', '&nbsp;']","['8', '&nbsp;']","['65', '&nbsp;']","['29 - 104', '&nbsp;']","['67', '&nbsp;']","['95', '&nbsp;']","['20', '&nbsp;']","['648', '&nbsp;']","['77 - 157', '&nbsp;']","['388', 'i']","['1,927', '&nbsp;']"
6570,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['4,395', '&nbsp;']","['67', '&nbsp;']","['313', '&nbsp;']","['124 - 199', '&nbsp;']","['244', '&nbsp;']","['57 - 163', '&nbsp;']","['205 - 304', '&nbsp;']","['1,670', '&nbsp;']","['263', '&nbsp;']","['617', '&nbsp;']","['659', '&nbsp;']"
6570,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['21,188', '&nbsp;']","['0 - 102', 'i']","['36', '&nbsp;']","['0 - 264', '&nbsp;']","['127', '&nbsp;']","['32 - 144', '&nbsp;']","['406 - 506', '&nbsp;']","['2,905', '&nbsp;']","['1,670', 'i']","['0 - 1,131', 'i']","['14,302 - 15,913', '&nbsp;']"
6570,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['4,886', '&nbsp;']","['132', '&nbsp;']","['162', '&nbsp;']","['190', '&nbsp;']","['291', '&nbsp;']","['221', '&nbsp;']","['872', '&nbsp;']","['1,329', '&nbsp;']","['482', '&nbsp;']","['578', '&nbsp;']","['630', '&nbsp;']"
6570,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['31,505', '&nbsp;']","['143', 'i']","['129', '&nbsp;']","['165', '&nbsp;']","['737', '&nbsp;']","['765', '&nbsp;']","['1,157', '&nbsp;']","['2,973', '&nbsp;']","['3,000', '&nbsp;']","['3,059', '&nbsp;']","['19,375', '&nbsp;']"
6570,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['20,883', '&nbsp;']","['7', '&nbsp;']","['14', '&nbsp;']","['0 - 84', '&nbsp;']","['393', '&nbsp;']","['604', '&nbsp;']","['762', '&nbsp;']","['1,966', '&nbsp;']","['2,088', 'i']","['1,968', '&nbsp;']","['12,993 - 13,085', '&nbsp;']"
6570,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['8,900', '&nbsp;']","['135', 'i']","['75', '&nbsp;']","['58 - 87', '&nbsp;']","['308', '&nbsp;']","['108', '&nbsp;']","['201 - 231', '&nbsp;']","['795', '&nbsp;']","['336', '&nbsp;']","['1,083', '&nbsp;']","['5,774', '&nbsp;']"
6570,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['8,341', '&nbsp;']","['13', '&nbsp;']","['61', '&nbsp;']","['11 - 40', '&nbsp;']","['223', '&nbsp;']","['106', '&nbsp;']","['201 - 231', '&nbsp;']","['506', '&nbsp;']","['336', '&nbsp;']","['1,083', '&nbsp;']","['5,774', '&nbsp;']"
6570,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['559', '&nbsp;']","['122', 'i']","['14', '&nbsp;']","['46', '&nbsp;']","['86', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['289', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6570,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['25', '&nbsp;']","['1', '&nbsp;']","['*', '&nbsp;']","['23', '&nbsp;']","['1', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6570,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,697', '&nbsp;']","['0', '&nbsp;']","['41', '&nbsp;']","['0 - 84', '&nbsp;']","['35', '&nbsp;']","['52', '&nbsp;']","['164 - 194', '&nbsp;']","['213', '&nbsp;']","['575', '&nbsp;']","['8', '&nbsp;']","['515 - 609', '&nbsp;']"
6570,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['407', '&nbsp;']","['0', '&nbsp;']","['1 - 5', '&nbsp;']","['27', '&nbsp;']","['30 - 34', '&nbsp;']","['19 - 23', '&nbsp;']","['35', '&nbsp;']","['116', '&nbsp;']","['157', '&nbsp;']","['15', '&nbsp;']","['0', '&nbsp;']"
6570,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['18,352', '&nbsp;']","['159', '&nbsp;']","['366 - 372', '&nbsp;']","['337 - 477', '&nbsp;']","['733 - 752', '&nbsp;']","['751 - 785', '&nbsp;']","['793 - 831', '&nbsp;']","['3,924', '&nbsp;']","['1,505 - 1,785', '&nbsp;']","['4,190 - 4,384', '&nbsp;']","['4,953 - 5,535', '&nbsp;']"
6570,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['15,812', '&nbsp;']","['145', '&nbsp;']","['271', '&nbsp;']","['338', '&nbsp;']","['564', '&nbsp;']","['597', '&nbsp;']","['466', '&nbsp;']","['2,781', '&nbsp;']","['1,506', '&nbsp;']","['4,191', '&nbsp;']","['4,954', '&nbsp;']"
6570,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['2,540', '&nbsp;']","['14', '&nbsp;']","['95 - 101', '&nbsp;']","['0 - 140', '&nbsp;']","['170 - 189', '&nbsp;']","['155 - 189', '&nbsp;']","['327 - 365', '&nbsp;']","['1,144', '&nbsp;']","['0 - 279', 'i']","['0 - 193', '&nbsp;']","['0 - 581', '&nbsp;']"
6570,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['180,858', '&nbsp;']","['2,425', '&nbsp;']","['5,435', '&nbsp;']","['4,478', '&nbsp;']","['6,599', '&nbsp;']","['6,522', '&nbsp;']","['8,386', '&nbsp;']","['27,657', '&nbsp;']","['11,482', '&nbsp;']","['21,314', 'i']","['86,561', '&nbsp;']"
6570,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['2,535', '&nbsp;']","['3', '&nbsp;']","['8', '&nbsp;']","['322', '&nbsp;']","['4', '&nbsp;']","['56', '&nbsp;']","['43', '&nbsp;']","['66', '&nbsp;']","['256', '&nbsp;']","['1,776', '&nbsp;']","['0', '&nbsp;']"
6570,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['237', '&nbsp;']","['*', '&nbsp;']","['4 - 10', '&nbsp;']","['0 - 2', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']","['0 - 161', '&nbsp;']","['65', '&nbsp;']","['3', '&nbsp;']","['0 - 161', '&nbsp;']","['0 - 161', '&nbsp;']"
6570,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['1,104', '&nbsp;']","['88 - 100', '&nbsp;']","['531', '&nbsp;']","['118', '&nbsp;']","['196', '&nbsp;']","['106 - 121', 'i']","['23', '&nbsp;']","['19', 'i']","['0', '&nbsp;']","['11', 'i']","['0', '&nbsp;']"
6570,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['3,088 - 15,775', 'i']","['0', '&nbsp;']","['0 - 170', '&nbsp;']","['7', '&nbsp;']","['0 - 510', '&nbsp;']","['0 - 303', '&nbsp;']","['0 - 1,264', '&nbsp;']","['0 - 559', '&nbsp;']","['0 - 946', 'i']","['0', '&nbsp;']","['0 - 13,832', 'i']"
6570,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['9,504', 'i']","['2', '&nbsp;']","['0 - 170', '&nbsp;']","['0 - 186', '&nbsp;']","['0 - 510', '&nbsp;']","['62', 'i']","['0 - 676', '&nbsp;']","['793', '&nbsp;']","['0 - 676', '&nbsp;']","['7,974', 'i']","['0 - 676', '&nbsp;']"
6570,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['109,062', '&nbsp;']","['518', '&nbsp;']","['1,848', '&nbsp;']","['1,367', '&nbsp;']","['2,788', '&nbsp;']","['3,348', '&nbsp;']","['5,603', '&nbsp;']","['19,456', '&nbsp;']","['7,376', '&nbsp;']","['6,396', '&nbsp;']","['60,362', '&nbsp;']"
6570,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['32,447', '&nbsp;']","['173 - 207', '&nbsp;']","['809', '&nbsp;']","['361', '&nbsp;']","['682 - 807', '&nbsp;']","['642', '&nbsp;']","['592 - 696', '&nbsp;']","['7,852', '&nbsp;']","['2,606 - 2,689', '&nbsp;']","['2,246', '&nbsp;']","['16,308', '&nbsp;']"
6570,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['61', '&nbsp;']","['4', '&nbsp;']","['1', '&nbsp;']","['6', '&nbsp;']","['4', '&nbsp;']","['44', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
6570,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['32,386', '&nbsp;']","['169 - 203', '&nbsp;']","['808', '&nbsp;']","['355', '&nbsp;']","['679 - 803', '&nbsp;']","['598', '&nbsp;']","['590 - 694', '&nbsp;']","['7,852', '&nbsp;']","['2,606 - 2,689', '&nbsp;']","['2,246', '&nbsp;']","['16,308', '&nbsp;']"
6570,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,700', '&nbsp;']","['29', '&nbsp;']","['33', '&nbsp;']","['135', '&nbsp;']","['114', '&nbsp;']","['169', '&nbsp;']","['87', '&nbsp;']","['67', '&nbsp;']","['59', '&nbsp;']","['23', '&nbsp;']","['2,982', '&nbsp;']"
6570,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['30,154', '&nbsp;']","['0 - 316', '&nbsp;']","['769', '&nbsp;']","['810', '&nbsp;']","['1,622 - 1,643', '&nbsp;']","['2,102', '&nbsp;']","['3,791', '&nbsp;']","['8,524', '&nbsp;']","['4,097', '&nbsp;']","['2,447 - 2,772', '&nbsp;']","['5,668', '&nbsp;']"
6570,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['42,761', '&nbsp;']","['0 - 316', '&nbsp;']","['237', '&nbsp;']","['61', '&nbsp;']","['225 - 350', '&nbsp;']","['435', '&nbsp;']","['1,028 - 1,132', '&nbsp;']","['3,011', '&nbsp;']","['531 - 614', '&nbsp;']","['1,354 - 1,679', '&nbsp;']","['35,405', '&nbsp;']"
6570,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['8,890', '&nbsp;']","['78', '&nbsp;']","['0 - 170', '&nbsp;']","['0 - 186', '&nbsp;']","['197', '&nbsp;']","['598', '&nbsp;']","['264', '&nbsp;']","['1,572', '&nbsp;']","['902', '&nbsp;']","['1,960', '&nbsp;']","['2,960 - 3,323', '&nbsp;']"
6570,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['1,371', '&nbsp;']","['*', '&nbsp;']","['10', '&nbsp;']","['3', '&nbsp;']","['7', '&nbsp;']","['35', '&nbsp;']","['24', '&nbsp;']","['1,293', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
