table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_naics_code,field_company_size_domestic_employees_all_companies,field_company_size_domestic_employees_10_19a,field_company_size_domestic_employees_20_49,field_company_size_domestic_employees_50_99,field_company_size_domestic_employees_100_249,field_company_size_domestic_employees_250_499,field_company_size_domestic_employees_500_999,field_company_size_domestic_employees_1_000_4_999,field_company_size_domestic_employees_5_000_9_999,field_company_size_domestic_employees_10_000_24_999,field_company_size_domestic_employees_25_000_or_more
2057,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['3,637', '  ']","['18', '  ']","['109', '  ']","['106', '  ']","['176', '  ']","['251', '  ']","['215', '  ']","['717', '  ']","['494', '  ']","['241', '  ']","['1,310', '  ']"
2057,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['1,303', '  ']","['0 - 7', '  ']","['0 - 21', '  ']","['35', '  ']","['34', '  ']","['9', '  ']","['69', '  ']","['247', '  ']","['69', '  ']","['826', '  ']","['0', '  ']"
2057,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['741', '  ']","['1', '  ']","['0 - 17', '  ']","['28', '  ']","['87', '  ']","['31', '  ']","['39', '  ']","['111', '  ']","['103', '  ']","['255 - 399', '  ']","['0', '  ']"
2057,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['2,099', '  ']","['0 - 103', '  ']","['123 - 194', '  ']","['0 - 269', '  ']","['485', '  ']","['200', '  ']","['329', '  ']","['385', '  ']","['217', '  ']","['63', '  ']","['0', '  ']"
2057,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['12,257', '  ']","['0 - 266', '  ']","['304', '  ']","['472', '  ']","['930', '  ']","['444', '  ']","['706', '  ']","['1,906', '  ']","['2,207 - 3,778', '  ']","['1,146', '  ']","['3,058', '  ']"
2057,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['1,511', '  ']","['0 - 159', '  ']","['44', '  ']","['0 - 438', '  ']","['0 - 124', '  ']","['18', '  ']","['44', '  ']","['221', '  ']","['0 - 1,219', 'i ']","['0', '  ']","['0 - 1,380', '  ']"
2057,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['3,228', '  ']","['1', '  ']","['3', '  ']","['18', '  ']","['0 - 173', '  ']","['45', '  ']","['0 - 660', '  ']","['0 - 1,686', '  ']","['341 - 3,007', '  ']","['0', '  ']","['0', '  ']"
2057,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['1,921', '  ']","['0', '  ']","['30', '  ']","['18', '  ']","['68', '  ']","['0 - 270', '  ']","['4', '  ']","['0 - 1,686', '  ']","['0 - 1,747', '  ']","['0 - 1,147', '  ']","['0 - 1,873', '  ']"
2057,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['5,596', '  ']","['0 - 227', '  ']","['227', '  ']","['0 - 438', '  ']","['600 - 777', '  ']","['109 - 383', '  ']","['0 - 660', '  ']","['0 - 1,686', '  ']","['0 - 1,845', '  ']","['0 - 1,147', '  ']","['0 - 3,059', '  ']"
2057,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['69,942', '  ']","['99 - 460', '  ']","['856', '  ']","['829', '  ']","['1,430', '  ']","['1,628', '  ']","['3,168', '  ']","['11,825', '  ']","['6,358 - 8,343', '  ']","['10,522', 'i ']","['32,662', '  ']"
2057,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['10,972', '  ']","['19', '  ']","['127', '  ']","['0 - 208', '  ']","['293', '  ']","['0 - 633', '  ']","['918 - 1,405', '  ']","['2,460', '  ']","['1,362', '  ']","['0 - 1,834', 'i ']","['3,277 - 6,550', '  ']"
2057,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['27,859', '  ']","['35', '  ']","['352', '  ']","['270', '  ']","['484', '  ']","['923', '  ']","['1,037', '  ']","['4,825', '  ']","['1,954', 'i ']","['8,192', 'i ']","['9,786', '  ']"
2057,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['10,089', '  ']","['0 - 357', '  ']","['305', '  ']","['353', '  ']","['501', '  ']","['73 - 706', '  ']","['94 - 488', '  ']","['3,459', '  ']","['0 - 1,982', '  ']","['497 - 1,719', '  ']","['3,051', '  ']"
2057,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['2,545', '  ']","['0 - 150', '  ']","['122', 'i ']","['101', '  ']","['226', '  ']","['74', '  ']","['72', '  ']","['1,151', '  ']","['0', '  ']","['497 - 900', '  ']","['0', '  ']"
2057,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['3,214', '  ']","['0 - 313', '  ']","['27', '  ']","['0 - 253', '  ']","['0 - 234', '  ']","['0 - 377', '  ']","['23', '  ']","['0 - 1,149', '  ']","['0 - 1,149', '  ']","['0 - 1,097', '  ']","['2,171', 'i ']"
2057,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['4,329', '  ']","['0 - 216', '  ']","['157', '  ']","['0 - 253', '  ']","['40 - 276', '  ']","['0 - 374', '  ']","['0 - 392', '  ']","['1,158 - 2,309', '  ']","['0 - 833', '  ']","['0 - 1,222', '  ']","['880', '  ']"
2057,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['21,022', '  ']","['47', '  ']","['71', '  ']","['0 - 208', '  ']","['152', '  ']","['0 - 609', '  ']","['476 - 861', '  ']","['1,081', '  ']","['3,044', '  ']","['0 - 1,834', '  ']","['13,273 - 16,547', '  ']"
2057,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['4,110', '  ']","['64', '  ']","['132', '  ']","['156', '  ']","['307', '  ']","['332', '  ']","['601', '  ']","['970', '  ']","['286', '  ']","['807', '  ']","['453', 'i ']"
2057,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['34,629', '  ']","['48', '  ']","['251', '  ']","['123', '  ']","['351', '  ']","['674', '  ']","['891', '  ']","['2,730', '  ']","['1,925', '  ']","['5,402', '  ']","['22,236', '  ']"
2057,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Automobiles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Automobiles, bodies, trailers, and parts",,4,3361–63,"['21,137', '  ']","['0 - 24', '  ']","['178', '  ']","['0 - 122', '  ']","['0 - 287', '  ']","['304', '  ']","['660', '  ']","['1,945', '  ']","['1,097', '  ']","['3,254', '  ']","['13,206 - 14,064', '  ']"
2057,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['11,903', '  ']","['24', '  ']","['55', '  ']","['0 - 122', '  ']","['65', '  ']","['211', '  ']","['0 - 232', '  ']","['612', '  ']","['399', '  ']","['2,148', '  ']","['8,173', '  ']"
2057,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['11,473', '  ']","['24', '  ']","['46', '  ']","['0 - 122', '  ']","['62', '  ']","['211', '  ']","['0 - 232', '  ']","['477', '  ']","['314', '  ']","['2,009', '  ']","['8,173', '  ']"
2057,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['430', '  ']","['*', '  ']","['9', '  ']","['0 - 122', '  ']","['3', '  ']","['0', '  ']","['0 - 66', '  ']","['135', '  ']","['85', '  ']","['138', '  ']","['0', '  ']"
2057,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank components",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank components",,4,336992,"['4', '  ']","['2', '  ']","['*', '  ']","['2', '  ']","['0 - 3', '  ']","['0 - 3', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2057,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,585', '  ']","['0 - 24', '  ']","['18', '  ']","['0 - 122', '  ']","['0 - 287', '  ']","['154 - 161', '  ']","['0 - 232', '  ']","['173', '  ']","['428', '  ']","['0', '  ']","['0 - 856', '  ']"
2057,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['419', '  ']","['1', '  ']","['8', '  ']","['13', '  ']","['44', '  ']","['22', '  ']","['16', '  ']","['79', '  ']","['220', '  ']","['14', '  ']","['0', '  ']"
2057,r043,All industries -> Manufacturing industries -> Miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,,,3,339,"['15,410', '  ']","['0 - 389', '  ']","['489', '  ']","['366 - 652', '  ']","['780 - 858', '  ']","['342', '  ']","['695', '  ']","['3,038 - 3,230', '  ']","['306 - 1,831', '  ']","['4,631', '  ']","['2,920 - 3,561', '  ']"
2057,r044,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous manufacturing,Medical equipment and supplies,,4,3391,"['13,348', '  ']","['0 - 279', '  ']","['400', '  ']","['363', '  ']","['601', '  ']","['221', '  ']","['522', '  ']","['2,359', '  ']","['0 - 1,523', '  ']","['4,631', '  ']","['2,921', '  ']"
2057,r045,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,Other miscellaneous manufacturing,,4,3399,"['2,062', '  ']","['0 - 113', '  ']","['89', '  ']","['2 - 289', '  ']","['179 - 258', '  ']","['122', '  ']","['172', '  ']","['678 - 871', '  ']","['307', 'i ']","['0', '  ']","['0 - 639', 'i ']"
2057,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['122,881', '  ']","['1,411', '  ']","['3,455', '  ']","['3,204', '  ']","['4,593', '  ']","['4,288', '  ']","['6,498', '  ']","['18,115', '  ']","['12,083', '  ']","['16,812', '  ']","['52,422', '  ']"
2057,r047,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['2,841', '  ']","['1', '  ']","['0 - 91', '  ']","['60', '  ']","['0 - 151', '  ']","['0 - 164', '  ']","['44', '  ']","['88', '  ']","['222', 'i ']","['1,527', '  ']","['0 - 1,203', '  ']"
2057,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['281', '  ']","['0', '  ']","['7', '  ']","['*', '  ']","['1', '  ']","['*', '  ']","['6', '  ']","['48', '  ']","['10', '  ']","['115', '  ']","['94', 'i ']"
2057,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['503', '  ']","['35', '  ']","['88', '  ']","['110', 'i ']","['138', '  ']","['75', 'i ']","['41', 'i ']","['11', 'i ']","['1', '  ']","['4', 'i ']","['0', '  ']"
2057,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['9,318', '  ']","['3', '  ']","['4', '  ']","['0', '  ']","['26', '  ']","['23', '  ']","['24', '  ']","['5', '  ']","['379 - 1,481', 'i ']","['0', '  ']","['6,720 - 8,860', '  ']"
2057,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['1,116', '  ']","['4', '  ']","['1', '  ']","['2', '  ']","['78', '  ']","['3', '  ']","['605', '  ']","['44', '  ']","['0', '  ']","['24', '  ']","['356', '  ']"
2057,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['78,898', '  ']","['278 - 544', '  ']","['1,360', '  ']","['1,355', '  ']","['2,313', '  ']","['2,808', '  ']","['4,008', '  ']","['11,548 - 13,044', '  ']","['8,176', '  ']","['10,833', '  ']","['34,892', '  ']"
2057,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['33,276', '  ']","['195', '  ']","['678', '  ']","['529', '  ']","['830', '  ']","['636', '  ']","['876', '  ']","['6,466', '  ']","['5,806', '  ']","['0', '  ']","['17,260', '  ']"
2057,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['74', '  ']","['0', '  ']","['14', 'i ']","['2', '  ']","['10', '  ']","['39', '  ']","['9', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2057,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['33,201', '  ']","['195', '  ']","['664', '  ']","['526', '  ']","['821', '  ']","['598', '  ']","['867', '  ']","['6,466', '  ']","['5,806', '  ']","['0', '  ']","['17,260', '  ']"
2057,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,643', '  ']","['6', '  ']","['26', '  ']","['0 - 541', '  ']","['0 - 250', '  ']","['0 - 346', '  ']","['36', '  ']","['0 - 1,810', '  ']","['0', '  ']","['0 - 3,460', '  ']","['0 - 3,814', '  ']"
2057,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['16,037', '  ']","['9 - 279', '  ']","['0 - 658', '  ']","['0 - 827', '  ']","['1,234 - 1,463', '  ']","['1,827', '  ']","['2,851', '  ']","['4,769', '  ']","['1,492', '  ']","['0 - 3,565', '  ']","['0 - 4,096', '  ']"
2057,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['25,943', '  ']","['66', '  ']","['0 - 658', '  ']","['0 - 827', '  ']","['0 - 250', '  ']","['0 - 346', '  ']","['246', '  ']","['0 - 1,810', '  ']","['878', '  ']","['3,833 - 10,834', '  ']","['9,721 - 17,633', '  ']"
2057,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['7,565', '  ']","['53', '  ']","['21', '  ']","['30', '  ']","['118', '  ']","['118', '  ']","['139', '  ']","['1,376', '  ']","['1,601', 'i ']","['1,693', '  ']","['2,417', '  ']"
2057,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['708', '  ']","['0 - 7', '  ']","['144', 'i ']","['10', '  ']","['32', '  ']","['0 - 9', '  ']","['13', '  ']","['507', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2057,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['138', 'i ']","['0 - 7', '  ']","['125', 'i ']","['0 - 11', '  ']","['0 - 17', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2057,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['570', '  ']","['0', '  ']","['19', '  ']","['0 - 11', '  ']","['15 - 33', '  ']","['0 - 9', '  ']","['13', '  ']","['507', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2057,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['18,972', '  ']","['764', '  ']","['1,682', '  ']","['1,535', '  ']","['1,561', '  ']","['873', '  ']","['1,160', '  ']","['2,950', '  ']","['515', '  ']","['2,602', 'i ']","['5,330', '  ']"
2057,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['1,561', '  ']","['76', '  ']","['207', '  ']","['210', '  ']","['260', '  ']","['220', '  ']","['83', '  ']","['287', '  ']","['22', '  ']","['194', '  ']","['*', '  ']"
2057,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['11,669', '  ']","['241', '  ']","['525', '  ']","['505', '  ']","['645', '  ']","['424', '  ']","['557', '  ']","['2,096', '  ']","['449', '  ']","['2,140', 'i ']","['4,087', '  ']"
2057,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['2,817', '  ']","['377', '  ']","['800', '  ']","['616', '  ']","['400', '  ']","['46', '  ']","['122', '  ']","['234', '  ']","['7', '  ']","['172', '  ']","['43', '  ']"
2057,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,5,541711,"['795', '  ']","['146', '  ']","['220', '  ']","['145', '  ']","['32', '  ']","['3', '  ']","['0', '  ']","['207', '  ']","['0', '  ']","['0', '  ']","['43', '  ']"
2057,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Physical, engineering, and life sciences (except biotechnology) research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Physical, engineering, and life sciences (except biotechnology) research and development",5,541712,"['1,936', '  ']","['230', '  ']","['577', '  ']","['468', '  ']","['289', '  ']","['44', '  ']","['122', '  ']","['27', '  ']","['7', '  ']","['172', '  ']","['0', '  ']"
2057,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,5,541720,"['86', '  ']","['1', '  ']","['3', '  ']","['2', '  ']","['79', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2057,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['2,925', '  ']","['70', '  ']","['149', '  ']","['204', '  ']","['256', '  ']","['183', '  ']","['399', '  ']","['333', '  ']","['37', '  ']","['95', '  ']","['1,200', '  ']"
2057,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['958', 'i ']","['11', '  ']","['62', '  ']","['26', '  ']","['180', 'i ']","['228', '  ']","['217', '  ']","['47', '  ']","['81', '  ']","['0', '  ']","['105', '  ']"
2057,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['1,722', '  ']","['0 - 252', '  ']","['0 - 91', '  ']","['76', '  ']","['0 - 151', '  ']","['0 - 164', '  ']","['239', '  ']","['0 - 1,486', '  ']","['0 - 1,094', '  ']","['17', '  ']","['0 - 1,486', '  ']"
