table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020_preliminary_
3972,r001,All agencies,All agencies,,,,,1,4170.7,2145.7,1905.1,2217.6,2825.1,2441.0,2651.8,3852.7,4376.4,4759.0
3972,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,,,
3972,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,35.5,16.3,12.1,10.8,10.9,22.6,156.8,44.1,29.0,430.0
3972,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,18.6,4.9,2.6,1.4,1.0,7.5,147.3,28.4,19.4,428.0
3972,r005,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,17.0,9.8,7.9,7.5,7.9,13.0,9.3,15.6,9.6,2.0
3972,r006,"All agencies -> Departments -> Department of Agriculture -> Grain Inspection, Packers, and Stockyards Administration",All agencies,Departments,Department of Agriculture,"Grain Inspection, Packers, and Stockyards Administration",,4,0.0,1.7,1.6,1.9,2.0,2.0,0.2,na,na,na
3972,r007,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,241.7,175.9,201.7,192.7,188.1,284.7,234.6,393.5,464.3,618.5
3972,r008,All agencies -> Departments -> Department of Commerce -> Economic Development Administration,All agencies,Departments,Department of Commerce,Economic Development Administration,,4,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
3972,r009,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,90.1,35.4,73.6,63.4,39.7,121.2,90.9,105.0,119.0,372.0
3972,r010,All agencies -> Departments -> Department of Commerce -> National Oceanic and Atmospheric Administration,All agencies,Departments,Department of Commerce,National Oceanic and Atmospheric Administration,,4,136.7,140.6,128.1,129.3,148.4,163.5,143.7,288.5,345.4,246.5
3972,r011,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,170.3,169.5,97.0,148.1,169.5,178.1,291.2,470.8,609.7,305.6
3972,r012,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,141.4,143.1,75.5,120.6,123.0,119.5,225.0,210.1,192.6,160.4
3972,r013,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0
3972,r014,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,21.5,24.8,20.5,23.5,35.7,38.0,48.5,78.9,143.2,134.3
3972,r015,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,7.4,1.6,1.0,4.0,10.7,19.4,17.7,181.9,273.9,10.9
3972,r016,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,734.6,683.2,556.1,770.5,952.0,1134.7,1275.5,2061.8,2245.5,2403.1
3972,r017,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,39.3,0.0,4.4,3.6,3.6,3.6,3.6,227.0,305.5,418.6
3972,r018,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,19.0,16.0,15.2,16.0,15.8,0.0,15.8,21.3,23.0,29.0
3972,r019,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,128.0,92.8,74.8,115.5,256.3,250.7,305.2,473.6,337.3,292.5
3972,r020,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,95.5,52.9,74.7,93.8,101.2,90.9,105.1,259.4,337.3,281.5
3972,r021,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,32.5,39.9,0.1,21.8,155.1,159.8,200.1,214.2,0.0,0.0
3972,r022,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
3972,r023,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
3972,r024,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,548.3,574.5,461.7,635.3,676.4,880.3,951.0,1339.9,1579.7,1598.1
3972,r025,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,79.2,140.2,130.3,143.0,153.4,151.0,127.6,204.5,243.0,265.0
3972,r026,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,8.5,6.3,3.7,6.0,6.7,5.4,4.6,7.5,26.0,35.0
3972,r027,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,0.6,0.6,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0
3972,r028,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,70.1,133.2,126.0,136.3,146.0,145.0,123.0,197.0,217.0,230.0
3972,r029,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,568.5,230.4,327.9,361.1,902.9,117.0,13.3,1.3,1.3,0.0
3972,r030,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,567.2,229.3,326.8,359.8,901.7,115.8,12.0,0.0,0.0,0.0
3972,r031,All agencies -> Departments -> Department of Homeland Security -> U.S. Coast Guard,All agencies,Departments,Department of Homeland Security,U.S. Coast Guard,,4,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3,0.0
3972,r032,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,10.5,4.9,8.0,4.8,8.6,3.3,5.4,3.0,4.6,8.4
3972,r033,"All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management, Regulation and Enforcement",All agencies,Departments,Department of the Interior,"Bureau of Ocean Energy Management, Regulation and Enforcement",,4,6.9,na,na,na,na,na,na,na,na,na
3972,r034,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,3.7,2.1,3.0,2.2,2.9,1.2,1.2,1.2,1.2,1.2
3972,r035,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,na,2.9,5.0,2.7,5.7,2.2,4.3,1.8,3.5,7.2
3972,r036,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,20.4,37.7,20.9,19.6,28.9,24.7,38.4,30.6,39.3,49.4
3972,r037,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,17.7,31.2,18.7,16.5,26.3,22.5,36.8,28.3,37.3,47.7
3972,r038,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,2.7,6.5,2.2,3.1,2.6,2.2,1.6,2.3,2.0,1.7
3972,r039,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.3
3972,r040,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.0
3972,r041,All agencies -> Departments -> Department of the Treasury -> U.S. Mint,All agencies,Departments,Department of the Treasury,U.S. Mint,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.3
3972,r042,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
3972,r043,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,4.7,4.9,7.0,7.1,5.1,5.3,4.8,4.7,4.7,4.5
3972,r044,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,1858.5,97.8,126.2,127.0,52.4,57.9,43.4,97.2,46.2,86.3
3972,r045,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,391.0,535.6,372.6,396.9,320.0,432.9,428.1,508.6,652.1,554.3
3972,r046,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,55.7,49.2,45.3,36.0,33.2,28.8,32.7,32.7,32.6,32.6
