table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramural_federal_agenciesa,field_intramural_ffrdcs,field_extramural_united_states_and_u_s_territories_businesses,field_extramural_united_states_and_u_s_territories_higher_educationb,field_extramural_united_states_and_u_s_territories_nonprofit_organizations,field_extramural_united_states_and_u_s_territories_state_and_local_governments,field_extramural_non_u_s_performers
10260,r018,All agencies -> Departments -> Department of Defense -> Defense Health Agency,All agencies,Departments,Department of Defense,Defense Health Agency,,4,158831,43369,2285,26698,42371,42629,0,1479
10260,r019,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,1697363,598802,83818,801858,178209,30592,1687,2397
10260,r020,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,1502296,784998,21647,458396,197423,36044,0,3788
10260,r021,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,1229568,533681,18401,255410,346130,64145,1550,10251
10260,r022,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,1328599,244102,803473,211805,49709,19373,0,137
10260,r023,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,260178,0,0,18121,124809,89746,27503,0
10260,r024,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,4523208,1021083,2571986,556366,349796,16311,6966,700
10260,r025,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,225000,0,25267,116803,76327,6603,0,0
10260,r026,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,59361,1379,42582,6792,4212,4210,187,0
10260,r027,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,677946,0,291517,210163,169487,0,6779,0
10260,r028,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,11550,0,9702,0,1848,0,0,0
10260,r029,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,736176,635008,45517,0,55405,0,0,247
10260,r030,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,2403869,311668,1908164,179793,4245,0,0,0
10260,r031,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,2257778,309723,1773810,170050,4195,0,0,0
10260,r032,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,146092,1945,134354,9743,50,0,0,0
10260,r033,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,330824,1135,242650,42814,38273,5499,0,453
10260,r034,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,78481,71893,6588,0,0,0,0,0
10260,r035,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,21258821,3693450,349454,1478565,12044635,3433387,81753,177577
10260,r036,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,4265,915,0,0,1800,1550,0,0
10260,r037,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,110863,0,0,3299,87531,19564,468,0
10260,r038,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,314345,54070,0,131883,98720,29580,92,0
10260,r039,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,10935,0,0,0,6686,2500,1250,500
10260,r040,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,552086,64844,0,122676,208952,93820,18984,42810
10260,r041,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,669007,516699,0,13991,79147,50257,2601,6311
10260,r042,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,34790,1824,0,0,31903,1063,0,0
10260,r043,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,19545031,3051898,349454,1201416,11527395,3228553,58359,127956
10260,r044,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,17500,3200,0,5300,2500,6500,0,0
10260,r045,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,17500,3200,0,5300,2500,6500,0,0
10260,r046,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,248069,99526,17959,113143,13485,3232,0,723
10260,r047,All agencies -> Departments -> Department of Homeland Security -> Coast Guard,All agencies,Departments,Department of Homeland Security,Coast Guard,,4,2243,0,0,2243,0,0,0,0
10260,r048,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,24324,3671,892,12346,6692,0,0,723
10260,r049,All agencies -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,3502,1790,0,0,0,1712,0,0
10260,r050,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,216000,92065,17068,98554,6793,1520,0,0
10260,r051,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,2000,2000,0,0,0,0,0,0
10260,r052,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,817025,704392,150,15448,70445,5716,20221,653
10260,r053,All agencies -> Departments -> Department of the Interior -> Bureau of Indian Affairs,All agencies,Departments,Department of the Interior,Bureau of Indian Affairs,,4,4000,0,0,0,0,0,4000,0
10260,r054,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,8579,3057,0,97,4128,1179,118,0
10260,r055,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,67918,50852,0,5837,5458,3397,1821,553
10260,r056,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,21500,15500,0,4000,1400,0,500,100
10260,r057,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,14018,5692,150,4676,3500,0,0,0
10260,r058,All agencies -> Departments -> Department of the Interior -> Fish and Wildlife Service,All agencies,Departments,Department of the Interior,Fish and Wildlife Service,,4,32650,32650,0,0,0,0,0,0
10260,r059,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,641138,583030,0,838,42348,1140,13782,0
10260,r060,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,27222,13611,0,0,13611,0,0,0
10260,r061,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,74032,5324,0,9188,31677,27413,430,0
10260,r062,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,0.05,0.05,0,0,0,0,0,0
10260,r063,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,5396,0,0,5396,0,0,0,0
10260,r064,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,68634,5322,0,3792,31677,27413,430,0
10260,r065,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,3803,2831,0,972,0,0,0,0
10260,r066,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,1569,597,0,972,0,0,0,0
10260,r067,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,2234,2234,0,0,0,0,0,0
10260,r068,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,40000,40000,0,0,0,0,0,0
10260,r069,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,803325,152201,7579,273550,177167,47409,143040,2379
10260,r070,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,271685,66590,3797,111033,69800,18085,0,2379
10260,r071,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,361044,54573,468,95793,83769,10401,116040,0
10260,r072,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,14100,5200,1500,3600,3700,100,0,0
10260,r073,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,42112,9178,1815,12574,7898,10648,0,0
10260,r074,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,33000,0,0,0,1000,5000,27000,0
10260,r075,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,50000,0,0,42550,7000,450,0,0
10260,r076,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,15022,14797,0,0,0,225,0,0
10260,r077,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,16363,1863,0,8000,4000,2500,0,0
10260,r078,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,44134,2503,6153,18778,0,0,0,16700
10260,r079,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,44081,2500,6103,18778,0,0,0,16700
10260,r080,All agencies -> Departments -> Department of the Treasury -> Mint,All agencies,Departments,Department of the Treasury,Mint,,4,53,0.05,50,0,0,0,0,0
10260,r081,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,1002408,1002408,0,0,0,0,0,0
10260,r082,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,
10260,r083,All agencies -> Other agencies -> Administrative Office of the U.S. Courts,All agencies,Other agencies,Administrative Office of the U.S. Courts,,,3,1443,0,1443,0,0,0,0,0
10260,r084,All agencies -> Other agencies -> Agency for Global Media,All agencies,Other agencies,Agency for Global Media,,,3,7884,0,0,7884,0,0,0,0
10260,r085,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,51211,5985,0,12961,2975,15840,0,13450
10260,r086,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,122,0,0,0,0.05,108,0,0
10260,r087,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,440,440,0,0,0,0,0,0
10260,r088,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,406371,230160,0,118617,42496,15099,0,0
10260,r089,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,8571,8571,0,0,0,0,0,0
10260,r090,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,493,493,0,0,0,0,0,0
10260,r091,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,3009641,595954,175756,1349764,187808,685928,349,14081
10260,r092,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,986305,306,0,219143,685498,77195,3743,420
10260,r093,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,78147,36899,24918,6821,6344,703,0,2462
10260,r094,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,481465,0,0,0,0,481465,0,0
10260,r095,All agencies -> Other agencies -> Postal Service,All agencies,Other agencies,Postal Service,,,3,15702,0,0,15702,0,0,0,0
10260,r096,All agencies -> Other agencies -> RESTORE Act Centers of Excellence Research Grants Program,All agencies,Other agencies,RESTORE Act Centers of Excellence Research Grants Program,,,3,6960,0,0,0,0,0,6960,0
10260,r097,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,98560,50984,0,37126,7300,3150,0,0
10260,r098,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,12952,0,0,10491,0,2461,0,0
