table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_sciences_and_mathematics,field_engineering,field_environmental_sciences,field_life_sciences,field_physical_sciences,field_psychology,field_social_sciences,field_other_sciences_nec
6353,r017,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,8915303.8,2598689.2,2825723.9,386015.7,1084723.0,688787.7,95548.2,130770.4,1105045.6
6353,r018,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,2006308.0,1069719.7,466983.9,58543.9,328148.3,59945.5,8045.2,0.0,14921.6
6353,r019,All agencies -> Departments -> Department of Defense -> Defense Health Agency,All agencies,Departments,Department of Defense,Defense Health Agency,,4,164053.4,0.0,2050.3,823.0,160122.0,0.0,167.8,235.0,655.4
6353,r020,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,2248787.9,857476.8,896035.4,5104.6,25192.5,237569.0,2168.7,58753.8,166487.2
6353,r021,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,1906687.5,232546.2,672190.2,13480.1,318455.8,44603.1,70912.5,2510.7,551988.9
6353,r022,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,1697693.0,269368.9,584635.5,299125.3,112077.5,84111.3,6337.1,48737.1,293300.3
6353,r023,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,891774.0,169577.6,203828.7,8938.8,140726.9,262558.7,7917.1,20533.9,77692.4
6353,r024,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,189493.0,0.0,0.0,0.0,0.0,0.0,0.0,189493.0,0.0
6353,r025,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,10525187.8,1541329.3,3181435.0,436246.8,509108.0,4473509.1,0.0,77.9,383481.8
6353,r026,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,218999.6,28152.0,116395.2,955.6,37004.8,36414.2,0.0,77.9,0.0
6353,r027,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,78351.6,0.0,78351.6,0.0,0.0,0.0,0.0,0.0,0.0
6353,r028,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,1248343.0,0.0,1248343.0,0.0,0.0,0.0,0.0,0.0,0.0
6353,r029,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,7319.2,0.0,0.0,7319.2,0.0,0.0,0.0,0.0,0.0
6353,r030,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,679345.0,0.0,481865.8,61135.0,0.0,136344.2,0.0,0.0,0.0
6353,r031,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,2393602.0,698321.5,733047.4,7073.0,547.0,954613.2,0.0,0.0,0.0
6353,r032,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,2154972.6,681075.8,715094.3,0.0,0.0,758802.5,0.0,0.0,0.0
6353,r033,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,238629.4,17245.6,17953.1,7073.0,547.0,195810.7,0.0,0.0,0.0
6353,r034,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,392343.2,0.0,392343.2,0.0,0.0,0.0,0.0,0.0,0.0
6353,r035,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,36912.0,36912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6353,r036,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,5469972.1,777943.8,131088.7,359764.0,471556.2,3346137.5,0.0,0.0,383481.8
6353,r037,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,44233737.0,338112.5,2542771.2,546810.8,35569503.7,109264.6,2956394.2,247556.9,1923323.1
6353,r038,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,1574.4,0.0,0.0,0.0,0.0,0.0,0.0,1574.4,0.0
6353,r039,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,70814.9,0.0,0.0,0.0,0.0,0.0,0.0,70814.9,0.0
6353,r040,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,308145.0,43388.9,803.0,0.0,172573.6,0.0,7799.5,20813.1,62767.0
6353,r041,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,9602.3,0.0,0.0,9602.3,0.0,0.0,0.0,0.0,0.0
6353,r042,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,440734.1,0.0,0.0,134534.9,277307.1,0.0,0.0,532.0,28360.1
6353,r043,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,223561.9,0.0,0.0,0.0,223561.9,0.0,0.0,0.0,0.0
6353,r044,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,463951.7,0.0,0.0,0.0,463951.7,0.0,0.0,0.0,0.0
6353,r045,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,34897.0,0.0,0.0,0.0,18864.7,0.0,0.0,1188.7,14843.6
6353,r046,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,42664000.0,294723.6,2541968.2,402673.7,34413244.6,109264.6,2948594.7,136178.1,1817352.5
6353,r047,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,16455.8,0.0,0.0,0.0,0.0,0.0,0.0,16455.8,0.0
6353,r048,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,16455.8,0.0,0.0,0.0,0.0,0.0,0.0,16455.8,0.0
6353,r049,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,225220.4,13557.9,77760.5,7902.0,71061.2,27590.9,14.5,0.0,27333.3
6353,r050,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,23960.9,10542.0,0.0,0.0,1055.4,12363.5,0.0,0.0,0.0
6353,r051,All agencies -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,6954.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6954.5
6353,r052,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,192820.0,2870.8,76638.2,7699.0,70005.8,15227.4,0.0,0.0,20378.9
6353,r053,All agencies -> Departments -> Department of Homeland Security -> U.S. Coast Guard,All agencies,Departments,Department of Homeland Security,U.S. Coast Guard,,4,1485.0,145.1,1122.4,203.1,0.0,0.0,14.5,0.0,0.0
6353,r054,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,698315.2,3051.9,11661.5,460506.0,212676.1,951.5,0.0,8679.2,788.9
6353,r055,All agencies -> Departments -> Department of the Interior -> Bureau of Indian Affairs,All agencies,Departments,Department of the Interior,Bureau of Indian Affairs,,4,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
6353,r056,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,13724.0,0.0,0.0,0.0,13724.0,0.0,0.0,0.0,0.0
6353,r057,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,59254.3,3051.9,0.0,47686.9,0.0,0.0,0.0,7984.7,530.8
6353,r058,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,19147.1,0.0,9573.6,9573.6,0.0,0.0,0.0,0.0,0.0
6353,r059,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,5222.8,0.0,2087.9,2169.4,0.0,707.3,0.0,0.0,258.1
6353,r060,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,10231.0,0.0,0.0,4766.2,4526.1,244.2,0.0,694.5,0.0
6353,r061,All agencies -> Departments -> Department of the Interior -> Office of Surface Mining Reclamation and Enforcement,All agencies,Departments,Department of the Interior,Office of Surface Mining Reclamation and Enforcement,,4,562.0,0.0,0.0,562.0,0.0,0.0,0.0,0.0,0.0
6353,r062,All agencies -> Departments -> Department of the Interior -> U.S. Fish and Wildlife Service,All agencies,Departments,Department of the Interior,U.S. Fish and Wildlife Service,,4,32650.0,0.0,0.0,0.0,32650.0,0.0,0.0,0.0,0.0
6353,r063,All agencies -> Departments -> Department of the Interior -> U.S. Geological Survey,All agencies,Departments,Department of the Interior,U.S. Geological Survey,,4,557524.0,0.0,0.0,395748.0,161776.0,0.0,0.0,0.0,0.0
6353,r064,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,84509.3,5485.4,1757.7,871.4,11948.3,6403.9,1641.2,51380.4,5021.1
6353,r065,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,1804.0,0.0,0.0,0.0,0.0,0.0,0.0,1804.0,0.0
6353,r066,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,4732.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4732.7
6353,r067,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,77972.7,5485.4,1757.7,871.4,11948.3,6403.9,1641.2,49576.4,288.4
6353,r068,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,4748.3,0.0,0.0,0.0,0.0,0.0,0.0,4748.3,0.0
6353,r069,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,2745.6,0.0,0.0,0.0,0.0,0.0,0.0,2745.6,0.0
6353,r070,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,2002.7,0.0,0.0,0.0,0.0,0.0,0.0,2002.7,0.0
6353,r071,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,30000.0,0.0,0.0,0.0,28000.0,0.0,0.0,2000.0,0.0
6353,r072,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,900214.7,37039.1,725884.4,34727.1,7923.9,2627.9,17585.1,1738.1,72689.1
6353,r073,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,246975.5,16494.3,176734.7,21759.3,7923.9,0.0,17585.1,0.0,6478.3
6353,r074,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,471854.8,0.0,471854.8,0.0,0.0,0.0,0.0,0.0,0.0
6353,r075,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,8918.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8918.1
6353,r076,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,34762.8,0.0,33024.7,0.0,0.0,0.0,0.0,1738.1,0.0
6353,r077,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,40153.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40153.8
6353,r078,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,68862.5,20235.2,19066.4,12967.8,0.0,0.0,0.0,0.0,16593.0
6353,r079,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,12139.9,0.0,12139.9,0.0,0.0,0.0,0.0,0.0,0.0
6353,r080,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,16547.3,309.6,13063.9,0.0,0.0,2627.9,0.0,0.0,546.0
6353,r081,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,49648.0,0.0,219.3,0.0,0.0,49428.7,0.0,0.0,0.0
6353,r082,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,49428.7,0.0,0.0,0.0,0.0,49428.7,0.0,0.0,0.0
6353,r083,All agencies -> Departments -> Department of the Treasury -> U.S. Mint,All agencies,Departments,Department of the Treasury,U.S. Mint,,4,219.3,0.0,219.3,0.0,0.0,0.0,0.0,0.0,0.0
6353,r084,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,1535775.7,0.0,67668.2,0.0,1230832.2,0.0,167120.2,0.0,70155.1
6353,r085,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,
6353,r086,All agencies -> Other agencies -> Administrative Office of the U.S. Courts,All agencies,Other agencies,Administrative Office of the U.S. Courts,,,3,5045.5,5045.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6353,r087,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,134894.6,0.0,0.0,0.0,125314.9,0.0,0.0,9579.7,0.0
6353,r088,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,684.3,0.0,0.0,0.0,0.0,0.0,0.0,684.3,0.0
6353,r089,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,385.0,0.0,0.0,365.7,0.0,19.2,0.0,0.0,0.0
6353,r090,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,411947.5,8775.0,58423.4,169788.1,162744.7,9836.6,0.0,2379.7,0.0
6353,r091,All agencies -> Other agencies -> Federal Communications Commission,All agencies,Other agencies,Federal Communications Commission,,,3,1800.0,300.0,1050.0,0.0,0.0,450.0,0.0,0.0,0.0
6353,r092,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,5974.3,0.0,0.0,0.0,0.0,0.0,0.0,5974.3,0.0
6353,r093,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,1215.2,0.0,0.0,0.0,0.0,1215.2,0.0,0.0,0.0
6353,r094,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,6394136.7,0.0,2085963.7,1512537.2,125229.5,1653184.1,0.0,0.0,1017222.2
6353,r095,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,6351154.7,1182465.2,1167363.2,950623.6,751761.6,1031550.9,37215.1,208173.5,1022001.6
6353,r096,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,68195.0,0.0,67399.3,0.0,0.0,0.0,0.0,0.0,795.7
6353,r097,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,469730.1,0.0,0.0,0.0,469730.1,0.0,0.0,0.0,0.0
6353,r098,All agencies -> Other agencies -> RESTORE Act Centers of Excellence Research Grants Program,All agencies,Other agencies,RESTORE Act Centers of Excellence Research Grants Program,,,3,9220.3,0.0,0.0,9220.3,0.0,0.0,0.0,0.0,0.0
6353,r099,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,209760.0,0.0,0.0,21827.6,81954.0,1765.3,0.0,10.2,104203.0
6353,r100,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,69740.0,0.0,0.0,0.0,0.0,0.0,0.0,69740.0,0.0
6353,r101,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,6444.9,0.0,6444.9,0.0,0.0,0.0,0.0,0.0,0.0
6353,r102,All agencies -> Other agencies -> U.S. Agency for Global Media,All agencies,Other agencies,U.S. Agency for Global Media,,,3,4828.7,0.0,0.0,0.0,0.0,0.0,0.0,4828.7,0.0
6353,r103,All agencies -> Other agencies -> U.S. Postal Service,All agencies,Other agencies,U.S. Postal Service,,,3,18234.2,0.0,18234.2,0.0,0.0,0.0,0.0,0.0,0.0
