table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_economies_by_income_status,field_2000_fractional_count,field_2000_whole_count,field_2001_fractional_count,field_2001_whole_count,field_2002_fractional_count,field_2002_whole_count,field_2003_fractional_count,field_2003_whole_count,field_2004_fractional_count,field_2004_whole_count,field_2005_fractional_count,field_2005_whole_count,field_2006_fractional_count,field_2006_whole_count,field_2007_fractional_count,field_2007_whole_count,field_2008_fractional_count,field_2008_whole_count,field_2009_fractional_count,field_2009_whole_count,field_2010_fractional_count,field_2010_whole_count,field_2011_fractional_count,field_2011_whole_count,field_2012_fractional_count,field_2012_whole_count,field_2013_fractional_count,field_2013_whole_count,field_2014_fractional_count,field_2014_whole_count,field_2015_fractional_count,field_2015_whole_count,field_2016_fractional_count,field_2016_whole_count,field_2017_fractional_count,field_2017_whole_count,field_2018_fractional_count,field_2018_whole_count
1822,r011,World -> Central America and Caribbean -> Belize,World,Central America and Caribbean,Belize,,3,Upper-middle,0.17,1,0.0,0,0.98,4,0.14,1,2.28,5,1.07,4,2.55,11,1.92,6,0.61,2,2.57,10,3.01,8,1.08,6,3.13,8,2.33,9,0.58,4,1.63,11,2.41,12,5.43,20,2.36,10
1822,r012,World -> Central America and Caribbean -> Costa Rica,World,Central America and Caribbean,Costa Rica,,3,Upper-middle,41.49,80,43.08,78,63.78,107,59.4,119,73.38,132,108.8,197,80.05,157,91.01,207,76.0,163,89.74,191,94.94,200,103.38,223,93.89,209,90.23,217,115.3,275,99.87,252,99.19,244,120.81,295,119.36,295
1822,r013,World -> Central America and Caribbean -> Cuba,World,Central America and Caribbean,Cuba,,3,Upper-middle,187.42,234,185.21,235,174.88,229,223.2,293,215.33,286,222.87,309,263.5,349,224.24,326,213.47,308,259.04,366,238.87,347,255.07,370,243.06,382,225.06,351,240.43,378,185.81,317,137.45,261,163.23,291,119.15,238
1822,r014,World -> Central America and Caribbean -> Dominica,World,Central America and Caribbean,Dominica,,3,Upper-middle,0.0,0,1.1,2,0.0,0,0.0,0,0.83,1,0.27,2,0.46,2,0.8,4,0.17,1,2.42,4,0.27,2,1.95,7,2.85,7,0.5,1,0.92,4,1.94,10,2.64,6,1.58,7,1.93,6
1822,r015,World -> Central America and Caribbean -> Dominican Republic,World,Central America and Caribbean,Dominican Republic,,3,Upper-middle,1.37,6,1.45,5,0.81,5,2.2,7,3.26,9,2.0,7,0.2,1,1.58,9,3.52,14,3.17,12,5.26,11,4.66,14,5.37,19,4.55,23,9.48,30,8.72,37,7.15,32,6.26,25,8.36,35
1822,r016,World -> Central America and Caribbean -> El Salvador,World,Central America and Caribbean,El Salvador,,3,Lower-middle,1.14,2,3.27,4,3.05,5,1.08,2,2.12,6,4.37,9,0.83,3,1.08,3,3.14,9,3.93,11,4.29,11,2.49,9,2.33,6,5.07,14,4.86,14,3.52,7,4.49,15,2.81,9,5.51,14
1822,r017,World -> Central America and Caribbean -> Grenada,World,Central America and Caribbean,Grenada,,3,Upper-middle,0.0,0,0.25,1,0.0,0,1.39,5,1.31,3,1.79,6,9.12,26,10.96,30,12.75,38,7.8,18,4.93,13,10.47,24,9.96,26,9.93,24,24.91,55,11.11,39,9.11,29,14.14,51,14.16,56
1822,r018,World -> Central America and Caribbean -> Guatemala,World,Central America and Caribbean,Guatemala,,3,Upper-middle,15.86,32,12.86,24,12.54,22,11.61,31,6.0,23,16.05,41,7.19,22,9.12,26,9.96,23,18.56,44,27.02,60,15.68,36,26.35,61,22.77,56,21.14,52,22.07,56,21.21,69,27.54,79,21.82,65
1822,r019,World -> Central America and Caribbean -> Haiti,World,Central America and Caribbean,Haiti,,3,Low,1.25,2,2.47,6,1.98,5,1.95,7,1.29,4,0.76,3,2.31,7,3.41,10,0.98,6,3.8,13,1.52,7,5.79,27,4.52,16,7.0,21,7.61,30,4.87,23,8.81,33,5.65,24,6.37,22
1822,r020,World -> Central America and Caribbean -> Honduras,World,Central America and Caribbean,Honduras,,3,Lower-middle,4.19,11,4.38,9,2.66,12,1.33,5,0.91,6,4.13,9,2.63,8,2.94,10,3.81,10,5.71,16,6.6,18,9.02,27,7.51,21,9.38,34,7.6,28,11.21,27,9.91,31,8.9,37,10.79,37
1822,r021,World -> Central America and Caribbean -> Jamaica,World,Central America and Caribbean,Jamaica,,3,Upper-middle,9.23,15,21.77,32,19.39,36,11.27,19,16.19,27,14.82,26,22.24,33,21.7,36,17.84,30,22.89,39,23.37,37,33.99,56,16.6,33,28.97,52,34.17,69,17.89,44,24.22,50,20.25,49,16.73,32
1822,r022,World -> Central America and Caribbean -> Nicaragua,World,Central America and Caribbean,Nicaragua,,3,Lower-middle,3.4,10,2.38,5,0.0,0,3.24,7,3.81,12,3.05,15,4.87,20,4.06,13,7.56,21,7.67,24,7.23,21,5.44,22,9.98,30,7.26,21,8.83,27,8.6,31,11.13,42,11.04,45,9.2,38
1822,r023,World -> Central America and Caribbean -> Panama,World,Central America and Caribbean,Panama,,3,High,29.59,69,37.7,82,35.52,83,43.85,102,39.31,107,42.09,112,52.36,146,60.07,173,68.8,182,60.32,173,62.75,186,61.59,188,71.39,227,71.98,231,71.49,219,81.91,272,83.82,278,95.89,296,86.14,297
1822,r024,World -> Central America and Caribbean -> Puerto Rico,World,Central America and Caribbean,Puerto Rico,,3,High,66.6,127,83.27,139,69.25,116,79.15,150,91.4,180,74.88,182,98.98,216,128.0,245,104.98,235,96.11,237,117.01,257,117.87,268,138.84,303,110.39,258,125.4,291,126.44,305,124.78,318,115.14,296,107.66,277
1822,r025,World -> Central America and Caribbean -> Saint Kitts and Nevis,World,Central America and Caribbean,Saint Kitts and Nevis,,3,High,0.0,0,0.0,0,0.08,1,0.17,1,0.0,0,0.0,0,1.43,4,0.31,2,0.93,2,1.97,6,2.81,9,0.0,0,4.08,12,3.66,9,5.9,17,4.02,22,5.87,38,10.38,34,7.71,32
1822,r026,World -> Central America and Caribbean -> Saint Lucia,World,Central America and Caribbean,Saint Lucia,,3,Upper-middle,1.5,2,0.3,1,0.0,0,0.0,0,0.25,1,0.0,0,0.52,3,0.73,5,0.5,1,0.0,0,0.34,2,0.33,1,0.37,2,0.2,1,0.0,0,0.93,2,1.93,5,0.33,1,0.0,0
1822,r027,World -> Central America and Caribbean -> Saint Vincent and the Grenadines,World,Central America and Caribbean,Saint Vincent and the Grenadines,,3,Upper-middle,0.0,0,0.0,0,0.0,0,0.0,0,0.13,1,0.0,0,0.7,3,0.14,1,0.0,0,0.0,0,0.0,0,0.0,0,0.25,1,0.0,0,0.5,1,0.0,0,0.53,3,0.25,1,0.17,1
1822,r028,World -> Central America and Caribbean -> Trinidad and Tobago,World,Central America and Caribbean,Trinidad and Tobago,,3,High,15.62,23,14.28,23,14.1,26,19.9,34,18.73,33,21.76,32,19.79,28,26.58,44,22.22,38,22.72,47,24.83,44,21.06,43,21.53,45,28.0,63,50.63,80,18.28,47,27.19,46,25.95,51,18.93,38
1822,r029,World -> South America,World,South America,,,2,,4052.88,4956,4190.04,4975,4914.49,5833,5251.78,6527,5709.45,7112,6375.65,7851,8006.64,9725,8535.69,10358,9693.57,11722,10516.77,12631,11189.37,13431,11863.23,14358,12981.69,15758,13298.62,16326,14146.83,17525,14574.03,18165,15448.68,19493,16097.56,20254,16519.7,21028
1822,r030,World -> South America -> Argentina,World,South America,Argentina,,3,High,1082.87,1306,1076.19,1285,1143.68,1376,1145.22,1469,1182.97,1559,1209.16,1620,1473.4,1914,1433.36,1894,1601.56,2117,1797.88,2349,1881.95,2462,2059.98,2677,2190.36,2863,2071.69,2796,2178.9,2939,2089.75,2864,2142.83,2968,2186.63,3095,2210.6,3152
1822,r031,World -> South America -> Bolivia,World,South America,Bolivia,,3,Lower-middle,13.38,27,11.89,28,14.32,33,19.88,52,16.46,53,23.47,61,27.37,73,43.7,107,44.24,114,36.79,99,38.43,101,44.01,110,33.38,88,38.04,100,38.69,118,31.31,103,25.49,89,29.53,103,34.6,114
1822,r032,World -> South America -> Brazil,World,South America,Brazil,,3,Upper-middle,2193.71,2673,2367.64,2750,2843.61,3285,3182.18,3791,3493.93,4172,3987.35,4707,5119.4,5962,5615.56,6542,6333.64,7380,6708.63,7782,7192.82,8365,7585.31,8901,8356.86,9839,8793.26,10445,9309.22,11223,9624.22,11730,10146.85,12568,10698.45,13112,11164.48,13757
1822,r033,World -> South America -> Chile,World,South America,Chile,,3,High,304.78,420,313.69,422,433.83,547,393.93,566,427.3,639,508.61,708,576.44,791,620.64,866,694.1,982,720.14,1027,762.75,1096,890.28,1250,958.18,1360,984.5,1422,1073.42,1601,1146.79,1700,1147.01,1799,1169.73,1838,1219.68,2006
1822,r034,World -> South America -> Colombia,World,South America,Colombia,,3,Upper-middle,122.77,196,125.4,180,154.78,230,124.61,223,170.57,273,188.8,303,276.17,422,281.97,443,411.35,609,528.41,763,666.08,931,636.25,955,793.61,1144,766.07,1148,866.04,1283,978.62,1484,1191.58,1712,1113.55,1708,1000.83,1640
1822,r035,World -> South America -> Ecuador,World,South America,Ecuador,,3,Upper-middle,21.96,41,10.25,21,29.42,50,21.37,55,24.65,66,42.38,87,39.83,90,51.79,118,53.4,123,74.11,165,64.21,151,63.68,155,83.33,199,82.65,237,106.88,266,127.79,325,197.77,445,239.66,555,271.06,593
1822,r036,World -> South America -> Guyana,World,South America,Guyana,,3,Upper-middle,2.33,5,2.67,6,3.25,5,1.09,3,1.61,6,1.52,3,2.13,6,2.79,9,2.98,10,2.21,8,6.58,10,4.13,8,1.64,4,2.12,6,2.41,9,2.32,11,7.01,17,2.78,9,3.73,14
1822,r037,World -> South America -> Paraguay,World,South America,Paraguay,,3,Upper-middle,3.73,7,2.31,6,4.39,11,6.15,15,6.06,13,6.7,19,6.37,18,6.7,22,7.01,19,7.37,22,5.18,15,10.19,29,10.36,28,11.67,32,19.08,42,23.42,51,19.28,48,28.58,64,28.83,56
1822,r038,World -> South America -> Peru,World,South America,Peru,,3,Upper-middle,59.25,99,57.68,95,50.78,100,92.09,166,87.42,171,94.81,179,176.84,347,145.21,264,108.83,236,115.47,243,146.79,282,155.16,324,147.14,320,153.24,320,165.87,385,174.97,422,199.7,451,255.32,546,247.82,560
1822,r039,World -> South America -> Suriname,World,South America,Suriname,,3,Upper-middle,0.38,1,0.99,3,0.79,2,1.14,3,2.64,4,2.14,6,1.17,2,0.83,4,2.13,5,1.67,2,1.17,3,0.73,4,3.49,9,3.29,6,1.18,4,3.26,9,6.94,18,5.07,15,7.15,21
1822,r040,World -> South America -> Uruguay,World,South America,Uruguay,,3,High,60.51,104,60.57,87,61.7,93,77.9,128,84.93,141,98.68,158,95.18,164,106.78,175,115.45,204,139.38,236,131.97,241,165.11,282,142.86,266,156.05,293,188.51,344,167.25,330,180.75,351,183.35,343,218.16,413
1822,r041,World -> South America -> Venezuela,World,South America,Venezuela,,3,Upper-middle,187.21,248,160.79,222,173.93,248,186.22,276,210.9,311,212.02,317,212.33,309,226.37,336,318.86,437,384.7,504,291.45,421,248.4,370,260.49,375,236.06,354,196.64,324,204.34,310,183.47,296,184.89,318,112.76,244
1822,r042,World -> Europe,World,Europe,,,2,,64565.13,71712,64521.66,70729,65249.41,72131,66641.43,76087,69300.46,79175,70393.76,80846,72678.24,83704,74671.88,86438,78440.61,90894,80865.28,93780,81441.56,95379,84680.29,99914,89593.87,106030,89863.95,106995,92875.16,110909,93365.17,112144,92114.11,111649,92107.29,112315,91413.57,112800
1822,r043,World -> Europe -> EU,World,Europe,EU,,3,,55901.53,63271,55911.27,62450,56655.82,63797,57746.49,67418,60203.85,70352,60973.0,71752,63185.73,74594,64774.44,76950,68005.6,80854,69828.19,83338,69811.84,84234,72434.21,88216,76705.3,93695,77131.27,94910,79203.86,97963,78868.78,98446,76753.08,97067,76384.17,97350,74987.82,97130
1822,r044,World -> Europe -> EU -> Austria,World,Europe,EU,Austria,4,High,946.05,1347,985.58,1349,1058.26,1458,1075.53,1636,1079.55,1701,1029.51,1686,1107.61,1833,1200.57,2008,1306.68,2243,1343.38,2343,1391.45,2460,1442.81,2624,1545.73,2830,1568.61,2984,1603.05,3134,1599.74,3178,1577.85,3300,1590.92,3323,1492.94,3265
1822,r045,World -> Europe -> EU -> Belgium,World,Europe,EU,Belgium,4,High,1512.47,2181,1662.42,2246,1613.58,2272,1690.38,2564,1823.91,2738,1928.57,2977,1847.16,2879,1984.15,3194,2011.99,3302,2153.73,3532,2104.8,3637,2296.81,3981,2372.47,4229,2369.53,4343,2379.47,4417,2396.03,4646,2301.56,4531,2228.17,4593,2230.92,4762
1822,r046,World -> Europe -> EU -> Bulgaria,World,Europe,EU,Bulgaria,4,Upper-middle,301.92,374,235.28,306,337.82,420,287.34,385,266.47,379,351.26,473,312.73,436,334.01,473,366.32,530,628.65,791,460.96,605,396.97,574,487.25,673,440.14,648,498.12,722,389.46,587,397.51,633,411.02,613,363.41,591
1822,r047,World -> Europe -> EU -> Croatia,World,Europe,EU,Croatia,4,High,180.87,214,171.25,214,165.36,213,192.65,263,206.62,276,213.57,290,257.6,345,323.28,414,412.91,519,327.66,453,310.96,473,314.83,484,358.06,571,327.55,548,311.08,559,300.78,546,355.22,612,345.77,621,363.3,648
1822,r048,World -> Europe -> EU -> Cyprus,World,Europe,EU,Cyprus,4,High,16.19,27,11.42,22,18.63,32,8.92,23,14.47,25,17.47,40,24.13,51,29.39,60,30.56,64,37.85,76,38.27,80,42.32,96,79.45,160,76.39,153,66.7,150,61.38,172,80.18,195,88.65,207,95.21,250
1822,r049,World -> Europe -> EU -> Czechia,World,Europe,EU,Czechia,4,High,748.94,953,782.27,1003,766.9,982,908.48,1233,1005.52,1354,974.31,1333,1099.96,1511,1230.46,1725,1402.09,1953,1361.96,1936,1534.91,2212,1381.53,2046,1585.78,2364,1530.56,2429,1674.14,2675,1810.96,2979,1843.01,3053,1828.11,3098,1727.08,3074
1822,r050,World -> Europe -> EU -> Denmark,World,Europe,EU,Denmark,4,High,1373.15,1936,1384.33,1946,1315.05,1876,1470.12,2217,1481.03,2232,1397.07,2257,1439.41,2366,1470.54,2439,1515.31,2601,1500.19,2690,1596.25,2805,1673.81,3061,1919.33,3414,1957.79,3668,2068.36,3911,2133.88,4148,2072.9,4165,2054.85,4103,2002.57,4250
1822,r051,World -> Europe -> EU -> Estonia,World,Europe,EU,Estonia,4,High,85.08,128,99.98,143,108.95,146,102.4,161,106.25,188,130.76,215,133.82,218,153.51,245,137.37,240,179.89,291,181.85,300,189.86,328,211.4,406,205.61,409,220.31,432,224.21,447,215.02,472,215.42,512,194.68,515
1822,r052,World -> Europe -> EU -> Finland,World,Europe,EU,Finland,4,High,1053.19,1425,1102.55,1458,1143.69,1508,1156.21,1647,1223.42,1741,1160.29,1697,1209.03,1759,1220.74,1891,1293.31,1962,1240.59,1962,1230.71,2016,1317.57,2147,1357.62,2292,1318.71,2316,1367.45,2432,1326.8,2456,1273.95,2433,1272.77,2482,1225.69,2479
1822,r053,World -> Europe -> EU -> France,World,Europe,EU,France,4,High,8208.53,10502,8066.28,10198,7845.32,10009,7885.28,10872,8013.73,11178,8026.31,11346,8155.81,11640,8171.04,11915,8330.56,12338,8490.5,12803,8619.92,13094,8685.71,13419,8929.98,14002,9062.04,14385,9182.59,14736,8965.41,14747,8918.77,14938,8666.95,14819,8343.07,14685
1822,r054,World -> Europe -> EU -> Germany,World,Europe,EU,Germany,4,High,9981.24,12840,9896.78,12554,9919.53,12755,10056.95,13810,10468.35,14532,10952.8,15272,11326.2,15836,11384.1,16280,11669.54,16883,11994.88,17462,11954.54,17860,12337.3,18576,13018.62,19848,12851.72,20029,13584.84,21267,13051.18,20945,12884.88,20955,12998.79,21298,12470.56,21087
1822,r055,World -> Europe -> EU -> Greece,World,Europe,EU,Greece,4,High,635.34,808,678.86,833,763.05,956,760.34,977,861.4,1111,933.09,1205,1034.99,1351,1021.43,1371,1253.91,1640,1255.45,1716,1182.15,1635,1175.97,1671,1251.11,1827,1209.16,1779,1149.52,1769,1085.19,1767,1097.67,1762,1168.92,1864,1136.77,1838
1822,r056,World -> Europe -> EU -> Hungary,World,Europe,EU,Hungary,4,High,624.63,834,628.47,826,717.98,926,710.36,1024,704.4,1023,855.19,1184,890.42,1243,938.43,1305,1260.63,1690,988.38,1399,843.74,1253,1022.42,1559,1020.29,1527,952.71,1469,1051.34,1617,998.83,1609,975.05,1556,972.59,1537,891.55,1536
1822,r057,World -> Europe -> EU -> Ireland,World,Europe,EU,Ireland,4,High,356.05,504,378.62,514,374.33,528,378.42,605,428.79,682,526.8,796,502.92,821,576.24,955,625.04,1057,720.23,1187,800.56,1336,874.2,1445,850.9,1435,810.1,1390,808.04,1412,758.41,1378,739.23,1429,722.54,1410,734.66,1543
1822,r058,World -> Europe -> EU -> Italy,World,Europe,EU,Italy,4,High,5590.17,6776,5404.57,6470,5780.6,6959,6061.91,7624,6384.14,7972,6267.02,8067,6682.37,8512,7014.85,9119,7535.94,9852,7782.43,10228,7539.67,10038,8021.77,10835,8590.49,11614,8828.53,12159,8884.53,12341,8855.39,12437,8607.96,12404,8728.0,12613,8887.66,12997
1822,r059,World -> Europe -> EU -> Latvia,World,Europe,EU,Latvia,4,High,44.16,65,39.15,55,41.75,65,40.76,69,47.84,76,53.53,76,30.2,56,44.75,71,42.15,81,103.64,138,55.85,92,142.21,186,80.26,132,119.13,175,102.94,166,186.56,271,91.08,174,188.72,276,81.6,182
1822,r060,World -> Europe -> EU -> Lithuania,World,Europe,EU,Lithuania,4,High,82.75,114,100.9,136,57.93,93,81.2,125,126.87,171,137.1,185,133.73,195,138.57,201,118.87,195,128.93,201,125.72,195,159.09,241,159.77,243,155.25,229,173.5,271,200.88,313,191.6,314,197.24,337,184.8,338
1822,r061,World -> Europe -> EU -> Luxembourg,World,Europe,EU,Luxembourg,4,High,14.97,27,19.57,39,18.82,34,16.48,37,30.88,57,23.42,49,23.73,64,23.98,60,40.15,89,41.16,114,55.3,134,70.09,174,69.73,175,77.13,203,104.19,260,109.61,281,100.76,233,78.82,223,81.28,242
1822,r062,World -> Europe -> EU -> Malta,World,Europe,EU,Malta,4,High,5.46,8,2.78,6,6.43,9,7.24,11,5.88,10,7.83,17,7.12,13,11.22,20,13.46,24,13.06,29,11.63,27,12.7,27,11.79,29,17.07,36,11.61,40,16.37,42,14.09,49,18.98,56,18.79,58
1822,r063,World -> Europe -> EU -> Netherlands,World,Europe,EU,Netherlands,4,High,2994.79,4101,2924.95,3930,3059.6,4159,3027.97,4512,3087.14,4683,3304.84,4977,3196.35,4937,3334.15,5306,3478.61,5595,3553.46,5758,3653.46,6082,3864.31,6558,4060.3,7158,4183.37,7402,4216.37,7531,4019.83,7473,3959.56,7479,3843.75,7416,3936.93,7780
1822,r064,World -> Europe -> EU -> Poland,World,Europe,EU,Poland,4,High,1600.13,1915,1708.94,2028,1662.72,1994,1913.63,2379,1967.58,2476,2012.88,2494,2074.17,2656,2044.83,2631,2226.55,2866,2459.29,3138,2591.91,3326,2644.03,3389,2786.04,3593,3161.2,4028,3450.81,4422,3613.65,4646,3564.32,4641,3636.01,4781,3742.51,5023
1822,r065,World -> Europe -> EU -> Portugal,World,Europe,EU,Portugal,4,High,475.05,680,524.4,712,538.45,751,629.17,902,696.93,1008,730.47,1075,861.94,1315,916.39,1385,1116.79,1658,1146.25,1748,1236.62,1915,1386.99,2197,1757.84,2688,1780.54,2812,1772.17,2835,1780.52,2938,1762.4,2946,1645.74,2876,1654.49,2919
1822,r066,World -> Europe -> EU -> Romania,World,Europe,EU,Romania,4,Upper-middle,99.3,149,102.17,139,107.29,140,100.28,163,119.31,188,149.22,197,156.35,216,212.56,300,325.89,441,414.83,546,560.44,696,626.71,800,776.43,960,656.9,889,679.5,933,726.43,995,626.16,892,638.2,896,600.32,922
1822,r067,World -> Europe -> EU -> Slovakia,World,Europe,EU,Slovakia,4,High,398.25,489,368.34,451,337.9,427,344.0,482,402.63,578,366.92,511,431.29,610,401.67,580,416.77,626,411.89,613,425.81,634,422.16,647,435.57,669,492.03,726,448.71,706,475.52,765,473.76,770,522.4,806,468.92,788
1822,r068,World -> Europe -> EU -> Slovenia,World,Europe,EU,Slovenia,4,High,259.05,328,174.59,229,199.48,256,186.82,276,184.32,263,254.93,351,228.8,338,248.59,363,340.28,477,298.93,464,293.69,441,275.51,468,346.65,545,355.42,574,345.78,584,347.17,640,307.95,583,345.91,611,337.37,646
1822,r069,World -> Europe -> EU -> Spain,World,Europe,EU,Spain,4,High,3967.55,4816,4321.41,5069,4375.81,5254,4478.06,5675,4732.55,6074,4914.7,6456,5477.36,7192,5520.03,7356,6006.9,8111,6234.88,8482,6262.17,8788,6890.71,9783,7532.41,10796,7470.76,10800,7570.09,11059,7910.93,11622,7330.31,11183,7167.1,11120,7030.35,11291
1822,r070,World -> Europe -> EU -> Sweden,World,Europe,EU,Sweden,4,High,2460.37,3404,2561.34,3434,2554.18,3474,2481.38,3736,2541.08,3835,2609.59,3915,2692.34,4100,2670.32,4182,2594.39,4165,2686.62,4389,2619.15,4480,2586.05,4552,2712.71,4936,2761.29,5124,2850.01,5316,2865.38,5547,2759.52,5606,2717.66,5626,2678.65,5742
1822,r071,World -> Europe -> EU -> United Kingdom,World,Europe,EU,United Kingdom,4,High,11885.9,15374,11574.05,14729,11766.4,15165,11694.18,16152,12192.77,17150,11643.54,16743,11848.19,17348,12154.64,18155,12132.62,18416,12329.49,18930,12129.34,19180,12179.77,19558,12397.32,20446,12392.03,20984,12628.66,21681,12658.28,22403,12230.81,22286,12090.19,22492,12011.72,22836
1822,r072,World -> Europe -> Other Europe,World,Europe,Other Europe,,3,,8663.61,10704,8610.39,10384,8593.59,10587,8894.94,11651,9096.61,12100,9420.76,12535,9492.51,12732,9897.43,13412,10435.01,14164,11037.09,15000,11629.72,15915,12246.07,16949,12888.57,18086,12732.68,18216,13671.3,19460,14496.38,20776,15361.03,21931,15723.12,22685,16425.75,23643
1822,r073,World -> Europe -> Other Europe -> Albania,World,Europe,Other Europe,Albania,4,Upper-middle,4.73,9,6.0,6,4.37,7,4.9,12,3.39,11,4.82,12,3.2,9,6.62,14,6.46,13,11.84,19,15.31,24,14.16,25,32.9,47,11.77,29,21.38,41,22.95,54,19.95,50,22.58,56,13.57,50
1822,r074,World -> Europe -> Other Europe -> Andorra,World,Europe,Other Europe,Andorra,4,High,0.0,0,0.14,1,0.0,0,0.83,2,0.13,1,1.13,2,1.0,1,0.25,1,0.06,1,0.02,1,0.0,0,0.5,1,1.08,3,0.8,2,1.05,5,1.96,5,2.59,5,0.52,2,0.34,4
1822,r075,World -> Europe -> Other Europe -> Belarus,World,Europe,Other Europe,Belarus,4,Upper-middle,129.26,153,146.04,179,137.04,177,120.48,168,121.29,165,92.43,143,102.64,134,94.29,131,84.34,118,90.02,135,72.27,121,76.6,121,89.87,155,56.41,114,82.9,142,75.11,132,77.97,137,89.52,165,94.2,191
1822,r076,World -> Europe -> Other Europe -> Bosnia and Herzegovina,World,Europe,Other Europe,Bosnia and Herzegovina,4,Upper-middle,0.5,1,2.25,3,2.77,6,3.53,7,2.96,10,7.55,16,9.43,20,13.71,27,14.24,36,12.29,26,19.31,46,17.65,40,24.65,55,23.33,51,32.03,79,41.5,91,41.8,92,35.75,88,63.42,144
