table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2016,field_2017,field_2018,field_2019_all_geosciences_atmospheric_sciences_and_ocean_sciences,field_2019_atmospheric_science_and_meteorology,field_2019_geological_and_earth_sciences,field_2019_ocean_sciences_and_marine_sciences,field_2019_geosciences_atmospheric_sciences_and_ocean_sciences_nec
3156,r014,All institutions -> U. Maryland<sup>a</sup>,All institutions,U. Maryland<sup>a</sup>,2,13,"['na', '']","['na', '']","['na', '']","['52,823', '']","['35,749', '']","['14,275', '']","['2,258', '']","['541', '']"
3156,r015,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,14,"['70,200', '']","['64,052', '']","['55,302', '']","['51,155', '']","['21', '']","['37,311', '']","['11,681', '']","['2,142', '']"
3156,r016,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,15,"['43,504', '']","['49,241', '']","['47,018', '']","['50,513', '']","['47', '']","['16,292', '']","['27,245', '']","['6,929', '']"
3156,r017,All institutions -> U. Miami,All institutions,U. Miami,2,16,"['64,671', '']","['63,018', '']","['50,321', '']","['48,427', '']","['26,839', '']","['0', '']","['19,729', '']","['1,859', '']"
3156,r018,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,17,"['54,491', '']","['51,592', '']","['52,678', '']","['48,149', '']","['20,369', '']","['6,267', '']","['21,513', '']","['0', '']"
3156,r019,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,18,"['42,273', '']","['44,378', '']","['50,302', '']","['46,390', '']","['20,694', '']","['21,998', '']","['3,698', '']","['0', '']"
3156,r020,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,19,"['50,127', '']","['46,312', '']","['42,675', '']","['43,867', '']","['70', '']","['3,794', '']","['38,264', '']","['1,739', '']"
3156,r021,All institutions -> Harvard U.,All institutions,Harvard U.,2,20,"['37,326', '']","['37,409', '']","['42,697', '']","['43,664', '']","['4,506', '']","['10,105', '']","['21', '']","['29,032', '']"
3156,r022,All institutions -> Johns Hopkins U.<sup>b</sup>,All institutions,Johns Hopkins U.<sup>b</sup>,2,21,"['33,628', 'i']","['35,624', 'i']","['34,663', 'i']","['42,585', 'i']","['6,390', 'i']","['13,018', 'i']","['8,842', 'i']","['14,335', 'i']"
3156,r023,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,22,"['45,735', '']","['45,970', '']","['48,616', '']","['40,030', '']","['2,332', '']","['6,736', '']","['20,141', '']","['10,821', '']"
3156,r024,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,23,"['32,350', '']","['35,266', '']","['38,361', '']","['38,106', '']","['8,088', '']","['21,975', '']","['0', '']","['8,043', '']"
3156,r025,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,24,"['32,029', '']","['33,138', '']","['32,030', '']","['37,101', '']","['4,122', '']","['26,942', '']","['0', '']","['6,037', '']"
3156,r026,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,25,"['32,012', '']","['30,714', '']","['33,665', '']","['35,554', '']","['0', '']","['14,509', '']","['20,982', '']","['63', '']"
3156,r027,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,26,"['54,193', '']","['47,798', '']","['41,824', '']","['34,015', '']","['8,787', '']","['13,777', '']","['8,299', '']","['3,152', '']"
3156,r028,All institutions -> William & Mary,All institutions,William & Mary,2,27,"['33,396', '']","['34,067', '']","['33,109', '']","['32,425', '']","['0', '']","['539', '']","['31,886', '']","['0', '']"
3156,r029,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,28,"['32,845', '']","['29,452', '']","['31,488', '']","['31,853', '']","['0', '']","['5,364', '']","['20,412', '']","['6,077', '']"
3156,r030,All institutions -> U. Arizona,All institutions,U. Arizona,2,29,"['32,085', '']","['29,723', '']","['28,947', '']","['31,075', '']","['5,180', '']","['22,374', '']","['2,208', '']","['1,313', '']"
3156,r031,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,30,"['24,064', '']","['23,802', '']","['18,864', '']","['29,968', '']","['0', '']","['4,042', '']","['9,890', '']","['16,036', '']"
3156,r032,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,31,"['26,861', '']","['25,750', '']","['27,316', '']","['29,166', '']","['3,445', '']","['3,191', '']","['4,740', '']","['17,790', '']"
3156,r033,All institutions -> U. Utah,All institutions,U. Utah,2,32,"['13,199', '']","['11,668', '']","['12,580', 'i']","['27,848', 'i']","['7,784', 'i']","['20,064', 'i']","['0', 'i']","['0', 'i']"
3156,r034,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,33,"['20,731', '']","['22,218', '']","['24,348', '']","['26,570', '']","['0', '']","['6,667', '']","['14,043', '']","['5,860', '']"
3156,r035,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,34,"['28,524', '']","['28,092', '']","['25,646', '']","['26,282', '']","['141', '']","['5,785', '']","['20,190', '']","['166', '']"
3156,r036,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,35,"['25,346', '']","['27,289', '']","['26,509', '']","['25,127', '']","['0', '']","['5,954', '']","['19,173', '']","['0', '']"
3156,r037,All institutions -> U. Maine,All institutions,U. Maine,2,36,"['21,622', '']","['25,031', '']","['22,741', '']","['25,039', '']","['0', '']","['8,803', '']","['16,191', '']","['45', '']"
3156,r038,All institutions -> Princeton U.,All institutions,Princeton U.,2,37,"['25,990', '']","['25,660', '']","['28,636', '']","['24,755', '']","['9,457', '']","['6,755', '']","['4,880', '']","['3,663', '']"
3156,r039,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,38,"['27,271', '']","['26,941', '']","['24,601', '']","['23,991', '']","['5,877', '']","['18,114', '']","['0', '']","['0', '']"
3156,r040,All institutions -> U. Georgia,All institutions,U. Georgia,2,39,"['23,210', '']","['24,163', '']","['22,530', '']","['23,281', '']","['0', '']","['4,643', '']","['18,638', '']","['0', '']"
3156,r041,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,40,"['24,589', '']","['19,596', '']","['19,819', '']","['21,691', '']","['6,626', '']","['0', '']","['2,994', '']","['12,071', '']"
3156,r042,All institutions -> U. Delaware,All institutions,U. Delaware,2,41,"['18,814', '']","['21,126', '']","['20,689', '']","['18,346', '']","['0', '']","['3,953', '']","['9,855', '']","['4,538', '']"
3156,r043,All institutions -> Florida State U.,All institutions,Florida State U.,2,42,"['19,820', '']","['19,668', '']","['20,650', '']","['18,343', '']","['5,334', '']","['3,022', '']","['8,363', '']","['1,624', '']"
3156,r044,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,43,"['44,357', '']","['25,429', '']","['19,173', '']","['18,036', '']","['3,007', '']","['219', '']","['13,575', '']","['1,235', '']"
3156,r045,All institutions -> Stanford U.,All institutions,Stanford U.,2,44,"['17,302', '']","['16,079', '']","['18,036', '']","['17,624', '']","['0', '']","['11,031', '']","['2,972', '']","['3,621', '']"
3156,r046,All institutions -> U. Florida,All institutions,U. Florida,2,45,"['15,833', '']","['15,350', '']","['16,846', '']","['17,186', '']","['0', '']","['10,050', '']","['6,011', '']","['1,125', '']"
3156,r047,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,46,"['17,709', '']","['19,991', '']","['19,136', '']","['16,922', '']","['0', '']","['5,523', '']","['7,370', '']","['4,029', '']"
3156,r048,All institutions -> U. Southern California,All institutions,U. Southern California,2,47,"['19,128', '']","['15,855', '']","['16,323', '']","['16,850', '']","['0', '']","['12,588', '']","['4,262', '']","['0', '']"
3156,r049,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,48,"['13,440', '']","['13,866', '']","['12,552', '']","['16,001', '']","['15,586', '']","['327', '']","['88', '']","['0', '']"
3156,r050,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,49,"['17,147', '']","['29,115', '']","['17,696', '']","['15,833', '']","['13,860', '']","['1,973', '']","['0', '']","['0', '']"
3156,r051,"All institutions -> U. Michigan, Ann Arbor",All institutions,"U. Michigan, Ann Arbor",2,50,"['13,522', '']","['14,449', '']","['14,278', '']","['15,705', '']","['0', '']","['15,705', '']","['0', '']","['0', '']"
3156,r052,All institutions -> Florida International U.,All institutions,Florida International U.,2,51,"['6,422', '']","['10,799', '']","['14,800', '']","['14,955', '']","['3,216', '']","['2,643', '']","['9,096', '']","['0', '']"
3156,r053,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,52,"['12,115', '']","['11,868', '']","['14,369', '']","['14,563', '']","['428', '']","['13,419', '']","['519', '']","['197', '']"
3156,r054,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,53,"['13,960', '']","['14,204', '']","['14,248', '']","['14,391', '']","['0', '']","['14,391', '']","['0', '']","['0', '']"
3156,r055,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,54,"['13,325', '']","['13,880', '']","['13,885', '']","['14,388', '']","['1,569', '']","['89', '']","['3,840', '']","['8,890', '']"
3156,r056,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,55,"['21,300', '']","['22,836', '']","['20,275', '']","['13,585', '']","['1,366', '']","['9,718', '']","['1,995', '']","['506', '']"
3156,r057,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,56,"['14,629', '']","['15,697', '']","['14,719', '']","['13,494', '']","['829', '']","['1,061', '']","['4,684', '']","['6,920', '']"
3156,r058,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,57,"['12,513', '']","['13,116', '']","['12,405', '']","['13,185', '']","['0', '']","['2,907', '']","['0', '']","['10,278', '']"
3156,r059,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,58,"['14,267', '']","['12,216', '']","['14,627', '']","['12,777', '']","['1,629', '']","['181', '']","['10,967', '']","['0', '']"
3156,r060,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,59,"['11,384', '']","['11,942', '']","['12,380', '']","['12,260', '']","['365', '']","['11,550', '']","['345', '']","['0', '']"
3156,r061,All institutions -> George Mason U.,All institutions,George Mason U.,2,60,"['11,913', '']","['12,256', '']","['11,977', '']","['11,598', '']","['4,664', '']","['5,671', '']","['893', '']","['370', '']"
3156,r062,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,61,"['9,962', '']","['11,305', '']","['10,922', '']","['11,580', '']","['156', '']","['11,424', '']","['0', '']","['0', '']"
3156,r063,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,62,"['10,508', '']","['10,591', '']","['11,084', '']","['11,550', '']","['0', '']","['0', '']","['11,550', '']","['0', '']"
3156,r064,All institutions -> Duke U.,All institutions,Duke U.,2,63,"['10,214', '']","['11,054', '']","['11,171', '']","['11,077', '']","['0', '']","['3,364', '']","['7,713', '']","['0', '']"
3156,r065,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,64,"['9,385', '']","['9,289', '']","['10,356', '']","['10,974', '']","['0', '']","['1,073', '']","['9,901', '']","['0', '']"
3156,r066,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,65,"['2,362', '']","['7,270', '']","['8,947', '']","['10,928', '']","['1,025', '']","['8,411', '']","['1,403', '']","['89', '']"
3156,r067,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,66,"['8,887', '']","['9,611', '']","['9,880', '']","['10,774', '']","['0', '']","['4,168', '']","['0', '']","['6,606', '']"
3156,r068,All institutions -> U. Kansas,All institutions,U. Kansas,2,67,"['15,059', '']","['12,792', '']","['11,329', '']","['10,594', '']","['317', '']","['9,211', '']","['299', '']","['767', '']"
3156,r069,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,68,"['ne', '']","['ne', '']","['11,022', '']","['10,531', '']","['10,531', '']","['0', '']","['0', '']","['0', '']"
3156,r070,All institutions -> U. Houston,All institutions,U. Houston,2,69,"['5,365', '']","['6,124', '']","['8,002', '']","['10,516', '']","['1,664', '']","['8,490', '']","['238', '']","['124', '']"
3156,r071,All institutions -> Washington State U.,All institutions,Washington State U.,2,70,"['9,811', '']","['11,001', '']","['9,041', '']","['10,202', '']","['463', '']","['2,536', '']","['208', '']","['6,995', '']"
3156,r072,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,71,"['13,090', '']","['7,546', '']","['7,266', '']","['10,049', '']","['0', '']","['7,881', '']","['0', '']","['2,168', '']"
3156,r073,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,72,"['10,487', '']","['9,783', '']","['11,473', '']","['9,429', '']","['13', '']","['9,416', '']","['0', '']","['0', '']"
3156,r074,All institutions -> U. Chicago,All institutions,U. Chicago,2,73,"['7,475', '']","['8,850', '']","['9,652', '']","['9,370', '']","['0', '']","['9,370', '']","['0', '']","['0', '']"
3156,r075,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,74,"['10,523', '']","['9,090', '']","['9,286', '']","['9,030', '']","['0', '']","['9,030', '']","['0', '']","['0', '']"
3156,r076,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,75,"['9,457', '']","['8,692', '']","['7,857', '']","['8,878', '']","['0', '']","['0', '']","['8,878', '']","['0', '']"
3156,r077,All institutions -> Boston U.,All institutions,Boston U.,2,76,"['7,222', '']","['6,807', '']","['7,105', '']","['8,701', '']","['0', '']","['8,701', '']","['0', '']","['0', '']"
3156,r078,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,77,"['10,458', '']","['10,340', '']","['8,380', '']","['8,238', '']","['123', '']","['7,654', '']","['0', '']","['461', '']"
3156,r079,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,78,"['13,297', '']","['6,750', '']","['6,583', '']","['8,213', '']","['629', '']","['6,143', '']","['0', '']","['1,441', '']"
3156,r080,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,79,"['9,133', '']","['4,380', '']","['9,714', '']","['7,984', '']","['9', '']","['4,893', '']","['8', '']","['3,074', '']"
3156,r081,All institutions -> Texas State U.,All institutions,Texas State U.,2,80,"['3,387', '']","['3,211', '']","['5,402', '']","['7,349', '']","['3', '']","['4,713', '']","['0', '']","['2,633', '']"
3156,r082,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,81,"['6,042', '']","['8,233', '']","['7,775', '']","['7,329', '']","['280', '']","['7,049', '']","['0', '']","['0', '']"
3156,r083,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,82,"['7,533', '']","['7,222', '']","['7,162', '']","['7,235', '']","['0', '']","['7,235', '']","['0', '']","['0', '']"
3156,r084,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,83,"['3,721', '']","['3,758', '']","['5,528', '']","['7,220', '']","['2,719', '']","['1,458', '']","['0', '']","['3,043', '']"
3156,r085,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,84,"['5,335', '']","['6,031', '']","['6,013', '']","['7,119', '']","['5,965', '']","['0', '']","['0', '']","['1,154', '']"
3156,r086,All institutions -> Yale U.,All institutions,Yale U.,2,85,"['7,252', '']","['6,448', '']","['7,613', '']","['6,995', '']","['0', '']","['6,995', '']","['0', '']","['0', '']"
3156,r087,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,86,"['7,393', '']","['6,620', '']","['5,941', '']","['6,954', '']","['0', '']","['6,954', '']","['0', '']","['0', '']"
3156,r088,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,87,"['7,211', '']","['6,303', '']","['7,272', '']","['6,868', '']","['3,947', '']","['2,921', '']","['0', '']","['0', '']"
3156,r089,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,88,"['3,339', '']","['5,733', '']","['5,610', '']","['6,791', '']","['0', '']","['6,791', '']","['0', '']","['0', '']"
3156,r090,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,89,"['11,830', '']","['10,877', '']","['9,473', '']","['6,755', '']","['5,109', '']","['1,623', '']","['0', '']","['23', '']"
3156,r091,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,90,"['7,348', '']","['5,793', '']","['4,056', '']","['6,713', '']","['5,299', '']","['1,414', '']","['0', '']","['0', '']"
3156,r092,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,91,"['3,849', '']","['3,966', '']","['5,215', '']","['6,569', '']","['0', '']","['6,564', '']","['5', '']","['0', '']"
3156,r093,All institutions -> Cornell U.,All institutions,Cornell U.,2,92,"['4,742', '']","['5,152', '']","['6,568', '']","['6,531', '']","['1,079', '']","['5,407', '']","['45', '']","['0', '']"
3156,r094,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,93,"['8,732', '']","['7,236', '']","['7,681', '']","['6,442', '']","['30', '']","['615', '']","['5,797', '']","['0', '']"
3156,r095,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,94,"['2,376', '']","['3,068', '']","['5,035', '']","['6,376', '']","['0', '']","['2,803', '']","['3,573', '']","['0', '']"
3156,r096,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,95,"['6,837', '']","['7,020', '']","['7,227', '']","['6,339', '']","['3,236', '']","['138', '']","['2,769', '']","['196', '']"
3156,r097,All institutions -> U. Idaho,All institutions,U. Idaho,2,96,"['4,765', '']","['5,241', '']","['5,244', '']","['5,923', '']","['234', '']","['5,689', '']","['0', '']","['0', '']"
3156,r098,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,97,"['5,783', '']","['6,403', '']","['5,475', '']","['5,676', '']","['0', '']","['568', '']","['5,108', '']","['0', '']"
3156,r099,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,97,"['5,649', '']","['6,642', '']","['5,045', '']","['5,676', '']","['0', '']","['5,676', '']","['0', '']","['0', '']"
3156,r100,All institutions -> U. Toledo,All institutions,U. Toledo,2,99,"['3,228', '']","['5,178', '']","['4,189', '']","['5,659', '']","['0', '']","['5,659', '']","['0', '']","['0', '']"
3156,r101,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,100,"['5,802', '']","['5,757', '']","['5,125', '']","['5,618', '']","['0', '']","['3,298', '']","['0', '']","['2,320', '']"
3156,r102,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,101,"['5,314', '']","['4,722', '']","['5,752', '']","['5,557', '']","['0', '']","['4,164', '']","['0', '']","['1,393', '']"
3156,r103,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,102,"['4,898', '']","['5,916', '']","['4,785', '']","['5,352', '']","['125', '']","['0', '']","['0', '']","['5,227', '']"
3156,r104,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,103,"['3,080', '']","['2,942', '']","['3,701', '']","['5,282', '']","['0', '']","['0', '']","['4,378', '']","['904', '']"
3156,r105,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,104,"['6,696', '']","['6,587', '']","['6,451', '']","['5,249', '']","['0', '']","['1,431', '']","['3,808', '']","['10', '']"
3156,r106,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,105,"['2,917', '']","['3,277', '']","['3,779', '']","['5,244', '']","['0', '']","['5,044', '']","['0', '']","['200', '']"
3156,r107,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,106,"['3,879', '']","['4,558', '']","['4,511', '']","['5,193', '']","['0', '']","['844', '']","['3,861', '']","['488', '']"
3156,r108,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,107,"['2,757', '']","['3,302', '']","['5,101', '']","['5,186', '']","['203', '']","['3,735', '']","['674', '']","['574', '']"
3156,r109,All institutions -> Boston C.,All institutions,Boston C.,2,108,"['6,106', '']","['6,058', '']","['5,533', '']","['5,130', '']","['4,498', '']","['632', '']","['0', '']","['0', '']"
3156,r110,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,109,"['5,222', '']","['5,214', '']","['5,151', '']","['4,907', '']","['0', '']","['0', '']","['4,907', '']","['0', '']"
3156,r111,All institutions -> U. Oregon,All institutions,U. Oregon,2,110,"['3,770', '']","['3,166', '']","['3,785', '']","['4,871', '']","['0', '']","['4,282', '']","['589', '']","['0', '']"
3156,r112,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,111,"['3,652', '']","['4,082', '']","['4,296', '']","['4,603', '']","['0', '']","['398', '']","['4,205', '']","['0', '']"
3156,r113,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,112,"['2,541', '']","['4,280', '']","['4,253', '']","['4,526', '']","['35', '']","['4,418', '']","['0', '']","['73', '']"
3156,r114,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,113,"['10,093', '']","['7,400', '']","['5,039', '']","['4,486', '']","['4,484', '']","['0', '']","['0', '']","['2', '']"
3156,r115,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,114,"['3,178', '']","['3,792', '']","['4,287', '']","['4,449', '']","['0', '']","['4,449', '']","['0', '']","['0', '']"
3156,r116,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,115,"['3,210', '']","['5,287', '']","['2,775', '']","['4,369', '']","['296', '']","['0', '']","['4,073', '']","['0', '']"
3156,r117,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,116,"['2,030', '']","['4,904', '']","['4,771', '']","['4,359', '']","['0', '']","['4,359', '']","['0', '']","['0', '']"
3156,r118,All institutions -> Rice U.,All institutions,Rice U.,2,117,"['4,775', '']","['5,491', '']","['3,958', '']","['4,341', '']","['0', '']","['4,341', '']","['0', '']","['0', '']"
3156,r119,All institutions -> Tulane U.,All institutions,Tulane U.,2,118,"['2,781', '']","['3,409', '']","['3,753', '']","['4,317', '']","['0', '']","['4,317', '']","['0', '']","['0', '']"
3156,r120,All institutions -> Brown U.,All institutions,Brown U.,2,119,"['6,731', '']","['3,540', '']","['4,306', '']","['4,310', '']","['265', '']","['1,881', '']","['110', '']","['2,054', '']"
3156,r121,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,120,"['4,766', '']","['4,197', '']","['3,233', '']","['4,297', '']","['167', '']","['375', '']","['3,755', '']","['0', '']"
3156,r122,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,121,"['3,748', '']","['4,020', '']","['4,186', '']","['4,222', '']","['0', '']","['69', '']","['4,153', '']","['0', '']"
3156,r123,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,122,"['4,385', '']","['4,503', '']","['3,867', '']","['4,185', '']","['0', '']","['4,181', '']","['4', '']","['0', '']"
3156,r124,All institutions -> U. Memphis,All institutions,U. Memphis,2,123,"['3,868', '']","['4,132', '']","['4,629', '']","['4,117', '']","['0', '']","['4,117', '']","['0', '']","['0', '']"
3156,r125,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,124,"['2,254', '']","['4,333', '']","['3,290', '']","['3,957', '']","['0', '']","['2,215', '']","['260', '']","['1,482', '']"
3156,r126,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,125,"['4,578', '']","['4,984', '']","['4,372', '']","['3,955', '']","['0', '']","['3,955', '']","['0', '']","['0', '']"
3156,r127,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,126,"['2,635', '']","['3,178', '']","['3,659', '']","['3,917', '']","['0', '']","['3,917', '']","['0', '']","['0', '']"
3156,r128,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,127,"['1,720', '']","['3,940', '']","['3,766', '']","['3,913', '']","['0', '']","['3,913', '']","['0', '']","['0', '']"
