table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_naics_code,field_company_size_domestic_employees_all_companies,field_company_size_domestic_employees_10_19a,field_company_size_domestic_employees_20_49,field_company_size_domestic_employees_50_99,field_company_size_domestic_employees_100_249,field_company_size_domestic_employees_250_499,field_company_size_domestic_employees_500_999,field_company_size_domestic_employees_1_000_4_999,field_company_size_domestic_employees_5_000_9_999,field_company_size_domestic_employees_10_000_24_999,field_company_size_domestic_employees_25_000_or_more
12294,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['29', '  ']","['0', '  ']","['1', '  ']","['1', '  ']","['4', '  ']","['2', '  ']","['4', '  ']","['17', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12294,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['20', 'r ']","['10', 'r ']","['3', 'r ']","['2', 'r ']","['2', '  ']","['3', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']"
12294,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['222', 'i ']","['7', '  ']","['34', '  ']","['69', 'r ']","['6', '  ']","['6', '  ']","['5', '  ']","['95', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']"
12294,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['1,218', '  ']","['4', '  ']","['134', '  ']","['92', '  ']","['88', 'r ']","['20', '  ']","['40', '  ']","['67', '  ']","['517', '  ']","['237', '  ']","['18', '  ']"
12294,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['D', '  ']","['0', '  ']","['4', 'r ']","['0', '  ']","['5', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['D', '  ']","['0', '  ']"
12294,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['48', '  ']","['1', 'i ']","['22', '  ']","['24', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12294,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['D', '  ']","['*', '  ']","['7', '  ']","['D', '  ']","['*', '  ']","['2', '  ']","['*', '  ']","['0', '  ']","['180', '  ']","['D', '  ']","['18', '  ']"
12294,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['725', '  ']","['3', '  ']","['101', 'r ']","['D', '  ']","['82', 'r ']","['18', '  ']","['40', '  ']","['67', '  ']","['337', '  ']","['D', '&nbsp;']","['0', '  ']"
12294,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['5,483', '  ']","['25', '  ']","['98', '  ']","['168', '  ']","['254', '  ']","['692', '  ']","['477', '  ']","['878', '  ']","['698', 'i ']","['41', '  ']","['2,151', '  ']"
12294,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['795', 'i ']","['2', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['18', '  ']","['D', '&nbsp;']","['0', '  ']","['0', '  ']"
12294,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['1,950', '  ']","['D', '  ']","['24', '  ']","['D', '  ']","['36', '  ']","['531', '  ']","['363', '  ']","['829', '  ']","['D', '&nbsp;']","['D', '&nbsp;']","['0', '  ']"
12294,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['2,671', '  ']","['D', '  ']","['D', '  ']","['55', '  ']","['203', '  ']","['D', '  ']","['D', '  ']","['9', '  ']","['D', '  ']","['0', '  ']","['2,151', '  ']"
12294,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['619', 'i ']","['3', '  ']","['26', '  ']","['3', '  ']","['91', '  ']","['*', 'i ']","['97', '  ']","['0', '  ']","['8', '  ']","['0', '  ']","['390', 'i ']"
12294,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",5,334511,"['1,976', '  ']","['D', '  ']","['D', '  ']","['18', '  ']","['106', '  ']","['51', '  ']","['0', '  ']","['0', '  ']","['D', '  ']","['0', '  ']","['1,761', '  ']"
12294,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices,5,other 3345,"['77', '  ']","['1', '  ']","['D', '  ']","['34', '  ']","['6', '  ']","['D', '  ']","['D', '  ']","['9', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12294,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['67', '  ']","['0', '  ']","['D', '&nbsp;']","['4', 'r ']","['D', '  ']","['D', '  ']","['0', '  ']","['22', '  ']","['0', '  ']","['D', '  ']","['0', '  ']"
12294,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['429', 'i ']","['0', '  ']","['9', '  ']","['8', '  ']","['15', '  ']","['34', '  ']","['17', '  ']","['125', '  ']","['0', '  ']","['220', 'i ']","['0', '  ']"
12294,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['24,790', '  ']","['54', 'r ']","['11', '  ']","['42', '  ']","['199', '  ']","['69', '  ']","['268', '  ']","['776', 'i ']","['1,239', '  ']","['2,599', '  ']","['19,533', 'i ']"
12294,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['2,159', '  ']","['5', '  ']","['D', '&nbsp;']","['22', '  ']","['175', '  ']","['31', '  ']","['247', '  ']","['555', 'i ']","['234', '  ']","['784', '  ']","['D', '  ']"
12294,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['21,570', '  ']","['49', 'r ']","['4', '  ']","['12', '  ']","['23', '  ']","['38', '  ']","['19', 'i ']","['213', '  ']","['999', '  ']","['1,816', '  ']","['18,397', 'i ']"
12294,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['15,268', 'i ']","['48', 'r ']","['D', '  ']","['11', '  ']","['D', '  ']","['D', '  ']","['D', '&nbsp;']","['D', '  ']","['D', '  ']","['1,816', '  ']","['12,977', 'i ']"
12294,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['6,302', '  ']","['1', '  ']","['D', '  ']","['1', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['0', '  ']","['5,420', '  ']"
12294,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank components",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank components",,4,336992,"['4', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['4', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12294,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,057', '  ']","['0', '  ']","['D', '&nbsp;']","['8', 'r ']","['1', '  ']","['0', '  ']","['2', '  ']","['4', '  ']","['7', '  ']","['0', '  ']","['D', '  ']"
12294,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['5', '  ']","['0', '  ']","['4', '  ']","['*', '  ']","['1', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12294,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['350', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['67', '  ']","['32', '  ']","['D', '  ']","['88', '  ']","['16', '  ']","['19', '  ']"
12294,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['282', '  ']","['21', '  ']","['20', '  ']","['14', '  ']","['13', '  ']","['56', '  ']","['3', '  ']","['31', '  ']","['88', '  ']","['16', '  ']","['19', '  ']"
12294,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['68', '  ']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '  ']","['11', '  ']","['28', '  ']","['D', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12294,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['38,028', 'i ']","['970', '  ']","['1,408', '  ']","['1,303', '  ']","['1,970', '  ']","['1,385', '  ']","['1,547', '  ']","['2,811', '  ']","['1,814', '  ']","['17,092', 'i ']","['7,727', '  ']"
12294,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['D', '&nbsp;']","['0', '  ']","['0', '  ']","['D', '&nbsp;']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['5', 'i ']","['D', '&nbsp;']","['0', '  ']"
12294,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['D', '  ']","['0', '  ']","['D', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['D', '  ']","['D', '  ']","['*', '  ']","['D', '  ']"
12294,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['41', '  ']","['D', '  ']","['7', '  ']","['3', '  ']","['20', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['D', '  ']","['0', '  ']"
12294,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12294,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['D', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['2', '  ']","['0', '  ']","['D', '  ']","['0', '  ']","['0', '  ']"
12294,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['947', '  ']","['D', '  ']","['161', '  ']","['38', '  ']","['113', '  ']","['117', '  ']","['115', '  ']","['0', '  ']","['D', '&nbsp;']","['287', '  ']","['35', '  ']"
12294,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['693', '  ']","['D', '&nbsp;']","['94', 'r ']","['7', '  ']","['80', '  ']","['93', '  ']","['D', '&nbsp;']","['0', '  ']","['0', '  ']","['287', '  ']","['35', '  ']"
12294,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['1', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['1', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12294,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['693', '  ']","['D', '&nbsp;']","['94', 'r ']","['7', '  ']","['80', '  ']","['93', '  ']","['D', '&nbsp;']","['0', '  ']","['0', '  ']","['287', '  ']","['35', '  ']"
12294,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['76', '  ']","['30', 'r ']","['33', '  ']","['0', '  ']","['11', '  ']","['2', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12294,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['137', '  ']","['D', '  ']","['33', '  ']","['D', '  ']","['22', '  ']","['21', '  ']","['35', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12294,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['42', '  ']","['0', '  ']","['*', '  ']","['D', '  ']","['0', '  ']","['0', '  ']","['D', '  ']","['0', '  ']","['D', '&nbsp;']","['0', '  ']","['0', '  ']"
12294,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['49', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['D', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['D', '  ']"
12294,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12294,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12294,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12294,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['36,139', 'i ']","['892', '  ']","['1,225', '  ']","['1,237', '  ']","['1,819', '  ']","['1,235', '  ']","['1,414', '  ']","['2,747', '  ']","['1,183', '  ']","['16,780', 'i ']","['7,607', 'i ']"
12294,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['971', '  ']","['119', '  ']","['163', '  ']","['236', '  ']","['153', '  ']","['92', '  ']","['106', '  ']","['71', '  ']","['0', '  ']","['31', '  ']","['0', '  ']"
12294,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['3,656', '  ']","['271', '  ']","['111', '  ']","['112', '  ']","['151', '  ']","['39', '  ']","['100', '  ']","['110', '  ']","['0', '  ']","['2,478', '  ']","['283', '  ']"
12294,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['30,328', 'i ']","['419', '  ']","['802', '  ']","['750', '  ']","['1,409', '  ']","['954', '  ']","['1,077', '  ']","['2,565', '  ']","['1,183', '  ']","['14,271', 'i ']","['6,897', 'i ']"
12294,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['102', '  ']","['32', '  ']","['21', '  ']","['49', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12294,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['7,310', '  ']","['99', '  ']","['137', '  ']","['183', '  ']","['31', '  ']","['130', '  ']","['0', '  ']","['438', 'i ']","['582', '  ']","['2,319', 'i ']","['3,391', '  ']"
12294,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['22,244', 'i ']","['285', '  ']","['644', '  ']","['511', '  ']","['1,316', '  ']","['824', '  ']","['1,077', '  ']","['2,128', '  ']","['0', '  ']","['11,952', 'i ']","['3,506', 'i ']"
12294,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['672', '  ']","['3', '  ']","['0', '  ']","['6', '  ']","['62', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['601', '  ']","['0', '  ']","['0', '  ']"
12294,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['1,184', '  ']","['84', '  ']","['148', '  ']","['139', '  ']","['105', '  ']","['149', '  ']","['130', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['427', '  ']"
12294,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['D', '  ']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '  ']","['D', '  ']","['33', '  ']","['6', '  ']","['18', '  ']","['0', '  ']","['0', '  ']","['D', '  ']"
12294,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['94', '  ']","['0', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['0', '  ']","['10', '  ']","['D', '&nbsp;']","['D', '  ']","['0', '  ']","['0', '  ']"
