table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramural_federal_agenciesa,field_intramural_ffrdcs,field_extramural_united_states_and_u_s_territories_businesses,field_extramural_united_states_and_u_s_territories_higher_educationb,field_extramural_united_states_and_u_s_territories_nonprofit_organizations,field_extramural_united_states_and_u_s_territories_state_and_local_governments,field_extramural_non_u_s_performers
10827,r033,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,191110,0,1650,189460,0,0,0,0
10827,r034,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,144313,2180,131245,10838,50,0,0,0
10827,r035,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,657246,37333,484214,76251,53634,4622,196,997
10827,r036,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,16251,0,6982,0,9270,0,0,0
10827,r037,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,150755,0,0,150755,0,0,0,0
10827,r038,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,25860920,4591790,358141,3768616,13259050,3512354,86050,284920
10827,r039,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,5228,365,0,0,1800,3063,0,0
10827,r040,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,106731,0,0,4898,77027,24338,468,0
10827,r041,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,314345,46928,0,133403,103809,30110,95,0
10827,r042,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,11777,0,0,0,7529,2500,1250,498
10827,r043,All agencies -> Departments -> Department of Health and Human Services -> Biomedical Advanced Research and Development Authority,All agencies,Departments,Department of Health and Human Services,Biomedical Advanced Research and Development Authority,,4,2644021,0,0,2322179,46050,154611,0,121181
10827,r044,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,460691,55771,0,93281,208955,55503,20147,27035
10827,r045,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,560910,396452,0,14100,82155,57680,2819,7704
10827,r046,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,32429,1467,0,0,30121,841,0,0
10827,r047,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,21689271,4089288,358141,1175358,12701157,3175553,61271,128502
10827,r048,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,35517,1519,0,25397,447,8155,0,0
10827,r049,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,35517,1519,0,25397,447,8155,0,0
10827,r050,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,258612,96580,21387,125571,6609,6176,162,2127
10827,r051,All agencies -> Departments -> Department of Homeland Security -> Coast Guard,All agencies,Departments,Department of Homeland Security,Coast Guard,,4,2243,0,0,2243,0,0,0,0
10827,r052,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,26159,7000,7001,10600,0,0,0,1558
10827,r053,All agencies -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,3440,1342,0,0,0,2098,0,0
10827,r054,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,226771,88238,14387,112728,6609,4078,162,569
10827,r055,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,0.05,0,0,0.05,0,0,0,0
10827,r056,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,691384,611830,0,13981,46612,5065,13238,657
10827,r057,All agencies -> Departments -> Department of the Interior -> Bureau of Indian Affairs,All agencies,Departments,Department of the Interior,Bureau of Indian Affairs,,4,5000,0,0,0,0,0,5000,0
10827,r058,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,8579,3057,0,117,4347,940,118,0
10827,r059,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,66305,42651,0,7604,9798,3149,2517,585
10827,r060,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,17705,13257,0,3100,1128,0,148,72
10827,r061,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,4770,1512,0,2655,461,142,0,0
10827,r062,All agencies -> Departments -> Department of the Interior -> Fish and Wildlife Service,All agencies,Departments,Department of the Interior,Fish and Wildlife Service,,4,35000,35000,0,0,0,0,0,0
10827,r063,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,526802,499641,0,505,20486,715,5455,0
10827,r064,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,27222,16712,0,0,10391,119,0,0
10827,r065,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,86014,3180,0,11745,35225,35316,547,0
10827,r066,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,2,2,0,0,0,0,0,0
10827,r067,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,8887,49,0,7488,1350,0,0,0
10827,r068,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,77125,3130,0,4257,33875,35316,547,0
10827,r069,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,3698,2689,0,1009,0,0,0,0
10827,r070,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,1910,901,0,1009,0,0,0,0
10827,r071,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,1788,1788,0,0,0,0,0,0
10827,r072,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,38000,38000,0,0,0,0,0,0
10827,r073,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,806251,180036,7150,282258,116220,54077,163452,3059
10827,r074,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,260969,63964,3647,117017,67047,6584,425,2285
10827,r075,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,341879,65577,1878,77556,11141,26785,158942,0
10827,r076,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,21154,6634,1625,11484,0,1411,0,0
10827,r077,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,32291,8381,0,12176,6526,4435,0,773
10827,r078,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,11909,5950,0,0,1875,0,4084,0
10827,r079,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,91739,0,0,55559,24237,11942,0,0
10827,r080,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,24368,22099,0,2269,0,0,0,0
10827,r081,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,21942,7431,0,6197,5394,2920,0,0
10827,r082,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,37082,2500,8850,10786,0,510,0,14436
10827,r083,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,37082,2500,8850,10786,0,510,0,14436
10827,r084,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,940865,940865,0,0,0,0,0,0
10827,r085,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,
10827,r086,All agencies -> Other agencies -> Administrative Office of the U.S. Courts,All agencies,Other agencies,Administrative Office of the U.S. Courts,,,3,1443,0,1443,0,0,0,0,0
10827,r087,All agencies -> Other agencies -> Agency for Global Media,All agencies,Other agencies,Agency for Global Media,,,3,8413,791,0,7622,0,0,0,0
10827,r088,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,152853,18441,0,8296,32549,30635,0,62932
10827,r089,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,804,0,0,445,162,197,0,0
10827,r090,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,165,165,0,0,0,0,0,0
10827,r091,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,406371,211102,1118,136557,46217,11378,0,0
10827,r092,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,2713,2713,0,0,0,0,0,0
10827,r093,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,512,512,0,0,0,0,0,0
10827,r094,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,2246909,529581,131860,1325847,208129,43982,495,7014
10827,r095,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,1032892,818,0,192840,748262,82886,4329,3758
10827,r096,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,61399,1038,32425,7917,15592,753,0,3674
10827,r097,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,521671,0,0,0,0,521671,0,0
10827,r098,All agencies -> Other agencies -> Postal Service,All agencies,Other agencies,Postal Service,,,3,13860,0,0,13860,0,0,0,0
10827,r099,All agencies -> Other agencies -> RESTORE Act Centers of Excellence Research Grants Program,All agencies,Other agencies,RESTORE Act Centers of Excellence Research Grants Program,,,3,6960,0,0,0,0,0,6960,0
10827,r100,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,78704,47465,0,20763,3825,6532,0,119
10827,r101,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,11752,0,0,9049,0,2703,0,0
