table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramural_federal_agenciesa,field_intramural_ffrdcs,field_extramural_united_states_and_u_s_territories_businesses,field_extramural_united_states_and_u_s_territories_higher_educationb,field_extramural_united_states_and_u_s_territories_nonprofit_organizations,field_extramural_united_states_and_u_s_territories_state_and_local_governments,field_extramural_non_u_s_performers
10818,r001,All agencies,All agencies,,,,,1,99480903,22913186,12865470,11541852,41529097,9257095,849857,524347
10818,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,
10818,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,3221199,1865020,0,40272,1255774,45356,10366,4412
10818,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Marketing Service,All agencies,Departments,Department of Agriculture,Agricultural Marketing Service,,4,9455,9443,0,0,12,0,0,0
10818,r005,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,1672200,1497499,0,0,155453,15068,60,4119
10818,r006,All agencies -> Departments -> Department of Agriculture -> Animal and Plant Health Inspection Service,All agencies,Departments,Department of Agriculture,Animal and Plant Health Inspection Service,,4,26244,18697,0,0,7547,0,0,0
10818,r007,All agencies -> Departments -> Department of Agriculture -> Economic Research Service,All agencies,Departments,Department of Agriculture,Economic Research Service,,4,92612,86001,0,0,4309,2301,0,0
10818,r008,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,254115,217112,0,450,29000,2818,4500,235
10818,r009,All agencies -> Departments -> Department of Agriculture -> National Agricultural Statistics Service,All agencies,Departments,Department of Agriculture,National Agricultural Statistics Service,,4,6376,5963,0,0,94,319,0,0
10818,r010,All agencies -> Departments -> Department of Agriculture -> National Institute of Food and Agriculture,All agencies,Departments,Department of Agriculture,National Institute of Food and Agriculture,,4,1144522,14630,0,39822,1059359,24849,5806,57
10818,r011,All agencies -> Departments -> Department of Agriculture -> Natural Resources Conservation Service,All agencies,Departments,Department of Agriculture,Natural Resources Conservation Service,,4,15675,15675,0,0,0,0,0,0
10818,r012,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,2066269,1525643,18971,57794,435398,24944,2354,1164
10818,r013,All agencies -> Departments -> Department of Commerce -> Census Bureau,All agencies,Departments,Department of Commerce,Census Bureau,,4,222038,222038,0,0,0,0,0,0
10818,r014,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,916280,781456,13257,32410,78237,9530,230,1160
10818,r015,All agencies -> Departments -> Department of Commerce -> National Oceanic and Atmospheric Administration,All agencies,Departments,Department of Commerce,National Oceanic and Atmospheric Administration,,4,915351,509549,5714,25384,357161,15415,2125,4
10818,r016,All agencies -> Departments -> Department of Commerce -> National Telecommunications and Information Administration,All agencies,Departments,Department of Commerce,National Telecommunications and Information Administration,,4,12600,12600,0,0,0,0,0,0
10818,r017,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,11933040,4260247,928935,3048973,2980628,615385,20409,78462
10818,r018,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,2194436,120443,122126,1131955,619876,174251,556,25228
10818,r019,All agencies -> Departments -> Department of Defense -> Defense Health Agency,All agencies,Departments,Department of Defense,Defense Health Agency,,4,178268,45716,2364,35033,36056,51412,0,7687
10818,r020,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,3027176,2135493,48584,35593,595733,201071,10703,0
10818,r021,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,2396124,756476,11723,1047218,505975,62485,0,12247
10818,r022,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,2354530,787865,26721,416694,1000208,83308,9151,30583
10818,r023,All agencies -> Departments -> Department of Defense -> Space Force,All agencies,Departments,Department of Defense,Space Force,,4,156391,97282,11652,47457,0,0,0,0
10818,r024,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,1626115,316972,705766,335022,222780,42857,0,2717
10818,r025,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,263846,0,0,18167,130916,85866,28898,0
10818,r026,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,12309129,1317610,9280032,782028,766281,128115,33124,1939
10818,r027,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,235000,1092,28750,110746,85479,8933,0,0
10818,r028,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,74880,1715,53884,8679,5137,5234,232,0
10818,r029,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,724182,6971,448391,137381,83683,45994,1761,0
10818,r030,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,14190,0,11494,2554,0,142,0,0
10818,r031,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,938163,729761,90939,0,79678,37193,39,553
10818,r032,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,2988434,410267,2132945,338610,98107,8505,0,0
10818,r033,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,2554182,408708,1872495,186416,78057,8505,0,0
10818,r034,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,141400,0,980,140420,0,0,0,0
10818,r035,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,292852,1559,259470,11774,20050,0,0,0
10818,r036,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,913953,51915,673337,106033,74583,6427,272,1386
10818,r037,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,45490,0,33445,0,12045,0,0,0
10818,r038,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,6374837,115889,5806847,78025,327569,15687,30820,0
10818,r039,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,49214523,9489778,765193,3232634,27719730,7106835,580013,320339
10818,r040,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,9405,35,0,0,1820,7550,0,0
10818,r041,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,112862,0,0,3299,89109,20022,432,0
10818,r042,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,337445,46928,0,144403,115908,30111,95,0
10818,r043,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,11777,0,0,0,7529,2500,1250,498
10818,r044,All agencies -> Departments -> Department of Health and Human Services -> Biomedical Advanced Research and Development Authority,All agencies,Departments,Department of Health and Human Services,Biomedical Advanced Research and Development Authority,,4,817834,143362,0,483869,41760,136694,0,12148
10818,r045,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,443602,82459,624,38176,213178,48659,35793,24714
