table_id,row_id,academic_institution_full_path,academic_institution_level_1,academic_institution_level_2,academic_institution_level_3,academic_institution_hierarchy_depth,field_doctorate_recipients
1225,r035,All institutions -> Top 52 U.S. institutions -> U. Southern California,All institutions,Top 52 U.S. institutions,U. Southern California,3,72
1225,r036,All institutions -> Top 52 U.S. institutions -> Brown U.,All institutions,Top 52 U.S. institutions,Brown U.,3,71
1225,r037,All institutions -> Top 52 U.S. institutions -> U. Arizona,All institutions,Top 52 U.S. institutions,U. Arizona,3,71
1225,r038,"All institutions -> Top 52 U.S. institutions -> U. Virginia, Charlottesville",All institutions,Top 52 U.S. institutions,"U. Virginia, Charlottesville",3,68
1225,r039,"All institutions -> Top 52 U.S. institutions -> Washington U., Saint Louis",All institutions,Top 52 U.S. institutions,"Washington U., Saint Louis",3,68
1225,r040,All institutions -> Top 52 U.S. institutions -> Boston U.,All institutions,Top 52 U.S. institutions,Boston U.,3,64
1225,r041,All institutions -> Top 52 U.S. institutions -> New York U.,All institutions,Top 52 U.S. institutions,New York U.,3,64
1225,r042,"All institutions -> Top 52 U.S. institutions -> Ohio State U., Columbus",All institutions,Top 52 U.S. institutions,"Ohio State U., Columbus",3,62
1225,r043,"All institutions -> Top 52 U.S. institutions -> U. Minnesota, Twin Cities",All institutions,Top 52 U.S. institutions,"U. Minnesota, Twin Cities",3,62
1225,r044,"All institutions -> Top 52 U.S. institutions -> U. North Carolina, Chapel Hill",All institutions,Top 52 U.S. institutions,"U. North Carolina, Chapel Hill",3,61
1225,r045,All institutions -> Top 52 U.S. institutions -> Rice U.,All institutions,Top 52 U.S. institutions,Rice U.,3,60
1225,r046,"All institutions -> Top 52 U.S. institutions -> Texas A&M U., College Station and Health Science Center",All institutions,Top 52 U.S. institutions,"Texas A&M U., College Station and Health Science Center",3,57
1225,r047,All institutions -> Top 52 U.S. institutions -> Michigan State U.,All institutions,Top 52 U.S. institutions,Michigan State U.,3,49
1225,r048,"All institutions -> Top 52 U.S. institutions -> U. California, Riverside",All institutions,Top 52 U.S. institutions,"U. California, Riverside",3,48
1225,r049,"All institutions -> Top 52 U.S. institutions -> SUNY, Binghamton U.",All institutions,Top 52 U.S. institutions,"SUNY, Binghamton U.",3,47
1225,r050,"All institutions -> Top 52 U.S. institutions -> U. Hawaii, Manoa",All institutions,Top 52 U.S. institutions,"U. Hawaii, Manoa",3,47
1225,r051,All institutions -> Top 52 U.S. institutions -> Case Western Reserve U.,All institutions,Top 52 U.S. institutions,Case Western Reserve U.,3,45
1225,r052,"All institutions -> Top 52 U.S. institutions -> SUNY, U. Buffalo",All institutions,Top 52 U.S. institutions,"SUNY, U. Buffalo",3,45
1225,r053,"All institutions -> Top 52 U.S. institutions -> U. California, Santa Barbara",All institutions,Top 52 U.S. institutions,"U. California, Santa Barbara",3,45
1225,r054,All institutions -> Top 52 U.S. institutions -> U. Rochester,All institutions,Top 52 U.S. institutions,U. Rochester,3,45
1225,r055,All institutions -> Top 52 U.S. institutions -> Wellesley C.,All institutions,Top 52 U.S. institutions,Wellesley C.,3,45
1225,r056,All institutions -> Other U.S. institutions,All institutions,Other U.S. institutions,,2,4089
