table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021_preliminary_
6431,r001,All agencies,All agencies,,,,,1,131030.2,129084.3,130720.4,130495.0,111779.9,113222.7,120916.2,128141.5,149705.6,173169.3
6431,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,,,
6431,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,2359.8,2256.4,2339.9,2338.7,2431.9,2345.0,2346.6,2546.8,2534.2,2698.4
6431,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Marketing Service,All agencies,Departments,Department of Agriculture,Agricultural Marketing Service,,4,4.3,5.0,5.7,6.8,6.7,7.2,7.2,7.7,7.0,7.0
6431,r005,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,1153.1,1086.3,1035.1,1085.7,1123.6,1154.5,1124.1,1188.9,1330.0,1436.0
6431,r006,All agencies -> Departments -> Department of Agriculture -> Animal and Plant Health Inspection Service,All agencies,Departments,Department of Agriculture,Animal and Plant Health Inspection Service,,4,31.8,31.3,37.1,34.2,39.1,39.1,38.5,39.1,39.5,41.5
6431,r007,All agencies -> Departments -> Department of Agriculture -> Economic Research Service,All agencies,Departments,Department of Agriculture,Economic Research Service,,4,80.2,78.6,77.0,74.4,94.4,81.5,86.6,82.2,81.7,87.0
6431,r008,All agencies -> Departments -> Department of Agriculture -> Foreign Agricultural Service,All agencies,Departments,Department of Agriculture,Foreign Agricultural Service,,4,0.7,0.7,0.2,0.6,0.2,0.2,0.0,0.0,0.0,0.0
6431,r009,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,364.8,349.9,337.5,343.9,349.0,343.3,342.6,332.6,326.4,376.7
6431,r010,"All agencies -> Departments -> Department of Agriculture -> Grain Inspection, Packers, and Stockyards Administration",All agencies,Departments,Department of Agriculture,"Grain Inspection, Packers, and Stockyards Administration",,4,6.7,6.2,7.6,8.1,8.0,0.3,na,na,na,na
6431,r011,All agencies -> Departments -> Department of Agriculture -> National Agricultural Statistics Service,All agencies,Departments,Department of Agriculture,National Agricultural Statistics Service,,4,7.4,7.5,9.4,9.3,9.3,9.4,9.5,9.5,9.0,9.5
6431,r012,All agencies -> Departments -> Department of Agriculture -> National Institute of Food and Agriculture,All agencies,Departments,Department of Agriculture,National Institute of Food and Agriculture,,4,706.8,688.0,824.4,772.3,798.0,706.1,735.3,884.0,737.9,737.9
6431,r013,All agencies -> Departments -> Department of Agriculture -> Rural Business-Cooperative Service,All agencies,Departments,Department of Agriculture,Rural Business-Cooperative Service,,4,3.9,3.0,5.8,3.5,3.6,3.3,2.8,2.8,2.8,2.8
