table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
4387,r024_10,<b>na</b>,Non-STEM,"Non-STEM, no bachelor's degree",2,1027141
4387,r024_11,<b>na</b>,Non-STEM,"Non-STEM, bachelor's degree or higher ",2,1689660
4387,r025_1,Non-STEM,2019 OCC,,1,2600
4387,r025_2,Non-STEM,Detailed occupations,,1,Artists and related workers
4387,r025_3,Non-STEM,"Total, all employed adults",Total,2,255633
4387,r025_4,Non-STEM,"Total, all employed adults",No bachelor's degree,2,115670
4387,r025_5,Non-STEM,"Total, all employed adults",Bachelor's degree or higher ,2,139963
4387,r025_6,Non-STEM,STEM,STEM total,2,na
4387,r025_7,Non-STEM,STEM,"STEM, no bachelor's degree (STW)",2,na
4387,r025_8,Non-STEM,STEM,"STEM, bachelor's degree or higher ",2,na
4387,r025_9,Non-STEM,Non-STEM,Non-STEM total,2,255633
4387,r025_10,Non-STEM,Non-STEM,"Non-STEM, no bachelor's degree",2,115670
4387,r025_11,Non-STEM,Non-STEM,"Non-STEM, bachelor's degree or higher ",2,139963
4387,r026_1,Non-STEM,2019 OCC,,1,2631
4387,r026_2,Non-STEM,Detailed occupations,,1,Commercial and industrial designers
4387,r026_3,Non-STEM,"Total, all employed adults",Total,2,16162
4387,r026_4,Non-STEM,"Total, all employed adults",No bachelor's degree,2,4140
4387,r026_5,Non-STEM,"Total, all employed adults",Bachelor's degree or higher ,2,12022
4387,r026_6,Non-STEM,STEM,STEM total,2,na
4387,r026_7,Non-STEM,STEM,"STEM, no bachelor's degree (STW)",2,na
4387,r026_8,Non-STEM,STEM,"STEM, bachelor's degree or higher ",2,na
4387,r026_9,Non-STEM,Non-STEM,Non-STEM total,2,16162
4387,r026_10,Non-STEM,Non-STEM,"Non-STEM, no bachelor's degree",2,4140
4387,r026_11,Non-STEM,Non-STEM,"Non-STEM, bachelor's degree or higher ",2,12022
4387,r027_1,Non-STEM,2019 OCC,,1,2632
4387,r027_2,Non-STEM,Detailed occupations,,1,Fashion designers
4387,r027_3,Non-STEM,"Total, all employed adults",Total,2,32734
4387,r027_4,Non-STEM,"Total, all employed adults",No bachelor's degree,2,11291
4387,r027_5,Non-STEM,"Total, all employed adults",Bachelor's degree or higher ,2,21443
4387,r027_6,Non-STEM,STEM,STEM total,2,na
4387,r027_7,Non-STEM,STEM,"STEM, no bachelor's degree (STW)",2,na
4387,r027_8,Non-STEM,STEM,"STEM, bachelor's degree or higher ",2,na
4387,r027_9,Non-STEM,Non-STEM,Non-STEM total,2,32734
4387,r027_10,Non-STEM,Non-STEM,"Non-STEM, no bachelor's degree",2,11291
4387,r027_11,Non-STEM,Non-STEM,"Non-STEM, bachelor's degree or higher ",2,21443
4387,r028_1,Non-STEM,2019 OCC,,1,2633
4387,r028_2,Non-STEM,Detailed occupations,,1,Floral designers
4387,r028_3,Non-STEM,"Total, all employed adults",Total,2,62556
4387,r028_4,Non-STEM,"Total, all employed adults",No bachelor's degree,2,50065
4387,r028_5,Non-STEM,"Total, all employed adults",Bachelor's degree or higher ,2,12491
4387,r028_6,Non-STEM,STEM,STEM total,2,na
4387,r028_7,Non-STEM,STEM,"STEM, no bachelor's degree (STW)",2,na
4387,r028_8,Non-STEM,STEM,"STEM, bachelor's degree or higher ",2,na
4387,r028_9,Non-STEM,Non-STEM,Non-STEM total,2,62556
4387,r028_10,Non-STEM,Non-STEM,"Non-STEM, no bachelor's degree",2,50065
4387,r028_11,Non-STEM,Non-STEM,"Non-STEM, bachelor's degree or higher ",2,12491
4387,r029_1,Non-STEM,2019 OCC,,1,2634
4387,r029_2,Non-STEM,Detailed occupations,,1,Graphic designers
4387,r029_3,Non-STEM,"Total, all employed adults",Total,2,321243
4387,r029_4,Non-STEM,"Total, all employed adults",No bachelor's degree,2,110357
4387,r029_5,Non-STEM,"Total, all employed adults",Bachelor's degree or higher ,2,210886
4387,r029_6,Non-STEM,STEM,STEM total,2,na
4387,r029_7,Non-STEM,STEM,"STEM, no bachelor's degree (STW)",2,na
4387,r029_8,Non-STEM,STEM,"STEM, bachelor's degree or higher ",2,na
4387,r029_9,Non-STEM,Non-STEM,Non-STEM total,2,321243
4387,r029_10,Non-STEM,Non-STEM,"Non-STEM, no bachelor's degree",2,110357
4387,r029_11,Non-STEM,Non-STEM,"Non-STEM, bachelor's degree or higher ",2,210886
4387,r030_1,Non-STEM,2019 OCC,,1,2635
4387,r030_2,Non-STEM,Detailed occupations,,1,Interior designers
4387,r030_3,Non-STEM,"Total, all employed adults",Total,2,104923
4387,r030_4,Non-STEM,"Total, all employed adults",No bachelor's degree,2,35436
4387,r030_5,Non-STEM,"Total, all employed adults",Bachelor's degree or higher ,2,69487
4387,r030_6,Non-STEM,STEM,STEM total,2,na
4387,r030_7,Non-STEM,STEM,"STEM, no bachelor's degree (STW)",2,na
4387,r030_8,Non-STEM,STEM,"STEM, bachelor's degree or higher ",2,na
4387,r030_9,Non-STEM,Non-STEM,Non-STEM total,2,104923
4387,r030_10,Non-STEM,Non-STEM,"Non-STEM, no bachelor's degree",2,35436
4387,r030_11,Non-STEM,Non-STEM,"Non-STEM, bachelor's degree or higher ",2,69487
4387,r031_1,Non-STEM,2019 OCC,,1,2636
4387,r031_2,Non-STEM,Detailed occupations,,1,Merchandise displayers and window trimmers
4387,r031_3,Non-STEM,"Total, all employed adults",Total,2,20709
4387,r031_4,Non-STEM,"Total, all employed adults",No bachelor's degree,2,14135
4387,r031_5,Non-STEM,"Total, all employed adults",Bachelor's degree or higher ,2,6574
4387,r031_6,Non-STEM,STEM,STEM total,2,na
4387,r031_7,Non-STEM,STEM,"STEM, no bachelor's degree (STW)",2,na
4387,r031_8,Non-STEM,STEM,"STEM, bachelor's degree or higher ",2,na
4387,r031_9,Non-STEM,Non-STEM,Non-STEM total,2,20709
4387,r031_10,Non-STEM,Non-STEM,"Non-STEM, no bachelor's degree",2,14135
4387,r031_11,Non-STEM,Non-STEM,"Non-STEM, bachelor's degree or higher ",2,6574
4387,r032_1,Non-STEM,2019 OCC,,1,2640
4387,r032_2,Non-STEM,Detailed occupations,,1,Other designers
4387,r032_3,Non-STEM,"Total, all employed adults",Total,2,345090
4387,r032_4,Non-STEM,"Total, all employed adults",No bachelor's degree,2,136979
4387,r032_5,Non-STEM,"Total, all employed adults",Bachelor's degree or higher ,2,208111
4387,r032_6,Non-STEM,STEM,STEM total,2,na
4387,r032_7,Non-STEM,STEM,"STEM, no bachelor's degree (STW)",2,na
4387,r032_8,Non-STEM,STEM,"STEM, bachelor's degree or higher ",2,na
4387,r032_9,Non-STEM,Non-STEM,Non-STEM total,2,345090
4387,r032_10,Non-STEM,Non-STEM,"Non-STEM, no bachelor's degree",2,136979
4387,r032_11,Non-STEM,Non-STEM,"Non-STEM, bachelor's degree or higher ",2,208111
4387,r033_1,Non-STEM,2019 OCC,,1,2700
4387,r033_2,Non-STEM,Detailed occupations,,1,Actors
4387,r033_3,Non-STEM,"Total, all employed adults",Total,2,50272
4387,r033_4,Non-STEM,"Total, all employed adults",No bachelor's degree,2,19787
4387,r033_5,Non-STEM,"Total, all employed adults",Bachelor's degree or higher ,2,30485
4387,r033_6,Non-STEM,STEM,STEM total,2,na
4387,r033_7,Non-STEM,STEM,"STEM, no bachelor's degree (STW)",2,na
4387,r033_8,Non-STEM,STEM,"STEM, bachelor's degree or higher ",2,na
4387,r033_9,Non-STEM,Non-STEM,Non-STEM total,2,50272
4387,r033_10,Non-STEM,Non-STEM,"Non-STEM, no bachelor's degree",2,19787
4387,r033_11,Non-STEM,Non-STEM,"Non-STEM, bachelor's degree or higher ",2,30485
4387,r034_1,Non-STEM,2019 OCC,,1,2710
4387,r034_2,Non-STEM,Detailed occupations,,1,Producers and directors
4387,r034_3,Non-STEM,"Total, all employed adults",Total,2,172311
4387,r034_4,Non-STEM,"Total, all employed adults",No bachelor's degree,2,43088
4387,r034_5,Non-STEM,"Total, all employed adults",Bachelor's degree or higher ,2,129223
4387,r034_6,Non-STEM,STEM,STEM total,2,na
4387,r034_7,Non-STEM,STEM,"STEM, no bachelor's degree (STW)",2,na
4387,r034_8,Non-STEM,STEM,"STEM, bachelor's degree or higher ",2,na
4387,r034_9,Non-STEM,Non-STEM,Non-STEM total,2,172311
4387,r034_10,Non-STEM,Non-STEM,"Non-STEM, no bachelor's degree",2,43088
4387,r034_11,Non-STEM,Non-STEM,"Non-STEM, bachelor's degree or higher ",2,129223
4387,r035_1,Non-STEM,2019 OCC,,1,2721
4387,r035_2,Non-STEM,Detailed occupations,,1,Athletes and sports competitors
4387,r035_3,Non-STEM,"Total, all employed adults",Total,2,39562
4387,r035_4,Non-STEM,"Total, all employed adults",No bachelor's degree,2,17137
4387,r035_5,Non-STEM,"Total, all employed adults",Bachelor's degree or higher ,2,22425
4387,r035_6,Non-STEM,STEM,STEM total,2,na
4387,r035_7,Non-STEM,STEM,"STEM, no bachelor's degree (STW)",2,na
