table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018
1976,r022,World -> Europe -> EU -> Austria,World,Europe,EU,Austria,4,18720,22859,25982,28283,30949,36398,40160,35390,34689,40343,38725,41487,42656,36762,38111,39096,43547
1976,r023,World -> Europe -> EU -> Belgium,World,Europe,EU,Belgium,4,25227,29699,32967,34747,35498,40351,43475,38411,40208,43224,40980,43058,44825,38246,39962,42197,48098
1976,r024,World -> Europe -> EU -> Bulgaria,World,Europe,EU,Bulgaria,4,600,793,1020,1217,1393,1954,2065,2010,2336,2923,2684,2885,3127,3078,3384,3818,4332
1976,r025,World -> Europe -> EU -> Czechia,World,Europe,EU,Czechia,4,8615,10356,13206,15895,19203,24496,29112,24546,26725,31192,29200,29572,32152,29213,31121,34246,37910
1976,r026,World -> Europe -> EU -> Denmark,World,Europe,EU,Denmark,4,15537,18377,20536,20527,22744,26265,30667,28649,29676,31194,30283,33687,34885,33495,36002,36047,39550
1976,r027,World -> Europe -> EU -> Finland,World,Europe,EU,Finland,4,18418,22501,25828,27295,29432,36188,39661,30118,29551,31258,25783,28472,29900,25782,26119,27319,29920
1976,r028,World -> Europe -> EU -> France,World,Europe,EU,France,4,139906,165821,184906,186877,196612,222328,239576,215523,211079,225957,214084,226372,232954,203165,210077,219467,237213
1976,r029,World -> Europe -> EU -> Germany,World,Europe,EU,Germany,4,288638,351621,400386,408897,441394,521351,551564,450368,506328,582885,550133,583970,625664,547109,561461,577730,631688
1976,r030,World -> Europe -> EU -> Greece,World,Europe,EU,Greece,4,3926,5211,6209,6490,7083,7786,7732,7092,6887,6034,5775,6099,5946,5167,5107,5246,5978
1976,r031,World -> Europe -> EU -> Hungary,World,Europe,EU,Hungary,4,6711,9121,11440,13109,14126,16884,18272,14783,16227,18178,16533,18187,19687,18524,18272,19593,20958
1976,r032,World -> Europe -> EU -> Ireland,World,Europe,EU,Ireland,4,29011,30698,33379,34393,34874,41168,43003,44778,42872,48469,45881,47016,52418,93424,95598,95278,111610
1976,r033,World -> Europe -> EU -> Italy,World,Europe,EU,Italy,4,103430,123980,140505,141875,150609,174152,185796,159229,163233,173562,157509,163832,168010,146323,150011,153172,165572
1976,r034,World -> Europe -> EU -> Netherlands,World,Europe,EU,Netherlands,4,36233,43506,50919,53477,58673,69514,74362,61795,63496,69200,62376,63359,64876,59201,61056,64412,71497
1976,r035,World -> Europe -> EU -> Poland,World,Europe,EU,Poland,4,10907,13291,15987,19056,21841,27161,34566,29733,30862,35197,34542,35662,39588,36192,36092,39126,42488
1976,r036,World -> Europe -> EU -> Portugal,World,Europe,EU,Portugal,4,5690,6648,7503,7627,8041,9599,10175,9061,9286,9415,8345,9031,9436,8257,8676,9067,9971
1976,r037,World -> Europe -> EU -> Romania,World,Europe,EU,Romania,4,2085,2788,3350,4225,5914,8453,10913,8789,9138,11110,10447,13835,14855,13775,15117,17260,20283
1976,r038,World -> Europe -> EU -> Slovakia,World,Europe,EU,Slovakia,4,1871,2677,3324,3800,4785,6821,9171,7019,8518,9841,9401,9537,10334,9017,9673,10111,11339
1976,r039,World -> Europe -> EU -> Spain,World,Europe,EU,Spain,4,49626,62368,71762,75180,82603,95193,106269,95306,88028,94505,85711,92479,97427,88237,90628,94492,103802
1976,r040,World -> Europe -> EU -> Sweden,World,Europe,EU,Sweden,4,36921,46338,56433,57350,61723,70923,71399,55336,69136,78940,73067,78310,76538,71958,72091,74896,80591
1976,r041,World -> Europe -> EU -> United Kingdom,World,Europe,EU,United Kingdom,4,141500,159061,183496,187117,199142,217447,213870,163170,175914,192433,190723,197782,216214,208788,198242,195211,212220
1976,r042,World -> Europe -> Other Europe,World,Europe,Other Europe,,3,89007,104703,128272,148834,171463,213927,264173,204360,236935,290597,292397,308764,290705,230486,233243,258047,271960
1976,r043,World -> Europe -> Other Europe -> Norway,World,Europe,Other Europe,Norway,4,9467,11063,12493,13901,15392,19306,22515,19611,21181,23190,23129,24210,23528,18972,18290,19686,21141
1976,r044,World -> Europe -> Other Europe -> Russia,World,Europe,Other Europe,Russia,4,24409,28015,38870,49780,62879,86106,113056,71272,88660,116683,122822,129939,114025,67454,67420,78292,82591
1976,r045,World -> Europe -> Other Europe -> Switzerland,World,Europe,Other Europe,Switzerland,4,42689,49447,56409,59406,64127,71832,84133,79647,86797,104310,99382,103327,105523,100218,102465,104794,113854
1976,r046,World -> Europe -> Other Europe -> Turkey,World,Europe,Other Europe,Turkey,4,10115,13131,16518,20671,22736,28022,33514,26011,29978,33246,32569,37320,36178,36906,36972,44798,40781
1976,r047,World -> Europe -> Other Europe -> Ukraine,World,Europe,Other Europe,Ukraine,4,2327,3047,3983,5076,6330,8661,10954,7820,10319,13167,14495,13968,11452,6936,8097,10477,13592
1976,r048,World -> Middle East,World,Middle East,,,2,38103,41944,48540,54314,64490,83511,98217,100396,111269,122348,123317,123611,133202,127863,137341,147140,148539
1976,r049,World -> Middle East -> Bahrain,World,Middle East,Bahrain,,3,379,408,453,569,714,883,1067,926,1049,1133,1196,1258,1323,1223,1347,1410,1553
1976,r050,World -> Middle East -> Iran,World,Middle East,Iran,,3,9137,10992,13067,14964,19601,24926,28427,34009,36501,37544,29494,21675,25388,23587,26530,29133,21451
1976,r051,World -> Middle East -> Israel,World,Middle East,Israel,,3,14274,14583,15689,16429,18087,20797,24279,24913,26960,29639,30526,34548,36023,35959,37609,40940,43024
1976,r052,World -> Middle East -> Jordan,World,Middle East,Jordan,,3,1007,997,1137,1207,1442,1741,2051,2051,1960,1895,2021,2194,2390,2489,2753,2825,3184
1976,r053,World -> Middle East -> Kuwait,World,Middle East,Kuwait,,3,1052,1216,1573,1779,1551,2029,2611,2501,2923,3473,4246,4074,3646,2363,2998,3314,4034
1976,r054,World -> Middle East -> Qatar,World,Middle East,Qatar,,3,789,1161,1979,2478,2985,6451,8779,6497,8088,11242,13701,14319,15147,10117,9112,9421,11142
1976,r055,World -> Middle East -> Saudi Arabia,World,Middle East,Saudi Arabia,,3,7192,7748,8870,10048,11521,15985,18573,19290,22950,25198,28877,31420,33970,36538,37681,39765,42806
1976,r056,World -> Middle East -> United Arab Emirates,World,Middle East,United Arab Emirates,,3,4274,4839,5772,6839,8588,10699,12430,10209,10838,12222,13257,14122,15313,15588,19311,20332,21344
1976,r057,World -> Africa,World,Africa,,,2,21489,26978,33408,39019,42882,48835,55393,55431,63861,70528,76554,83064,88306,79565,75134,73402,81576
1976,r058,World -> Africa -> Cameroon,World,Africa,Cameroon,,3,248,297,347,377,412,460,568,585,593,668,665,730,760,664,732,774,873
1976,r059,World -> Africa -> Egypt,World,Africa,Egypt,,3,2408,1973,2446,2929,3291,4065,5088,5680,6469,8187,9795,9145,8924,8895,8888,8388,10588
1976,r060,World -> Africa -> Kenya,World,Africa,Kenya,,3,330,398,444,476,625,769,868,847,772,813,1036,1061,1112,1195,1262,1248,1371
1976,r061,World -> Africa -> Morocco,World,Africa,Morocco,,3,3412,3955,4412,5225,5471,6489,7267,7237,7969,7984,7677,8824,9559,7973,8550,9476,10434
1976,r062,World -> Africa -> Nigeria,World,Africa,Nigeria,,3,5285,6054,7934,10576,14813,17919,22797,22407,25528,29894,34344,41637,46882,41449,36695,33103,36919
1976,r063,World -> Africa -> Senegal,World,Africa,Senegal,,3,259,317,362,371,381,436,526,516,522,613,567,577,594,479,554,628,704
1976,r064,World -> Africa -> South Africa,World,Africa,South Africa,,3,8459,12659,15986,17490,16101,16732,15887,15846,19406,19692,19765,18333,17694,16439,15782,16935,17907
1976,r065,World -> Africa -> Tunisia,World,Africa,Tunisia,,3,1089,1325,1477,1576,1786,1964,2392,2313,2602,2677,2704,2756,2779,2469,2670,2850,2780
1976,r066,World -> Africa -> Zimbabwe,World,Africa,Zimbabwe,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,r067,World -> Asia,World,Asia,,,2,1025302,1160870,1308641,1404968,1506871,1701061,1912443,1893560,2296871,2606974,2781662,2826494,2996073,3037681,3179564,3438543,3798970
1976,r068,World -> Asia -> Bangladesh,World,Asia,Bangladesh,,3,2036,2116,2206,2282,2491,2714,3016,3791,4057,4082,4173,4936,5804,6586,7955,9197,10452
1976,r069,World -> Asia -> China,World,Asia,China,,3,215155,257598,291181,345215,419766,536684,695414,751678,928671,1134976,1275299,1431468,1574041,1644512,1697668,1905819,2184420
1976,r070,World -> Asia -> India,World,Asia,India,,3,29105,34491,43015,51823,59229,75447,82250,89370,110452,133384,129981,133129,147204,161211,169194,190867,209216
1976,r071,World -> Asia -> Indonesia,World,Asia,Indonesia,,3,14983,18597,19947,19760,21882,27618,34789,34425,43373,50486,52126,56841,55504,52559,54946,58626,58859
1976,r072,World -> Asia -> Japan,World,Asia,Japan,,3,566996,627454,686595,689936,668540,685795,740750,685064,792586,821220,841816,690879,668066,634329,710755,672049,703853
1976,r073,World -> Asia -> Malaysia,World,Asia,Malaysia,,3,14873,16890,19742,18917,22067,23699,25134,19941,26382,29846,32936,33990,35124,34289,32990,35573,39907
1976,r074,World -> Asia -> Pakistan,World,Asia,Pakistan,,3,2755,3546,4864,6032,7033,7709,8368,7363,8724,10821,11466,11551,12834,13581,14063,15560,14695
1976,r075,World -> Asia -> Philippines,World,Asia,Philippines,,3,5698,5270,5928,6332,7268,9444,8905,9663,10402,11494,12745,11297,12707,13609,14880,15457,15057
1976,r076,World -> Asia -> Singapore,World,Asia,Singapore,,3,16425,17347,22598,24441,29417,32309,28844,29083,38434,43702,44717,43755,45801,44446,45567,52713,57592
1976,r077,World -> Asia -> South Korea,World,Asia,South Korea,,3,91193,101326,124874,143755,162476,183111,163089,150630,196751,222166,225748,245557,259776,255700,249018,279982,294374
1976,r078,World -> Asia -> Sri Lanka,World,Asia,Sri Lanka,,3,493,562,638,817,2027,991,887,927,1210,1345,1225,1292,1198,1171,1105,1223,1249
1976,r079,World -> Asia -> Taiwan,World,Asia,Taiwan,,3,51035,58279,66763,72602,77399,82539,83348,76722,96014,103040,104212,109874,121760,121577,123745,137070,139682
1976,r080,World -> Asia -> Thailand,World,Asia,Thailand,,3,13039,15675,18193,20471,23936,28590,32208,28124,32354,32089,35159,39147,34411,33826,34432,35519,38940
1976,r081,World -> Asia -> Vietnam,World,Asia,Vietnam,,3,1516,1719,2098,2584,3340,4409,5441,6780,7460,8322,10057,12776,21842,20285,23248,28889,30674
1976,r082,World -> Oceania,World,Oceania,,,2,31693,40281,48577,52630,55783,68354,72350,71443,87932,103233,104936,97401,93589,78759,80095,88604,89172
1976,r083,World -> Oceania -> Australia,World,Oceania,Australia,,3,28750,36534,44101,47709,51368,62856,67412,66843,82562,97327,98617,90625,86540,72488,73899,81653,81960
1976,r084,World -> Oceania -> New Zealand,World,Oceania,New Zealand,,3,2943,3748,4475,4921,4415,5498,4938,4600,5369,5905,6319,6776,7048,6271,6196,6951,7212
