table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
10880,r039,1971,Extramural,United States and U.S. territories,State and local governments,3,141
10880,r040,1971,Extramural,Non-U.S. performers,,2,63
10880,r041,1972,Total,,,1,16496
10880,r042,1972,Intramural,Federal agenciesa,,2,4589
10880,r043,1972,Intramural,FFRDCs,,2,1506
10880,r044,1972,Extramural,United States and U.S. territories,Businesses,3,7716
10880,r045,1972,Extramural,United States and U.S. territories,Higher educationb,3,1904
10880,r046,1972,Extramural,United States and U.S. territories,Nonprofit organizations,3,515
10880,r047,1972,Extramural,United States and U.S. territories,State and local governments,3,207
10880,r048,1972,Extramural,Non-U.S. performers,,2,60
10880,r049,1973,Total,,,1,16800
10880,r050,1973,Intramural,Federal agenciesa,,2,4762
10880,r051,1973,Intramural,FFRDCs,,2,1491
10880,r052,1973,Extramural,United States and U.S. territories,Businesses,3,7731
10880,r053,1973,Extramural,United States and U.S. territories,Higher educationb,3,1917
10880,r054,1973,Extramural,United States and U.S. territories,Nonprofit organizations,3,578
10880,r055,1973,Extramural,United States and U.S. territories,State and local governments,3,257
10880,r056,1973,Extramural,Non-U.S. performers,,2,64
10880,r057,1974,Total,,,1,17410
10880,r058,1974,Intramural,Federal agenciesa,,2,4911
10880,r059,1974,Intramural,FFRDCs,,2,1581
10880,r060,1974,Extramural,United States and U.S. territories,Businesses,3,7752
10880,r061,1974,Extramural,United States and U.S. territories,Higher educationb,3,2214
10880,r062,1974,Extramural,United States and U.S. territories,Nonprofit organizations,3,672
10880,r063,1974,Extramural,United States and U.S. territories,State and local governments,3,214
10880,r064,1974,Extramural,Non-U.S. performers,,2,65
10880,r065,1975,Total,,,1,19039
10880,r066,1975,Intramural,Federal agenciesa,,2,5354
10880,r067,1975,Intramural,FFRDCs,,2,1859
10880,r068,1975,Extramural,United States and U.S. territories,Businesses,3,8423
10880,r069,1975,Extramural,United States and U.S. territories,Higher educationb,3,2411
10880,r070,1975,Extramural,United States and U.S. territories,Nonprofit organizations,3,702
10880,r071,1975,Extramural,United States and U.S. territories,State and local governments,3,228
10880,r072,1975,Extramural,Non-U.S. performers,,2,62
10880,r073,1976,Total,,,1,20780
10880,r074,1976,Intramural,Federal agenciesa,,2,5769
10880,r075,1976,Intramural,FFRDCs,,2,2106
10880,r076,1976,Extramural,United States and U.S. territories,Businesses,3,9340
10880,r077,1976,Extramural,United States and U.S. territories,Higher educationb,3,2552
10880,r078,1976,Extramural,United States and U.S. territories,Nonprofit organizations,3,709
10880,r079,1976,Extramural,United States and U.S. territories,State and local governments,3,231
10880,r080,1976,Extramural,Non-U.S. performers,,2,73
10880,r081,1977,Total,,,1,23450
10880,r082,1977,Intramural,Federal agenciesa,,2,6012
10880,r083,1977,Intramural,FFRDCs,,2,2690
10880,r084,1977,Extramural,United States and U.S. territories,Businesses,3,10717
10880,r085,1977,Extramural,United States and U.S. territories,Higher educationb,3,2905
10880,r086,1977,Extramural,United States and U.S. territories,Nonprofit organizations,3,800
10880,r087,1977,Extramural,United States and U.S. territories,State and local governments,3,238
10880,r088,1977,Extramural,Non-U.S. performers,,2,88
10880,r089,1978,Total,,,1,25845
10880,r090,1978,Intramural,Federal agenciesa,,2,6810
10880,r091,1978,Intramural,FFRDCs,,2,2870
10880,r092,1978,Extramural,United States and U.S. territories,Businesses,3,11400
10880,r093,1978,Extramural,United States and U.S. territories,Higher educationb,3,3375
10880,r094,1978,Extramural,United States and U.S. territories,Nonprofit organizations,3,998
10880,r095,1978,Extramural,United States and U.S. territories,State and local governments,3,268
10880,r096,1978,Extramural,Non-U.S. performers,,2,123
10880,r097,1979,Total,,,1,28145
10880,r098,1979,Intramural,Federal agenciesa,,2,7418
10880,r099,1979,Intramural,FFRDCs,,2,3175
10880,r100,1979,Extramural,United States and U.S. territories,Businesses,3,12172
10880,r101,1979,Extramural,United States and U.S. territories,Higher educationb,3,3889
10880,r102,1979,Extramural,United States and U.S. territories,Nonprofit organizations,3,1026
10880,r103,1979,Extramural,United States and U.S. territories,State and local governments,3,310
10880,r104,1979,Extramural,Non-U.S. performers,,2,155
10880,r105,1980,Total,,,1,29830
10880,r106,1980,Intramural,Federal agenciesa,,2,7632
10880,r107,1980,Intramural,FFRDCs,,2,3383
10880,r108,1980,Extramural,United States and U.S. territories,Businesses,3,12969
10880,r109,1980,Extramural,United States and U.S. territories,Higher educationb,3,4263
10880,r110,1980,Extramural,United States and U.S. territories,Nonprofit organizations,3,1106
10880,r111,1980,Extramural,United States and U.S. territories,State and local governments,3,266
10880,r112,1980,Extramural,Non-U.S. performers,,2,211
10880,r113,1981,Total,,,1,33104
10880,r114,1981,Intramural,Federal agenciesa,,2,8426
10880,r115,1981,Intramural,FFRDCs,,2,3730
10880,r116,1981,Extramural,United States and U.S. territories,Businesses,3,14868
10880,r117,1981,Extramural,United States and U.S. territories,Higher educationb,3,4466
10880,r118,1981,Extramural,United States and U.S. territories,Nonprofit organizations,3,1069
10880,r119,1981,Extramural,United States and U.S. territories,State and local governments,3,222
10880,r120,1981,Extramural,Non-U.S. performers,,2,323
10880,r121,1982,Total,,,1,36433
10880,r122,1982,Intramural,Federal agenciesa,,2,9141
10880,r123,1982,Intramural,FFRDCs,,2,4004
10880,r124,1982,Extramural,United States and U.S. territories,Businesses,3,17192
10880,r125,1982,Extramural,United States and U.S. territories,Higher educationb,3,4605
10880,r126,1982,Extramural,United States and U.S. territories,Nonprofit organizations,3,1092
10880,r127,1982,Extramural,United States and U.S. territories,State and local governments,3,184
10880,r128,1982,Extramural,Non-U.S. performers,,2,214
10880,r129,1983,Total,,,1,38712
10880,r130,1983,Intramural,Federal agenciesa,,2,10582
10880,r131,1983,Intramural,FFRDCs,,2,4476
10880,r132,1983,Extramural,United States and U.S. territories,Businesses,3,17020
10880,r133,1983,Extramural,United States and U.S. territories,Higher educationb,3,4966
10880,r134,1983,Extramural,United States and U.S. territories,Nonprofit organizations,3,1242
10880,r135,1983,Extramural,United States and U.S. territories,State and local governments,3,186
10880,r136,1983,Extramural,Non-U.S. performers,,2,240
10880,r137,1984,Total,,,1,42225
10880,r138,1984,Intramural,Federal agenciesa,,2,11572
10880,r139,1984,Intramural,FFRDCs,,2,4691
10880,r140,1984,Extramural,United States and U.S. territories,Businesses,3,18610
10880,r141,1984,Extramural,United States and U.S. territories,Higher educationb,3,5547
10880,r142,1984,Extramural,United States and U.S. territories,Nonprofit organizations,3,1497
10880,r143,1984,Extramural,United States and U.S. territories,State and local governments,3,131
10880,r144,1984,Extramural,Non-U.S. performers,,2,176
10880,r145,1985,Total,,,1,48360
10880,r146,1985,Intramural,Federal agenciesa,,2,12945
10880,r147,1985,Intramural,FFRDCs,,2,5296
10880,r148,1985,Extramural,United States and U.S. territories,Businesses,3,21705
10880,r149,1985,Extramural,United States and U.S. territories,Higher educationb,3,6340
10880,r150,1985,Extramural,United States and U.S. territories,Nonprofit organizations,3,1699
10880,r151,1985,Extramural,United States and U.S. territories,State and local governments,3,129
10880,r152,1985,Extramural,Non-U.S. performers,,2,245
10880,r153,1986,Total,,,1,51412
10880,r154,1986,Intramural,Federal agenciesa,,2,13535
10880,r155,1986,Intramural,FFRDCs,,2,5016
10880,r156,1986,Extramural,United States and U.S. territories,Businesses,3,24201
10880,r157,1986,Extramural,United States and U.S. territories,Higher educationb,3,6559
10880,r158,1986,Extramural,United States and U.S. territories,Nonprofit organizations,3,1677
10880,r159,1986,Extramural,United States and U.S. territories,State and local governments,3,128
10880,r160,1986,Extramural,Non-U.S. performers,,2,296
10880,r161,1987,Total,,,1,55254
10880,r162,1987,Intramural,Federal agenciesa,,2,13413
10880,r163,1987,Intramural,FFRDCs,,2,5580
10880,r164,1987,Extramural,United States and U.S. territories,Businesses,3,26768
10880,r165,1987,Extramural,United States and U.S. territories,Higher educationb,3,7337
10880,r166,1987,Extramural,United States and U.S. territories,Nonprofit organizations,3,1711
10880,r167,1987,Extramural,United States and U.S. territories,State and local governments,3,148
10880,r168,1987,Extramural,Non-U.S. performers,,2,295
10880,r169,1988,Total,,,1,56769
10880,r170,1988,Intramural,Federal agenciesa,,2,14115
10880,r171,1988,Intramural,FFRDCs,,2,5891
10880,r172,1988,Extramural,United States and U.S. territories,Businesses,3,26719
10880,r173,1988,Extramural,United States and U.S. territories,Higher educationb,3,7828
10880,r174,1988,Extramural,United States and U.S. territories,Nonprofit organizations,3,1683
10880,r175,1988,Extramural,United States and U.S. territories,State and local governments,3,142
10880,r176,1988,Extramural,Non-U.S. performers,,2,392
10880,r177,1989,Total,,,1,61406
10880,r178,1989,Intramural,Federal agenciesa,,2,15025
10880,r179,1989,Intramural,FFRDCs,,2,6075
10880,r180,1989,Extramural,United States and U.S. territories,Businesses,3,28548
10880,r181,1989,Extramural,United States and U.S. territories,Higher educationb,3,8672
10880,r182,1989,Extramural,United States and U.S. territories,Nonprofit organizations,3,2000
10880,r183,1989,Extramural,United States and U.S. territories,State and local governments,3,167
10880,r184,1989,Extramural,Non-U.S. performers,,2,919
10880,r185,1990,Total,,,1,63559
10880,r186,1990,Intramural,Federal agenciesa,,2,15849
10880,r187,1990,Intramural,FFRDCs,,2,6398
10880,r188,1990,Extramural,United States and U.S. territories,Businesses,3,29370
10880,r189,1990,Extramural,United States and U.S. territories,Higher educationb,3,9138
10880,r190,1990,Extramural,United States and U.S. territories,Nonprofit organizations,3,2248
10880,r191,1990,Extramural,United States and U.S. territories,State and local governments,3,214
10880,r192,1990,Extramural,Non-U.S. performers,,2,343
10880,r193,1991,Total,,,1,61295
10880,r194,1991,Intramural,Federal agenciesa,,2,15138
10880,r195,1991,Intramural,FFRDCs,,2,6451
10880,r196,1991,Extramural,United States and U.S. territories,Businesses,3,26421
10880,r197,1991,Extramural,United States and U.S. territories,Higher educationb,3,10169
10880,r198,1991,Extramural,United States and U.S. territories,Nonprofit organizations,3,2637
10880,r199,1991,Extramural,United States and U.S. territories,State and local governments,3,215
10880,r200,1991,Extramural,Non-U.S. performers,,2,264
10880,r201,1992,Total,,,1,65593
10880,r202,1992,Intramural,Federal agenciesa,,2,15583
10880,r203,1992,Intramural,FFRDCs,,2,6718
10880,r204,1992,Extramural,United States and U.S. territories,Businesses,3,29745
10880,r205,1992,Extramural,United States and U.S. territories,Higher educationb,3,10271
10880,r206,1992,Extramural,United States and U.S. territories,Nonprofit organizations,3,2804
10880,r207,1992,Extramural,United States and U.S. territories,State and local governments,3,184
10880,r208,1992,Extramural,Non-U.S. performers,,2,288
10880,r209,1993,Total,,,1,67314
10880,r210,1993,Intramural,Federal agenciesa,,2,16663
10880,r211,1993,Intramural,FFRDCs,,2,5819
10880,r212,1993,Extramural,United States and U.S. territories,Businesses,3,30219
10880,r213,1993,Extramural,United States and U.S. territories,Higher educationb,3,11208
10880,r214,1993,Extramural,United States and U.S. territories,Nonprofit organizations,3,2812
10880,r215,1993,Extramural,United States and U.S. territories,State and local governments,3,320
10880,r216,1993,Extramural,Non-U.S. performers,,2,272
10880,r217,1994,Total,,,1,67235
10880,r218,1994,Intramural,Federal agenciesa,,2,16132
10880,r219,1994,Intramural,FFRDCs,,2,5322
10880,r220,1994,Extramural,United States and U.S. territories,Businesses,3,30455
10880,r221,1994,Extramural,United States and U.S. territories,Higher educationb,3,11797
10880,r222,1994,Extramural,United States and U.S. territories,Nonprofit organizations,3,2937
10880,r223,1994,Extramural,United States and U.S. territories,State and local governments,3,325
10880,r224,1994,Extramural,Non-U.S. performers,,2,267
10880,r225,1995,Total,,,1,68187
10880,r226,1995,Intramural,Federal agenciesa,,2,17025
10880,r227,1995,Intramural,FFRDCs,,2,5588
10880,r228,1995,Extramural,United States and U.S. territories,Businesses,3,30236
10880,r229,1995,Extramural,United States and U.S. territories,Higher educationb,3,11928
10880,r230,1995,Extramural,United States and U.S. territories,Nonprofit organizations,3,2834
10880,r231,1995,Extramural,United States and U.S. territories,State and local governments,3,316
10880,r232,1995,Extramural,Non-U.S. performers,,2,259
10880,r233,1996,Total,,,1,67653
10880,r234,1996,Intramural,Federal agenciesa,,2,16540
10880,r235,1996,Intramural,FFRDCs,,2,5339
10880,r236,1996,Extramural,United States and U.S. territories,Businesses,3,30374
10880,r237,1996,Extramural,United States and U.S. territories,Higher educationb,3,11978
10880,r238,1996,Extramural,United States and U.S. territories,Nonprofit organizations,3,2887
10880,r239,1996,Extramural,United States and U.S. territories,State and local governments,3,247
10880,r240,1996,Extramural,Non-U.S. performers,,2,288
10880,r241,1997,Total,,,1,69827
10880,r242,1997,Intramural,Federal agenciesa,,2,16718
10880,r243,1997,Intramural,FFRDCs,,2,5650
10880,r244,1997,Extramural,United States and U.S. territories,Businesses,3,31419
10880,r245,1997,Extramural,United States and U.S. territories,Higher educationb,3,12559
10880,r246,1997,Extramural,United States and U.S. territories,Nonprofit organizations,3,2962
10880,r247,1997,Extramural,United States and U.S. territories,State and local governments,3,261
10880,r248,1997,Extramural,Non-U.S. performers,,2,258
10880,r249,1998,Total,,,1,72101
10880,r250,1998,Intramural,Federal agenciesa,,2,17122
10880,r251,1998,Intramural,FFRDCs,,2,5682
10880,r252,1998,Extramural,United States and U.S. territories,Businesses,3,31999
10880,r253,1998,Extramural,United States and U.S. territories,Higher educationb,3,13381
10880,r254,1998,Extramural,United States and U.S. territories,Nonprofit organizations,3,3171
10880,r255,1998,Extramural,United States and U.S. territories,State and local governments,3,447
10880,r256,1998,Extramural,Non-U.S. performers,,2,299
10880,r257,1999,Total,,,1,75341
10880,r258,1999,Intramural,Federal agenciesa,,2,18085
10880,r259,1999,Intramural,FFRDCs,,2,6138
10880,r260,1999,Extramural,United States and U.S. territories,Businesses,3,31902
10880,r261,1999,Extramural,United States and U.S. territories,Higher educationb,3,14959
10880,r262,1999,Extramural,United States and U.S. territories,Nonprofit organizations,3,3609
10880,r263,1999,Extramural,United States and U.S. territories,State and local governments,3,357
10880,r264,1999,Extramural,Non-U.S. performers,,2,291
10880,r265,2000,Total,,,1,75910
10880,r266,2000,Intramural,Federal agenciesa,,2,18313
10880,r267,2000,Intramural,FFRDCs,,2,6500
10880,r268,2000,Extramural,United States and U.S. territories,Businesses,3,29409
10880,r269,2000,Extramural,United States and U.S. territories,Higher educationb,3,16891
10880,r270,2000,Extramural,United States and U.S. territories,Nonprofit organizations,3,4228
10880,r271,2000,Extramural,United States and U.S. territories,State and local governments,3,225
10880,r272,2000,Extramural,Non-U.S. performers,,2,344
10880,r273,2001,Total,,,1,84493
10880,r274,2001,Intramural,Federal agenciesa,,2,22047
10880,r275,2001,Intramural,FFRDCs,,2,7825
10880,r276,2001,Extramural,United States and U.S. territories,Businesses,3,28237
10880,r277,2001,Extramural,United States and U.S. territories,Higher educationb,3,20065
10880,r278,2001,Extramural,United States and U.S. territories,Nonprofit organizations,3,5390
10880,r279,2001,Extramural,United States and U.S. territories,State and local governments,3,453
10880,r280,2001,Extramural,Non-U.S. performers,,2,476
10880,r281,2002,Total,,,1,93709
10880,r282,2002,Intramural,Federal agenciesa,,2,23357
10880,r283,2002,Intramural,FFRDCs,,2,7517
10880,r284,2002,Extramural,United States and U.S. territories,Businesses,3,34569
10880,r285,2002,Extramural,United States and U.S. territories,Higher educationb,3,21620
10880,r286,2002,Extramural,United States and U.S. territories,Nonprofit organizations,3,5782
10880,r287,2002,Extramural,United States and U.S. territories,State and local governments,3,454
10880,r288,2002,Extramural,Non-U.S. performers,,2,410
10880,r289,2003,Total,,,1,103528
10880,r290,2003,Intramural,Federal agenciesa,,2,25118
10880,r291,2003,Intramural,FFRDCs,,2,7981
10880,r292,2003,Extramural,United States and U.S. territories,Businesses,3,40695
10880,r293,2003,Extramural,United States and U.S. territories,Higher educationb,3,23006
10880,r294,2003,Extramural,United States and U.S. territories,Nonprofit organizations,3,5766
10880,r295,2003,Extramural,United States and U.S. territories,State and local governments,3,405
10880,r296,2003,Extramural,Non-U.S. performers,,2,557
10880,r297,2004,Total,,,1,112074
10880,r298,2004,Intramural,Federal agenciesa,,2,24573
10880,r299,2004,Intramural,FFRDCs,,2,10374
10880,r300,2004,Extramural,United States and U.S. territories,Businesses,3,43759
10880,r301,2004,Extramural,United States and U.S. territories,Higher educationb,3,24947
10880,r302,2004,Extramural,United States and U.S. territories,Nonprofit organizations,3,6481
10880,r303,2004,Extramural,United States and U.S. territories,State and local governments,3,1236
10880,r304,2004,Extramural,Non-U.S. performers,,2,706
10880,r305,2005,Total,,,1,118848
10880,r306,2005,Intramural,Federal agenciesa,,2,25871
10880,r307,2005,Intramural,FFRDCs,,2,10375
10880,r308,2005,Extramural,United States and U.S. territories,Businesses,3,48868
10880,r309,2005,Extramural,United States and U.S. territories,Higher educationb,3,25688
10880,r310,2005,Extramural,United States and U.S. territories,Nonprofit organizations,3,6705
10880,r311,2005,Extramural,United States and U.S. territories,State and local governments,3,690
10880,r312,2005,Extramural,Non-U.S. performers,,2,652
10880,r313,2006,Total,,,1,121730
10880,r314,2006,Intramural,Federal agenciesa,,2,27675
10880,r315,2006,Intramural,FFRDCs,,2,9118
10880,r316,2006,Extramural,United States and U.S. territories,Businesses,3,52754
10880,r317,2006,Extramural,United States and U.S. territories,Higher educationb,3,24670
10880,r318,2006,Extramural,United States and U.S. territories,Nonprofit organizations,3,6063
10880,r319,2006,Extramural,United States and U.S. territories,State and local governments,3,625
10880,r320,2006,Extramural,Non-U.S. performers,,2,824
10880,r321,2007,Total,,,1,127263
10880,r322,2007,Intramural,Federal agenciesa,,2,29933
10880,r323,2007,Intramural,FFRDCs,,2,9383
10880,r324,2007,Extramural,United States and U.S. territories,Businesses,3,55342
10880,r325,2007,Extramural,United States and U.S. territories,Higher educationb,3,25548
10880,r326,2007,Extramural,United States and U.S. territories,Nonprofit organizations,3,5984
10880,r327,2007,Extramural,United States and U.S. territories,State and local governments,3,362
10880,r328,2007,Extramural,Non-U.S. performers,,2,711
10880,r329,2008,Total,,,1,127106
10880,r330,2008,Intramural,Federal agenciesa,,2,29638
10880,r331,2008,Intramural,FFRDCs,,2,8192
10880,r332,2008,Extramural,United States and U.S. territories,Businesses,3,56338
10880,r333,2008,Extramural,United States and U.S. territories,Higher educationb,3,26027
10880,r334,2008,Extramural,United States and U.S. territories,Nonprofit organizations,3,5965
10880,r335,2008,Extramural,United States and U.S. territories,State and local governments,3,389
10880,r336,2008,Extramural,Non-U.S. performers,,2,559
10880,r337,2009,Total,,,1,141090
10880,r338,2009,Intramural,Federal agenciesa,,2,31544
10880,r339,2009,Intramural,FFRDCs,,2,10200
10880,r340,2009,Extramural,United States and U.S. territories,Businesses,3,59749
10880,r341,2009,Extramural,United States and U.S. territories,Higher educationb,3,31558
10880,r342,2009,Extramural,United States and U.S. territories,Nonprofit organizations,3,7050
10880,r343,2009,Extramural,United States and U.S. territories,State and local governments,3,392
10880,r344,2009,Extramural,Non-U.S. performers,,2,597
10880,r345,2010,Total,,,1,140355
10880,r346,2010,Intramural,Federal agenciesa,,2,30912
10880,r347,2010,Intramural,FFRDCs,,2,10101
10880,r348,2010,Extramural,United States and U.S. territories,Businesses,3,59868
10880,r349,2010,Extramural,United States and U.S. territories,Higher educationb,3,31192
10880,r350,2010,Extramural,United States and U.S. territories,Nonprofit organizations,3,7245
10880,r351,2010,Extramural,United States and U.S. territories,State and local governments,3,427
10880,r352,2010,Extramural,Non-U.S. performers,,2,610
10880,r353,2011,Total,,,1,135533
10880,r354,2011,Intramural,Federal agenciesa,,2,35145
10880,r355,2011,Intramural,FFRDCs,,2,10786
10880,r356,2011,Extramural,United States and U.S. territories,Businesses,3,53550
10880,r357,2011,Extramural,United States and U.S. territories,Higher educationb,3,27680
10880,r358,2011,Extramural,United States and U.S. territories,Nonprofit organizations,3,6678
10880,r359,2011,Extramural,United States and U.S. territories,State and local governments,3,716
10880,r360,2011,Extramural,Non-U.S. performers,,2,977
10880,r361,2012,Total,,,1,138525
10880,r362,2012,Intramural,Federal agenciesa,,2,34366
10880,r363,2012,Intramural,FFRDCs,,2,10058
10880,r364,2012,Extramural,United States and U.S. territories,Businesses,3,58910
10880,r365,2012,Extramural,United States and U.S. territories,Higher educationb,3,27509
10880,r366,2012,Extramural,United States and U.S. territories,Nonprofit organizations,3,6388
10880,r367,2012,Extramural,United States and U.S. territories,State and local governments,3,453
10880,r368,2012,Extramural,Non-U.S. performers,,2,839
10880,r369,2013,Total,,,1,125720
10880,r370,2013,Intramural,Federal agenciesa,,2,32963
10880,r371,2013,Intramural,FFRDCs,,2,10080
10880,r372,2013,Extramural,United States and U.S. territories,Businesses,3,49538
10880,r373,2013,Extramural,United States and U.S. territories,Higher educationb,3,25772
10880,r374,2013,Extramural,United States and U.S. territories,Nonprofit organizations,3,6249
10880,r375,2013,Extramural,United States and U.S. territories,State and local governments,3,386
10880,r376,2013,Extramural,Non-U.S. performers,,2,732
10880,r377,2014,Total,,,1,130561
10880,r378,2014,Intramural,Federal agenciesa,,2,34736
10880,r379,2014,Intramural,FFRDCs,,2,10565
10880,r380,2014,Extramural,United States and U.S. territories,Businesses,3,50237
10880,r381,2014,Extramural,United States and U.S. territories,Higher educationb,3,27429
10880,r382,2014,Extramural,United States and U.S. territories,Nonprofit organizations,3,6418
10880,r383,2014,Extramural,United States and U.S. territories,State and local governments,3,446
10880,r384,2014,Extramural,Non-U.S. performers,,2,730
10880,r385,2015,Total,,,1,128753
10880,r386,2015,Intramural,Federal agenciesa,,2,34925
10880,r387,2015,Intramural,FFRDCs,,2,11119
10880,r388,2015,Extramural,United States and U.S. territories,Businesses,3,47483
10880,r389,2015,Extramural,United States and U.S. territories,Higher educationb,3,27415
10880,r390,2015,Extramural,United States and U.S. territories,Nonprofit organizations,3,6288
10880,r391,2015,Extramural,United States and U.S. territories,State and local governments,3,487
10880,r392,2015,Extramural,Non-U.S. performers,,2,1036
10880,r393,2016,Total,,,1,115833
10880,r394,2016,Intramural,Federal agenciesa,,2,32351
10880,r395,2016,Intramural,FFRDCs,,2,11423
10880,r396,2016,Extramural,United States and U.S. territories,Businesses,3,35811
10880,r397,2016,Extramural,United States and U.S. territories,Higher educationb,3,28199
10880,r398,2016,Extramural,United States and U.S. territories,Nonprofit organizations,3,6682
10880,r399,2016,Extramural,United States and U.S. territories,State and local governments,3,543
10880,r400,2016,Extramural,Non-U.S. performers,,2,824
10880,r401,2017,Total,,,1,118975
10880,r402,2017,Intramural,Federal agenciesa,,2,30990
10880,r403,2017,Intramural,FFRDCs,,2,11694
10880,r404,2017,Extramural,United States and U.S. territories,Businesses,3,37875
10880,r405,2017,Extramural,United States and U.S. territories,Higher educationb,3,28963
10880,r406,2017,Extramural,United States and U.S. territories,Nonprofit organizations,3,8141
10880,r407,2017,Extramural,United States and U.S. territories,State and local governments,3,553
10880,r408,2017,Extramural,Non-U.S. performers,,2,758
10880,r409,2018,Total,,,1,129425
10880,r410,2018,Intramural,Federal agenciesa,,2,35953
10880,r411,2018,Intramural,FFRDCs,,2,12455
10880,r412,2018,Extramural,United States and U.S. territories,Businesses,3,39754
10880,r413,2018,Extramural,United States and U.S. territories,Higher educationb,3,31534
10880,r414,2018,Extramural,United States and U.S. territories,Nonprofit organizations,3,8451
10880,r415,2018,Extramural,United States and U.S. territories,State and local governments,3,562
10880,r416,2018,Extramural,Non-U.S. performers,,2,715
10880,r417,2019,Total,,,1,142424
10880,r418,2019,Intramural,Federal agenciesa,,2,39313
10880,r419,2019,Intramural,FFRDCs,,2,14691
10880,r420,2019,Extramural,United States and U.S. territories,Businesses,3,44446
10880,r421,2019,Extramural,United States and U.S. territories,Higher educationb,3,34001
10880,r422,2019,Extramural,United States and U.S. territories,Nonprofit organizations,3,8450
10880,r423,2019,Extramural,United States and U.S. territories,State and local governments,3,586
10880,r424,2019,Extramural,Non-U.S. performers,,2,937
10880,r425,2020,Total,,,1,167403
10880,r426,2020,Intramural,Federal agenciesa,,2,51472
10880,r427,2020,Intramural,FFRDCs,,2,13150
10880,r428,2020,Extramural,United States and U.S. territories,Businesses,3,51428
10880,r429,2020,Extramural,United States and U.S. territories,Higher educationb,3,38541
10880,r430,2020,Extramural,United States and U.S. territories,Nonprofit organizations,3,10699
10880,r431,2020,Extramural,United States and U.S. territories,State and local governments,3,720
10880,r432,2020,Extramural,Non-U.S. performers,,2,1393
10880,r433,2021,Total,,,1,189614
10880,r434,2021,Intramural,Federal agenciesa,,2,72826
10880,r435,2021,Intramural,FFRDCs,,2,14791
10880,r436,2021,Extramural,United States and U.S. territories,Businesses,3,50225
10880,r437,2021,Extramural,United States and U.S. territories,Higher educationb,3,39766
10880,r438,2021,Extramural,United States and U.S. territories,Nonprofit organizations,3,10287
10880,r439,2021,Extramural,United States and U.S. territories,State and local governments,3,966
10880,r440,2021,Extramural,Non-U.S. performers,,2,753
10880,r441,2022,Total,,,1,190422
10880,r442,2022,Intramural,Federal agenciesa,,2,70780
10880,r443,2022,Intramural,FFRDCs,,2,15381
10880,r444,2022,Extramural,United States and U.S. territories,Businesses,3,50205
10880,r445,2022,Extramural,United States and U.S. territories,Higher educationb,3,42179
10880,r446,2022,Extramural,United States and U.S. territories,Nonprofit organizations,3,10136
10880,r447,2022,Extramural,United States and U.S. territories,State and local governments,3,925
10880,r448,2022,Extramural,Non-U.S. performers,,2,818
10880,r449,2023 (preliminary),Total,,,1,186448
10880,r450,2023 (preliminary),Intramural,Federal agenciesa,,2,52795
